Date,Open,High,Low,Close
2003-12-30,416.35,415.05,415.05,415.05
2004-01-01,415.38,415.12,415.12,415.12
2004-01-04,416.12,423.62,423.62,423.62
2004-01-05,423.68,422.38,422.38,422.38
2004-01-06,422.12,420.38,420.38,420.38
2004-01-07,420.62,423.88,423.88,423.88
2004-01-08,423.6,426.6,426.6,426.6
2004-01-11,426.62,424.88,424.88,424.88
2004-01-12,424.62,424.12,424.12,424.12
2004-01-13,424.38,419.38,419.38,419.38
2004-01-14,419.88,408.62,408.62,408.62
2004-01-15,409.38,406.57,406.57,406.57
2004-01-18,407.5,407.25,407.25,407.25
2004-01-19,406.88,412.88,412.88,412.88
2004-01-20,412.55,410.7,410.7,410.7
2004-01-21,410.98,409.62,409.62,409.62
2004-01-22,410.12,408.18,408.18,408.18
2004-01-25,407.62,403.88,403.88,403.88
2004-01-26,404.12,410.38,410.38,410.38
2004-01-27,410.12,410.38,410.38,410.38
2004-01-28,409.38,399.88,399.88,399.88
2004-01-29,399.88,402.57,402.57,402.57
2004-02-01,402.38,398.38,398.38,398.38
2004-02-02,398.62,399.62,399.62,399.62
2004-02-03,400.12,400.88,400.88,400.88
2004-02-04,400.8,397.3,397.3,397.3
2004-02-05,397.75,403.3,403.3,403.3
2004-02-08,402.38,406.88,406.88,406.88
2004-02-09,406.9,406.5,406.5,406.5
2004-02-10,406.12,411.62,411.62,411.62
2004-02-11,411.6,412.5,412.5,412.5
2004-02-12,412.35,410.2,410.2,410.2
2004-02-15,410.4,411.8,411.8,411.8
2004-02-16,411.48,415.62,415.62,415.62
2004-02-17,415.62,410.62,410.62,410.62
2004-02-18,410.88,409.88,409.88,409.88
2004-02-19,410.88,397.62,397.62,397.62
2004-02-22,398.1,398.9,398.9,398.9
2004-02-23,398.88,404.12,404.12,404.12
2004-02-24,403.85,395.8,395.8,395.8
2004-02-25,396.12,395.38,395.38,395.38
2004-02-26,395.1,396.45,396.45,396.45
2004-02-29,397.12,399.88,399.88,399.88
2004-03-01,399.55,393.3,393.3,393.3
2004-03-02,392.62,393.38,393.38,393.38
2004-03-03,392.62,393.12,393.12,393.12
2004-03-04,392.75,401.4,401.4,401.4
2004-03-07,400.62,401.62,401.62,401.62
2004-03-08,402.12,402.62,402.62,402.62
2004-03-09,403.35,400.3,400.3,400.3
2004-03-10,400.12,402.38,402.38,402.38
2004-03-11,402.6,395.25,395.25,395.25
2004-03-14,396.12,399.38,399.38,399.38
2004-03-15,400.12,402.62,402.62,402.62
2004-03-16,402.27,407.38,407.38,407.38
2004-03-17,407.12,411.38,411.38,411.38
2004-03-18,410.88,412.12,412.12,412.12
2004-03-21,412.12,417.38,417.38,417.38
2004-03-22,417.62,419.88,419.88,419.88
2004-03-23,419.62,415.88,415.88,415.88
2004-03-24,415.38,416.38,416.38,416.38
2004-03-25,416.5,422.5,422.5,422.5
2004-03-28,421.62,418.12,418.12,418.12
2004-03-29,417.5,421.55,421.55,421.55
2004-03-30,421.38,426.62,426.62,426.62
2004-03-31,426.88,426.38,426.38,426.38
2004-04-01,426.25,419.8,419.8,419.8
2004-04-04,421.12,415.62,415.62,415.62
2004-04-05,415.88,419.88,419.88,419.88
2004-04-06,419.62,423.38,423.38,423.38
2004-04-07,422.75,419.5,419.5,419.5
2004-04-08,419.5,421.25,421.25,421.25
2004-04-11,420.0,419.2,419.2,419.2
2004-04-12,420.18,406.88,406.88,406.88
2004-04-13,407.38,400.88,400.88,400.88
2004-04-14,401.18,399.12,399.12,399.12
2004-04-15,399.6,400.5,400.5,400.5
2004-04-18,402.35,400.3,400.3,400.3
2004-04-19,400.77,395.12,395.12,395.12
2004-04-20,394.62,390.38,390.38,390.38
2004-04-21,391.25,394.25,394.25,394.25
2004-04-22,394.5,395.1,395.1,395.1
2004-04-25,395.5,396.6,396.6,396.6
2004-04-26,396.65,398.75,398.75,398.75
2004-04-27,398.77,385.38,385.38,385.38
2004-04-28,384.88,387.88,387.88,387.88
2004-04-29,388.4,387.6,387.6,387.6
2004-05-02,389.0,387.35,387.35,387.35
2004-05-03,387.85,392.5,392.5,392.5
2004-05-04,393.1,393.7,393.7,393.7
2004-05-05,393.38,387.77,387.77,387.77
2004-05-06,388.0,379.1,379.1,379.1
2004-05-09,378.5,378.5,378.5,378.5
2004-05-10,377.88,377.98,377.98,377.98
2004-05-11,378.62,378.38,378.38,378.38
2004-05-12,378.6,374.9,374.9,374.9
2004-05-13,374.12,377.07,377.07,377.07
2004-05-16,377.88,379.38,379.38,379.38
2004-05-17,378.75,377.15,377.15,377.15
2004-05-18,376.75,382.0,382.0,382.0
2004-05-19,381.5,380.0,380.0,380.0
2004-05-20,380.38,384.88,384.88,384.88
2004-05-23,384.5,386.25,386.25,386.25
2004-05-24,385.75,388.0,388.0,388.0
2004-05-25,388.75,388.5,388.5,388.5
2004-05-26,388.65,395.75,395.75,395.75
2004-05-27,395.62,394.18,394.18,394.18
2004-05-30,394.15,395.5,395.5,395.5
2004-05-31,395.27,394.62,394.62,394.62
2004-06-01,394.48,390.88,390.88,390.88
2004-06-02,391.12,388.38,388.38,388.38
2004-06-03,388.5,391.05,391.05,391.05
2004-06-06,391.62,393.88,393.88,393.88
2004-06-07,394.23,391.38,391.38,391.38
2004-06-08,391.88,384.12,384.12,384.12
2004-06-09,383.38,386.07,386.07,386.07
2004-06-10,385.85,385.05,385.05,385.05
2004-06-13,384.18,383.38,383.38,383.38
2004-06-14,383.75,389.15,389.15,389.15
2004-06-15,388.75,384.75,384.75,384.75
2004-06-16,385.07,387.82,387.82,387.82
2004-06-17,388.38,395.27,395.27,395.27
2004-06-20,394.88,394.38,394.38,394.38
2004-06-21,394.18,395.38,395.38,395.38
2004-06-22,395.38,394.88,394.88,394.88
2004-06-23,394.88,402.12,402.12,402.12
2004-06-24,402.27,402.68,402.68,402.68
2004-06-27,403.12,400.88,400.88,400.88
2004-06-28,401.62,392.27,392.27,392.27
2004-06-29,392.88,394.38,394.38,394.38
2004-06-30,394.5,396.05,396.05,396.05
2004-07-01,395.88,397.93,397.93,397.93
2004-07-04,397.75,397.7,397.7,397.7
2004-07-05,398.12,392.12,392.12,392.12
2004-07-06,392.62,401.77,401.77,401.77
2004-07-07,401.88,407.12,407.12,407.12
2004-07-08,406.27,407.57,407.57,407.57
2004-07-11,407.5,407.15,407.15,407.15
2004-07-12,407.48,402.38,402.38,402.38
2004-07-13,402.38,405.12,405.12,405.12
2004-07-14,404.35,404.3,404.3,404.3
2004-07-15,404.1,406.45,406.45,406.45
2004-07-18,406.5,405.95,405.95,405.95
2004-07-19,406.38,400.12,400.12,400.12
2004-07-20,400.5,398.0,398.0,398.0
2004-07-21,397.88,395.07,395.07,395.07
2004-07-22,395.75,389.95,389.95,389.95
2004-07-25,390.88,390.62,390.62,390.62
2004-07-26,391.12,388.12,388.12,388.12
2004-07-27,387.75,389.15,389.15,389.15
2004-07-28,388.52,388.38,388.38,388.38
2004-07-29,388.05,391.25,391.25,391.25
2004-08-01,394.25,392.05,392.05,392.05
2004-08-02,391.12,393.88,393.88,393.88
2004-08-03,393.88,392.38,392.38,392.38
2004-08-04,392.25,392.85,392.85,392.85
2004-08-05,392.25,399.75,399.75,399.75
2004-08-08,398.62,400.38,400.38,400.38
2004-08-09,399.93,398.18,398.18,398.18
2004-08-10,397.5,396.05,396.05,396.05
2004-08-11,395.75,394.8,394.8,394.8
2004-08-12,394.75,398.9,398.9,398.9
2004-08-15,399.75,402.75,402.75,402.75
2004-08-16,402.5,404.45,404.45,404.45
2004-08-17,404.25,404.45,404.45,404.45
2004-08-18,404.38,406.88,406.88,406.88
2004-08-19,406.38,413.32,413.32,413.32
2004-08-22,412.12,408.62,408.62,408.62
2004-08-23,409.12,403.18,403.18,403.18
2004-08-24,403.38,406.82,406.82,406.82
2004-08-25,407.12,406.88,406.88,406.88
2004-08-26,406.88,403.23,403.23,403.23
2004-08-29,403.62,406.88,406.88,406.88
2004-08-30,407.12,409.82,409.82,409.82
2004-08-31,410.15,408.6,408.6,408.6
2004-09-01,408.5,406.05,406.05,406.05
2004-09-02,405.88,400.52,400.52,400.52
2004-09-05,401.38,401.88,401.88,401.88
2004-09-06,401.62,397.88,397.88,397.88
2004-09-07,397.75,399.55,399.55,399.55
2004-09-08,399.57,399.12,399.12,399.12
2004-09-09,399.38,401.93,401.93,401.93
2004-09-12,402.12,403.82,403.82,403.82
2004-09-13,403.82,405.62,405.62,405.62
2004-09-14,403.62,404.62,404.62,404.62
2004-09-15,404.88,404.62,404.62,404.62
2004-09-16,404.68,405.88,405.88,405.88
2004-09-19,404.85,405.35,405.35,405.35
2004-09-20,404.88,409.12,409.12,409.12
2004-09-21,409.12,407.38,407.38,407.38
2004-09-22,404.88,410.12,410.12,410.12
2004-09-23,409.38,407.93,407.93,407.93
2004-09-26,409.77,408.62,408.62,408.62
2004-09-27,408.75,412.25,412.25,412.25
2004-09-28,412.88,413.02,413.02,413.02
2004-09-29,412.5,418.25,418.25,418.25
2004-09-30,418.12,419.23,419.23,419.23
2004-10-03,418.75,413.95,413.95,413.95
2004-10-04,414.38,418.38,418.38,418.38
2004-10-05,419.12,417.88,417.88,417.88
2004-10-06,418.12,418.18,418.18,418.18
2004-10-07,418.12,422.82,422.82,422.82
2004-10-10,419.38,421.82,421.82,421.82
2004-10-11,421.82,415.12,415.12,415.12
2004-10-12,413.57,416.38,416.38,416.38
2004-10-13,415.65,418.15,418.15,418.15
2004-10-14,417.98,418.82,418.82,418.82
2004-10-17,418.62,416.62,416.62,416.62
2004-10-18,415.62,419.88,419.88,419.88
2004-10-19,420.23,424.12,424.12,424.12
2004-10-20,423.88,423.82,423.82,423.82
2004-10-21,424.62,424.32,424.32,424.32
2004-10-24,425.12,428.62,428.62,428.62
2004-10-25,428.98,427.12,427.12,427.12
2004-10-26,426.77,424.12,424.12,424.12
2004-10-27,423.95,424.15,424.15,424.15
2004-10-28,424.18,428.52,428.52,428.52
2004-10-31,429.5,427.0,427.0,427.0
2004-11-01,425.88,421.88,421.88,421.88
2004-11-02,421.38,427.52,427.52,427.52
2004-11-03,426.88,429.62,429.62,429.62
2004-11-04,429.62,433.62,433.62,433.62
2004-11-07,431.12,431.88,431.88,431.88
2004-11-08,432.12,435.32,435.32,435.32
2004-11-09,434.88,433.88,433.88,433.88
2004-11-10,434.12,434.88,434.88,434.88
2004-11-11,434.5,437.95,437.95,437.95
2004-11-14,437.62,436.82,436.82,436.82
2004-11-15,436.88,439.62,439.62,439.62
2004-11-16,439.38,444.62,444.62,444.62
2004-11-17,444.77,443.12,443.12,443.12
2004-11-18,442.38,447.02,447.02,447.02
2004-11-21,446.62,448.62,448.62,448.62
2004-11-22,448.5,447.0,447.0,447.0
2004-11-23,447.38,449.12,449.12,449.12
2004-11-24,449.2,451.7,451.7,451.7
2004-11-25,451.38,452.62,452.62,452.62
2004-11-28,454.12,453.68,453.68,453.68
2004-11-29,453.12,450.88,450.88,450.88
2004-11-30,451.12,453.68,453.68,453.68
2004-12-01,454.6,449.35,449.35,449.35
2004-12-02,449.48,455.82,455.82,455.82
2004-12-05,455.25,452.45,452.45,452.45
2004-12-06,451.9,450.9,450.9,450.9
2004-12-07,451.0,440.2,440.2,440.2
2004-12-08,440.4,437.8,437.8,437.8
2004-12-09,437.3,434.5,434.5,434.5
2004-12-12,434.15,439.1,439.1,439.1
2004-12-13,438.88,435.52,435.52,435.52
2004-12-14,436.12,440.12,440.12,440.12
2004-12-15,440.88,437.12,437.12,437.12
2004-12-16,437.38,441.18,441.18,441.18
2004-12-19,441.62,443.02,443.02,443.02
2004-12-20,442.93,441.88,441.88,441.88
2004-12-21,441.88,439.68,439.68,439.68
2004-12-22,439.88,441.88,441.88,441.88
2004-12-23,442.15,442.7,442.7,442.7
2004-12-26,442.38,444.73,444.73,444.73
2004-12-27,444.75,443.5,443.5,443.5
2004-12-28,443.88,436.38,436.38,436.38
2004-12-29,436.25,437.45,437.45,437.45
2004-12-30,437.6,438.45,438.45,438.45
2005-01-02,437.85,428.95,428.95,428.95
2005-01-03,429.6,427.65,427.65,427.65
2005-01-04,427.55,426.55,426.55,426.55
2005-01-05,426.77,421.32,421.32,421.32
2005-01-06,421.75,418.95,418.95,418.95
2005-01-09,419.38,419.12,419.12,419.12
2005-01-10,419.98,422.38,422.38,422.38
2005-01-11,422.62,426.12,426.12,426.12
2005-01-12,426.02,425.12,425.12,425.12
2005-01-13,425.25,423.15,423.15,423.15
2005-01-16,422.62,422.38,422.38,422.38
2005-01-17,421.75,423.05,423.05,423.05
2005-01-18,423.05,422.85,422.85,422.85
2005-01-19,423.15,422.55,422.55,422.55
2005-01-20,422.35,426.75,426.75,426.75
2005-01-23,427.38,427.27,427.27,427.27
2005-01-24,427.68,422.43,422.43,422.43
2005-01-25,422.15,426.5,426.5,426.5
2005-01-26,426.65,426.2,426.2,426.2
2005-01-27,426.2,426.8,426.8,426.8
2005-01-30,426.38,422.62,422.62,422.62
2005-01-31,422.4,421.1,421.1,421.1
2005-02-01,420.98,421.98,421.98,421.98
2005-02-02,421.8,417.1,417.1,417.1
2005-02-03,417.1,414.6,414.6,414.6
2005-02-06,414.65,414.2,414.2,414.2
2005-02-07,413.65,412.8,412.8,412.8
2005-02-08,412.57,413.12,413.12,413.12
2005-02-09,413.38,417.62,417.62,417.62
2005-02-10,417.38,420.88,420.88,420.88
2005-02-13,420.62,425.88,425.88,425.88
2005-02-14,425.62,425.62,425.62,425.62
2005-02-15,425.38,425.38,425.38,425.38
2005-02-16,425.2,427.45,427.45,427.45
2005-02-17,427.27,427.43,427.43,427.43
2005-02-20,428.75,427.35,427.35,427.35
2005-02-21,427.1,434.55,434.55,434.55
2005-02-22,435.5,434.5,434.5,434.5
2005-02-23,434.27,434.12,434.12,434.12
2005-02-24,433.62,434.93,434.93,434.93
2005-02-27,434.88,435.62,435.62,435.62
2005-02-28,435.65,432.75,432.75,432.75
2005-03-01,432.35,432.65,432.65,432.65
2005-03-02,431.88,430.27,430.27,430.27
2005-03-03,430.1,434.0,434.0,434.0
2005-03-06,433.98,434.62,434.62,434.62
2005-03-07,434.62,440.62,440.62,440.62
2005-03-08,441.12,440.62,440.62,440.62
2005-03-09,440.43,442.38,442.38,442.38
2005-03-10,441.85,445.85,445.85,445.85
2005-03-13,445.62,441.18,441.18,441.18
2005-03-14,440.88,440.88,440.88,440.88
2005-03-15,440.6,443.65,443.65,443.65
2005-03-16,443.12,438.43,438.43,438.43
2005-03-17,438.85,439.35,439.35,439.35
2005-03-20,439.0,431.35,431.35,431.35
2005-03-21,431.55,427.25,427.25,427.25
2005-03-22,426.85,424.85,424.85,424.85
2005-03-23,425.45,425.05,425.05,425.05
2005-03-24,425.25,426.25,426.25,426.25
2005-03-27,425.38,425.88,425.88,425.88
2005-03-28,426.12,426.38,426.38,426.38
2005-03-29,426.12,426.38,426.38,426.38
2005-03-30,426.6,428.45,428.45,428.45
2005-03-31,428.35,426.15,426.15,426.15
2005-04-03,425.88,424.32,424.32,424.32
2005-04-04,424.35,425.05,425.05,425.05
2005-04-05,424.88,426.77,426.77,426.77
2005-04-06,426.77,426.02,426.02,426.02
2005-04-07,425.62,425.12,425.12,425.12
2005-04-10,426.88,428.12,428.12,428.12
2005-04-11,428.65,428.25,428.25,428.25
2005-04-12,428.57,429.12,429.12,429.12
2005-04-13,429.18,424.02,424.02,424.02
2005-04-14,423.7,425.0,425.0,425.0
2005-04-17,424.5,427.25,427.25,427.25
2005-04-18,426.98,433.57,433.57,433.57
2005-04-19,433.77,434.77,434.77,434.77
2005-04-20,434.68,432.57,432.57,432.57
2005-04-21,432.8,434.6,434.6,434.6
2005-04-24,433.95,434.65,434.65,434.65
2005-04-25,436.12,437.12,437.12,437.12
2005-04-26,436.12,432.27,432.27,432.27
2005-04-27,432.88,431.18,431.18,431.18
2005-04-28,431.57,434.88,434.88,434.88
2005-05-01,434.38,429.98,429.98,429.98
2005-05-02,428.85,427.65,427.65,427.65
2005-05-03,427.68,429.23,429.23,429.23
2005-05-04,430.07,430.02,430.02,430.02
2005-05-05,430.02,425.73,425.73,425.73
2005-05-08,426.38,426.12,426.12,426.12
2005-05-09,426.38,426.62,426.62,426.62
2005-05-10,426.98,427.38,427.38,427.38
2005-05-11,427.68,422.38,422.38,422.38
2005-05-12,422.6,420.4,420.4,420.4
2005-05-15,420.25,419.5,419.5,419.5
2005-05-16,419.85,418.75,418.75,418.75
2005-05-17,418.75,421.5,421.5,421.5
2005-05-18,421.85,420.65,420.65,420.65
2005-05-19,420.68,417.77,417.77,417.77
2005-05-22,417.65,417.25,417.25,417.25
2005-05-23,417.45,418.0,418.0,418.0
2005-05-24,418.2,419.55,419.55,419.55
2005-05-25,418.95,417.75,417.75,417.75
2005-05-26,417.85,420.05,420.05,420.05
2005-05-29,419.6,418.75,418.75,418.75
2005-05-30,418.85,417.35,417.35,417.35
2005-05-31,417.0,415.45,415.45,415.45
2005-06-01,414.25,421.65,421.65,421.65
2005-06-02,422.15,422.45,422.45,422.45
2005-06-05,422.55,426.0,426.0,426.0
2005-06-06,426.35,424.45,424.45,424.45
2005-06-07,424.45,423.55,423.55,423.55
2005-06-08,423.82,423.77,423.77,423.77
2005-06-09,423.85,427.35,427.35,427.35
2005-06-12,425.8,428.9,428.9,428.9
2005-06-13,426.88,426.82,426.82,426.82
2005-06-14,426.95,428.65,428.65,428.65
2005-06-15,428.85,436.15,436.15,436.15
2005-06-16,435.6,438.35,438.35,438.35
2005-06-19,438.1,438.15,438.15,438.15
2005-06-20,437.38,438.88,438.88,438.88
2005-06-21,438.5,438.05,438.05,438.05
2005-06-22,437.95,441.25,441.25,441.25
2005-06-23,440.85,440.55,440.55,440.55
2005-06-26,439.62,439.62,439.62,439.62
2005-06-27,439.55,436.0,436.0,436.0
2005-06-28,436.15,437.35,437.35,437.35
2005-06-29,436.85,435.25,435.25,435.25
2005-06-30,434.85,427.65,427.65,427.65
2005-07-03,428.35,427.65,427.65,427.65
2005-07-04,427.25,423.75,423.75,423.75
2005-07-05,423.85,423.5,423.5,423.5
2005-07-06,423.88,424.62,424.62,424.62
2005-07-07,424.65,423.05,423.05,423.05
2005-07-10,423.75,425.75,425.75,425.75
2005-07-11,425.75,426.75,426.75,426.75
2005-07-12,426.65,424.35,424.35,424.35
2005-07-13,424.1,420.05,420.05,420.05
2005-07-14,419.85,421.55,421.55,421.55
2005-07-17,421.25,420.85,420.85,420.85
2005-07-18,421.15,419.85,419.85,419.85
2005-07-19,420.35,422.95,422.95,422.95
2005-07-20,423.05,425.7,425.7,425.7
2005-07-21,426.4,424.9,424.9,424.9
2005-07-24,425.2,426.0,426.0,426.0
2005-07-25,425.75,423.25,423.25,423.25
2005-07-26,423.45,425.25,425.25,425.25
2005-07-27,425.05,428.0,428.0,428.0
2005-07-28,427.9,430.2,430.2,430.2
2005-07-31,429.7,432.0,432.0,432.0
2005-08-01,431.75,432.15,432.15,432.15
2005-08-02,432.0,436.65,436.65,436.65
2005-08-03,436.75,437.75,437.75,437.75
2005-08-04,437.6,437.95,437.95,437.95
2005-08-07,437.4,435.0,435.0,435.0
2005-08-08,434.9,435.2,435.2,435.2
2005-08-09,435.0,437.5,437.5,437.5
2005-08-10,437.5,446.0,446.0,446.0
2005-08-11,445.8,446.2,446.2,446.2
2005-08-14,446.25,442.6,442.6,442.6
2005-08-15,442.55,446.15,446.15,446.15
2005-08-16,446.15,440.15,440.15,440.15
2005-08-17,440.6,439.7,439.7,439.7
2005-08-18,439.9,436.3,436.3,436.3
2005-08-21,437.25,438.15,438.15,438.15
2005-08-22,438.0,439.0,439.0,439.0
2005-08-23,439.4,437.5,437.5,437.5
2005-08-24,437.55,438.3,438.3,438.3
2005-08-25,438.25,437.6,437.6,437.6
2005-08-28,438.65,436.95,436.95,436.95
2005-08-29,436.5,431.25,431.25,431.25
2005-08-30,431.55,435.25,435.25,435.25
2005-08-31,435.0,443.25,443.25,443.25
2005-09-01,443.05,444.65,444.65,444.65
2005-09-04,444.35,445.25,445.25,445.25
2005-09-05,445.75,444.0,444.0,444.0
2005-09-06,443.9,444.65,444.65,444.65
2005-09-07,444.75,447.15,447.15,447.15
2005-09-08,446.6,449.25,449.25,449.25
2005-09-11,449.85,449.35,449.35,449.35
2005-09-12,449.55,446.2,446.2,446.2
2005-09-13,446.45,450.75,450.75,450.75
2005-09-14,450.85,455.25,455.25,455.25
2005-09-15,455.85,459.75,459.75,459.75
2005-09-18,459.35,464.95,464.95,464.95
2005-09-19,464.0,464.05,464.05,464.05
2005-09-20,464.35,472.15,472.15,472.15
2005-09-21,472.15,465.75,465.75,465.75
2005-09-22,465.35,463.25,463.25,463.25
2005-09-25,463.88,466.62,466.62,466.62
2005-09-26,466.25,462.25,462.25,462.25
2005-09-27,462.88,469.38,469.38,469.38
2005-09-28,469.25,472.25,472.25,472.25
2005-09-29,471.6,469.15,469.15,469.15
2005-10-02,467.6,466.15,466.15,466.15
2005-10-03,465.65,466.35,466.35,466.35
2005-10-04,466.85,464.95,464.95,464.95
2005-10-05,465.1,472.75,472.75,472.75
2005-10-06,473.6,474.15,474.15,474.15
2005-10-09,474.6,475.15,475.15,475.15
2005-10-10,475.35,475.55,475.55,475.55
2005-10-11,476.12,470.88,470.88,470.88
2005-10-12,471.25,471.75,471.75,471.75
2005-10-13,471.9,469.6,469.6,469.6
2005-10-16,469.65,473.9,473.9,473.9
2005-10-17,474.2,471.9,471.9,471.9
2005-10-18,471.55,464.9,464.9,464.9
2005-10-19,464.65,461.25,461.25,461.25
2005-10-20,462.38,466.88,466.88,466.88
2005-10-23,466.2,465.25,465.25,465.25
2005-10-24,465.35,472.6,472.6,472.6
2005-10-25,472.55,470.65,470.65,470.65
2005-10-26,470.9,473.9,473.9,473.9
2005-10-27,474.35,473.45,473.45,473.45
2005-10-30,472.9,465.2,465.2,465.2
2005-10-31,465.3,459.3,459.3,459.3
2005-11-01,459.15,462.85,462.85,462.85
2005-11-02,463.4,460.7,460.7,460.7
2005-11-03,461.4,456.6,456.6,456.6
2005-11-06,457.0,459.5,459.5,459.5
2005-11-07,459.45,461.6,461.6,461.6
2005-11-08,460.6,466.3,466.3,466.3
2005-11-09,466.9,467.1,467.1,467.1
2005-11-10,466.9,468.7,468.7,468.7
2005-11-13,469.4,468.0,468.0,468.0
2005-11-14,469.35,468.25,468.25,468.25
2005-11-15,468.68,479.38,479.38,479.38
2005-11-16,479.1,484.95,484.95,484.95
2005-11-17,485.65,485.8,485.8,485.8
2005-11-20,485.1,491.15,491.15,491.15
2005-11-21,491.62,494.38,494.38,494.38
2005-11-22,493.9,492.1,492.1,492.1
2005-11-23,493.62,493.38,493.38,493.38
2005-11-24,493.62,496.07,496.07,496.07
2005-11-27,497.15,498.6,498.6,498.6
2005-11-28,498.65,500.1,500.1,500.1
2005-11-29,499.35,493.85,493.85,493.85
2005-11-30,493.88,503.38,503.38,503.38
2005-12-01,504.15,503.4,503.4,503.4
2005-12-04,504.38,509.38,509.38,509.38
2005-12-05,509.9,511.4,511.4,511.4
2005-12-06,511.2,515.2,515.2,515.2
2005-12-07,515.2,521.0,521.0,521.0
2005-12-08,520.85,526.05,526.05,526.05
2005-12-11,527.4,528.3,528.3,528.3
2005-12-12,525.88,518.88,518.88,518.88
2005-12-13,518.85,505.75,505.75,505.75
2005-12-14,504.9,503.1,503.1,503.1
2005-12-15,502.9,503.3,503.3,503.3
2005-12-18,504.9,503.9,503.9,503.9
2005-12-19,504.0,492.7,492.7,492.7
2005-12-20,492.7,495.0,495.0,495.0
2005-12-21,495.4,503.8,503.8,503.8
2005-12-22,504.2,503.0,503.0,503.0
2005-12-25,504.5,505.0,505.0,505.0
2005-12-26,504.85,507.95,507.95,507.95
2005-12-27,507.85,515.85,515.85,515.85
2005-12-28,516.75,516.05,516.05,516.05
2005-12-29,515.4,517.6,517.6,517.6
2006-01-02,517.15,533.6,533.6,533.6
2006-01-03,534.6,534.55,534.55,534.55
2006-01-04,534.6,525.05,525.05,525.05
2006-01-05,525.35,539.65,539.65,539.65
2006-01-08,539.38,549.12,549.12,549.12
2006-01-09,549.1,542.55,542.55,542.55
2006-01-10,541.9,549.0,549.0,549.0
2006-01-11,549.4,548.2,548.2,548.2
2006-01-12,546.38,556.88,556.88,556.88
2006-01-15,556.9,562.2,562.2,562.2
2006-01-16,561.4,554.5,554.5,554.5
2006-01-17,554.6,544.0,544.0,544.0
2006-01-18,543.15,558.0,558.0,558.0
2006-01-19,557.9,568.0,553.4,553.8
2006-01-22,553.4,560.5,549.4,559.2
2006-01-23,559.5,560.15,552.65,558.7
2006-01-24,558.45,566.65,556.85,563.45
2006-01-25,563.55,563.85,554.85,560.15
2006-01-26,559.7,564.35,555.95,559.55
2006-01-29,558.45,569.35,558.35,569.15
2006-01-30,568.25,572.65,566.05,568.95
2006-01-31,568.95,571.85,563.75,569.15
2006-02-01,569.45,575.05,567.65,572.45
2006-02-02,572.25,574.15,565.05,567.65
2006-02-05,569.2,573.95,568.7,569.85
2006-02-06,569.95,571.25,548.15,548.85
2006-02-07,549.05,553.25,545.35,550.85
2006-02-08,551.35,566.95,549.65,563.95
2006-02-09,564.25,568.95,547.05,550.95
2006-02-12,550.35,551.95,539.05,539.05
2006-02-13,538.38,547.62,534.88,547.62
2006-02-14,547.95,548.2,535.95,539.95
2006-02-15,538.45,546.45,535.45,546.25
2006-02-16,546.45,554.45,544.45,552.15
2006-02-19,552.2,557.05,551.95,556.05
2006-02-20,555.6,556.35,551.35,553.85
2006-02-21,554.65,555.45,547.45,554.35
2006-02-22,554.62,554.73,548.27,549.38
2006-02-23,547.45,559.95,547.45,558.95
2006-02-26,558.35,559.1,552.55,555.15
2006-02-27,553.7,561.95,553.2,561.75
2006-02-28,561.15,566.95,560.6,563.85
2006-03-01,562.45,568.75,562.2,568.75
2006-03-02,569.45,570.95,564.65,565.05
2006-03-05,565.95,568.6,552.55,555.55
2006-03-06,555.15,559.2,548.75,552.95
2006-03-07,552.45,554.2,538.45,543.85
2006-03-08,543.7,550.55,540.3,546.05
2006-03-09,545.45,547.3,534.05,540.35
2006-03-12,541.2,546.95,540.95,546.15
2006-03-13,546.05,552.45,542.75,551.95
2006-03-14,551.2,557.35,550.45,553.95
2006-03-15,553.05,557.05,547.55,555.25
2006-03-16,555.45,557.95,552.15,553.85
2006-03-19,554.55,556.65,550.15,554.45
2006-03-20,554.75,555.45,547.35,551.85
2006-03-21,552.05,553.7,547.15,550.55
2006-03-22,550.85,551.45,545.05,550.15
2006-03-23,550.15,561.15,548.95,560.45
2006-03-26,559.95,568.75,558.65,566.95
2006-03-27,567.0,569.3,563.2,564.5
2006-03-28,564.75,574.05,560.45,573.45
2006-03-29,573.45,589.15,571.45,588.65
2006-03-30,588.75,589.15,579.05,583.65
2006-04-02,582.95,591.95,582.25,588.75
2006-04-03,588.25,590.45,584.85,586.45
2006-04-04,585.95,589.85,582.35,588.85
2006-04-05,589.15,596.95,587.2,595.25
2006-04-06,596.15,598.45,585.25,588.45
2006-04-09,589.15,600.3,588.3,600.0
2006-04-10,600.1,604.4,593.1,593.5
2006-04-11,593.17,600.38,593.17,598.38
2006-04-12,598.5,598.8,590.9,596.5
2006-04-13,596.75,599.8,595.75,599.8
2006-04-16,600.4,615.8,600.4,614.0
2006-04-17,614.2,622.1,612.5,621.6
2006-04-18,621.8,640.3,621.4,639.9
2006-04-19,639.7,646.15,608.2,615.3
2006-04-20,610.65,634.4,610.6,634.0
2006-04-23,639.5,639.5,619.2,621.3
2006-04-24,621.2,635.1,619.0,630.3
2006-04-25,630.7,640.9,628.6,639.0
2006-04-26,639.4,643.5,627.7,634.0
2006-04-27,634.0,655.8,633.9,654.5
2006-04-30,654.6,661.6,652.4,658.1
2006-05-01,654.5,667.7,653.5,667.6
