Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
ATRI,2020-09-09,Atrion Corporation,Healthcare,Medical Instruments & Supplies,USA,1.19B,33.83,640.8,0.90%,2129,-,-,7.69,5.04,38.82,170.27,7.00%,-,7.00%,-,2.00%,1.84M,1.43M,1.40%,0.39%,65.90%,-0.41%,4.75%,12.94,5.23K,-0.19%,-3.35%,-3.20%,-3.93%,-16.39%,-14.73%,2.85%,2.62%,-,0.41,1.09%,13.50%,15.00%,14.30%,6.60,3.60,0.00,0.00,45.70%,26.10%,22.70%,-,0.11,18.11,-2.47%,-1.10%,-4.37%,-24.27%,10.67%,46.1,0.50%,0.40%
ATRO,2020-09-09,Astronics Corporation,Industrials,Aerospace & Defense,USA,259.03M,-,8.26,-2.71%,137930,-,-,0.39,0.87,5.56,3.92,12.50%,98.50%,-8.40%,-,3.20%,30.76M,26.81M,0.50%,4.55%,86.30%,-2.62%,2.00%,1.52,352.48K,-7.81%,-22.08%,-31.68%,-49.73%,-70.88%,-70.45%,5.86%,5.85%,3.20,0.39,-,-16.10%,-34.70%,10.20%,2.90,1.50,0.60,0.60,19.30%,-18.20%,-18.80%,Jul 31/b,1.50,0.54,-13.42%,-13.19%,-47.82%,-75.15%,18.17%,34.36,-3.95%,1.30%
ATRS,2020-09-09,"Antares Pharma, Inc.",Healthcare,Medical Instruments & Supplies,USA,460.25M,82.42,2.72,4.21%,1145450,10.54,-,3.34,7.77,8.92,75.45,69.90%,352.63%,45.90%,-,36.10%,165.70M,153.63M,2.80%,0.00%,46.00%,6.68%,3.31%,5.19,980.46K,-1.09%,-10.97%,-6.85%,-9.33%,-18.81%,-42.13%,4.81%,4.43%,1.50,1.17,-,4.20%,10.60%,1.00%,2.90,2.40,0.71,0.00,60.30%,6.70%,4.00%,Aug 06/b,1.23,0.14,-2.61%,-1.85%,-16.17%,-46.98%,70.00%,48.11,1.49%,2.68%
ATSG,2020-09-09,"Air Transport Services Group, Inc.",Industrials,Integrated Freight & Logistics,USA,1.47B,24.31,24.82,1.10%,369915,14.31,48.62,0.96,2.95,24.44,-,-12.90%,14.08%,12.00%,0.50%,19.80%,59.13M,58.05M,2.90%,-6.00%,93.50%,0.60%,4.03%,5.01,467.28K,-3.69%,-7.80%,8.29%,64.59%,15.50%,5.80%,3.85%,3.14%,1.70,0.79,-,3.40%,19.20%,8.50%,1.00,0.80,3.03,3.06,57.10%,10.80%,6.40%,Aug 05/a,0.79,0.88,-4.40%,-0.10%,13.47%,-13.55%,88.03%,44.0,0.32%,0.77%
ATTO,2020-09-09,Atento S.A.,Industrials,Specialty Business Services,Luxembourg,141.47M,-,9.71,-1.82%,11274,-,-,0.09,1.54,0.68,1.61,-551.60%,97.60%,-13.30%,10.00%,-5.60%,14.13M,13.42M,1.02%,0.00%,78.40%,-2.25%,0.10%,0.32,42.66K,-6.90%,15.73%,28.77%,13.62%,-28.73%,-32.93%,7.37%,9.17%,2.00,0.26,-,-4.40%,-34.60%,-2.50%,1.30,1.30,6.56,8.21,-,0.00%,-3.60%,Aug 05/a,1.48,1.06,-5.72%,12.41%,2.96%,-47.77%,157.20%,49.13,-4.52%,2.83%
ATUS,2020-09-09,"Altice USA, Inc.",Communication Services,Telecom Services,USA,15.66B,87.00,26.71,1.37%,4091050,21.06,-,1.59,13.49,8.02,7.49,712.80%,87.30%,-,-,-,587.59M,280.27M,0.50%,-92.67%,62.90%,-1.05%,13.12%,6.24,5.89M,-3.47%,-3.89%,4.01%,17.72%,-7.22%,-2.30%,4.36%,2.64%,2.00,0.69,-,0.60%,10.00%,5.70%,0.70,0.70,20.89,22.49,65.50%,18.00%,1.90%,Jul 30/a,-,0.76,-1.47%,3.87%,4.48%,-15.95%,67.41%,50.6,0.49%,0.87%
ATVI,2020-09-09,"Activision Blizzard, Inc.",Communication Services,Electronic Gaming & Multimedia,USA,62.44B,33.97,79.59,4.48%,6979639,23.99,1.39,8.94,4.48,9.67,30.61,-0.30%,2.09%,11.60%,24.41%,8.00%,771.00M,762.41M,0.20%,-28.30%,91.00%,-0.19%,1.38%,1.55,6.79M,-4.49%,-3.25%,7.82%,34.15%,42.05%,33.94%,3.49%,2.60%,1.90,1.03,0.52%,9.40%,14.00%,9.50%,3.00,-,0.20,0.20,70.30%,29.50%,26.00%,Aug 04/a,0.72,2.62,-2.99%,-1.95%,17.81%,-9.27%,58.39%,45.11,2.24%,2.19%
ATXI,2020-09-09,"Avenue Therapeutics, Inc.",Healthcare,Biotechnology,USA,199.14M,-,11.68,3.27%,20496,75.35,-,-,46.72,-,-,21.70%,123.80%,-,-,-,16.48M,6.61M,1.60%,-0.17%,16.30%,33.41%,2.60%,3.48,49.19K,0.34%,8.45%,9.26%,56.99%,86.87%,21.67%,4.58%,4.62%,1.50,0.42,-,-123.90%,-150.70%,-,4.30,4.30,0.00,0.00,-,-,-,-,-,0.49,3.61%,9.69%,24.04%,-4.85%,135.37%,60.39,2.82%,0.44%
AU,2020-09-09,AngloGold Ashanti Limited,Basic Materials,Gold,South Africa,11.80B,19.48,29.38,5.30%,4630071,7.98,0.74,3.22,4.08,9.13,22.77,68.10%,58.21%,46.70%,26.43%,-6.60%,418.50M,412.66M,3.10%,0.00%,36.60%,3.88%,0.79%,0.99,3.30M,0.79%,-2.62%,14.63%,69.43%,48.76%,31.51%,4.79%,4.41%,2.50,1.4,0.32%,4.00%,10.70%,7.70%,2.60,2.00,0.90,0.96,33.50%,26.40%,8.10%,-,0.45,1.49,2.33%,-4.17%,22.74%,-23.69%,132.07%,50.89,3.85%,1.40%
AUB,2020-09-09,Atlantic Union Bankshares Corporation,Financial,Banks - Regional,USA,1.73B,12.38,22.59,-1.44%,268346,11.81,1.55,2.51,0.68,2.05,9.24,6.50%,29.00%,16.40%,8.00%,20.50%,78.71M,77.36M,1.20%,-11.74%,70.70%,1.21%,2.18%,5.48,308.42K,-4.08%,-10.50%,-8.32%,2.73%,-39.42%,-39.84%,3.64%,3.99%,2.40,0.87,4.43%,0.80%,5.80%,17.10%,-,-,0.19,0.19,-,76.10%,21.40%,Jul 23/b,1.38,0.96,-6.80%,-2.35%,-17.46%,-43.81%,21.78%,43.16,-2.42%,1.00%
AUBN,2020-09-09,"Auburn National Bancorporation, Inc.",Financial,Banks - Regional,USA,140.79M,17.43,40.81,0.27%,5099,-,-,4.81,1.38,1.02,23.47,12.20%,-,5.90%,-,2.40%,3.57M,2.28M,1.80%,14.13%,13.60%,32.84%,1.04%,2.2,10.70K,-0.75%,-9.31%,-26.20%,-26.80%,3.95%,-23.00%,2.93%,2.71%,-,0.48,2.50%,1.00%,8.30%,24.40%,-,-,0.00,0.00,-,86.90%,28.50%,-,0.55,1.42,-3.79%,-12.46%,-15.98%,-37.74%,81.30%,38.89,-2.06%,2.38%
AUDC,2020-09-09,AudioCodes Ltd.,Technology,Communication Equipment,Israel,1.04B,129.83,31.03,7.00%,702327,24.28,6.56,4.98,4.93,-,67.80,-71.10%,6.77%,130.90%,19.80%,5.70%,30.49M,24.05M,40.50%,0.00%,39.80%,7.42%,2.80%,0.97,692.48K,-1.52%,-9.27%,-8.41%,61.19%,83.50%,20.79%,7.35%,4.77%,2.20,1.01,0.90%,3.10%,6.70%,6.00%,2.70,2.40,0.00,0.01,49.80%,-2.40%,3.80%,Jul 28/b,0.64,1.7,-6.49%,-10.46%,8.77%,-30.95%,244.78%,44.94,5.01%,1.90%
AUG,2020-09-09,Auryn Resources Inc.,Basic Materials,Other Industrial Metals & Mining,Canada,230.29M,14.66,2.14,0.94%,270716,-,-,-,6.08,-,-,88.90%,-400.00%,-,-,-,107.61M,82.98M,25.02%,0.00%,7.24%,-,1.05%,1.25,693.86K,6.47%,-10.46%,63.98%,109.80%,72.58%,48.61%,5.66%,5.81%,1.60,0.39,-,-,-,-,-,-,-,-,-,-,-,-,-,0.15,-2.12%,-3.08%,44.50%,-19.55%,201.41%,47.4,0.94%,0.00%
AUMN,2020-09-09,Golden Minerals Company,Basic Materials,Other Precious Metals & Mining,USA,66.98M,-,0.45,3.65%,946834,-,-,10.80,11.35,-,-,-157.60%,33.30%,33.50%,-,101.10%,124.13M,105.60M,0.60%,17.68%,31.40%,3.26%,5.17%,2.74,1.99M,-1.30%,2.90%,14.91%,110.19%,68.15%,46.45%,5.73%,6.32%,2.00,0.48,-,-53.90%,-143.20%,-90.80%,1.50,1.40,0.00,0.21,65.50%,-96.00%,-99.90%,-,0.99,0.03,4.07%,2.38%,41.69%,-21.72%,239.82%,53.93,4.85%,-1.14%
AUPH,2020-09-09,Aurinia Pharmaceuticals Inc.,Healthcare,Biotechnology,Canada,1.79B,-,14.19,2.01%,906101,-,-,5633.70,6.69,-,-,-53.00%,45.50%,-,-,-,126.25M,99.23M,17.11%,0.00%,49.68%,-,4.18%,2.72,1.53M,-2.41%,-1.18%,-7.13%,0.64%,116.97%,-29.96%,4.97%,4.24%,1.70,0.59,-,-,-,-,-,-,-,-,-,-,-,Aug 11/a,-,0.6,0.01%,-2.08%,-11.31%,-35.29%,303.12%,49.46,1.36%,0.65%
AUTL,2020-09-09,Autolus Therapeutics plc,Healthcare,Biotechnology,United Kingdom,701.81M,-,12.92,3.36%,80363,-,-,539.86,2.24,2.88,-,-448.30%,-13.00%,-,-,-,49.86M,8.82M,26.63%,0.00%,29.30%,-9.25%,8.26%,3.47,209.86K,-8.04%,-18.28%,-8.63%,90.84%,-2.12%,-2.12%,8.26%,5.22%,1.80,0.38,-,-38.90%,-45.60%,-51.40%,10.80,10.80,0.00,0.00,-,-,-,Aug 06/b,-,0.88,-14.11%,-13.95%,9.06%,-24.84%,330.67%,35.49,1.89%,1.44%
AUTO,2020-09-09,"AutoWeb, Inc.",Communication Services,Internet Content & Information,USA,50.67M,-,3.88,12.79%,1598049,-,-,0.52,3.06,-,-,61.70%,62.70%,-42.30%,25.00%,1.40%,13.15M,9.82M,26.36%,0.00%,18.00%,-16.10%,5.58%,0.63,872.89K,-21.77%,122.99%,175.18%,97.05%,37.59%,57.09%,22.29%,22.10%,1.70,1.83,-,-24.20%,-52.40%,-61.90%,1.40,1.40,0.05,0.51,23.60%,-9.70%,-10.70%,Aug 05/a,2.40,0.71,13.67%,75.19%,114.18%,-35.01%,676.00%,56.4,12.46%,0.29%
AUY,2020-09-09,Yamana Gold Inc.,Basic Materials,Gold,Canada,6.00B,23.03,6.31,4.64%,20876693,33.21,0.58,4.28,1.43,-,-,50.00%,58.30%,-27.04%,40.04%,-,951.66M,947.50M,0.33%,0.00%,56.30%,-,1.04%,0.55,17.89M,3.61%,-2.02%,17.72%,74.31%,89.49%,59.75%,5.33%,4.65%,2.60,1.17,1.11%,-,-,-,-,-,-,-,-,-,-,Jul 23/a,-,0.3,4.47%,5.42%,36.83%,-10.11%,182.96%,57.2,2.94%,1.66%
AVA,2020-09-09,Avista Corporation,Utilities,Utilities - Diversified,USA,2.46B,19.98,36.17,-0.39%,527035,17.35,3.39,1.87,1.24,21.11,-,43.50%,10.32%,9.00%,5.90%,-1.80%,67.48M,67.26M,0.60%,-1.47%,84.70%,-0.32%,3.30%,4.88,454.19K,-0.96%,-5.07%,-6.27%,-24.66%,-23.27%,-24.79%,2.24%,1.84%,2.60,1.16,4.48%,2.00%,6.30%,4.30%,0.50,0.40,0.99,1.17,-,16.80%,9.20%,Aug 05/b,0.40,0.77,-1.62%,-1.66%,-15.21%,-31.75%,12.71%,44.93,-1.04%,0.66%
AVAL,2020-09-09,Grupo Aval Acciones y Valores S.A.,Financial,Banks - Regional,Colombia,5.55B,6.55,4.98,0.81%,106513,7.90,-,-,0.97,-,-,-45.80%,40.00%,8.85%,-,-,1.11B,193.77M,-,-,19.75%,-,0.07%,0.49,268.55K,-2.16%,11.16%,3.97%,-20.19%,-32.70%,-42.89%,2.99%,3.08%,2.50,0.4,5.82%,-,-,-,-,-,-,-,-,-,-,-,-,0.15,4.28%,6.45%,-16.46%,-44.19%,50.00%,58.11,0.81%,0.00%
AVAV,2020-09-09,"AeroVironment, Inc.",Industrials,Aerospace & Defense,USA,1.74B,40.23,69.0,0.03%,227218,31.87,1.38,4.73,3.23,5.75,125.09,-3.10%,15.28%,68.80%,29.20%,7.20%,23.85M,22.06M,1.20%,0.00%,79.50%,-4.46%,5.13%,5.48,206.72K,-12.39%,-14.03%,-5.83%,26.07%,15.67%,11.76%,4.38%,2.92%,2.30,1.1,-,7.40%,8.30%,8.10%,7.50,6.80,0.00,0.00,41.70%,12.80%,11.20%,Sep 09/a,0.56,2.68,-11.52%,-11.50%,3.33%,-20.69%,53.33%,29.38,-0.72%,0.75%
AVB,2020-09-09,"AvalonBay Communities, Inc.",Real Estate,REIT - Residential,USA,21.76B,27.96,156.34,-1.34%,1212120,39.18,11.01,9.22,2.02,67.42,49.99,-20.10%,-5.65%,2.70%,2.54%,6.60%,140.45M,140.34M,0.10%,0.00%,94.90%,-0.50%,2.30%,3.26,991.97K,-1.18%,1.65%,-8.76%,-20.17%,-25.64%,-25.45%,2.55%,2.34%,2.60,1.22,4.07%,4.10%,7.20%,3.40%,-,-,0.70,0.70,66.70%,25.20%,33.20%,Jul 29/b,0.82,3.79,0.27%,1.63%,-12.03%,-31.85%,32.30%,50.61,-1.29%,-0.05%
AVCO,2020-09-09,Avalon GloboCare Corp.,Healthcare,Medical Care Facilities,USA,119.99M,-,1.41,15.57%,742566,-,-,79.99,23.50,99.99,-,-122.80%,-,-,-,-,78.89M,26.57M,32.40%,0.00%,3.40%,-3.73%,3.59%,1.17,816.60K,6.82%,-21.23%,-17.06%,31.78%,-36.77%,-26.94%,9.92%,10.45%,-,0.91,-,-148.00%,-309.90%,-251.70%,0.70,-,0.70,0.00,22.00%,-,-,-,0.46,0.14,-5.70%,-12.61%,-12.38%,-46.79%,182.00%,46.81,16.53%,-0.82%
AVCT,2020-09-09,"American Virtual Cloud Technologies, Inc.",Financial,Shell Companies,USA,84.50M,-,4.61,-4.75%,291784,-,-,4.27,6.68,12.80,-,-33.40%,-,-,-,-,19.64M,3.61M,42.70%,0.77%,21.40%,83.25%,8.64%,0.18,1.72M,-11.18%,-29.94%,37.20%,-56.66%,-54.76%,-56.66%,11.15%,12.36%,-,0.17,-,-35.70%,161.10%,-,0.60,0.60,2.85,4.05,32.60%,-,-49.50%,-,-,0.77,-11.66%,1.90%,-28.09%,-64.43%,217.93%,47.13,-5.92%,1.24%
AVD,2020-09-09,American Vanguard Corporation,Basic Materials,Agricultural Inputs,USA,426.34M,38.16,14.08,0.36%,52617,23.31,-,0.94,1.22,49.57,13.04,-45.50%,28.51%,22.00%,-1.00%,9.40%,29.41M,26.71M,5.10%,-1.77%,79.70%,-2.15%,1.85%,4.78,103.41K,-4.35%,-5.38%,5.86%,-1.26%,-13.57%,-27.68%,3.36%,2.91%,2.00,0.51,-,1.60%,3.20%,4.30%,2.60,1.20,0.47,0.47,37.90%,4.80%,2.40%,Aug 06/a,1.00,0.46,-2.18%,0.85%,-6.55%,-28.16%,24.05%,47.55,-0.07%,0.43%
AVDL,2020-09-09,Avadel Pharmaceuticals plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,349.88M,-,5.81,0.69%,1253361,-,-,7.35,1.73,1.47,-,65.30%,-481.00%,18.50%,15.00%,31.60%,54.27M,35.64M,0.50%,30.74%,64.20%,31.63%,17.04%,8.18,742.28K,-13.54%,-25.99%,-30.92%,-27.28%,161.71%,-23.05%,8.02%,8.40%,1.40,1.69,-,8.60%,46.60%,-23.20%,10.30,10.30,0.69,0.00,76.90%,47.10%,38.70%,Aug 10/b,1.22,0.6,-23.11%,-26.23%,-26.83%,-56.93%,176.67%,33.01,-1.86%,2.60%
AVEO,2020-09-09,"AVEO Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,141.32M,-,5.68,8.40%,960254,-,-,5.05,2.05,1.98,-,238.20%,2.40%,15.60%,-,9.70%,25.81M,20.42M,0.25%,-,43.60%,175.20%,5.79%,1.88,627.46K,23.75%,22.41%,-24.47%,62.75%,-38.56%,-9.02%,9.91%,7.31%,1.50,1.53,-,-6.60%,-16.80%,-1.20%,3.40,3.40,0.02,0.23,-,-21.10%,-13.30%,-,1.54,0.35,18.49%,21.91%,2.07%,-49.29%,154.70%,70.5,6.17%,2.10%
AVGO,2020-09-09,Broadcom Inc.,Technology,Semiconductors,USA,140.47B,64.43,360.03,2.71%,2623838,14.35,4.62,6.14,6.03,15.26,28.63,-44.30%,15.02%,41.00%,13.95%,39.60%,401.00M,392.00M,0.20%,-54.91%,84.30%,0.39%,0.92%,1.72,2.10M,0.14%,9.98%,14.28%,46.37%,22.28%,13.93%,4.33%,2.52%,2.00,1.25,3.61%,3.40%,10.70%,6.80%,2.20,2.00,1.88,1.92,55.30%,15.70%,11.10%,Sep 03/a,0.95,10.18,5.84%,10.48%,21.36%,-5.00%,131.28%,61.26,1.09%,1.60%
AVID,2020-09-09,"Avid Technology, Inc.",Communication Services,Electronic Gaming & Multimedia,USA,330.06M,24.23,7.51,0.81%,252494,8.77,1.62,0.88,-,5.93,3300.65,168.20%,63.36%,-14.20%,15.00%,-4.90%,43.72M,41.12M,8.20%,218.23%,85.70%,17.27%,7.16%,6.89,427.47K,-7.97%,-14.56%,-6.01%,4.02%,10.77%,-12.47%,5.26%,4.52%,2.40,0.59,-,5.10%,-9.00%,46.00%,1.20,1.00,-,-,62.80%,8.50%,3.90%,Aug 03/a,1.18,0.38,-6.78%,-5.88%,-0.55%,-22.26%,60.81%,40.99,-0.53%,1.34%
AVK,2020-09-09,Advent Convertible and Income Fund,Financial,Closed-End Fund - Debt,USA,483.35M,-,14.0,2.49%,132691,-,-,13.00,1.02,-,-,-,-,-,-,-,34.53M,-,0.11%,0.00%,26.81%,-,-,0.18,100.92K,-3.78%,-1.96%,0.50%,8.28%,-3.78%,-9.97%,2.64%,1.36%,-,1.31,10.07%,-,-,-,-,-,-,-,-,-,-,-,-,0.23,-1.78%,0.73%,2.04%,-13.47%,83.97%,46.7,1.89%,0.59%
AVLR,2020-09-09,"Avalara, Inc.",Technology,Software - Application,USA,10.49B,-,121.37,2.89%,485212,-,-,24.18,19.14,22.12,-,39.50%,76.50%,-,-,-,78.92M,75.66M,2.10%,-27.49%,87.60%,5.79%,5.21%,4.12,957.96K,-13.30%,1.56%,18.68%,65.92%,69.91%,65.69%,7.00%,4.57%,1.50,0.51,-,-6.70%,-11.20%,-12.30%,2.20,2.20,0.00,0.00,70.00%,-14.30%,-12.30%,Aug 04/a,-,6.77,-3.00%,-5.51%,25.02%,-15.83%,118.68%,44.49,0.02%,2.87%
AVNS,2020-09-09,"Avanos Medical, Inc.",Healthcare,Medical Devices,USA,1.51B,-,32.04,0.41%,260856,29.86,-,2.14,1.21,8.17,-,-267.10%,84.36%,-29.60%,6.30%,-16.00%,47.80M,46.99M,0.70%,3.12%,98.00%,1.67%,4.27%,7.56,265.55K,-0.65%,2.76%,0.53%,10.44%,-13.01%,-4.93%,3.11%,2.64%,2.60,0.98,-,-0.90%,-1.30%,-2.50%,2.90,1.90,0.20,0.20,55.80%,-3.20%,-2.40%,Aug 04/b,1.04,1.07,-0.60%,1.77%,5.15%,-33.35%,64.65%,51.8,-0.06%,0.47%
AVNT,2020-09-09,Avient Corporation,Basic Materials,Specialty Chemicals,USA,2.42B,26.95,27.49,1.63%,483016,14.14,8.42,0.90,1.62,1.22,17.68,-8.90%,36.13%,3.10%,3.20%,-5.70%,91.40M,90.47M,0.90%,0.00%,90.30%,-4.89%,1.83%,2.67,619.92K,2.61%,3.19%,-0.25%,36.36%,-19.12%,-25.28%,4.03%,3.85%,2.00,0.78,2.95%,15.80%,47.70%,5.40%,4.10,3.80,1.19,1.20,23.70%,5.80%,21.00%,Jul 22/b,1.79,1.04,3.39%,6.21%,3.10%,-26.36%,216.52%,56.11,1.14%,0.48%
AVNW,2020-09-09,"Aviat Networks, Inc.",Technology,Communication Equipment,USA,111.39M,517.44,20.18,-2.51%,40946,-,43.12,0.47,1.59,2.68,8.64,-97.10%,-,15.00%,12.00%,-6.60%,5.39M,4.86M,0.90%,0.00%,61.10%,9.41%,0.20%,0.21,46.50K,-8.27%,-0.10%,33.20%,88.42%,42.25%,43.63%,5.99%,5.26%,2.00,0.88,-,0.10%,0.40%,-0.10%,1.50,1.30,0.00,0.13,35.50%,1.40%,0.10%,Aug 27/a,1.36,1.05,-1.75%,-1.00%,38.68%,-10.27%,184.31%,46.32,-2.75%,0.24%
AVRO,2020-09-09,"AVROBIO, Inc.",Healthcare,Biotechnology,USA,586.10M,-,16.58,2.22%,89400,-,-,-,2.50,2.40,-,-30.30%,-1.20%,-,-,-,36.11M,35.55M,0.40%,0.00%,98.80%,0.24%,7.81%,11.57,240.12K,1.10%,-6.64%,-26.41%,-7.99%,-18.37%,-17.64%,5.26%,4.69%,1.90,0.37,-,-40.10%,-42.60%,-,16.30,16.30,0.00,0.00,-,-,-,-,-,0.83,-2.28%,-4.93%,-8.94%,-43.45%,69.88%,48.46,1.04%,1.17%
AVT,2020-09-09,"Avnet, Inc.",Technology,Electronics & Computer Distribution,USA,2.78B,-,27.48,2.23%,574688,11.81,-,0.16,0.73,5.83,4.85,-117.10%,62.77%,-15.80%,10.40%,0.00%,98.86M,97.99M,0.20%,-3.55%,99.90%,-0.16%,3.24%,3.44,924.19K,-0.72%,-3.71%,-3.95%,-2.83%,-37.81%,-35.25%,4.18%,3.17%,2.90,0.62,3.06%,-0.40%,-0.80%,1.50%,2.80,1.60,0.38,0.38,11.70%,-0.10%,-0.20%,Aug 06/a,1.37,1.01,-1.34%,0.76%,-12.68%,-39.24%,53.95%,48.9,1.74%,0.48%
AVTR,2020-09-09,"Avantor, Inc.",Basic Materials,Specialty Chemicals,USA,12.85B,94.02,22.0,4.36%,4372697,22.11,4.29,2.13,8.24,30.94,22.95,-36.50%,25.79%,-,21.90%,59.40%,575.60M,467.72M,0.80%,-96.21%,84.20%,5.50%,3.15%,3.21,4.59M,-2.53%,6.28%,23.25%,70.28%,41.39%,21.21%,4.43%,3.89%,1.80,0.95,-,1.40%,9.30%,7.20%,2.20,1.50,3.29,3.30,32.30%,10.20%,2.20%,Jul 29/a,-,0.84,2.56%,8.96%,26.59%,-4.14%,230.58%,57.33,2.85%,1.47%
AVXL,2020-09-09,Anavex Life Sciences Corp.,Healthcare,Biotechnology,USA,257.57M,-,4.08,7.37%,588517,-,-,-,9.71,-,-,-39.20%,-20.40%,12.00%,-,-,59.11M,57.74M,4.17%,0.00%,20.00%,2.27%,12.90%,10.05,740.98K,-0.73%,3.29%,0.49%,22.89%,40.69%,57.53%,7.14%,5.49%,1.70,0.79,-,-81.10%,-101.10%,-,4.60,4.60,0.00,0.00,-,-,-,Aug 06/b,1.66,0.29,-1.62%,-6.98%,11.69%,-35.34%,85.45%,47.8,5.70%,1.58%
AVY,2020-09-09,Avery Dennison Corporation,Industrials,Business Equipment & Supplies,USA,9.71B,18.85,116.35,2.01%,438529,17.61,2.41,1.43,7.99,36.98,32.98,-32.80%,11.10%,6.70%,7.84%,2.20%,83.40M,82.90M,0.40%,-3.12%,91.20%,-0.61%,1.05%,1.54,566.80K,-1.11%,0.15%,-4.21%,4.88%,2.34%,-11.06%,3.20%,2.19%,2.40,0.77,1.99%,9.20%,44.80%,9.80%,1.20,0.80,1.65,1.87,26.90%,9.30%,7.70%,Jul 27/b,1.13,2.97,-0.31%,-0.05%,-1.57%,-17.53%,51.18%,50.64,1.54%,0.46%
AVYA,2020-09-09,Avaya Holdings Corp.,Technology,Software - Application,USA,1.20B,-,14.36,-4.33%,2090235,2.99,-,0.42,5.65,1.62,28.67,-122.20%,34.70%,-52.70%,6.30%,-8.00%,83.10M,81.48M,1.80%,2.63%,-,-6.87%,21.27%,10.63,1.63M,-12.22%,-5.15%,0.63%,70.14%,7.97%,6.37%,5.92%,4.23%,2.00,1.28,-,-11.20%,-105.70%,-10.70%,1.30,1.20,13.73,14.00,54.70%,-17.10%,-26.30%,Aug 10/b,-,0.77,-9.81%,3.01%,16.40%,-15.08%,134.26%,42.7,-5.65%,1.40%
AWF,2020-09-09,AllianceBernstein Global High Income Fund,Financial,Closed-End Fund - Debt,USA,920.93M,-,10.68,0.85%,196607,-,-,13.27,0.99,-,-,-,-,-,-,-,86.23M,-,19.55%,0.00%,19.21%,-,-,0.28,186.59K,-2.20%,-1.29%,0.85%,1.14%,-9.26%,-11.95%,1.36%,0.88%,-,1.05,7.40%,-,-,-,-,-,-,-,-,-,-,-,-,0.11,-1.18%,1.06%,-1.17%,-14.90%,46.70%,47.79,0.47%,0.38%
AWH,2020-09-09,Aspira Women's Health Inc.,Healthcare,Diagnostics & Research,USA,318.67M,-,3.07,12.04%,3317064,-,-,69.28,43.86,29.24,-,-8.50%,-,19.90%,-,12.50%,98.12M,50.81M,1.70%,129.53%,27.30%,28.13%,11.29%,6.27,915.46K,5.14%,-27.42%,-29.10%,265.91%,370.28%,279.01%,12.28%,10.13%,-,3.62,-,-109.60%,-178.00%,-152.80%,3.00,3.00,0.22,0.30,31.30%,-,-,Aug 13/a,3.28,0.29,0.17%,-15.46%,49.67%,-46.89%,775.64%,47.93,10.43%,1.46%
AWI,2020-09-09,"Armstrong World Industries, Inc.",Industrials,Building Products & Equipment,USA,3.35B,-,69.63,-1.51%,312921,17.38,-,3.43,8.26,28.57,27.00,34.70%,12.30%,28.00%,2.00%,-4.30%,47.80M,47.26M,1.20%,-1.10%,-,1.88%,1.97%,2.2,423.91K,-5.91%,-4.81%,-14.42%,-23.97%,-24.82%,-25.90%,3.07%,2.24%,2.60,0.74,1.15%,-3.60%,-14.70%,26.70%,2.00,1.60,1.51,1.63,36.80%,32.20%,-5.70%,Jul 28/b,1.08,1.72,-6.48%,-7.24%,-17.58%,-37.53%,12.25%,35.77,-2.07%,0.57%
AWK,2020-09-09,"American Water Works Company, Inc.",Utilities,Utilities - Regulated Water,USA,25.82B,40.62,143.2,1.73%,666822,33.90,4.89,7.00,4.09,45.38,-,6.70%,10.03%,7.50%,8.30%,3.70%,181.00M,180.33M,0.10%,-6.10%,87.40%,-1.26%,1.25%,2.92,772.82K,2.16%,-3.96%,9.26%,10.43%,18.51%,16.56%,2.66%,2.09%,2.40,0.86,1.54%,2.80%,10.30%,6.10%,0.90,0.90,1.51,1.67,-,31.90%,17.30%,Aug 05/a,0.23,3.08,-0.11%,1.49%,10.47%,-4.83%,55.65%,52.89,0.83%,0.89%
AWP,2020-09-09,Aberdeen Global Premier Properties Fund,Financial,Closed-End Fund - Foreign,USA,413.37M,-,4.84,0.21%,221244,-,-,19.65,0.92,-,-,-,-,-,-,-,85.41M,-,-,-,28.54%,-,-,0.64,431.03K,-0.62%,-0.41%,-1.83%,-7.63%,-19.87%,-25.31%,1.75%,1.50%,-,0.51,9.92%,-,-,-,-,-,-,-,-,-,-,-,-,0.08,-0.58%,0.93%,-8.46%,-30.96%,62.96%,50.99,-0.21%,0.41%
