Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
ALRM,2020-12-29,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,5.02B,67.81,100.23,-2.91%,1030866,61.64,17.85,8.47,11.20,20.33,71.17,147.00%,2.78%,143.10%,3.80%,24.60%,49.01M,44.50M,1.10%,-49.77%,96.50%,-1.24%,10.21%,12.31,368.91K,4.67%,34.68%,79.33%,54.65%,135.12%,133.26%,3.92%,4.02%,2.10,2.79,-,11.80%,19.30%,10.90%,4.70,4.20,0.25,0.25,62.80%,9.80%,12.60%,Nov 05/a,1.10,3.42,17.63%,36.15%,68.06%,-3.18%,213.22%,74.11,-2.97%,0.07%
ALRS,2020-12-29,Alerus Financial Corporation,Financial,Banks - Regional,USA,478.78M,11.64,27.39,-0.47%,17014,16.33,-,5.10,1.46,-,-,11.80%,-35.00%,-,-,-,17.12M,14.60M,14.73%,0.00%,37.60%,1.78%,0.94%,5.14,26.65K,-3.18%,9.25%,42.88%,38.61%,19.09%,19.87%,2.47%,2.89%,3.00,0.64,2.19%,1.50%,13.60%,16.80%,-,-,0.18,0.18,-,72.40%,43.60%,Oct 28/a,0.80,0.79,4.42%,12.03%,34.18%,-5.36%,81.99%,61.67,-1.08%,0.62%
ALSK,2020-12-29,"Alaska Communications Systems Group, Inc.",Communication Services,Telecom Services,USA,184.76M,20.11,3.62,0.00%,234093,-,-,0.78,1.13,5.72,8.80,-41.60%,-,29.30%,-,-6.00%,54.12M,47.28M,12.16%,-2.89%,54.20%,4.04%,0.84%,0.44,899.58K,4.02%,15.29%,76.59%,29.75%,115.63%,114.42%,3.07%,3.44%,-,0.26,-,1.70%,5.70%,4.70%,1.50,1.30,0.93,0.98,53.90%,10.50%,4.10%,Nov 04/a,1.48,0.12,3.19%,21.23%,50.66%,-7.65%,163.55%,64.33,0.00%,0.00%
ALSN,2020-12-29,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,4.87B,14.48,43.03,-0.92%,829836,10.79,2.71,2.25,7.00,11.21,8.80,35.70%,39.15%,31.40%,5.34%,4.90%,113.00M,111.93M,0.10%,-64.98%,-,-0.69%,2.62%,2.55,1.15M,-0.14%,4.19%,23.44%,16.99%,-11.10%,-10.95%,1.88%,2.35%,2.30,0.72,1.58%,12.80%,79.10%,22.10%,2.50,1.90,4.01,4.02,48.20%,39.90%,26.60%,Oct 28/a,1.23,1.01,1.71%,6.48%,16.33%,-13.47%,64.55%,57.67,-1.49%,0.58%
ALT,2020-12-29,"Altimmune, Inc.",Healthcare,Biotechnology,USA,400.95M,-,11.0,-0.90%,1836094,-,-,62.65,1.82,1.94,-,89.50%,59.80%,50.20%,-,-10.70%,33.06M,30.92M,1.30%,-6.82%,66.30%,55.01%,8.05%,1.35,1.85M,-18.15%,4.56%,-15.45%,2.71%,511.11%,482.01%,9.53%,11.15%,1.80,0.99,-,-38.30%,-46.40%,-47.00%,34.70,34.70,0.00,0.00,-,-,-,Nov 10/b,1.81,1.24,-12.48%,-4.33%,-7.66%,-68.66%,587.50%,43.97,-1.79%,0.90%
ALTA,2020-12-29,Altabancorp,Financial,Banks - Regional,USA,508.83M,11.70,27.21,-1.41%,21955,15.09,1.46,4.48,1.42,2.26,29.58,9.70%,-19.80%,21.70%,8.00%,15.40%,18.80M,11.41M,1.30%,-23.94%,42.40%,41.29%,1.26%,4.49,32.12K,1.11%,-0.80%,35.51%,21.09%,-9.21%,-9.66%,4.01%,4.01%,2.50,0.68,2.21%,1.60%,12.80%,26.90%,-,-,0.00,0.00,-,89.80%,38.90%,Oct 28/a,0.99,1.14,-3.90%,4.35%,25.02%,-11.65%,100.81%,47.74,-1.38%,-0.04%
ALTG,2020-12-29,Alta Equipment Group Inc.,Industrials,Rental & Leasing Services,USA,296.00M,-,10.0,1.32%,62730,29.41,-,0.50,2.54,2960.00,-,785.70%,141.50%,-,-,-,29.22M,22.61M,1.20%,5.03%,64.20%,0.04%,4.28%,13.59,71.21K,10.50%,7.41%,30.55%,28.70%,-0.50%,-0.10%,3.93%,3.79%,2.00,0.88,-,-4.00%,-17.40%,-,0.90,0.30,1.20,3.83,25.30%,-,-3.70%,Nov 12/a,-,0.34,9.84%,15.14%,35.94%,-7.41%,178.55%,69.49,0.70%,0.61%
ALTM,2020-12-29,Altus Midstream Company,Energy,Oil & Gas Midstream,USA,762.05M,-,46.58,3.47%,33910,11.56,-,4.85,2.40,381.02,5.43,-99.60%,259.50%,-,-,-,3.75M,3.29M,0.60%,5.33%,59.10%,-3.30%,7.41%,0.9,271.11K,-0.85%,16.45%,323.07%,267.52%,-17.41%,-18.57%,5.52%,7.39%,3.50,0.13,12.88%,-1.10%,50.70%,-,1.20,1.00,7.97,7.97,73.00%,43.40%,-11.30%,Nov 04/a,3.96,3.15,3.27%,44.24%,157.98%,-21.85%,395.53%,58.99,3.76%,-0.29%
ALTR,2020-12-29,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,4.27B,-,58.0,-0.85%,164497,262.44,-,9.28,11.81,17.40,183.28,-150.80%,49.32%,-,-,-,73.31M,42.40M,0.70%,-78.77%,98.10%,1.64%,10.15%,16.32,263.66K,0.49%,9.06%,39.09%,45.91%,60.53%,61.51%,2.92%,3.19%,2.60,0.62,-,-1.90%,-4.00%,-0.50%,2.40,-,0.60,0.60,72.70%,1.90%,-3.10%,Nov 05/a,-,1.66,3.42%,13.40%,43.51%,-3.33%,151.74%,68.42,-0.79%,-0.07%
ALV,2020-12-29,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,8.11B,52.49,92.27,0.13%,271237,14.62,5.35,1.14,3.84,5.49,35.43,22.60%,141.01%,0.80%,9.81%,-1.50%,87.30M,87.21M,0.16%,-2.74%,44.40%,-3.94%,1.42%,2.97,417.45K,0.83%,1.01%,26.62%,43.03%,8.98%,9.31%,1.69%,1.87%,2.60,0.65,-,2.10%,7.50%,12.90%,1.30,1.00,0.96,1.44,16.50%,4.30%,2.20%,Oct 23/b,1.93,2.01,0.42%,5.85%,30.65%,-3.31%,141.80%,56.12,-1.25%,1.40%
ALVR,2020-12-29,"AlloVir, Inc.",Healthcare,Biotechnology,USA,2.78B,-,36.99,-4.44%,217889,-,-,-,-,24.00,-,-192.30%,64.60%,-,-,-,75.12M,23.57M,36.40%,11.92%,32.50%,-,5.09%,4.8,249.65K,-5.64%,5.78%,37.41%,-,-,45.69%,16.48%,13.79%,1.70,0.87,-,-,-,51.80%,15.30,15.30,-,-,-,-,-,-,-,4.9,-10.79%,7.64%,16.58%,-24.45%,103.80%,47.03,-4.69%,0.26%
ALX,2020-12-29,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.40B,37.29,276.35,0.59%,3577,-,-,7.04,6.79,3.94,-,6.00%,-,-2.30%,-,2.40%,5.12M,2.11M,58.48%,0.00%,36.90%,1.63%,3.15%,5.5,12.13K,0.04%,-2.20%,12.99%,14.72%,-15.99%,-16.35%,1.90%,2.80%,3.00,0.29,6.51%,2.80%,16.50%,-,-,-,5.11,5.11,54.30%,37.70%,19.10%,-,0.58,7.81,-0.46%,3.29%,5.43%,-21.84%,23.91%,50.53,0.41%,0.18%
ALXN,2020-12-29,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,34.11B,36.38,155.35,0.64%,2836514,11.99,3.31,5.82,3.07,14.85,13.02,15.00%,6.98%,26.80%,11.00%,17.40%,219.10M,218.11M,0.30%,-3.74%,93.50%,-0.25%,1.62%,1.46,2.41M,0.34%,25.45%,38.14%,38.41%,44.73%,43.64%,1.09%,1.77%,2.60,1.18,-,5.50%,8.60%,16.90%,3.80,3.30,0.22,0.23,91.20%,9.40%,16.30%,Oct 29/b,1.30,3.73,12.57%,20.76%,39.00%,-2.92%,113.77%,74.95,-0.99%,1.65%
ALXO,2020-12-29,ALX Oncology Holdings Inc.,Healthcare,Biotechnology,USA,3.40B,-,84.39,0.82%,205410,-,-,1418.10,12.43,13.12,-,-33.70%,1.10%,-,-,-,37.11M,23.78M,2.50%,2.02%,70.00%,-,2.75%,3.43,190.96K,1.11%,23.18%,120.57%,-,-,181.30%,8.78%,12.66%,1.80,1.08,-,-,-,29.40%,36.50,36.50,0.01,0.02,9.10%,-,-,-,-,9.33,2.03%,32.10%,69.54%,-28.15%,201.29%,54.37,0.82%,0.00%
ALYA,2020-12-29,Alithya Group Inc.,Technology,Information Technology Services,Canada,109.29M,-,2.14,0.94%,13236,-,-,-,2.63,-,-,-,-,-18.75%,15.00%,-,51.07M,40.95M,26.60%,0.00%,40.52%,-,0.00%,0.01,12.54K,-4.46%,-11.93%,-0.93%,29.70%,-24.38%,-23.02%,3.74%,5.03%,-,1.06,-,-,-,-,-,-,-,-,-,-,-,Nov 12/b,-,0.12,-7.58%,-14.68%,6.85%,-32.49%,122.57%,34.25,-1.83%,2.83%
AM,2020-12-29,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,3.69B,-,7.68,-0.13%,4097108,8.45,-,3.94,1.47,1536.16,13.51,-343.70%,495.70%,-,-,-,476.58M,313.75M,1.80%,-49.91%,57.10%,-5.66%,4.06%,2.9,4.40M,-6.80%,10.19%,39.64%,50.59%,4.63%,1.19%,4.99%,5.53%,3.00,0.93,16.02%,-5.90%,-12.80%,-4.90%,1.80,1.80,1.26,1.26,-,-45.40%,-36.80%,Oct 28/a,-,0.41,-2.13%,10.79%,38.64%,-11.11%,354.44%,50.73,-0.26%,0.13%
AMAL,2020-12-29,Amalgamated Bank,Financial,Banks - Regional,USA,412.35M,9.65,13.6,-2.09%,41936,10.06,-,2.17,0.81,0.55,10.63,0.50%,-5.12%,42.90%,-,9.40%,31.05M,29.52M,0.26%,0.00%,40.30%,0.11%,0.47%,2.69,51.80K,0.15%,1.12%,29.28%,7.59%,-30.51%,-30.08%,4.73%,4.42%,2.00,0.81,2.35%,0.70%,8.90%,29.70%,-,-,0.00,0.00,-,85.70%,23.40%,Oct 28/b,-,0.63,0.39%,6.12%,18.13%,-31.03%,72.15%,52.37,-1.45%,-0.65%
AMAT,2020-12-29,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,75.79B,21.49,84.27,-0.71%,4516056,15.72,1.35,4.41,7.30,13.21,29.21,38.20%,7.59%,28.40%,15.97%,12.20%,916.00M,908.56M,0.60%,-0.01%,83.00%,-0.58%,1.27%,1.67,6.91M,-2.48%,1.95%,41.27%,39.40%,38.31%,38.06%,2.03%,2.35%,2.00,0.65,1.04%,17.00%,38.30%,23.80%,3.00,2.10,0.52,0.52,44.70%,25.40%,21.00%,Nov 12/a,1.48,2.16,-2.87%,11.19%,36.52%,-6.99%,129.99%,53.8,-0.88%,0.18%
AMBA,2020-12-29,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,3.17B,-,89.33,-6.37%,690160,163.01,-,14.53,6.72,7.48,154.56,-45.50%,101.47%,-23.40%,15.00%,0.90%,34.82M,33.53M,4.70%,-9.11%,76.00%,1.48%,6.93%,3.78,615.03K,0.19%,14.72%,71.72%,95.04%,47.53%,47.51%,4.22%,5.13%,2.30,1.12,-,-11.30%,-13.20%,-11.80%,7.70,7.30,0.00,0.00,60.10%,-28.00%,-27.60%,Nov 23/a,1.47,4.28,0.10%,24.09%,61.30%,-7.71%,148.00%,57.48,-6.57%,0.21%
AMBC,2020-12-29,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,715.17M,-,15.49,-6.80%,834272,-,-,4.20,0.69,19.33,-,-217.80%,73.80%,-19.70%,11.00%,3.00%,46.18M,45.40M,0.89%,0.00%,80.60%,-2.65%,8.16%,10.47,353.88K,-7.69%,1.77%,24.82%,8.17%,-28.29%,-28.19%,4.14%,3.95%,3.00,2.36,-,-4.10%,-46.60%,0.60%,-,-,6.67,6.67,-,-,-,Nov 09/a,1.40,0.67,-7.78%,3.52%,11.17%,-32.36%,77.23%,42.44,-7.36%,0.60%
AMC,2020-12-29,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,375.33M,-,2.29,-4.18%,20766359,-,-,0.15,-,0.90,-,-269.70%,86.10%,-33.20%,-,15.20%,107.70M,106.63M,1.90%,-74.90%,26.00%,5.64%,35.72%,1.79,21.33M,-14.55%,-48.54%,-52.88%,-46.62%,-68.37%,-68.37%,7.53%,11.14%,3.40,0.97,-,-31.10%,384.40%,2.60%,0.40,0.40,-,-,65.40%,-,-,Nov 05/a,2.59,0.35,-31.13%,-28.25%,-45.23%,-70.57%,17.44%,32.42,-6.15%,2.09%
AMCI,2020-12-29,AMCI Acquisition Corp.,Financial,Shell Companies,USA,315.19M,-,15.72,-2.84%,1766060,-,-,-,2.24,3151.86,-,-201.50%,-,-,-,-,20.44M,14.84M,-,-,69.65%,2.35%,1.86%,0.3,905.44K,19.73%,36.46%,50.86%,53.37%,56.73%,55.34%,11.55%,9.54%,-,1.95,-,-0.50%,-0.50%,-,0.10,0.10,0.00,0.02,-,-,-,-,-,1.17,16.86%,35.85%,48.49%,-8.42%,59.59%,70.89,-3.02%,0.19%
AMCR,2020-12-29,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,18.07B,24.73,11.6,0.09%,2513055,15.49,4.38,1.45,3.87,23.87,44.40,6.70%,5.94%,-7.00%,5.65%,5.30%,1.56B,1.56B,0.10%,-9.33%,37.30%,1.43%,1.74%,4.93,5.49M,1.13%,1.05%,6.91%,13.61%,6.91%,7.01%,1.27%,1.72%,2.60,0.46,4.05%,4.50%,15.40%,7.40%,1.30,0.80,1.36,1.41,21.30%,9.10%,6.00%,Nov 05/b,-,0.22,0.88%,1.58%,12.25%,-6.45%,100.00%,52.42,-0.85%,0.95%
AMCX,2020-12-29,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.47B,13.85,34.89,2.02%,706842,4.58,-,0.52,2.44,1.38,2.20,-13.80%,31.46%,13.00%,-12.20%,7.10%,52.35M,27.80M,0.10%,-15.08%,-,6.63%,56.33%,9.98,1.57M,10.10%,2.29%,41.83%,49.17%,-11.47%,-11.67%,5.01%,4.49%,3.10,0.45,-,2.50%,20.40%,13.90%,2.40,2.40,3.77,3.88,51.60%,13.50%,4.80%,Nov 02/b,1.34,1.5,7.47%,22.77%,34.78%,-18.16%,77.83%,66.35,2.65%,-0.61%
AMD,2020-12-29,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,108.68B,126.39,90.62,-1.07%,31696508,49.57,3.31,12.57,27.71,61.37,155.93,-11.00%,48.50%,20.70%,38.22%,4.10%,1.20B,1.19B,0.60%,-15.49%,73.90%,3.21%,4.68%,1.19,47.11M,-2.80%,3.93%,10.82%,72.25%,99.08%,97.60%,2.48%,3.38%,2.30,0.67,-,13.80%,27.00%,12.40%,2.30,1.70,0.10,0.00,44.50%,11.30%,10.20%,Oct 27/b,2.31,2.89,-3.00%,4.94%,30.77%,-7.51%,146.59%,48.84,-1.18%,0.11%
AME,2020-12-29,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,27.20B,31.38,118.66,-0.92%,392159,27.90,-,5.86,4.78,20.85,27.11,14.00%,9.05%,9.70%,-1.20%,5.10%,229.58M,229.06M,0.40%,-27.00%,88.80%,0.04%,0.75%,1.78,965.82K,0.47%,-0.93%,18.79%,32.77%,18.74%,18.97%,1.45%,1.78%,2.10,0.41,0.61%,8.50%,16.10%,12.30%,1.90,1.50,0.40,0.49,34.50%,25.10%,18.80%,Oct 29/b,1.36,2.1,0.84%,4.29%,24.03%,-2.49%,116.45%,56.26,-1.40%,0.48%
AMED,2020-12-29,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,9.40B,57.80,288.86,-1.15%,118509,45.97,3.51,4.65,12.48,83.23,31.98,8.30%,5.12%,57.60%,16.45%,10.20%,32.66M,31.71M,1.30%,-5.02%,91.00%,-1.56%,1.68%,3.34,159.77K,0.76%,20.02%,24.49%,45.49%,72.84%,73.05%,2.78%,2.86%,1.90,0.74,-,11.20%,23.80%,15.30%,0.90,0.90,0.40,0.41,41.90%,9.80%,8.20%,Oct 28/a,0.74,7.82,7.05%,12.40%,31.74%,-3.24%,117.27%,69.46,-1.48%,0.33%
AMEH,2020-12-29,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,962.77M,18.88,17.63,-0.06%,34362,17.46,-,1.40,2.81,3.39,18.66,35.70%,9.78%,25.00%,-,76.20%,36.37M,28.63M,1.40%,4.53%,9.50%,20.18%,1.10%,4.62,68.34K,0.34%,-3.61%,1.56%,6.85%,-4.60%,-4.24%,2.21%,3.19%,-,0.5,-,4.50%,16.80%,5.60%,2.80,2.80,0.99,1.03,19.60%,9.50%,5.00%,Nov 04/a,0.53,0.56,-0.82%,-1.80%,5.75%,-10.42%,90.18%,46.55,0.17%,-0.23%
AMG,2020-12-29,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,4.56B,43.46,100.56,-0.99%,258321,7.52,-,2.25,1.63,4.90,5.10,-93.10%,5.68%,-47.40%,-2.14%,-2.30%,46.30M,31.66M,0.40%,8.03%,-,0.38%,7.23%,5.93,385.71K,-0.65%,10.35%,47.86%,34.87%,19.01%,18.67%,2.04%,2.62%,2.60,0.67,0.04%,1.40%,3.70%,14.70%,-,-,0.81,0.00,-,26.90%,5.40%,Oct 26/b,1.43,2.47,3.61%,14.09%,37.66%,-2.69%,126.64%,66.24,-1.06%,0.07%
AMGN,2020-12-29,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,132.08B,18.29,226.87,1.44%,1562722,13.33,2.75,5.29,12.11,10.69,20.16,2.00%,5.24%,14.00%,6.65%,3.10%,585.00M,581.07M,0.19%,-0.23%,78.10%,-0.62%,1.19%,2.67,2.59M,-0.19%,0.92%,-8.63%,-3.81%,-5.58%,-5.89%,1.77%,1.75%,2.40,0.6,3.10%,11.70%,72.10%,21.20%,2.30,1.90,3.12,3.13,76.70%,36.70%,29.40%,Oct 28/a,0.76,4.3,0.02%,-0.29%,-2.79%,-14.38%,28.14%,49.6,0.44%,1.00%
AMH,2020-12-29,American Homes 4 Rent,Real Estate,REIT - Residential,USA,9.35B,110.63,29.76,-0.30%,971252,132.27,-,8.01,1.59,29.61,24.27,259.10%,0.90%,23.20%,-,23.40%,308.08M,270.78M,0.10%,70.84%,88.60%,4.68%,1.88%,2.65,1.92M,0.88%,4.31%,4.79%,10.63%,14.07%,13.54%,1.84%,2.19%,2.20,0.51,0.67%,0.90%,1.50%,1.40%,-,-,0.49,0.49,54.10%,9.10%,7.00%,Nov 05/a,0.56,0.64,1.27%,1.77%,9.68%,-7.12%,70.06%,54.1,-0.63%,0.34%
AMK,2020-12-29,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.73B,-,23.94,-0.66%,64316,21.39,-,4.00,1.79,14.60,23.31,-101.10%,15.96%,-,32.26%,-,67.28M,17.12M,2.70%,-13.18%,23.80%,-4.59%,3.32%,4.65,122.07K,0.80%,-1.56%,6.78%,-12.28%,-18.43%,-17.51%,2.81%,3.68%,2.60,0.53,-,-0.10%,-0.10%,1.20%,4.10,4.10,0.14,0.00,68.80%,1.50%,-0.20%,Nov 10/a,-,0.84,-1.62%,0.04%,-0.54%,-29.63%,71.74%,47.46,-0.99%,0.33%
AMKR,2020-12-29,"Amkor Technology, Inc.",Technology,Semiconductors,USA,3.60B,11.51,14.8,-2.70%,778727,11.67,0.28,0.74,1.63,3.90,12.20,-19.20%,1.68%,-1.60%,41.42%,5.30%,241.68M,98.45M,25.00%,-17.01%,39.60%,-2.14%,1.95%,1.66,1.16M,-1.33%,1.09%,31.44%,20.23%,11.53%,13.85%,2.86%,2.77%,3.30,0.67,1.08%,6.30%,15.00%,5.50%,1.60,1.40,0.54,0.61,17.60%,8.60%,6.40%,Oct 26/a,1.64,0.46,-2.17%,6.79%,25.44%,-6.33%,174.07%,51.57,-2.95%,0.26%
AMN,2020-12-29,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,3.23B,36.62,68.33,-1.39%,162767,20.72,5.64,1.37,4.02,55.30,12.53,-17.80%,1.10%,28.20%,6.49%,16.50%,47.48M,46.58M,0.30%,-23.14%,-,-2.61%,2.69%,3.7,339.12K,-0.19%,2.67%,17.85%,51.04%,10.41%,9.66%,2.55%,3.08%,1.70,0.48,-,3.90%,11.60%,10.50%,1.30,1.30,1.11,1.12,33.30%,7.10%,3.80%,Nov 05/a,0.52,2.03,0.84%,3.90%,22.86%,-23.41%,86.44%,55.0,-1.84%,0.46%
AMNB,2020-12-29,American National Bankshares Inc.,Financial,Banks - Regional,USA,296.56M,10.20,26.55,-0.71%,12459,11.48,2.55,3.09,0.88,1.10,11.63,-23.50%,-11.48%,4.20%,4.00%,14.40%,10.97M,10.33M,3.50%,0.18%,37.20%,-1.19%,0.88%,4.26,21.33K,1.41%,-2.39%,28.26%,6.03%,-32.89%,-32.90%,1.54%,2.63%,2.00,0.58,4.07%,1.10%,8.80%,20.20%,-,-,0.11,0.11,-,76.50%,29.90%,-,1.11,0.87,-1.30%,3.22%,11.08%,-34.04%,43.25%,49.85,-0.56%,-0.15%
AMOT,2020-12-29,Allied Motion Technologies Inc.,Technology,Electronic Components,USA,489.98M,33.13,50.1,-0.99%,39218,29.13,1.10,1.36,3.55,24.26,25.65,5.90%,17.01%,3.50%,30.00%,8.20%,9.51M,7.64M,12.00%,-7.35%,57.50%,0.95%,1.58%,4.7,25.67K,2.87%,18.58%,22.49%,41.93%,6.41%,3.30%,2.48%,4.11%,1.70,1.53,0.24%,4.30%,11.50%,9.90%,2.70,1.50,0.93,0.93,30.20%,6.60%,4.00%,Nov 04/a,1.76,1.63,5.59%,14.59%,34.31%,-3.34%,163.68%,62.65,-0.61%,-0.38%
AMP,2020-12-29,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,22.17B,13.55,189.07,-0.48%,408510,9.96,1.59,1.87,3.83,2.89,4.47,-1.90%,34.33%,10.90%,8.52%,0.90%,123.00M,117.74M,0.30%,-37.74%,87.20%,-3.04%,1.99%,3.52,663.45K,1.24%,-0.88%,25.73%,26.01%,13.85%,13.50%,1.70%,1.86%,1.80,0.62,2.20%,1.20%,29.10%,8.40%,-,-,0.78,3.59,54.20%,19.80%,15.30%,Oct 28/a,1.74,3.92,-0.83%,4.31%,26.09%,-4.59%,136.31%,53.53,-0.99%,0.52%
AMPE,2020-12-29,"Ampio Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,245.62M,-,1.59,-18.88%,15451009,-,-,-,26.50,26.13,-,-122.50%,11.10%,29.60%,-,-,178.62M,171.00M,7.60%,0.00%,12.00%,4.93%,11.02%,4.0,4.71M,-30.87%,81.69%,65.63%,149.65%,205.18%,172.73%,50.28%,25.63%,2.00,3.28,-,-97.90%,-192.90%,-,5.60,5.60,0.00,0.00,-,-,-,Nov 05/a,1.73,0.4,2.27%,42.37%,101.08%,-46.64%,412.90%,50.91,-19.29%,0.51%
AMPH,2020-12-29,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,928.30M,147.84,19.81,4.15%,373486,17.39,5.91,2.75,2.32,9.40,70.86,892.90%,88.89%,42.40%,25.00%,8.90%,47.50M,36.40M,0.60%,-11.72%,56.60%,0.78%,7.08%,13.5,190.96K,5.26%,9.33%,6.33%,-11.80%,3.07%,2.70%,2.71%,2.90%,2.40,1.96,-,1.10%,1.70%,-3.20%,2.90,1.70,0.08,0.11,41.50%,2.30%,2.00%,Nov 06/b,0.85,0.63,6.17%,3.12%,4.46%,-12.69%,60.73%,61.33,-2.80%,7.15%
AMRB,2020-12-29,American River Bankshares,Financial,Banks - Regional,USA,75.66M,11.85,13.0,-1.48%,17406,11.89,0.79,2.75,0.83,0.98,16.10,13.00%,-8.15%,11.80%,15.00%,5.20%,5.88M,5.26M,3.20%,0.00%,54.70%,7.42%,0.11%,0.31,18.04K,1.56%,17.97%,40.54%,23.81%,-14.19%,-12.58%,7.16%,4.59%,1.70,0.96,2.15%,0.80%,7.30%,24.90%,-,-,0.00,0.00,-,92.50%,23.50%,Oct 22/b,0.70,0.58,7.41%,15.37%,24.36%,-20.87%,62.50%,72.04,-1.59%,0.11%
AMRC,2020-12-29,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,2.55B,46.86,50.84,-1.42%,412602,41.84,1.87,2.49,5.25,56.17,-,14.70%,20.90%,33.10%,25.00%,7.90%,47.79M,23.30M,9.30%,-17.90%,68.10%,1.70%,4.70%,3.03,361.36K,-0.51%,14.94%,51.94%,83.01%,187.39%,190.51%,5.74%,4.93%,1.80,1.14,-,3.60%,11.90%,7.20%,1.30,1.30,0.60,0.73,17.30%,6.40%,5.10%,Nov 02/a,0.53,2.4,8.97%,15.70%,69.27%,-7.21%,279.97%,61.93,-0.90%,-0.52%
AMRK,2020-12-29,"A-Mark Precious Metals, Inc.",Financial,Capital Markets,USA,178.82M,3.40,25.08,-3.39%,84102,8.14,-,0.03,1.55,7.33,357.64,34.60%,-46.94%,34.00%,-,-2.10%,7.04M,4.69M,3.40%,-28.97%,28.80%,24.87%,1.34%,0.89,70.66K,-20.51%,-17.66%,-21.32%,44.90%,236.62%,233.77%,8.46%,5.59%,1.50,1.19,-,6.40%,57.90%,5.50%,1.20,0.70,0.81,4.93,1.60%,1.20%,0.90%,-,-0.41,1.58,-15.43%,-15.94%,15.00%,-29.90%,269.52%,30.56,-3.54%,0.15%
AMRN,2020-12-29,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,1.91B,-,4.8,-3.23%,11333793,97.96,-,3.24,3.12,3.40,273.01,83.10%,183.30%,27.30%,38.90%,51.30%,389.70M,378.92M,1.00%,-11.99%,39.60%,-8.20%,6.44%,3.43,7.11M,-4.38%,4.35%,18.81%,-30.64%,-77.18%,-77.61%,5.99%,6.36%,2.20,1.59,-,-1.70%,-2.70%,-3.80%,2.70,2.30,0.00,0.02,78.40%,-3.60%,-2.70%,Nov 05/b,2.63,0.3,-3.52%,0.51%,-22.77%,-78.02%,42.86%,47.35,-4.38%,1.21%
AMRS,2020-12-29,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,1.37B,-,5.58,-6.84%,4073177,-,-,10.26,-,35.88,-,27.80%,72.90%,-51.90%,30.00%,28.70%,227.27M,159.68M,0.60%,0.00%,44.20%,34.16%,14.57%,6.67,3.49M,15.05%,91.10%,91.10%,30.68%,76.03%,80.58%,10.42%,10.57%,1.70,1.17,-,-179.60%,242.80%,-,1.30,0.90,-,-,37.70%,-,-,Nov 05/b,0.87,0.42,45.63%,83.00%,70.08%,-8.67%,298.57%,73.58,-6.53%,-0.33%
