Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
CBAY,2020-11-18,"CymaBay Therapeutics, Inc.",Healthcare,Biotechnology,USA,526.93M,-,7.84,0.51%,960609,-,-,-,3.45,3.27,-,-22.20%,-40.80%,10.40%,-,-,68.89M,64.17M,0.40%,0.00%,96.80%,12.22%,7.14%,3.33,1.38M,-1.88%,-6.22%,20.06%,101.03%,43.07%,300.00%,6.66%,6.81%,1.50,0.7,-,-35.00%,-37.80%,-,15.90,15.90,0.00,0.00,-,-,-,Nov 05/a,1.59,0.52,-5.69%,3.50%,82.24%,-13.47%,547.93%,47.76,-0.25%,0.77%
CBB,2020-11-18,Cincinnati Bell Inc.,Communication Services,Telecom Services,USA,773.89M,-,15.24,-0.26%,690066,-,-,0.50,-,87.94,-,11.80%,43.70%,-21.00%,35.80%,5.80%,50.70M,49.73M,1.30%,0.00%,99.60%,1.82%,18.32%,22.12,411.83K,-0.07%,0.66%,1.13%,3.25%,177.09%,45.56%,0.37%,0.52%,3.00,1.68,-,-3.10%,25.80%,5.10%,0.80,0.70,-,-,48.80%,3.10%,-5.30%,Nov 05/b,0.52,0.08,0.37%,0.89%,3.70%,-5.05%,183.80%,55.9,-0.20%,-0.07%
CBD,2020-11-18,Companhia Brasileira de Distribuicao,Consumer Cyclical,Department Stores,Brazil,3.32B,34.02,12.86,-0.54%,280519,11.96,1.60,0.23,1.44,2.49,-,-56.70%,37.82%,-18.40%,21.30%,-2.80%,268.00M,157.86M,57.40%,0.00%,11.00%,0.69%,0.21%,0.86,376.80K,4.98%,6.63%,11.44%,27.96%,-31.56%,-41.20%,2.66%,2.80%,1.50,0.74,1.17%,0.70%,3.80%,5.00%,0.90,0.50,1.56,2.11,21.50%,3.20%,0.60%,-,1.03,0.37,8.93%,3.89%,-1.61%,-43.20%,36.95%,60.83,-0.92%,0.39%
CBFV,2020-11-18,"CB Financial Services, Inc.",Financial,Banks - Regional,USA,117.69M,10.15,22.59,-1.53%,3254,17.58,1.01,2.35,0.91,1.05,13.08,87.60%,155.40%,10.10%,10.00%,19.60%,5.40M,4.82M,1.50%,370.16%,29.70%,-1.40%,0.66%,3.91,8.13K,-1.74%,13.92%,23.31%,0.62%,-21.51%,-25.05%,2.44%,3.61%,2.50,0.4,4.25%,-0.70%,-6.10%,26.90%,-,-,0.00,0.00,-,83.90%,-18.00%,-,0.82,0.88,7.00%,12.19%,4.84%,-27.01%,39.02%,58.8,-2.21%,0.70%
CBH,2020-11-18,AllianzGI Convertible & Income 2024 Target Term Fund,Financial,Asset Management,USA,171.81M,-,9.41,1.40%,31299,-,-,-,-,-,-,-,-,-,-,-,18.26M,-,-,-,23.85%,-,-,0.33,37.92K,1.62%,3.75%,3.41%,16.03%,-3.39%,-2.49%,1.04%,1.10%,-,0.83,5.84%,-,-,-,-,-,-,-,-,-,-,-,-,0.1,3.52%,3.95%,7.46%,-5.90%,71.09%,68.44,0.86%,0.54%
CBIO,2020-11-18,"Catalyst Biosciences, Inc.",Healthcare,Biotechnology,USA,129.65M,-,5.77,-0.52%,137597,-,-,6.86,1.35,1.26,-,-71.50%,-34.40%,55.70%,-,-,22.07M,21.09M,0.40%,0.00%,64.00%,-0.54%,5.25%,4.64,238.69K,-2.04%,10.11%,6.07%,-19.19%,11.61%,-15.27%,5.55%,6.95%,2.00,0.58,-,-45.80%,-55.20%,-,6.40,6.40,0.00,0.00,62.30%,-,-,Nov 05/b,2.06,0.4,2.07%,12.84%,1.97%,-35.46%,68.22%,55.20,-1.37%,0.86%
CBMB,2020-11-18,"CBM Bancorp, Inc.",Financial,Banks - Regional,USA,50.40M,67.20,13.44,2.83%,37,-,-,5.54,0.88,1.24,-,32.90%,-,-,-,-,3.75M,3.27M,0.10%,0.00%,14.20%,-0.56%,0.03%,0.27,3.86K,4.19%,9.71%,11.77%,25.61%,2.16%,-0.37%,0.03%,1.37%,-,0.01,-,-,-,11.80%,-,-,0.00,0.00,-,-,-,-,-,0.28,5.68%,8.72%,8.08%,-3.93%,32.59%,65.01,0.00%,2.83%
CBMG,2020-11-18,"Cellular Biomedicine Group, Inc.",Healthcare,Biotechnology,USA,345.40M,-,17.98,-1.10%,36122,-,-,1151.32,20.20,13.28,-,-19.90%,-,-13.00%,-,-9.60%,19.43M,8.97M,45.09%,0.00%,29.20%,3.95%,4.22%,5.21,72.77K,4.29%,-2.39%,-2.76%,21.73%,-0.17%,10.71%,2.45%,1.77%,3.00,0.5,-,-61.90%,-145.40%,-72.80%,0.50,0.50,0.00,2.77,80.80%,-,-,-,1.38,0.32,0.71%,-1.10%,12.33%,-7.79%,56.62%,51.60,-1.10%,0.00%
CBNK,2020-11-18,"Capital Bancorp, Inc.",Financial,Banks - Regional,USA,165.34M,8.17,12.45,-0.24%,92262,8.86,-,1.81,1.15,0.80,-,18.10%,-17.45%,-,-,-,13.80M,7.86M,1.00%,-5.82%,26.80%,1.51%,0.58%,2.29,19.79K,3.75%,21.11%,16.90%,15.17%,-14.61%,-16.39%,4.69%,4.85%,1.70,4.66,-,1.30%,15.10%,39.60%,-,-,0.12,0.12,-,82.40%,23.20%,-,-,0.54,12.78%,19.82%,12.55%,-17.39%,78.37%,69.70,0.08%,-0.32%
CBOE,2020-11-18,"Cboe Global Markets, Inc.",Financial,Financial Data & Stock Exchanges,USA,9.58B,19.46,88.66,2.14%,696733,17.80,5.59,3.01,3.16,-,-,10.10%,-4.40%,21.47%,3.48%,-,108.04M,107.08M,0.56%,0.87%,84.41%,-,1.27%,1.54,884.31K,0.67%,8.48%,-1.07%,-9.51%,-27.62%,-26.12%,2.33%,2.92%,2.60,0.79,1.89%,-,-,-,-,-,-,-,-,-,-,Oct 30/b,-,2.46,5.65%,3.18%,-6.83%,-30.70%,23.12%,57.48,1.67%,0.46%
CBPO,2020-11-18,"China Biologic Products Holdings, Inc.",Healthcare,Biotechnology,China,4.43B,30.37,114.96,-0.68%,106451,22.21,3.41,8.66,2.49,4.26,17.54,6.30%,10.67%,5.40%,8.90%,15.70%,38.52M,19.89M,48.45%,0.00%,45.70%,0.04%,2.93%,6.69,87.14K,-0.98%,1.18%,8.25%,6.44%,-1.48%,-1.22%,1.23%,1.27%,3.00,1.22,-,7.50%,8.60%,8.00%,11.30,9.50,0.00,0.00,64.50%,35.60%,28.70%,Nov 24/a,0.41,1.48,-0.47%,1.96%,4.78%,-2.82%,17.41%,51.52,-1.04%,0.36%
CBRE,2020-11-18,"CBRE Group, Inc.",Real Estate,Real Estate Services,USA,18.64B,18.34,58.13,-3.90%,1493060,18.43,1.67,0.78,2.97,12.58,11.75,20.00%,18.48%,21.00%,11.00%,21.40%,335.29M,332.75M,0.60%,-8.39%,96.90%,-1.09%,2.21%,4.7,1.56M,3.23%,21.36%,31.87%,42.65%,4.05%,-5.16%,3.69%,4.34%,2.10,0.96,-,6.70%,17.10%,13.10%,1.30,1.30,0.28,0.47,20.20%,4.30%,4.50%,Oct 29/b,1.53,2.46,11.49%,16.88%,23.85%,-10.22%,99.29%,63.92,-3.81%,-0.10%
CBRL,2020-11-18,"Cracker Barrel Old Country Store, Inc.",Consumer Cyclical,Restaurants,USA,3.18B,-,136.91,-0.17%,228875,16.69,-,1.26,7.75,7.27,-,-114.70%,66.49%,-17.10%,-3.70%,-2.40%,23.69M,23.45M,1.50%,0.00%,75.80%,-0.61%,8.23%,4.63,416.24K,5.42%,14.03%,17.25%,36.08%,-13.63%,-10.95%,3.16%,4.60%,2.80,0.55,3.80%,-1.40%,-6.30%,9.70%,1.40,1.10,2.17,2.27,69.10%,4.10%,-1.30%,Sep 15/b,1.33,6.02,11.13%,12.52%,20.30%,-19.51%,155.38%,64.67,-0.29%,0.12%
CBSH,2020-11-18,"Commerce Bancshares, Inc.",Financial,Banks - Regional,USA,7.47B,24.16,68.1,-2.44%,292127,19.88,-,8.45,2.28,3.10,16.72,-0.50%,20.93%,11.80%,-8.70%,7.40%,110.72M,108.15M,2.20%,-2.18%,69.80%,0.04%,3.46%,10.26,364.54K,-0.64%,11.93%,15.84%,13.41%,8.28%,0.24%,2.08%,2.98%,3.20,0.8,1.59%,1.10%,10.00%,22.10%,-,-,0.00,0.00,-,91.30%,35.50%,Oct 20/b,1.02,2.24,5.04%,13.20%,14.50%,-5.31%,49.64%,61.37,-2.39%,-0.04%
CBT,2020-11-18,Cabot Corporation,Basic Materials,Specialty Chemicals,USA,2.28B,40.39,41.52,-1.33%,172896,14.87,7.29,0.82,2.52,14.09,13.91,261.40%,45.09%,-2.50%,5.54%,-1.80%,56.50M,55.75M,1.26%,0.00%,89.60%,-0.89%,1.46%,3.1,263.28K,-0.10%,1.32%,6.35%,19.48%,-13.39%,-12.63%,3.36%,3.46%,2.50,0.66,3.37%,2.20%,6.90%,10.90%,2.00,1.20,1.25,1.27,19.40%,6.00%,2.40%,Nov 23/a,1.62,1.53,2.78%,5.62%,14.41%,-14.83%,107.60%,55.28,-2.10%,0.78%
CBTX,2020-11-18,"CBTX, Inc.",Financial,Banks - Regional,USA,557.84M,19.86,22.9,1.37%,76743,20.14,-,3.92,1.05,1.41,33.20,6.70%,27.75%,15.00%,-,9.60%,24.75M,17.46M,4.10%,1.52%,29.50%,-6.65%,0.87%,2.99,50.70K,3.01%,21.36%,41.01%,24.52%,-23.74%,-26.41%,4.22%,5.12%,2.00,1.51,1.75%,0.80%,5.30%,22.60%,-,-,0.00,0.00,-,77.60%,20.20%,Oct 29/b,-,1.03,12.75%,25.45%,20.36%,-27.83%,83.20%,73.05,0.93%,0.44%
CBU,2020-11-18,"Community Bank System, Inc.",Financial,Banks - Regional,USA,3.41B,21.42,64.46,-2.44%,159297,22.45,2.68,8.71,1.65,1.81,62.81,-0.50%,-8.45%,7.80%,8.00%,8.50%,53.65M,52.81M,0.60%,-9.31%,73.20%,2.11%,3.74%,9.19,214.71K,1.42%,12.75%,10.00%,14.82%,-4.62%,-9.13%,2.52%,3.60%,3.00,0.74,2.61%,1.20%,7.90%,16.00%,-,-,0.04,0.04,-,91.90%,40.30%,Oct 26/b,0.77,2.35,6.53%,10.99%,9.07%,-11.25%,37.12%,59.76,-2.97%,0.54%
CBZ,2020-11-18,"CBIZ, Inc.",Industrials,Specialty Business Services,USA,1.33B,17.93,24.94,-2.16%,210402,16.63,1.20,1.39,1.89,217.71,11.30,16.60%,8.46%,16.60%,15.00%,5.70%,54.40M,51.90M,2.50%,-9.15%,93.00%,-0.25%,0.57%,1.3,229.87K,0.16%,4.97%,0.16%,12.09%,-5.06%,-7.49%,2.58%,2.52%,1.30,0.92,-,5.30%,11.30%,7.70%,1.40,1.40,0.15,0.15,14.80%,10.30%,8.10%,Oct 29/b,0.60,0.69,4.16%,5.93%,5.74%,-13.19%,48.01%,59.02,-2.27%,0.12%
CC,2020-11-18,The Chemours Company,Basic Materials,Specialty Chemicals,USA,3.75B,-,23.43,-1.26%,1151049,9.38,-,0.75,5.28,3.92,9.84,-105.80%,42.56%,-16.50%,12.40%,-3.00%,164.76M,162.91M,0.10%,-16.26%,80.00%,1.32%,7.39%,10.92,1.10M,4.27%,3.72%,13.57%,87.29%,36.06%,29.52%,4.77%,5.27%,2.70,1.04,4.27%,-1.70%,-17.10%,8.70%,2.00,1.20,5.55,5.59,18.10%,5.50%,-2.30%,Nov 03/a,2.31,1.13,7.84%,8.16%,41.87%,-5.14%,233.76%,59.56,-2.25%,1.01%
CCAP,2020-11-18,"Crescent Capital BDC, Inc.",Financial,Asset Management,USA,380.26M,-,13.5,-2.60%,21439,7.58,-,5.32,-,-,-,-2.20%,-0.60%,-,-,-,28.17M,28.00M,15.95%,0.00%,66.45%,-,0.06%,1.1,16.55K,-1.96%,5.47%,8.78%,22.73%,-,-17.68%,2.96%,3.18%,2.50,1.3,12.15%,-,-,-,-,-,-,-,-,-,-,Nov 04/a,-,0.46,1.65%,2.59%,7.82%,-24.96%,117.39%,51.05,-2.53%,-0.07%
CCBG,2020-11-18,"Capital City Bank Group, Inc.",Financial,Banks - Regional,USA,380.02M,12.06,23.2,-0.64%,11158,13.66,2.01,3.52,1.09,0.54,-,38.20%,-11.56%,28.20%,6.00%,7.60%,16.77M,12.69M,1.00%,0.61%,41.80%,1.41%,4.55%,22.83,25.31K,1.98%,9.33%,15.14%,25.13%,-21.22%,-23.93%,3.57%,4.17%,3.00,0.44,2.41%,1.00%,9.50%,24.00%,-,-,0.15,0.15,-,95.20%,30.00%,-,0.84,1.01,5.87%,11.90%,11.04%,-25.04%,48.62%,60.67,-1.02%,0.39%
CCC,2020-11-18,Clarivate Plc,Technology,Information Technology Services,United Kingdom,16.87B,-,27.94,2.57%,1600076,36.14,-,16.01,4.60,28.06,596.09,30.80%,33.97%,-,25.80%,-,387.85M,380.12M,21.55%,0.00%,59.60%,0.49%,0.42%,1.26,1.27M,4.37%,-8.57%,-5.99%,23.46%,58.30%,66.31%,3.50%,4.04%,1.70,1.26,-,-4.10%,-9.60%,-1.80%,1.40,1.40,0.81,0.82,67.00%,-4.10%,-18.70%,Oct 29/b,-,1.16,-3.49%,-6.07%,12.03%,-16.72%,86.27%,44.75,2.72%,-0.15%
CCCC,2020-11-18,"C4 Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.22B,-,28.54,-1.69%,1287403,-,-,40.43,-,6.10,-,-76.60%,1.80%,-,-,-,42.64M,35.85M,1.60%,0.00%,13.70%,-,1.31%,0.59,801.60K,6.45%,4.93%,-,-,-,11.97%,9.37%,7.74%,1.70,1.61,-,-,-,32.40%,5.20,5.20,-,-,-,-,-,-,-,2.06,8.67%,10.80%,10.80%,-6.73%,27.41%,-,-1.07%,-0.62%
CCD,2020-11-18,Calamos Dynamic Convertible and Income Fund,Financial,Closed-End Fund - Equity,USA,646.42M,-,26.4,0.84%,62556,-,-,-,-,-,-,-,-,-,-,-,24.49M,-,13.93%,0.00%,29.41%,-,-,0.26,98.87K,0.30%,9.77%,13.50%,39.02%,26.01%,24.76%,1.72%,2.45%,-,0.63,7.58%,-,-,-,-,-,-,-,-,-,-,-,-,0.62,8.02%,10.80%,26.11%,-5.04%,174.43%,69.75,0.42%,0.42%
CCEP,2020-11-18,Coca-Cola European Partners plc,Consumer Defensive,Beverages - Non-Alcoholic,United Kingdom,19.74B,23.55,42.64,-1.68%,1691390,15.01,15.00,1.51,2.81,18.73,26.05,28.60%,37.86%,3.90%,1.57%,14.10%,454.16M,199.53M,56.11%,0.00%,32.00%,0.22%,0.70%,0.94,1.49M,6.10%,12.51%,6.02%,15.71%,-16.38%,-16.19%,4.19%,4.02%,2.30,1.13,3.96%,-,-,9.40%,0.90,0.70,1.09,1.22,36.70%,9.90%,6.40%,-,0.66,1.73,11.82%,7.68%,3.79%,-25.34%,50.41%,63.75,-0.30%,-1.38%
CCF,2020-11-18,Chase Corporation,Basic Materials,Specialty Chemicals,USA,1.01B,29.24,104.95,-1.06%,11393,-,-,3.87,3.25,10.20,18.61,3.70%,-,4.90%,-,1.90%,9.37M,7.33M,1.30%,-4.54%,71.60%,-0.19%,1.85%,8.0,16.96K,-6.19%,5.59%,1.52%,12.11%,-10.44%,-11.42%,3.50%,2.75%,-,0.67,0.76%,10.20%,11.80%,11.90%,7.70,6.00,0.00,0.00,38.10%,18.10%,13.00%,-,0.67,3.48,2.00%,4.91%,9.66%,-16.40%,101.83%,53.5,-1.70%,0.65%
CCI,2020-11-18,Crown Castle International Corp. (REIT),Real Estate,REIT - Specialty,USA,73.14B,106.86,170.65,2.59%,3103011,71.82,6.14,12.67,7.67,302.22,-,45.70%,29.27%,14.50%,17.40%,10.20%,431.00M,429.12M,0.10%,-3.15%,91.40%,-0.17%,0.76%,1.88,1.74M,3.65%,3.76%,4.77%,13.14%,27.05%,20.05%,2.34%,2.65%,2.40,1.78,3.12%,1.70%,6.70%,5.40%,0.60,0.60,2.02,2.03,66.60%,25.40%,11.60%,Oct 21/a,0.32,4.2,5.59%,4.80%,6.11%,-5.19%,49.46%,63.65,2.62%,-0.03%
CCIV,2020-11-18,Churchill Capital Corp IV,Financial,Shell Companies,USA,2.02B,-,9.74,0.31%,301141,-,-,-,-,-,-,-,-,-,-,-,207.00M,-,-,-,6.48%,-,-,0.01,1.01M,0.62%,0.72%,-,-,-,-1.52%,0.51%,0.68%,-,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,0.07,0.66%,0.23%,0.23%,-4.98%,1.46%,54.5,0.00%,0.31%
CCJ,2020-11-18,Cameco Corporation,Energy,Uranium,Canada,3.84B,-,9.68,0.41%,1688629,-,-,2.38,1.03,6.37,1098.10,-55.50%,144.40%,5.00%,37.64%,-4.90%,395.84M,395.19M,0.20%,0.00%,70.10%,-0.91%,4.11%,8.32,1.95M,-4.44%,0.41%,-11.68%,-1.93%,2.87%,8.76%,3.96%,3.33%,2.40,0.86,0.62%,-0.10%,-0.10%,1.40%,4.80,3.00,0.21,0.00,8.60%,1.60%,-0.20%,Nov 04/b,0.88,0.34,1.09%,-2.26%,-1.04%,-21.49%,82.61%,49.23,-0.21%,0.62%
CCK,2020-11-18,"Crown Holdings, Inc.",Consumer Cyclical,Packaging & Containers,USA,12.72B,24.99,95.65,0.06%,933193,15.11,2.42,1.12,6.68,20.76,17.01,15.80%,11.15%,6.20%,10.34%,5.10%,133.30M,132.06M,1.20%,-1.02%,91.20%,-0.22%,1.22%,1.88,855.13K,1.39%,9.94%,28.63%,53.98%,28.54%,31.86%,1.75%,3.25%,1.90,1.09,-,3.30%,29.00%,10.10%,1.20,0.70,4.21,4.32,20.00%,9.60%,4.50%,Oct 19/a,1.16,2.87,4.40%,14.69%,34.35%,-4.21%,122.60%,68.13,-0.33%,0.40%
CCL,2020-11-18,Carnival Corporation & Plc,Consumer Cyclical,Travel Services,USA,14.25B,-,17.59,-2.55%,72016671,-,-,1.38,0.70,1.74,-,-2.70%,46.50%,22.60%,-,5.60%,775.00M,627.43M,0.10%,1.25%,55.00%,0.74%,15.19%,2.12,45.03M,8.51%,20.40%,20.98%,20.48%,-60.46%,-65.39%,7.14%,6.79%,2.90,1.6,-,-15.80%,-33.70%,8.70%,0.90,0.90,0.97,1.28,13.40%,-65.20%,-73.40%,Oct 08/b,1.97,1.29,17.60%,15.86%,-0.56%,-66.13%,125.51%,59.24,-0.40%,-2.16%
CCM,2020-11-18,Concord Medical Services Holdings Limited,Healthcare,Medical Care Facilities,China,97.67M,-,2.25,-2.42%,5029,-,-,3.55,-,1.06,-,-30.60%,31.80%,-39.10%,20.00%,-20.00%,43.41M,5.45M,18.00%,0.00%,1.30%,-,0.06%,0.48,6.44K,0.18%,32.58%,25.92%,40.87%,-11.61%,-15.51%,7.57%,8.24%,-,0.78,-,-6.30%,-850.00%,-26.60%,1.20,1.20,-,-,-12.30%,-,-,Aug 26/b,0.39,0.15,10.62%,12.98%,18.72%,-22.28%,99.47%,59.68,0.18%,-2.60%
CCMP,2020-11-18,"CMC Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,4.36B,29.37,141.76,1.99%,295605,18.59,2.26,3.91,4.02,12.31,49.04,-66.10%,4.35%,-4.10%,13.00%,19.60%,29.08M,28.79M,0.70%,-7.05%,-,-1.44%,1.46%,2.56,164.86K,-16.14%,-7.57%,-10.51%,5.86%,4.65%,-1.77%,6.84%,4.11%,2.60,1.79,1.24%,2.90%,6.90%,5.00%,2.00,1.50,0.89,1.05,43.80%,13.20%,6.30%,Nov 11/a,1.17,6.97,-5.72%,-4.49%,1.17%,-18.93%,66.26%,43.9,1.25%,0.73%
CCNC,2020-11-18,Code Chain New Continent Limited,Industrials,Waste Management,China,51.93M,-,1.68,-2.89%,228911,-,-,3.93,2.00,10.60,-,-12.60%,-,-,-,-,27.64M,18.87M,13.10%,0.00%,-,-,0.22%,0.06,700.43K,0.60%,-10.16%,3.71%,-7.69%,97.65%,40.00%,12.38%,13.56%,-,0.33,-,-,-,-7.00%,2.30,2.10,0.00,0.02,4.50%,-,-,-,0.97,0.32,-4.27%,27.32%,6.90%,-59.02%,139.97%,52.48,-2.89%,0.00%
CCNE,2020-11-18,CNB Financial Corporation,Financial,Banks - Regional,USA,339.94M,8.74,19.81,-0.25%,35972,9.57,-,2.11,0.92,0.58,14.78,19.30%,-8.81%,10.50%,-,12.40%,16.57M,16.11M,2.30%,18.91%,41.50%,0.34%,0.74%,2.18,54.38K,1.07%,18.13%,16.46%,21.53%,-37.55%,-39.38%,5.04%,6.02%,2.00,0.66,3.43%,0.80%,10.70%,27.00%,-,-,0.20,0.20,-,69.20%,21.90%,-,0.92,1.11,4.73%,16.88%,8.70%,-41.18%,49.51%,59.26,-1.34%,1.11%
CCO,2020-11-18,"Clear Channel Outdoor Holdings, Inc.",Communication Services,Advertising Agencies,USA,612.32M,-,1.27,-1.55%,1160636,-,-,0.30,-,0.92,-,-45.80%,53.70%,54.88%,1.00%,-1.90%,464.47M,462.97M,0.70%,8.11%,96.60%,-0.47%,3.35%,8.0,1.94M,-0.78%,31.99%,8.55%,36.97%,-44.54%,-55.59%,7.06%,7.44%,2.60,0.6,-,-7.80%,19.90%,2.50%,1.10,1.10,-,-,37.90%,-1.10%,-23.20%,Nov 09/b,2.36,0.09,19.39%,16.32%,10.77%,-59.03%,250.34%,67.66,-2.31%,0.78%
CCOI,2020-11-18,"Cogent Communications Holdings, Inc.",Communication Services,Telecom Services,USA,2.68B,135.16,58.66,-3.07%,286116,59.43,-,4.75,-,6.82,-,29.50%,78.48%,116.30%,-,7.50%,45.82M,42.09M,0.50%,-9.32%,87.60%,0.87%,2.52%,2.41,440.85K,-0.88%,-0.07%,-12.46%,-22.05%,-7.64%,-10.86%,3.67%,3.72%,2.70,0.65,4.98%,2.10%,-8.80%,11.20%,5.00,5.00,-,-,61.00%,18.90%,3.60%,Nov 05/b,0.09,2.27,1.72%,-3.08%,-20.93%,-36.90%,10.26%,48.84,-3.41%,0.35%
CCR,2020-11-18,CONSOL Coal Resources LP,Energy,Thermal Coal,USA,96.09M,-,3.56,2.01%,137436,-,-,0.42,0.57,160.15,-,-31.70%,-450.00%,-18.50%,-,-4.40%,27.69M,10.64M,61.59%,0.00%,20.20%,-0.02%,0.12%,0.29,44.27K,7.73%,20.51%,-7.18%,-20.41%,-58.08%,-62.18%,8.88%,8.12%,2.70,3.1,-,-0.90%,-2.30%,13.50%,0.60,0.40,1.04,1.10,-,2.10%,-1.80%,Nov 05/b,0.88,0.25,13.87%,10.77%,-23.28%,-70.18%,27.88%,60.89,1.86%,0.14%
CCRC,2020-11-18,"China Customer Relations Centers, Inc.",Technology,Information Technology Services,China,78.03M,6.10,4.34,-2.25%,2142,-,-,0.45,1.23,3.08,111.48,-18.90%,-,44.20%,-,32.40%,18.33M,12.01M,34.51%,0.00%,0.20%,-,0.13%,4.68,3.45K,-2.91%,-9.01%,7.69%,-3.98%,-56.86%,-54.55%,7.23%,4.01%,-,0.62,-,16.40%,23.30%,14.80%,2.80,2.80,0.00,0.07,22.40%,7.30%,7.50%,-,0.48,0.24,-6.76%,-7.06%,-17.58%,-60.51%,30.72%,38.86,2.60%,-4.73%
CCRN,2020-11-18,"Cross Country Healthcare, Inc.",Industrials,Staffing & Employment Services,USA,318.22M,-,8.47,-0.59%,472781,29.01,-,0.38,2.07,93.59,20.80,-241.00%,-18.89%,-9.60%,33.00%,5.90%,36.18M,35.04M,5.20%,3.58%,93.10%,-0.12%,2.03%,3.12,227.68K,10.14%,18.46%,34.02%,30.41%,-29.24%,-27.11%,9.90%,9.00%,2.60,2.08,-,-5.10%,-12.10%,-21.20%,1.90,1.90,0.38,0.00,24.10%,-1.70%,-2.20%,Nov 04/a,1.06,0.66,9.86%,20.43%,21.74%,-36.89%,88.22%,61.95,-1.97%,1.41%
CCS,2020-11-18,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,1.42B,8.77,44.12,0.18%,369432,7.33,0.97,0.48,1.24,4.93,3.69,12.50%,17.74%,28.70%,9.06%,47.60%,33.35M,29.31M,2.60%,-39.11%,97.00%,-0.45%,9.60%,8.3,338.96K,4.62%,-1.67%,15.14%,58.76%,57.40%,61.32%,4.72%,6.21%,2.30,1.09,-,6.40%,15.00%,6.80%,-,-,0.76,0.90,20.00%,8.70%,5.70%,Oct 28/a,1.97,2.38,4.16%,4.73%,37.57%,-7.27%,388.05%,54.57,0.02%,0.16%
CCU,2020-11-18,Compania Cervecerias Unidas S.A.,Consumer Defensive,Beverages - Brewers,Chile,2.62B,21.14,14.46,0.56%,247515,18.35,11.74,1.08,1.57,6.90,-,-57.60%,38.25%,4.10%,1.80%,7.00%,184.75M,73.90M,62.00%,0.00%,19.70%,0.23%,0.86%,2.32,275.05K,4.93%,19.01%,4.93%,7.27%,-22.34%,-23.77%,2.36%,3.25%,3.20,0.9,4.36%,4.00%,7.30%,11.70%,2.00,1.40,0.34,0.40,47.90%,9.90%,5.20%,-,0.88,0.4,16.18%,14.25%,2.02%,-28.49%,34.89%,73.44,0.42%,0.14%
CCX,2020-11-18,Churchill Capital Corp II,Financial,Shell Companies,USA,862.50M,-,10.0,-0.10%,505938,-,-,-,1.27,507.35,-,-,-,-,-,-,86.25M,69.00M,-,-,65.80%,-2.65%,0.12%,0.08,1.03M,-0.40%,-0.20%,-4.12%,-3.75%,-2.44%,-3.16%,0.33%,0.51%,-,0.49,-,0.00%,0.00%,-,6.00,6.00,0.00,0.00,-,-,-,-,-,0.06,-0.17%,-2.90%,-4.66%,-16.60%,8.11%,37.21,0.00%,-0.10%
CCXI,2020-11-18,"ChemoCentryx, Inc.",Healthcare,Biotechnology,USA,3.95B,-,57.87,-3.34%,379970,-,-,55.94,9.86,8.38,-,-28.00%,-81.10%,2.10%,-,-,68.92M,52.76M,4.20%,-37.51%,79.20%,3.10%,9.93%,8.8,594.92K,-4.79%,8.29%,5.99%,-3.11%,565.17%,46.32%,5.06%,7.02%,1.60,0.64,-,-11.10%,-17.20%,-68.00%,10.10,10.10,0.05,0.06,-,-59.20%,-58.10%,Nov 09/a,1.75,3.47,5.92%,6.04%,10.37%,-11.55%,634.39%,55.53,-3.36%,0.02%
CD,2020-11-18,Chindata Group Holdings Limited,Technology,Information Technology Services,China,5.88B,-,16.34,0.18%,435798,-,-,26.97,-,21.93,-,-26.30%,-,-,-,-,359.95M,40.00M,-,-,10.90%,82.86%,7.48%,1.61,1.86M,9.81%,20.95%,-,-,-,0.68%,5.54%,4.53%,-,0.23,-,-,-,-0.90%,1.90,1.90,1.21,1.25,35.60%,5.40%,-9.40%,Nov 18/a,-,0.72,12.49%,12.45%,12.45%,-3.20%,24.54%,-,2.00%,-1.78%
CDAK,2020-11-18,"Codiak BioSciences, Inc.",Healthcare,Biotechnology,USA,148.92M,-,7.9,-9.51%,464126,-,-,248.19,-,2.93,-,-75.00%,69.70%,-,-,-,18.85M,16.50M,2.80%,0.00%,17.96%,-,2.54%,1.54,271.24K,-10.63%,-31.96%,-,-,-,-34.82%,7.24%,8.52%,1.50,1.71,-,-,-,43.80%,2.80,2.80,-,-,-,-,-,-,-,0.85,-12.54%,-17.97%,-17.97%,-45.14%,-5.95%,-,-9.40%,-0.11%
