Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
EXFO,2020-09-22,EXFO Inc.,Technology,Communication Equipment,Canada,184.94M,-,3.34,-0.60%,5196,11.21,-,0.69,1.14,9.02,-,76.20%,325.71%,-40.60%,5.00%,4.50%,55.68M,19.60M,61.80%,0.00%,26.90%,3.38%,0.04%,0.25,34.17K,-7.22%,-9.73%,21.90%,33.07%,-9.49%,-27.77%,2.05%,3.00%,2.80,0.15,-,-2.20%,-3.70%,-0.10%,1.30,0.90,0.06,0.30,54.70%,1.40%,-2.30%,Oct 07/a,1.27,0.11,-6.93%,-11.50%,-1.86%,-32.53%,67.00%,33.72,-1.76%,1.19%
EXG,2020-09-22,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,Financial,Closed-End Fund - Foreign,USA,2.27B,-,7.51,-1.57%,461892,-,-,-,-,-,-,-,-,-,-,-,302.86M,-,-,-,16.74%,-,-,0.06,621.66K,-3.35%,-2.72%,1.76%,34.83%,-9.74%,-14.46%,1.49%,1.52%,-,0.74,9.85%,-,-,-,-,-,-,-,-,-,-,-,-,0.12,-3.16%,-1.88%,-1.72%,-18.19%,59.45%,38.57,-1.18%,-0.39%
EXK,2020-09-22,Endeavour Silver Corp.,Basic Materials,Silver,Canada,590.32M,-,3.66,-1.61%,2637887,17.18,-,5.61,4.21,19.23,-,-267.10%,150.00%,13.60%,-,-9.20%,154.99M,153.72M,2.40%,0.00%,26.40%,11.48%,2.76%,0.70,6.02M,-13.48%,0.27%,77.67%,155.94%,33.58%,51.87%,5.84%,5.82%,2.40,0.44,-,-26.80%,-35.40%,-36.20%,3.10,2.50,0.06,0.09,-5.00%,-32.10%,-41.70%,Aug 04/b,1.41,0.23,-9.15%,-6.60%,53.69%,-23.59%,269.70%,37.83,-2.14%,0.54%
EXLS,2020-09-22,"ExlService Holdings, Inc.",Technology,Information Technology Services,USA,2.23B,30.96,63.63,1.92%,187365,18.26,4.80,2.29,3.22,6.65,15.98,20.00%,11.38%,15.10%,6.45%,14.70%,34.49M,33.12M,0.10%,-7.44%,99.20%,3.63%,2.29%,5.22,145.46K,-5.09%,-1.76%,-1.50%,46.95%,-2.65%,-8.39%,3.54%,2.78%,2.70,1.29,-,5.90%,10.70%,6.80%,2.90,2.90,0.32,0.35,32.70%,8.50%,7.30%,Aug 06/b,1.07,2.1,-0.57%,-1.51%,-1.00%,-20.24%,56.69%,48.58,1.27%,0.64%
EXP,2020-09-22,Eagle Materials Inc.,Basic Materials,Building Materials,USA,3.75B,40.98,86.76,1.80%,461692,13.95,5.12,2.48,3.36,18.78,12.88,-43.70%,5.16%,-25.90%,8.00%,6.40%,41.41M,41.14M,1.30%,-2.38%,97.60%,0.71%,4.95%,6.12,332.67K,0.92%,6.05%,22.32%,71.73%,-4.44%,-4.30%,4.26%,3.49%,2.20,1.39,-,4.80%,12.80%,1.40%,3.90,2.60,1.40,0.00,23.70%,7.90%,8.30%,Jul 30/b,1.27,2.92,3.58%,6.10%,14.77%,-10.65%,107.41%,57.84,1.26%,0.53%
EXPD,2020-09-22,"Expeditors International of Washington, Inc.",Industrials,Integrated Freight & Logistics,USA,15.12B,25.37,89.16,0.94%,1142482,23.36,3.85,1.76,6.88,12.81,27.99,-5.40%,3.13%,12.10%,6.59%,4.50%,166.77M,166.58M,0.20%,-68.07%,96.00%,-0.04%,1.84%,2.76,1.11M,-4.44%,3.33%,18.20%,41.32%,22.84%,14.28%,3.06%,2.17%,3.10,1.03,1.17%,16.40%,28.10%,25.60%,2.20,2.20,0.00,0.00,31.20%,9.20%,7.00%,Aug 04/b,0.80,2.04,-0.20%,4.12%,17.20%,-6.26%,69.67%,52.59,0.54%,0.40%
EXPE,2020-09-22,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,USA,13.16B,-,93.95,2.91%,2410819,60.07,-,1.45,7.64,2.40,-,42.00%,122.50%,4.70%,-,15.90%,141.07M,129.43M,0.50%,-11.51%,-,-1.03%,11.08%,4.61,3.11M,-3.54%,3.13%,8.49%,57.95%,-29.02%,-13.12%,3.91%,3.68%,2.50,0.77,-,-7.40%,-51.60%,7.90%,1.10,1.10,5.08,5.51,76.40%,-15.10%,-17.30%,Jul 30/a,1.63,3.51,-3.68%,4.02%,6.64%,-32.84%,130.50%,49.09,2.19%,0.71%
EXPI,2020-09-22,"eXp World Holdings, Inc.",Real Estate,Real Estate Services,USA,2.85B,407.27,40.32,2.10%,684676,85.24,40.73,2.41,34.76,44.77,40.10,60.80%,91.50%,-,10.00%,136.10%,67.76M,29.16M,57.30%,-1.78%,15.60%,25.87%,5.67%,1.74,948.02K,-3.29%,-0.52%,156.33%,389.32%,381.72%,255.87%,6.01%,8.63%,1.30,0.72,-,6.40%,12.80%,-17.00%,1.80,1.80,0.02,0.03,9.30%,0.70%,0.60%,Aug 05/a,3.28,3.35,-2.41%,27.83%,153.60%,-13.44%,519.35%,56.98,1.03%,1.06%
EXPO,2020-09-22,"Exponent, Inc.",Industrials,Consulting Services,USA,3.82B,48.63,73.73,1.63%,512444,42.57,3.24,9.33,11.59,20.10,56.44,14.70%,21.29%,15.80%,15.00%,6.50%,52.26M,51.04M,0.50%,-28.09%,92.40%,1.49%,1.50%,3.29,232.81K,-4.10%,-10.50%,-5.72%,18.27%,5.06%,6.84%,2.82%,2.40%,2.20,2.2,1.03%,15.50%,23.90%,18.10%,3.50,3.50,0.00,0.00,94.10%,21.90%,19.90%,Jul 30/a,0.24,1.83,-6.11%,-8.39%,-0.65%,-12.87%,27.05%,32.56,1.58%,0.04%
EXPR,2020-09-22,"Express, Inc.",Consumer Cyclical,Apparel Retail,USA,53.96M,-,0.77,-4.35%,4143046,-,-,0.03,0.33,0.28,-,-2753.80%,96.80%,-38.40%,-,-1.40%,64.65M,62.46M,6.50%,0.00%,-,-3.33%,23.05%,6.41,2.24M,-19.26%,-26.67%,-55.23%,-53.89%,-71.90%,-84.19%,12.55%,9.14%,3.00,1.85,-,-22.10%,-119.70%,-41.20%,1.10,0.60,1.11,1.11,13.60%,-31.00%,-26.20%,Aug 26/b,1.91,0.09,-22.07%,-31.37%,-69.35%,-87.66%,-4.35%,28.7,-6.03%,1.79%
EXR,2020-09-22,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,14.16B,32.52,107.84,0.26%,976103,34.19,5.42,10.62,5.85,251.05,54.17,3.90%,0.32%,16.10%,6.00%,15.10%,128.93M,125.86M,0.90%,-16.10%,-,0.34%,3.83%,6.06,795.56K,-2.98%,2.40%,17.64%,37.69%,-6.83%,2.10%,2.28%,2.06%,2.60,1.23,3.34%,5.10%,17.50%,8.20%,-,-,2.14,2.14,71.10%,47.60%,32.30%,Aug 04/a,0.23,2.3,-0.72%,3.72%,7.49%,-8.80%,48.34%,53.22,0.55%,-0.29%
EXTN,2020-09-22,Exterran Corporation,Energy,Oil & Gas Equipment & Services,USA,170.21M,-,5.25,1.16%,142507,-,-,0.18,0.5,6.28,-,-165.40%,24.20%,-33.60%,-,-8.90%,32.80M,31.95M,1.10%,0.00%,88.70%,-2.87%,2.25%,2.49,288.44K,9.15%,1.94%,-8.38%,-6.25%,-61.68%,-32.95%,7.60%,8.57%,2.00,0.49,-,-9.80%,-34.50%,-8.40%,1.40,1.00,1.40,1.40,31.70%,-8.60%,-14.60%,Aug 10/b,0.99,0.4,10.33%,3.92%,-8.34%,-64.74%,62.04%,55.17,0.77%,0.39%
EXTR,2020-09-22,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,500.66M,-,4.12,2.74%,530419,9.30,-,0.53,103.0,-,24.30,-383.00%,72.37%,-7.90%,20.00%,11.40%,120.31M,119.73M,1.20%,13.20%,78.40%,-1.10%,4.12%,4.38,1.13M,0.73%,-7.21%,-6.58%,35.97%,-45.43%,-44.10%,4.14%,5.05%,2.40,0.47,-,-12.60%,-304.60%,-25.30%,1.00,0.90,73.07,76.13,54.60%,-10.40%,-13.40%,Aug 05/b,1.89,0.2,-2.16%,-7.16%,-12.87%,-48.50%,188.11%,46.22,2.49%,0.25%
EYE,2020-09-22,"National Vision Holdings, Inc.",Consumer Cyclical,Specialty Retail,USA,3.15B,-,39.11,4.71%,522640,49.89,-,2.02,3.83,12.30,74.73,34.20%,235.04%,26.30%,7.65%,13.10%,80.33M,79.55M,0.10%,0.00%,-,8.39%,10.83%,12.28,701.43K,4.46%,6.86%,23.53%,116.20%,57.83%,20.60%,4.47%,4.00%,1.70,0.75,-,-1.40%,-3.70%,4.90%,1.50,1.10,0.79,0.79,51.90%,-1.00%,-1.90%,Aug 06/b,-,1.49,2.51%,11.59%,27.88%,-2.22%,234.27%,62.49,3.77%,0.91%
EYEN,2020-09-22,"Eyenovia, Inc.",Healthcare,Biotechnology,USA,75.63M,-,3.15,-1.56%,152413,-,-,-,7.5,7.41,-,19.00%,-7.10%,-,-,-,19.82M,14.00M,26.40%,41.30%,5.50%,0.61%,1.53%,0.18,1.21M,-8.70%,-13.93%,2.94%,33.47%,-29.53%,-29.69%,5.25%,5.35%,1.50,0.13,-,-135.90%,-166.90%,-,4.00,4.00,0.04,0.08,-,-,-,Aug 12/a,-,0.22,-9.69%,-12.68%,-9.47%,-54.48%,183.78%,33.98,-1.87%,0.31%
EYPT,2020-09-22,"EyePoint Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,73.01M,-,0.57,-0.94%,218463,-,-,3.20,19.05,3.20,-,-3.60%,52.80%,-35.80%,-,-5.20%,124.77M,123.91M,0.80%,2.00%,48.80%,-9.71%,1.78%,0.96,2.30M,5.87%,-15.31%,-32.17%,-42.85%,-72.26%,-63.13%,9.21%,8.83%,2.20,0.1,-,-69.10%,-464.60%,-,4.20,3.80,11.98,12.00,86.20%,-,-,Aug 05/b,1.04,0.06,6.10%,-8.49%,-45.41%,-78.75%,24.24%,50.08,-1.47%,0.54%
EZPW,2020-09-22,"EZCORP, Inc.",Financial,Credit Services,USA,284.15M,-,5.19,3.18%,291093,7.47,-,0.33,0.42,0.91,4.75,-92.80%,120.63%,-21.50%,5.00%,2.60%,55.07M,49.12M,0.30%,2.50%,98.40%,4.65%,15.85%,16.65,467.65K,0.19%,-4.60%,-13.64%,41.03%,-24.67%,-23.90%,3.64%,3.75%,2.00,0.62,-,-3.80%,-6.40%,2.50%,5.00,4.00,0.36,0.36,55.20%,-1.70%,-5.30%,Aug 04/a,1.64,0.19,-3.41%,-7.03%,-5.33%,-26.90%,52.20%,42.66,2.98%,0.20%
F,2020-09-22,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,USA,26.68B,-,6.78,-1.31%,55664154,9.48,-,0.20,0.87,0.47,3.58,-96.00%,206.00%,-35.20%,-8.20%,1.60%,3.98B,3.83B,0.10%,5.21%,50.40%,-4.15%,2.57%,1.49,66.00M,-3.69%,1.80%,10.24%,36.97%,-25.98%,-27.10%,3.37%,3.06%,2.80,0.84,-,-0.80%,-6.60%,0.70%,1.30,1.20,3.89,5.68,4.40%,-3.90%,-1.60%,Jul 30/a,1.27,0.22,-2.71%,-1.59%,-0.85%,-29.38%,71.21%,44.0,-1.31%,0.00%
FAF,2020-09-22,First American Financial Corporation,Financial,Insurance - Specialty,USA,5.69B,8.96,50.88,-2.10%,1495329,11.96,3.32,0.89,1.25,3.73,8.42,48.60%,0.45%,23.80%,2.70%,5.80%,112.31M,108.03M,0.30%,0.00%,87.90%,1.75%,1.79%,2.42,797.15K,-2.17%,0.06%,1.50%,29.73%,-13.89%,-12.76%,2.64%,2.57%,2.30,1.88,3.46%,5.50%,14.70%,14.00%,-,-,0.33,0.33,-,13.70%,10.00%,Jul 23/b,1.05,1.32,-3.27%,-3.30%,-3.65%,-23.81%,73.30%,40.58,-2.68%,0.60%
FAM,2020-09-22,First Trust/Aberdeen Global Opportunity Income Fund,Financial,Closed-End Fund - Debt,USA,127.29M,1002.93,10.03,-0.70%,10703,-,-,11.56,0.92,-,-,-,-,-,-,-,12.69M,-,7.83%,0.00%,71.48%,-,-,0.1,27.89K,-1.58%,-0.99%,1.82%,19.40%,-6.70%,-10.37%,0.66%,0.88%,-,0.38,9.57%,-,-,-,-,-,-,-,-,-,-,-,-,0.09,-1.15%,-1.18%,-1.42%,-13.76%,30.59%,41.6,-0.11%,-0.59%
FANG,2020-09-22,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,USA,4.99B,-,31.61,-1.47%,2700768,9.56,-,1.47,0.47,97.88,1.90,-81.80%,29.86%,-16.60%,13.45%,51.60%,157.83M,156.40M,0.10%,4.33%,95.20%,-2.95%,4.82%,3.0,2.52M,3.64%,-19.38%,-31.74%,31.05%,-67.84%,-65.96%,6.55%,4.97%,1.80,1.07,4.75%,-12.30%,-21.90%,3.20%,0.60,0.60,0.56,0.56,72.10%,-,-81.80%,Aug 03/a,2.21,1.81,-10.13%,-18.68%,-38.44%,-68.12%,117.25%,36.26,-2.35%,0.90%
FANH,2020-09-22,Fanhua Inc.,Financial,Insurance Brokers,China,1.23B,74.24,18.04,-2.49%,32573,14.97,9.67,2.41,3.49,5.02,-,-64.80%,23.08%,1.60%,7.68%,11.50%,53.70M,29.32M,0.20%,0.00%,31.20%,-9.21%,13.27%,34.78,111.91K,-9.12%,-13.68%,-11.78%,-12.98%,-35.20%,-30.54%,4.15%,3.55%,3.00,0.29,5.54%,2.50%,4.50%,16.90%,2.80,2.80,0.00,0.00,32.70%,12.30%,2.60%,Aug 24/a,0.97,0.69,-11.21%,-12.50%,-15.50%,-36.21%,11.43%,23.7,-2.49%,0.00%
FARM,2020-09-22,Farmer Bros. Co.,Consumer Defensive,Packaged Foods,USA,85.44M,-,4.76,-3.45%,128208,-,-,0.17,0.74,1.42,-,50.30%,83.70%,-24.46%,30.00%,-1.70%,17.34M,13.65M,2.00%,0.00%,93.30%,-3.72%,3.22%,3.28,133.63K,-9.51%,-32.96%,-43.13%,-37.61%,-65.51%,-68.39%,6.14%,7.77%,3.00,0.96,-,-9.00%,-24.70%,-15.70%,2.70,1.70,1.09,0.00,27.60%,-7.40%,-7.50%,Sep 10/a,1.24,0.45,-21.75%,-21.16%,-48.55%,-72.61%,1.28%,32.94,-4.23%,0.81%
FARO,2020-09-22,"FARO Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,1.02B,-,56.99,-1.42%,116676,40.91,-,3.06,3.28,5.89,38.90,-135.40%,704.30%,-30.90%,30.00%,2.20%,17.75M,17.54M,0.60%,-10.09%,-,-2.14%,3.63%,5.52,115.35K,-2.88%,-0.68%,10.51%,33.34%,10.49%,13.19%,4.15%,2.92%,2.50,1.01,-,-16.60%,-24.00%,-18.00%,2.90,2.40,0.00,0.00,49.90%,-24.70%,-23.80%,Aug 04/a,1.41,1.76,-0.88%,-1.74%,6.68%,-12.31%,62.13%,47.91,-1.83%,0.42%
FAST,2020-09-22,Fastenal Company,Industrials,Industrial Distribution,USA,25.82B,30.87,44.79,2.45%,3554334,28.69,3.39,4.67,9.22,128.14,103.74,6.60%,6.77%,10.60%,9.10%,7.40%,573.20M,571.76M,0.10%,-36.09%,81.50%,-3.24%,3.02%,4.63,3.74M,0.25%,-7.73%,6.07%,42.78%,38.75%,21.22%,2.56%,2.44%,2.90,0.95,2.23%,21.30%,31.20%,26.70%,4.10,1.90,0.15,0.15,46.20%,20.00%,15.10%,Oct 13/b,1.17,1.11,-3.11%,-3.59%,13.69%,-10.17%,67.66%,44.1,2.19%,0.25%
FAT,2020-09-22,FAT Brands Inc.,Consumer Cyclical,Restaurants,USA,64.01M,-,6.09,3.22%,69595,-,-,3.32,-,37.65,-,47.50%,85.90%,-,-,-,11.89M,1.36M,2.00%,12.09%,1.30%,0.74%,2.50%,0.06,560.72K,24.80%,20.36%,72.03%,206.05%,16.67%,33.85%,9.36%,9.34%,3.00,0.12,-,-7.40%,-234.40%,8.80%,0.50,0.50,-,-,-,-25.40%,-33.30%,Aug 06/a,-,0.57,24.13%,41.87%,56.73%,-40.59%,254.07%,66.65,-0.49%,3.73%
FATE,2020-09-22,"Fate Therapeutics, Inc.",Healthcare,Biotechnology,USA,3.03B,-,37.09,0.08%,1338373,-,-,229.48,6.20,5.68,-,-21.50%,-13.90%,-2.60%,-,-,79.31M,73.13M,0.10%,-,94.68%,16.73%,17.35%,15.74,805.68K,-1.25%,2.69%,9.25%,55.19%,114.08%,89.52%,5.55%,5.83%,1.70,1.66,-,-28.80%,-38.60%,-41.10%,11.90,11.90,0.00,0.00,-,-,-,Aug 05/a,1.60,1.93,6.52%,8.36%,28.87%,-5.97%,194.60%,57.38,0.30%,-0.22%
FAX,2020-09-22,"Aberdeen Asia-Pacific Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,993.26M,-,4.01,0.25%,391559,-,-,12.85,0.93,-,-,-,-,-,-,-,247.70M,-,-,-,23.94%,-,-,0.35,789.78K,-1.47%,-0.50%,8.09%,23.38%,-4.30%,-5.65%,1.05%,1.63%,-,0.5,8.23%,-,-,-,-,-,-,-,-,-,-,-,-,0.07,-1.86%,-0.97%,2.24%,-10.69%,54.23%,44.88,-0.50%,0.75%
FB,2020-09-22,"Facebook, Inc.",Communication Services,Internet Content & Information,USA,732.32B,32.50,254.75,2.66%,30166510,25.07,1.98,9.74,6.57,12.57,38.91,-15.10%,26.54%,42.20%,16.40%,41.50%,2.85B,2.39B,0.66%,-0.54%,80.20%,0.19%,1.06%,0.95,26.48M,-6.49%,-4.59%,5.16%,58.25%,36.36%,24.12%,3.50%,3.72%,1.80,1.14,-,17.60%,22.90%,17.40%,6.00,6.00,0.00,0.00,81.50%,37.10%,31.30%,Jul 30/a,1.31,9.91,-8.12%,-2.25%,16.72%,-16.38%,85.81%,43.22,0.57%,2.08%
FBC,2020-09-22,"Flagstar Bancorp, Inc.",Financial,Banks - Regional,USA,1.67B,5.79,28.67,-1.48%,538689,6.04,2.89,2.04,0.83,2.77,-,18.80%,-25.28%,33.40%,2.00%,22.70%,56.79M,55.91M,1.40%,-96.20%,98.90%,0.44%,2.35%,2.51,523.93K,-9.01%,-4.11%,-2.81%,54.47%,-23.34%,-25.05%,3.83%,3.57%,1.60,1.03,0.70%,1.10%,15.40%,21.70%,-,-,0.25,0.25,-,62.50%,34.60%,Jul 28/b,1.70,1.13,-8.04%,-6.20%,-4.85%,-28.32%,71.06%,36.73,-1.38%,-0.10%
FBHS,2020-09-22,"Fortune Brands Home & Security, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,11.74B,27.34,84.5,2.62%,795365,19.94,3.74,2.06,4.76,29.46,21.79,13.20%,10.28%,13.30%,7.30%,7.50%,138.60M,137.45M,0.40%,-44.15%,89.90%,-2.00%,2.45%,3.13,1.08M,0.50%,-0.83%,34.83%,109.31%,58.86%,29.32%,2.84%,2.64%,2.60,0.74,1.14%,6.90%,18.10%,12.00%,2.10,1.30,0.91,0.91,35.70%,12.10%,7.60%,Jul 29/a,1.76,2.23,0.50%,6.38%,31.49%,-2.65%,149.26%,57.55,2.10%,0.51%
FBIO,2020-09-22,"Fortress Biotech, Inc.",Healthcare,Biotechnology,USA,361.31M,-,4.37,-6.42%,1202781,-,-,8.34,4.97,-,-,56.50%,52.00%,-5.40%,43.40%,-,68.55M,65.58M,28.13%,0.30%,26.60%,79.16%,2.09%,0.96,1.43M,1.16%,19.73%,60.66%,197.28%,174.84%,70.04%,7.36%,9.19%,2.00,0.84,-,-22.80%,-144.10%,-79.70%,3.50,3.50,1.15,1.51,71.10%,-,-,-,2.15,0.34,9.75%,28.63%,67.59%,-8.58%,320.19%,60.72,-7.42%,1.07%
FBIZ,2020-09-22,"First Business Financial Services, Inc.",Financial,Banks - Regional,USA,120.18M,6.90,13.91,-1.49%,23163,8.30,0.86,1.24,0.59,1.05,9.10,44.20%,-12.30%,8.90%,8.00%,12.10%,8.39M,8.10M,3.30%,7.04%,67.40%,-0.05%,0.67%,3.04,17.73K,-8.37%,-12.74%,-15.18%,-0.64%,-43.11%,-47.17%,3.73%,3.17%,2.60,1.31,4.74%,0.80%,8.70%,29.10%,-,-,0.17,0.17,-,61.50%,17.50%,Jul 23/a,1.12,0.69,-9.60%,-11.51%,-26.03%,-49.14%,8.16%,31.89,-2.86%,1.42%
FBK,2020-09-22,FB Financial Corporation,Financial,Banks - Regional,USA,1.15B,11.24,24.36,-2.21%,161884,10.83,-,4.11,0.97,1.57,-,4.20%,13.99%,13.60%,-,24.90%,32.09M,17.95M,30.80%,0.57%,40.00%,4.80%,5.58%,3.49,286.88K,-9.98%,-6.67%,0.29%,34.29%,-35.86%,-38.47%,4.42%,3.57%,2.40,0.56,1.48%,1.10%,8.90%,23.70%,-,-,0.41,0.41,-,59.70%,24.60%,Jul 20/a,1.34,1.06,-10.12%,-7.71%,-12.71%,-39.60%,69.40%,35.67,-2.72%,0.52%
FBM,2020-09-22,"Foundation Building Materials, Inc.",Industrials,Industrial Distribution,USA,657.99M,13.92,14.88,2.13%,94549,12.89,1.28,0.31,1.50,21.16,3.76,214.70%,22.64%,89.50%,10.90%,33.50%,43.20M,22.48M,0.98%,0.00%,99.00%,0.76%,7.41%,7.91,210.73K,-5.10%,-6.18%,-8.32%,47.91%,-9.49%,-23.10%,3.91%,3.79%,2.60,0.45,-,3.20%,11.20%,8.00%,2.00,1.40,1.11,1.13,30.60%,4.40%,2.20%,Aug 03/a,1.62,0.58,-6.02%,-3.39%,-1.58%,-32.79%,86.23%,42.44,1.99%,0.14%
FBMS,2020-09-22,"The First Bancshares, Inc.",Financial,Banks - Regional,USA,436.59M,7.83,20.25,-1.17%,54692,8.22,-,2.64,0.69,0.81,10.81,57.00%,13.59%,16.50%,-,32.50%,21.34M,20.48M,1.30%,1.08%,59.00%,4.25%,1.28%,3.68,71.17K,-7.07%,-7.28%,-9.44%,16.98%,-39.70%,-42.99%,4.38%,3.87%,1.50,0.77,1.98%,1.20%,9.00%,16.90%,-,-,0.13,0.13,-,80.40%,29.90%,-,0.86,0.88,-6.60%,-5.34%,-18.57%,-43.56%,32.61%,37.36,-1.75%,0.59%
FBNC,2020-09-22,First Bancorp,Financial,Banks - Regional,USA,583.22M,7.42,20.3,0.45%,374203,10.64,12.37,2.38,0.67,0.86,12.30,3.00%,-2.25%,21.30%,0.60%,12.30%,28.80M,28.31M,2.10%,0.00%,70.10%,1.16%,1.37%,2.56,151.70K,-2.87%,-0.29%,-14.88%,-6.80%,-44.58%,-49.14%,4.12%,3.54%,2.30,2.47,3.55%,1.30%,9.40%,16.40%,-,-,0.13,0.13,-,83.90%,32.60%,-,1.17,0.76,-2.61%,-5.37%,-26.12%,-50.90%,17.21%,41.21,0.30%,0.15%
FBP,2020-09-22,First BanCorp.,Financial,Banks - Regional,USA,1.14B,10.94,5.22,-1.14%,1574955,6.21,1.79,1.72,0.52,0.85,5.67,-17.40%,114.83%,-16.50%,6.10%,1.30%,216.92M,214.25M,1.80%,0.00%,93.30%,-1.43%,1.45%,2.15,1.44M,-5.26%,-5.61%,-3.15%,16.52%,-47.54%,-50.71%,4.48%,3.73%,2.00,1.09,3.83%,0.80%,4.80%,19.10%,-,-,0.08,0.08,-,64.20%,15.60%,Jul 28/b,1.39,0.22,-8.84%,-7.76%,-23.36%,-52.97%,49.14%,35.01,-1.51%,0.38%
FBRX,2020-09-22,"Forte Biosciences, Inc.",Healthcare,Biotechnology,USA,462.25M,-,43.0,2.38%,56990,-,-,-,6.30,-,-,-10.10%,74.50%,-27.50%,-,-,3.65M,3.46M,20.70%,0.00%,55.90%,-,7.07%,3.04,80.40K,3.34%,93.78%,175.82%,101.88%,255.01%,437.63%,15.14%,13.47%,1.70,0.71,-,-181.40%,-459.20%,-,8.20,8.20,0.00,0.00,-,-,-,Aug 10/a,0.27,4.4,27.28%,70.69%,138.56%,-18.61%,579.30%,66.19,4.09%,-1.64%
FBSS,2020-09-22,"Fauquier Bankshares, Inc.",Financial,Banks - Regional,USA,57.49M,8.65,15.05,1.28%,2700,-,-,2.00,0.80,0.70,-,10.80%,-,7.00%,-,5.90%,3.80M,2.99M,19.13%,0.00%,24.00%,-3.37%,0.06%,0.7,2.58K,-0.30%,5.10%,10.66%,-28.16%,-28.74%,-29.14%,1.67%,1.52%,-,1.05,3.32%,0.90%,9.70%,32.70%,-,-,0.06,0.06,-,82.30%,22.90%,-,0.78,0.3,-0.10%,2.68%,-10.76%,-32.07%,33.54%,54.26,0.40%,0.87%
FC,2020-09-22,Franklin Covey Co.,Industrials,Consulting Services,USA,245.24M,-,17.58,0.11%,55726,-,-,1.14,4.28,6.63,9.43,86.50%,89.70%,-15.60%,15.00%,1.90%,13.87M,11.70M,0.50%,-13.80%,62.80%,-0.21%,1.39%,1.42,114.31K,-6.04%,-10.94%,-19.62%,18.15%,-52.12%,-45.45%,3.30%,3.41%,-,0.49,-,-2.20%,-6.10%,0.90%,1.10,1.10,0.80,0.94,72.20%,3.70%,-2.10%,Jul 09/a,1.46,0.66,-8.70%,-8.68%,-26.51%,-57.99%,39.41%,32.69,-0.23%,0.34%
FCAP,2020-09-22,"First Capital, Inc.",Financial,Banks - Regional,USA,190.03M,19.81,58.29,3.17%,804,-,-,6.09,1.84,1.65,29.69,11.30%,-,8.70%,-,11.70%,3.34M,3.22M,0.70%,0.00%,18.50%,27.48%,5.22%,27.99,6.01K,3.70%,-5.45%,-22.24%,3.57%,-3.97%,-20.15%,1.85%,2.37%,-,0.13,1.65%,1.20%,9.70%,27.00%,-,-,0.00,0.00,-,92.00%,31.50%,-,-0.09,1.93,-2.96%,-2.36%,-6.08%,-28.66%,36.45%,48.33,1.53%,1.61%
FCBC,2020-09-22,"First Community Bankshares, Inc.",Financial,Banks - Regional,USA,319.68M,8.59,18.01,-3.33%,54723,10.85,1.72,3.06,0.77,0.76,11.84,18.40%,-7.78%,14.30%,5.00%,-2.20%,17.70M,15.65M,1.30%,4.20%,41.50%,0.03%,1.73%,6.17,43.73K,-5.46%,-5.46%,-13.20%,-18.65%,-44.41%,-41.94%,2.48%,2.46%,-,1.25,5.55%,1.30%,8.70%,17.50%,-,-,0.00,0.00,-,86.50%,33.40%,Jul 28/a,0.55,0.5,-6.08%,-9.80%,-24.52%,-45.44%,-0.28%,27.89,-3.28%,-0.05%
FCBP,2020-09-22,First Choice Bancorp,Financial,Banks - Regional,USA,157.98M,6.43,13.32,-1.62%,28457,7.74,-,1.76,0.58,0.68,9.13,46.10%,-0.58%,-,-,-,11.57M,9.77M,7.40%,0.16%,33.70%,1.91%,0.90%,4.32,20.31K,-5.26%,-10.24%,-11.44%,-3.20%,-36.96%,-50.59%,3.12%,3.22%,-,1.4,7.51%,1.30%,9.20%,23.40%,-,-,0.70,0.00,-,84.80%,26.80%,-,-,0.44,-6.96%,-11.17%,-26.48%,-51.37%,29.95%,29.51,-1.62%,0.00%
