Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
ELY,2020-09-08,Callaway Golf Company,Consumer Cyclical,Leisure,USA,1.89B,-,19.79,-3.18%,1024860,21.53,-,1.28,2.98,11.47,33.19,-23.50%,107.92%,32.20%,30.90%,13.90%,94.14M,92.26M,0.50%,0.00%,-,7.14%,18.01%,9.6,1.73M,-5.13%,7.03%,18.43%,39.07%,6.34%,-6.65%,4.69%,3.71%,1.90,0.59,-,-7.00%,-18.70%,8.50%,2.40,1.30,1.01,1.11,43.30%,-8.10%,-9.30%,Aug 06/a,1.99,0.79,1.34%,6.46%,16.18%,-11.37%,316.63%,52.83,-0.55%,-2.64%
EMAN,2020-09-08,eMagin Corporation,Technology,Semiconductor Equipment & Materials,USA,86.98M,-,1.26,1.61%,1025089,-,-,2.93,4.2,16.11,-,58.40%,23.10%,16.20%,20.00%,0.80%,67.38M,58.33M,0.10%,454.37%,22.90%,-1.51%,4.88%,0.48,5.89M,-5.26%,-4.55%,73.22%,342.11%,196.54%,266.49%,11.98%,13.41%,2.00,0.17,-,-15.70%,-26.90%,-27.00%,2.30,1.40,0.09,0.14,28.90%,-11.10%,-15.90%,Aug 13/b,1.88,0.17,-13.49%,9.76%,106.53%,-33.68%,800.00%,47.35,6.78%,-4.84%
EMCF,2020-09-08,Emclaire Financial Corp,Financial,Banks - Regional,USA,68.26M,11.49,25.47,10.98%,7203,-,-,1.89,0.82,1.77,12.19,161.40%,-,5.40%,-,12.30%,2.71M,2.21M,4.20%,11.06%,5.40%,-28.96%,0.09%,0.76,2.64K,19.69%,21.40%,33.56%,-22.00%,-19.65%,-21.70%,4.27%,4.99%,-,2.73,4.71%,0.60%,7.30%,30.90%,-,-,0.00,0.00,-,75.00%,16.70%,-,0.56,1.19,14.36%,13.59%,-5.20%,-25.09%,47.65%,62.8,11.81%,-0.74%
EMD,2020-09-08,Western Asset Emerging Markets Debt Fund Inc.,Financial,Closed-End Fund - Debt,USA,797.59M,5.79,13.13,0.31%,178911,-,-,8.50,0.83,-,-,-,-,-,-,-,60.75M,-,-,-,37.81%,-,-,0.12,206.70K,1.16%,-1.35%,5.55%,-2.74%,-6.35%,-7.99%,1.78%,0.99%,-,0.87,8.68%,-,-,-,-,-,-,-,-,-,-,-,-,0.15,-0.13%,2.51%,2.48%,-12.93%,63.92%,55.05,0.69%,-0.38%
EME,2020-09-08,"EMCOR Group, Inc.",Industrials,Engineering & Construction,USA,3.92B,25.24,70.81,-2.33%,272622,13.11,1.68,0.44,2.00,8.14,6.48,17.60%,0.20%,17.40%,15.00%,7.40%,54.94M,53.83M,1.80%,-0.90%,97.40%,0.96%,1.89%,2.82,361.10K,-5.60%,-5.09%,1.07%,2.61%,-19.47%,-17.95%,3.33%,2.15%,2.30,0.75,0.45%,3.40%,8.00%,14.10%,1.50,1.50,0.15,0.16,15.00%,2.50%,1.80%,Aug 03/b,1.05,1.84,-5.78%,1.99%,-2.07%,-24.30%,69.20%,43.92,-1.20%,-1.14%
EMF,2020-09-08,Templeton Emerging Markets Fund,Financial,Closed-End Fund - Foreign,USA,248.91M,22.62,15.04,-2.97%,48009,-,-,30.81,0.94,-,-,-,-,-,-,-,16.55M,-,-,-,50.27%,-,-,1.23,39.10K,-2.21%,-1.51%,9.38%,13.25%,6.44%,-3.53%,1.65%,1.35%,-,1.23,3.99%,-,-,-,-,-,-,-,-,-,-,-,-,0.24,-2.39%,0.23%,7.19%,-9.94%,60.00%,42.7,-2.02%,-0.97%
EMKR,2020-09-08,EMCORE Corporation,Technology,Semiconductors,USA,97.24M,-,3.32,-1.48%,30102,47.43,-,0.96,1.34,3.30,-,-95.30%,133.30%,-63.60%,15.00%,9.50%,29.30M,26.11M,1.70%,7.56%,61.80%,0.06%,0.17%,0.71,61.78K,-5.95%,-6.48%,7.10%,33.87%,14.09%,9.21%,4.71%,4.83%,2.00,0.49,-,-20.30%,-30.40%,-44.00%,3.00,2.10,0.06,0.09,22.70%,-22.00%,-22.50%,Aug 05/a,0.97,0.18,-3.59%,0.44%,10.10%,-16.37%,127.40%,44.97,-2.06%,0.59%
EML,2020-09-08,The Eastern Company,Industrials,Tools & Accessories,USA,130.20M,12.98,21.0,-3.67%,10727,-,-,0.53,1.28,6.51,9.64,-4.60%,-,11.50%,-,12.30%,6.25M,5.92M,4.00%,0.62%,65.70%,-1.48%,0.83%,4.01,12.20K,-4.11%,8.25%,3.75%,-22.02%,-17.23%,-31.22%,4.71%,3.85%,-,0.88,2.10%,3.70%,9.80%,7.10%,3.70,1.90,0.89,0.94,24.20%,5.90%,4.20%,-,1.07,0.85,0.86%,12.08%,-6.37%,-34.30%,37.43%,54.41,-0.38%,-3.30%
EMN,2020-09-08,Eastman Chemical Company,Basic Materials,Chemicals,USA,10.32B,18.42,77.54,-1.76%,1381502,11.22,6.63,1.19,1.74,14.66,11.20,-26.10%,24.40%,2.00%,2.78%,-0.50%,135.30M,134.55M,0.30%,-13.68%,86.30%,3.16%,1.99%,2.55,1.05M,6.06%,6.13%,0.68%,49.86%,10.05%,-2.17%,3.78%,2.49%,2.20,1.32,3.40%,3.60%,9.60%,8.30%,1.90,1.10,0.90,1.02,23.20%,9.80%,6.60%,Aug 03/a,1.59,2.12,4.65%,5.47%,13.96%,-7.68%,125.15%,60.44,-0.35%,-1.42%
EMO,2020-09-08,ClearBridge Energy Midstream Opportunity Fund Inc,Financial,Closed-End Fund - Equity,USA,146.44M,-,10.21,-6.76%,78399,-,-,-,-,-,-,-,-,-,-,-,14.34M,-,-,-,38.90%,-,-,0.21,77.57K,-11.14%,-13.77%,-33.27%,-37.93%,-76.37%,-75.72%,4.17%,3.34%,-,1.01,28.89%,-,-,-,-,-,-,-,-,-,-,-,-,0.43,-15.66%,-11.79%,-53.04%,-77.88%,187.61%,28.65,-4.58%,-2.28%
EMR,2020-09-08,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,USA,40.03B,21.16,67.76,-2.56%,2711440,19.89,21.41,2.33,5.16,16.34,30.32,17.20%,3.65%,3.50%,0.99%,0.70%,596.90M,593.75M,0.40%,73.28%,75.30%,1.29%,1.61%,3.31,2.89M,-2.46%,2.09%,0.37%,25.81%,6.24%,-11.15%,2.52%,2.13%,2.50,0.94,2.95%,9.20%,24.50%,17.90%,1.30,1.00,0.70,0.92,42.20%,14.90%,11.40%,Aug 04/b,1.50,1.69,-2.51%,3.75%,5.49%,-13.55%,79.50%,50.18,-1.37%,-1.21%
EMX,2020-09-08,EMX Royalty Corporation,Basic Materials,Other Industrial Metals & Mining,Canada,244.56M,-,2.9,-2.03%,192505,-,-,-,9.01,-,-,-,-,-,-,-,84.33M,70.48M,4.65%,0.00%,28.50%,-,0.20%,0.36,394.41K,-0.68%,0.69%,46.46%,102.80%,113.66%,76.66%,6.63%,6.58%,-,0.49,-,-,-,-,-,-,-,-,-,-,-,-,-,0.18,3.11%,4.61%,48.64%,-12.91%,145.76%,51.48,-2.03%,0.00%
ENB,2020-09-08,Enbridge Inc.,Energy,Oil & Gas Midstream,Canada,64.41B,42.92,31.12,-1.46%,3263540,14.93,8.88,1.92,1.40,182.97,-,81.10%,7.92%,14.80%,4.84%,5.90%,2.03B,2.02B,9.20%,0.00%,70.50%,0.16%,0.87%,5.95,2.96M,-2.81%,-5.70%,-5.75%,-3.74%,-9.53%,-21.75%,2.15%,1.67%,2.30,1.1,7.97%,1.20%,3.20%,5.30%,0.60,0.50,1.08,1.14,41.60%,11.90%,4.40%,Jul 29/b,0.81,0.62,-4.85%,-1.93%,-8.61%,-27.88%,37.88%,38.55,-0.10%,-1.36%
ENBL,2020-09-08,"Enable Midstream Partners, LP",Energy,Oil & Gas Midstream,USA,2.08B,8.17,4.7,-5.05%,778023,8.20,-,0.80,0.30,188.69,34.59,-25.90%,-1.21%,-8.50%,-,-2.50%,437.00M,88.86M,79.59%,0.00%,10.80%,-13.56%,4.70%,3.02,1.39M,-16.37%,-20.20%,-27.13%,-0.63%,-61.44%,-53.14%,6.62%,5.70%,2.80,0.56,14.04%,2.20%,3.90%,5.00%,1.30,1.10,0.63,0.63,61.90%,17.90%,10.40%,Aug 05/b,2.62,0.35,-15.81%,-7.32%,-23.55%,-63.82%,191.93%,37.33,-1.88%,-3.23%
ENDP,2020-09-08,Endo International plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,636.68M,-,2.78,-2.80%,2812696,1.33,-,0.21,-,0.36,2.11,62.60%,-1.56%,-43.10%,-,4.10%,229.72M,226.55M,1.30%,0.00%,82.50%,-2.36%,12.02%,5.24,5.19M,-7.64%,-17.99%,-38.36%,-25.47%,-9.45%,-40.72%,5.39%,5.54%,2.90,0.54,-,-1.70%,21.10%,2.70%,2.20,1.90,-,-,49.60%,10.50%,-5.20%,Aug 05/a,1.41,0.17,-7.61%,-14.99%,-33.95%,-60.85%,41.12%,34.72,-1.77%,-1.05%
ENIA,2020-09-08,Enel Americas S.A.,Utilities,Utilities - Regulated Electric,Chile,10.99B,7.90,7.2,-0.83%,564518,8.97,1.49,0.86,1.39,7.32,17.47,17.90%,10.61%,-67.30%,5.30%,-,1.52B,488.01M,62.00%,0.00%,5.60%,-11.19%,0.54%,1.59,1.66M,1.27%,0.00%,-18.27%,-14.59%,-14.79%,-34.43%,2.37%,2.53%,2.40,0.34,7.36%,5.10%,15.20%,15.50%,0.90,0.80,0.48,0.79,38.80%,17.20%,10.70%,-,1.04,0.18,0.28%,-3.38%,-14.61%,-35.77%,38.06%,46.15,0.00%,-0.83%
ENIC,2020-09-08,Enel Chile S.A.,Utilities,Utilities - Regulated Electric,Chile,5.14B,20.33,3.66,-0.54%,213111,8.49,-,1.51,0.95,11.16,104.38,-24.30%,142.13%,5.30%,-,6.20%,1.40B,526.69M,-,-,3.20%,-11.52%,0.20%,2.59,414.02K,-2.92%,-8.27%,-13.48%,-13.27%,-14.88%,-22.95%,2.71%,2.81%,2.00,0.51,7.10%,-,-,8.70%,1.20,1.10,0.66,0.66,46.30%,-,-,-,0.95,0.11,-3.34%,-6.48%,-10.55%,-28.38%,24.07%,37.72,-0.27%,-0.27%
ENLC,2020-09-08,"EnLink Midstream, LLC",Energy,Oil & Gas Midstream,USA,1.24B,-,2.58,-3.37%,2314448,-,-,0.28,0.74,23.84,-,92.50%,88.90%,-45.10%,-,11.50%,489.30M,259.08M,0.40%,2.13%,86.30%,-6.26%,3.52%,2.41,3.78M,-13.71%,-11.03%,-25.43%,25.24%,-67.79%,-57.91%,6.35%,5.63%,3.10,0.61,14.73%,-12.90%,-55.20%,-11.10%,1.20,1.00,2.78,0.00,35.40%,-19.40%,-27.10%,Aug 04/a,3.52,0.18,-12.84%,-4.03%,-20.77%,-72.47%,193.18%,40.44,2.79%,-5.99%
ENLV,2020-09-08,Enlivex Therapeutics Ltd.,Healthcare,Biotechnology,Israel,61.85M,-,4.65,-6.44%,185647,-,-,-,2.07,2.05,-,77.90%,-,43.80%,-,-,13.44M,7.53M,42.08%,0.00%,13.70%,-24.71%,0.12%,0.08,110.43K,-10.40%,-11.43%,-25.00%,-19.27%,-83.48%,-44.59%,7.43%,6.84%,-,1.68,-,-33.80%,-42.60%,-,6.90,6.90,0.00,0.00,-,-,-,-,1.87,0.34,-9.25%,-12.77%,-27.51%,-89.64%,29.53%,39.66,-6.06%,-0.40%
ENOB,2020-09-08,"Enochian Biosciences, Inc.",Healthcare,Biotechnology,USA,173.68M,170.95,3.59,-4.77%,192871,-,-,-,0.98,15.93,-,-66.80%,-,-8.70%,-,-,46.28M,3.86M,22.60%,0.00%,5.40%,7.75%,26.48%,2.06,495.48K,-12.01%,-21.10%,-28.49%,40.78%,-25.36%,-28.49%,6.52%,6.23%,-,0.39,-,-0.20%,-0.20%,-,11.60,11.60,0.03,0.03,-,-,-,-,0.39,0.24,-10.91%,-10.64%,-12.31%,-73.27%,84.10%,35.88,-5.53%,0.80%
ENPH,2020-09-08,"Enphase Energy, Inc.",Technology,Solar,USA,8.40B,52.84,65.05,-1.67%,3870823,39.05,1.49,11.65,22.05,13.83,55.09,27.40%,38.14%,53.50%,35.38%,12.70%,125.60M,114.97M,1.80%,-86.44%,72.60%,20.59%,10.41%,2.19,5.46M,-15.77%,-10.69%,26.11%,42.68%,173.32%,148.95%,11.03%,6.81%,2.30,0.71,-,20.80%,61.00%,46.00%,3.40,3.20,0.68,0.96,37.70%,18.50%,23.50%,Aug 04/a,1.00,5.27,-11.57%,1.16%,43.08%,-19.16%,278.64%,41.35,4.92%,-6.28%
ENR,2020-09-08,"Energizer Holdings, Inc.",Industrials,Electrical Equipment & Parts,USA,3.01B,26.45,44.17,-3.56%,669090,14.20,3.01,1.12,7.85,5.06,14.17,-64.00%,23.22%,-21.00%,8.80%,6.30%,68.50M,58.36M,0.90%,0.82%,92.30%,-6.22%,7.87%,6.75,679.85K,-4.58%,-4.50%,-8.27%,-2.43%,1.63%,-12.05%,3.59%,2.86%,2.20,0.98,2.72%,-0.20%,-2.60%,1.60%,1.60,1.10,8.43,9.20,42.10%,6.20%,-0.50%,Aug 05/b,1.22,1.67,-4.58%,-7.42%,-2.34%,-17.96%,66.05%,35.34,-2.77%,-0.81%
ENS,2020-09-08,EnerSys,Industrials,Electrical Equipment & Parts,USA,2.89B,23.43,67.7,-3.29%,271583,12.22,2.34,0.96,2.11,7.53,14.50,-6.30%,26.95%,-3.30%,10.00%,4.30%,42.39M,41.71M,1.90%,-2.23%,98.70%,-0.92%,2.10%,3.74,234.35K,-5.95%,-7.13%,-6.34%,20.61%,11.40%,-9.53%,4.07%,2.89%,1.80,1.16,1.03%,3.70%,9.30%,7.40%,2.80,1.90,0.79,0.83,25.20%,5.80%,4.10%,Aug 13/b,1.57,2.21,-7.78%,-1.89%,3.63%,-15.61%,92.28%,39.96,-2.59%,-0.71%
ENSG,2020-09-08,"The Ensign Group, Inc.",Healthcare,Medical Care Facilities,USA,3.04B,26.29,55.13,-1.38%,234156,16.51,1.75,1.46,4.09,13.93,13.20,49.80%,8.97%,16.00%,15.00%,14.70%,53.09M,50.66M,1.40%,2.80%,84.30%,-1.26%,1.57%,3.1,256.88K,-5.83%,-3.30%,17.42%,47.21%,23.87%,21.51%,4.21%,2.97%,2.20,0.91,0.36%,5.70%,19.90%,10.70%,0.90,0.90,0.20,0.21,21.70%,7.90%,6.50%,Aug 05/a,0.91,2.06,-3.57%,10.86%,25.23%,-8.65%,129.14%,52.07,-0.18%,-1.20%
ENTA,2020-09-08,"Enanta Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,958.30M,647.95,47.3,-2.81%,198663,-,-,6.38,1.97,2.59,32.27,-39.70%,-295.50%,4.30%,-,33.90%,20.02M,17.72M,0.40%,0.00%,92.30%,1.77%,11.03%,12.31,158.80K,-9.37%,0.30%,-9.35%,-11.11%,-27.90%,-23.44%,3.76%,3.39%,2.40,1.25,-,0.50%,0.50%,8.10%,17.30,17.30,0.00,0.00,-,-10.20%,1.60%,Aug 04/a,0.36,1.86,-4.12%,-4.35%,-11.31%,-35.55%,23.18%,41.19,-1.27%,-1.56%
ENTG,2020-09-08,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,USA,8.47B,37.50,62.51,-6.06%,1120133,23.36,1.85,5.04,6.84,15.91,55.38,10.20%,12.06%,101.40%,20.29%,10.60%,134.70M,133.64M,0.90%,-19.72%,99.30%,-0.99%,2.70%,3.71,974.91K,-6.55%,-11.03%,-0.29%,20.89%,40.25%,24.80%,4.40%,2.73%,2.10,1.15,0.51%,8.80%,19.40%,14.20%,5.00,3.60,0.96,0.96,45.20%,18.50%,13.50%,Jul 23/b,1.24,2.27,-9.83%,-5.58%,11.48%,-15.85%,63.98%,36.61,-2.72%,-3.43%
ENV,2020-09-08,"Envestnet, Inc.",Technology,Software - Application,USA,4.25B,-,77.53,-2.75%,440009,29.61,-,4.44,4.74,46.09,27.24,-371.30%,13.09%,-23.40%,15.00%,20.90%,53.56M,51.51M,1.40%,-7.40%,98.76%,4.59%,3.60%,4.44,417.67K,-6.58%,-12.93%,1.91%,11.25%,32.64%,11.35%,3.83%,3.36%,2.00,1.05,-,-0.60%,-1.40%,1.00%,1.00,1.00,0.67,0.00,69.80%,1.00%,-1.20%,Aug 06/a,1.56,2.79,-6.66%,-3.39%,8.28%,-16.19%,70.28%,38.18,-0.60%,-2.16%
ENVA,2020-09-08,"Enova International, Inc.",Financial,Credit Services,USA,524.57M,4.65,17.48,-2.07%,311763,4.51,-,0.61,1.11,1.63,0.57,118.90%,22.67%,1.90%,-,7.70%,30.20M,29.04M,2.30%,3.76%,89.70%,-7.11%,4.91%,3.73,382.25K,2.34%,-2.89%,2.64%,-0.40%,-28.21%,-27.35%,5.56%,5.17%,1.70,0.82,-,1.90%,7.00%,14.90%,13.70,13.70,1.90,1.90,61.90%,28.80%,3.50%,Jul 28/a,1.77,0.9,0.49%,10.28%,-0.09%,-40.40%,122.96%,55.21,-0.91%,-1.18%
ENX,2020-09-08,Eaton Vance New York Municipal Bond Fund,Financial,Asset Management,USA,215.79M,41.94,11.91,0.00%,10692,-,-,15.28,0.92,-,-,-,-,-,-,-,18.12M,-,-,-,27.17%,-,-,0.15,29.08K,1.19%,-3.09%,2.67%,-5.18%,-2.85%,-1.41%,1.87%,1.35%,3.00,0.37,-,-,-,-,-,-,-,-,-,-,-,-,-,0.17,-1.01%,-1.06%,0.60%,-6.22%,26.70%,42.95,0.00%,0.00%
ENZ,2020-09-08,"Enzo Biochem, Inc.",Healthcare,Diagnostics & Research,USA,105.54M,-,2.16,6.93%,427568,-,-,1.36,1.66,1.94,-,121.60%,-,17.30%,-,-3.30%,47.78M,44.23M,7.71%,0.00%,60.30%,-0.90%,5.07%,2.43,920.40K,1.41%,-14.62%,-17.24%,-11.48%,-36.66%,-17.87%,5.02%,4.95%,-,0.46,-,-26.30%,-41.10%,1.90%,2.30,2.00,0.08,0.08,28.80%,-40.80%,-39.50%,Jun 08/a,0.80,0.12,-6.23%,-10.95%,-14.25%,-55.46%,38.46%,38.46,6.40%,0.50%
EOD,2020-09-08,Wells Fargo Global Dividend Opportunity Fund,Financial,Closed-End Fund - Equity,USA,195.36M,-,4.46,-0.89%,244515,-,-,-,-,-,-,-,-,-,-,-,43.80M,-,0.03%,0.00%,25.17%,-,-,0.08,135.18K,-2.62%,-0.89%,-0.89%,-8.23%,-18.01%,-21.20%,1.93%,1.41%,-,1.81,12.78%,-,-,-,-,-,-,-,-,-,-,-,-,0.07,-2.17%,0.02%,-5.26%,-23.89%,52.74%,41.66,-0.22%,-0.67%
EOG,2020-09-08,"EOG Resources, Inc.",Energy,Oil & Gas E&P,USA,23.77B,67.82,40.83,-5.35%,5740988,22.20,-,1.66,1.16,9.84,4.30,-18.80%,211.17%,-2.40%,-3.02%,-0.30%,582.24M,579.47M,0.30%,0.00%,90.20%,0.35%,1.45%,1.98,4.23M,-9.95%,-16.35%,-31.34%,-1.85%,-48.96%,-51.25%,3.84%,3.51%,2.10,1.36,3.67%,1.00%,1.70%,10.80%,2.10,1.80,0.28,0.28,53.40%,4.60%,2.50%,Aug 06/a,1.93,1.77,-10.66%,-13.61%,-28.61%,-54.40%,51.22%,33.62,-3.18%,-2.25%
EOI,2020-09-08,Eaton Vance Enhanced Equity Income Fund,Financial,Closed-End Fund - Equity,USA,577.27M,-,14.68,-2.20%,104643,-,-,50.55,1.15,-,-,-,-,-,-,-,39.32M,-,-,-,14.55%,-,-,-,99.28K,-5.35%,-4.61%,-0.14%,8.10%,-4.11%,-7.67%,2.57%,1.31%,-,1.05,7.36%,-,-,-,-,-,-,-,-,-,-,-,-,0.24,-5.81%,-2.93%,0.84%,-10.87%,62.21%,29.74,-0.41%,-1.80%
EOLS,2020-09-08,"Evolus, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,126.15M,-,3.89,0.52%,157480,-,-,2.48,3.02,1.49,-,-66.00%,69.50%,-,16.80%,-,33.73M,22.33M,1.60%,0.00%,28.70%,-34.93%,20.85%,5.83,797.85K,0.78%,10.83%,-33.73%,-35.60%,-74.62%,-68.04%,10.07%,7.47%,2.10,0.2,-,-39.60%,-162.50%,-49.10%,5.50,5.00,2.13,2.13,73.40%,-,-,Aug 10/a,-,0.28,4.56%,4.18%,-42.09%,-79.53%,29.67%,57.86,1.30%,-0.78%
EOS,2020-09-08,Eaton Vance Enhanced Equity Income Fund II,Financial,Closed-End Fund - Equity,USA,901.03M,4.61,18.13,-3.31%,247110,-,-,123.34,1.03,-,-,-,-,-,-,-,49.70M,-,-,-,14.73%,-,-,-,134.55K,-7.74%,-2.63%,1.34%,15.26%,8.05%,1.68%,2.93%,1.46%,-,1.84,6.56%,-,-,-,-,-,-,-,-,-,-,-,-,0.34,-5.71%,-1.97%,5.70%,-9.35%,69.95%,33.95,-1.63%,-1.71%
EOT,2020-09-08,Eaton Vance National Municipal Opportunities Trust,Financial,Closed-End Fund - Debt,USA,313.01M,-,20.44,-0.34%,20464,-,-,-,-,-,-,-,-,-,-,-,15.31M,-,-,-,8.62%,-,-,-,32.67K,0.71%,-1.33%,6.35%,-7.68%,-9.04%,-5.55%,1.29%,1.34%,-,0.63,3.77%,-,-,-,-,-,-,-,-,-,-,-,-,0.27,-0.33%,1.31%,0.18%,-15.45%,27.75%,51.93,-0.20%,-0.15%
EPAC,2020-09-08,Enerpac Tool Group Corp.,Industrials,Specialty Industrial Machinery,USA,1.24B,-,20.83,-0.48%,304503,31.23,-,2.29,3.71,7.55,-,-52.80%,187.50%,-54.70%,12.20%,-14.10%,59.83M,59.40M,0.30%,2.69%,-,-2.04%,2.47%,4.43,331.38K,0.14%,-1.19%,7.26%,4.62%,-14.98%,-19.98%,3.26%,2.48%,3.00,0.92,0.19%,-,-,4.10%,3.10,2.50,0.85,0.85,44.80%,-,-,Sep 30/b,1.36,0.58,-0.78%,6.07%,2.03%,-25.45%,56.85%,54.76,0.29%,-0.76%
EPAM,2020-09-08,"EPAM Systems, Inc.",Technology,Information Technology Services,USA,17.73B,61.15,309.35,-2.20%,365769,43.03,3.60,7.08,9.83,16.82,52.41,22.00%,21.27%,26.40%,17.00%,25.70%,55.70M,52.98M,0.20%,-44.20%,99.00%,-1.64%,2.14%,3.41,332.92K,-5.43%,3.81%,31.64%,41.70%,59.89%,45.81%,4.06%,2.47%,2.20,1.1,-,13.10%,18.10%,16.30%,4.40,4.40,0.01,0.01,34.90%,13.40%,11.70%,Aug 06/b,1.39,9.38,-1.75%,7.45%,32.26%,-8.72%,103.56%,50.55,1.80%,-3.93%
EPAY,2020-09-08,"Bottomline Technologies (de), Inc.",Technology,Software - Infrastructure,USA,1.95B,-,43.27,-5.83%,297659,28.69,-,4.42,4.64,9.24,38.68,-197.70%,20.83%,24.80%,40.00%,6.00%,43.92M,43.52M,2.10%,-14.90%,93.10%,1.02%,2.88%,5.30,236.19K,-9.15%,-15.75%,-18.28%,11.06%,6.42%,-19.27%,4.43%,3.27%,2.20,1.26,-,-1.30%,-2.40%,-0.90%,2.10,2.10,0.46,0.46,57.20%,-0.80%,-2.10%,Aug 06/a,1.20,1.95,-13.02%,-12.22%,-8.01%,-24.38%,55.54%,27.82,-2.30%,-3.61%
EPC,2020-09-08,Edgewell Personal Care Company,Consumer Defensive,Household & Personal Products,USA,1.58B,15.98,28.72,-5.03%,652660,10.07,-,0.79,1.14,3.08,9.57,-398.00%,5.16%,-41.30%,-14.10%,-3.90%,54.30M,54.17M,0.10%,0.00%,98.30%,2.70%,7.14%,6.73,574.85K,0.03%,-1.95%,-9.71%,-12.71%,-8.68%,-7.24%,4.77%,3.52%,2.70,1.14,-,2.60%,6.60%,-14.60%,2.40,1.70,0.90,0.92,45.00%,5.20%,4.50%,Aug 04/b,0.71,1.22,-4.34%,-4.77%,-2.68%,-26.30%,40.03%,40.96,-4.58%,-0.46%
EPD,2020-09-08,Enterprise Products Partners L.P.,Energy,Oil & Gas Midstream,USA,37.59B,8.38,17.04,-1.27%,7456104,8.91,-,1.29,1.50,28.95,-,9.20%,-6.77%,7.10%,-3.68%,-7.30%,2.19B,1.47B,0.20%,10.88%,34.90%,-5.64%,2.00%,3.91,7.56M,-2.96%,-4.80%,-21.76%,-8.39%,-40.83%,-39.49%,2.68%,2.48%,1.70,0.99,10.45%,7.20%,18.00%,11.50%,1.00,0.70,1.10,1.19,29.60%,20.00%,15.30%,Jul 29/b,1.34,0.45,-5.49%,-4.86%,-18.29%,-42.35%,65.92%,36.47,-0.93%,-0.35%
EPIX,2020-09-08,ESSA Pharma Inc.,Healthcare,Biotechnology,Canada,214.08M,-,7.38,1.65%,63622,-,-,-,4.16,-,-,-,-,-,-,-,29.01M,15.57M,4.91%,0.00%,66.95%,-,0.20%,0.28,107.98K,4.98%,8.05%,43.02%,65.47%,154.48%,34.18%,5.91%,5.05%,-,0.59,-,-,-,-,-,-,-,-,-,-,-,-,-,0.37,5.50%,11.36%,37.25%,-1.60%,187.16%,61.53,2.07%,-0.41%
EPM,2020-09-08,Evolution Petroleum Corporation,Energy,Oil & Gas E&P,USA,84.04M,7.34,2.56,-4.83%,170673,-,-,2.30,1.10,4.06,24.72,13.50%,-100.00%,38.90%,-,19.60%,33.05M,30.25M,8.18%,0.00%,75.20%,-4.05%,1.18%,2.60,136.91K,-6.23%,-8.57%,-16.88%,-36.00%,-58.24%,-53.20%,7.23%,4.79%,3.00,1.25,3.91%,12.20%,14.80%,19.00%,8.40,8.40,0.00,0.00,59.60%,28.70%,31.50%,Sep 09/a,1.53,0.14,-7.45%,-6.77%,-29.86%,-62.19%,20.72%,39.77,-4.12%,-0.74%
EPR,2020-09-08,EPR Properties,Real Estate,REIT - Retail,USA,2.51B,360.65,33.54,-2.36%,563357,33.18,51.52,4.20,0.94,2.49,-,-36.20%,1066.70%,-9.50%,7.00%,11.10%,76.31M,73.67M,0.10%,2.19%,87.30%,1.35%,11.48%,7.43,1.14M,3.81%,4.29%,-19.99%,-31.80%,-56.82%,-52.52%,5.14%,4.76%,2.80,0.49,-,-,-,4.80%,-,-,1.41,1.41,94.30%,-,-,Aug 05/a,1.43,1.62,3.63%,5.51%,-24.50%,-57.97%,167.07%,55.86,-1.06%,-1.31%
EPRT,2020-09-08,"Essential Properties Realty Trust, Inc.",Real Estate,REIT - Diversified,USA,1.71B,29.77,18.49,1.15%,956094,32.61,0.86,10.98,1.25,16.93,-,154.60%,-14.74%,-,34.51%,-,91.60M,91.38M,1.10%,2.75%,98.96%,0.23%,4.18%,3.86,988.57K,8.96%,4.23%,2.38%,-17.90%,-17.97%,-25.47%,4.63%,3.75%,2.20,0.97,4.98%,2.50%,4.10%,2.50%,-,-,0.59,0.59,98.60%,34.00%,33.20%,Aug 05/a,-,0.7,6.17%,13.96%,-2.15%,-36.99%,204.11%,68.43,1.71%,-0.55%
