Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
EML,2020-11-19,The Eastern Company,Industrials,Tools & Accessories,USA,136.76M,15.90,22.68,1.93%,10470,-,-,0.55,1.33,6.98,7.24,-4.60%,-,11.50%,-,12.30%,6.24M,5.92M,3.60%,0.05%,66.00%,0.53%,0.79%,6.06,7.68K,7.95%,1.98%,8.62%,23.26%,-19.57%,-25.71%,3.21%,4.55%,-,1.36,1.94%,3.30%,8.50%,7.00%,3.20,1.80,0.84,0.93,23.60%,5.10%,3.60%,-,1.07,1.06,3.48%,6.07%,11.07%,-29.05%,48.43%,54.89,1.89%,0.04%
EMN,2020-11-19,Eastman Chemical Company,Basic Materials,Chemicals,USA,12.62B,27.90,96.51,-0.23%,839566,13.68,7.29,1.49,2.15,19.42,13.00,-26.10%,19.84%,2.00%,3.83%,-0.50%,135.30M,134.62M,0.30%,-22.09%,84.80%,-1.72%,1.49%,2.22,902.21K,6.35%,13.08%,36.31%,47.43%,25.55%,21.76%,2.65%,3.17%,2.20,0.93,2.74%,2.90%,7.80%,8.30%,2.00,1.20,0.90,0.97,22.90%,8.50%,5.60%,Oct 29/a,1.53,2.96,9.80%,14.59%,37.81%,-2.04%,180.23%,67.58,0.53%,-0.75%
EMO,2020-11-19,ClearBridge Energy Midstream Opportunity Fund Inc,Financial,Closed-End Fund - Equity,USA,178.85M,-,12.47,1.38%,186111,-,-,-,-,-,-,-,-,-,-,-,14.34M,-,-,-,35.18%,-,-,0.09,88.86K,15.04%,26.99%,3.57%,-5.53%,-67.94%,-70.34%,5.12%,4.27%,-,2.09,23.66%,-,-,-,-,-,-,-,-,-,-,-,-,0.48,20.86%,26.49%,-7.89%,-72.26%,251.27%,78.25,3.66%,-2.20%
EMR,2020-11-19,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,USA,45.20B,23.80,77.24,0.46%,1562685,19.62,8.01,2.69,5.89,18.45,32.19,17.20%,12.94%,3.50%,2.97%,0.70%,596.90M,593.54M,0.50%,50.97%,75.80%,0.76%,1.62%,3.66,2.62M,4.05%,11.60%,13.82%,38.25%,6.17%,1.29%,2.15%,2.57%,2.50,0.6,2.62%,10.20%,27.00%,17.90%,1.30,1.00,0.70,0.92,41.80%,17.10%,12.90%,Nov 03/b,1.54,2.1,8.35%,11.86%,23.51%,-1.45%,104.61%,65.04,0.73%,-0.27%
EMX,2020-11-19,EMX Royalty Corporation,Basic Materials,Other Industrial Metals & Mining,Canada,225.16M,-,2.67,-3.61%,368309,-,-,-,8.29,-,-,-,-,-,-,-,84.33M,70.48M,19.72%,0.00%,28.05%,-,0.30%,0.97,219.28K,-10.10%,-4.64%,-4.30%,55.23%,94.89%,62.65%,7.50%,5.56%,-,1.68,-,-,-,-,-,-,-,-,-,-,-,-,-,0.17,-6.34%,-4.88%,18.16%,-19.82%,126.27%,43.13,3.49%,-6.86%
ENB,2020-11-19,Enbridge Inc.,Energy,Oil & Gas Midstream,Canada,60.00B,39.59,29.14,0.21%,3658965,14.24,8.67,1.90,1.35,120.01,-,81.10%,9.12%,14.80%,4.57%,5.90%,2.03B,2.02B,9.20%,0.00%,70.50%,0.16%,0.25%,1.38,3.73M,0.69%,0.80%,-11.19%,-7.40%,-22.73%,-26.73%,2.39%,2.65%,2.30,0.98,8.51%,1.20%,3.30%,5.30%,0.60,0.40,1.10,1.18,43.50%,12.40%,4.70%,Nov 06/b,0.77,0.85,1.96%,-0.67%,-7.29%,-32.47%,29.11%,51.65,1.04%,-0.83%
ENBL,2020-11-19,"Enable Midstream Partners, LP",Energy,Oil & Gas Midstream,USA,2.13B,-,5.16,2.38%,1271920,8.09,-,0.86,0.34,118.55,16.29,-25.90%,1.59%,-8.50%,-,-2.50%,437.00M,88.81M,79.61%,0.00%,10.40%,-2.64%,3.76%,3.04,1.10M,5.31%,10.02%,-3.73%,32.65%,-42.98%,-48.55%,4.47%,6.18%,2.90,1.16,12.79%,-0.20%,-0.40%,5.00%,0.60,0.50,0.59,0.64,60.90%,15.60%,-1.00%,Nov 04/b,2.70,0.28,8.68%,12.46%,8.22%,-52.27%,220.50%,62.41,3.20%,-0.79%
ENDP,2020-11-19,Endo International plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,1.23B,-,5.32,1.14%,2438102,2.33,-,0.42,-,0.73,6.15,62.60%,-10.11%,-43.10%,-12.37%,4.10%,230.04M,227.03M,1.30%,0.00%,83.40%,1.26%,9.48%,4.24,5.07M,10.83%,-2.74%,83.45%,37.82%,13.92%,13.43%,6.94%,7.88%,2.90,0.48,-,-1.70%,19.90%,2.70%,2.20,1.90,-,-,49.30%,8.50%,-5.30%,Nov 05/a,1.30,0.4,6.81%,23.14%,33.30%,-25.07%,155.77%,62.79,1.14%,0.00%
ENIA,2020-11-19,Enel Americas S.A.,Utilities,Utilities - Regulated Electric,Chile,11.30B,8.98,7.54,-0.92%,370884,9.42,1.69,0.92,1.49,6.31,13.46,17.90%,8.11%,-67.30%,5.30%,-,1.52B,1.51B,62.00%,0.00%,4.60%,-19.54%,0.15%,1.48,1.53M,2.59%,7.56%,4.72%,-0.13%,-22.19%,-31.33%,3.14%,3.22%,2.00,0.24,7.03%,4.90%,15.10%,15.50%,0.90,0.80,0.46,0.78,38.00%,16.30%,10.40%,-,1.10,0.24,6.77%,10.23%,0.58%,-32.74%,44.58%,65.74,-0.79%,-0.13%
ENIC,2020-11-19,Enel Chile S.A.,Utilities,Utilities - Regulated Electric,Chile,4.93B,-,3.54,-1.12%,229494,7.85,-,1.43,1.22,9.35,-,-24.30%,159.20%,5.30%,-,6.20%,1.38B,1.37B,-,-,3.10%,-4.41%,0.06%,2.85,297.49K,1.43%,0.85%,-7.57%,-2.48%,-10.15%,-25.47%,2.76%,3.18%,2.00,0.77,7.34%,-1.70%,-4.20%,8.70%,1.10,1.10,0.58,0.64,45.50%,-3.20%,-5.20%,-,0.96,0.11,2.58%,2.89%,-6.73%,-30.72%,20.00%,54.47,-1.67%,0.56%
ENLC,2020-11-19,"EnLink Midstream, LLC",Energy,Oil & Gas Midstream,USA,1.75B,-,3.75,8.07%,2618466,-,-,0.44,1.09,22.21,49.78,78.40%,100.00%,-45.10%,-,11.50%,489.70M,259.03M,0.30%,2.94%,85.40%,-0.15%,3.48%,3.32,2.71M,28.87%,39.41%,27.99%,60.26%,-22.84%,-38.83%,9.71%,7.55%,3.20,0.97,10.13%,-13.50%,-66.70%,-11.10%,1.20,1.00,2.76,0.00,39.00%,-21.70%,-30.30%,Nov 04/a,3.42,0.23,28.62%,39.84%,47.97%,-42.13%,326.14%,76.36,8.07%,0.00%
ENLV,2020-11-19,Enlivex Therapeutics Ltd.,Healthcare,Biotechnology,Israel,116.42M,-,8.4,-5.51%,112910,-,-,-,3.75,4.14,-,77.90%,-43.00%,43.80%,-,-,13.86M,7.53M,33.52%,0.00%,13.70%,0.11%,2.51%,0.17,1.10M,-12.04%,-36.07%,71.08%,58.79%,1.45%,0.10%,6.80%,6.93%,-,0.1,-,-,-,-,7.20,7.20,0.00,0.00,-,-,-,-,1.37,0.88,-22.35%,-12.96%,26.62%,-50.41%,133.98%,41.21,-4.00%,-1.57%
ENOB,2020-11-19,"Enochian Biosciences, Inc.",Healthcare,Biotechnology,USA,151.60M,-,3.24,0.31%,12273,-,-,-,0.92,25.27,-,48.60%,-,2.60%,-,-,46.61M,14.63M,22.60%,0.00%,5.60%,4.97%,6.75%,12.45,79.41K,5.88%,-3.57%,-17.77%,-11.96%,-42.65%,-35.46%,4.57%,5.01%,-,0.15,-,-,-,-,7.30,7.30,0.04,0.04,-,-,-,-,0.54,0.16,2.39%,-4.92%,-9.94%,-75.87%,66.15%,51.19,2.86%,-2.48%
ENPH,2020-11-19,"Enphase Energy, Inc.",Technology,Solar,USA,16.37B,101.01,128.89,3.18%,2212693,69.52,2.76,22.75,39.06,24.73,76.03,34.70%,44.39%,53.50%,36.61%,12.70%,126.11M,115.29M,1.10%,-91.38%,77.00%,6.37%,8.15%,2.69,3.50M,9.97%,26.95%,76.22%,128.45%,611.31%,393.26%,5.18%,7.76%,2.30,0.63,-,18.50%,51.70%,46.00%,3.30,3.20,0.62,0.87,42.00%,21.10%,24.70%,Oct 27/a,0.99,8.22,16.08%,32.27%,103.48%,-0.55%,632.33%,68.56,1.79%,1.36%
ENR,2020-11-19,"Energizer Holdings, Inc.",Industrials,Electrical Equipment & Parts,USA,2.70B,108.74,41.43,0.51%,761482,11.93,4.83,0.98,7.36,4.54,31.43,-64.00%,15.99%,-21.00%,22.50%,6.30%,68.50M,58.36M,0.90%,0.34%,90.60%,-1.67%,5.89%,5.31,647.60K,3.06%,1.10%,-11.09%,-5.93%,-13.20%,-17.50%,3.89%,3.82%,2.20,1.18,2.90%,-0.70%,-7.40%,1.60%,1.60,1.10,8.43,9.20,41.10%,5.00%,-1.30%,Nov 12/b,1.18,1.77,-2.46%,0.31%,-3.91%,-23.05%,55.75%,47.44,0.58%,-0.07%
ENS,2020-11-19,EnerSys,Industrials,Electrical Equipment & Parts,USA,3.41B,28.18,81.42,-0.60%,193221,14.60,2.82,1.13,2.42,8.23,14.33,-6.30%,26.06%,-3.30%,10.00%,4.30%,42.52M,41.70M,1.90%,-2.27%,98.40%,-0.18%,2.87%,5.77,207.56K,3.71%,11.67%,14.29%,32.52%,18.53%,8.81%,3.16%,3.32%,1.80,0.93,0.86%,2.90%,7.10%,7.40%,2.80,1.80,0.73,0.75,25.20%,5.70%,3.20%,Nov 11/a,1.51,2.84,6.71%,12.70%,25.48%,-3.70%,131.25%,63.08,-0.10%,-0.50%
ENSG,2020-11-19,"The Ensign Group, Inc.",Healthcare,Medical Care Facilities,USA,3.57B,29.02,69.29,1.18%,151891,19.81,1.93,1.71,4.83,18.49,12.68,49.80%,12.30%,16.00%,15.00%,14.70%,53.33M,51.13M,1.30%,-18.21%,83.70%,0.22%,1.57%,3.30,242.88K,7.76%,19.42%,19.55%,60.25%,68.75%,52.72%,3.43%,4.07%,1.70,0.63,0.29%,6.20%,21.60%,10.70%,1.00,1.00,0.15,0.15,22.40%,8.70%,7.30%,Oct 28/a,0.98,2.62,10.23%,17.08%,45.24%,-1.80%,187.99%,68.96,1.24%,-0.06%
ENTA,2020-11-19,"Enanta Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,901.98M,604.79,44.15,-0.09%,94860,-,-,6.01,1.84,2.44,30.37,-39.70%,-208.50%,4.30%,-,33.90%,20.02M,17.72M,0.20%,0.00%,93.80%,1.53%,14.00%,14.13,175.57K,-3.85%,4.20%,-9.10%,-20.16%,-28.62%,-28.54%,4.21%,3.93%,2.40,0.54,-,0.50%,0.50%,8.10%,17.30,17.30,0.00,0.00,-,-10.20%,1.60%,Nov 23/a,0.63,1.8,-1.72%,-2.31%,-10.56%,-34.96%,14.97%,46.78,-0.56%,0.48%
ENTG,2020-11-19,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,USA,12.11B,46.11,89.97,1.36%,437800,31.88,2.29,6.84,9.32,27.02,54.38,10.20%,14.11%,101.40%,20.14%,10.60%,134.96M,133.92M,0.70%,-20.56%,-,1.44%,1.64%,2.38,925.62K,5.80%,12.60%,29.58%,53.79%,91.38%,79.62%,2.56%,2.95%,2.10,0.47,0.36%,9.90%,21.80%,14.20%,4.60,3.30,0.83,0.83,46.20%,20.60%,15.00%,Oct 22/b,1.29,2.53,9.39%,15.80%,43.12%,-0.51%,136.02%,71.65,1.59%,-0.23%
ENV,2020-11-19,"Envestnet, Inc.",Technology,Software - Application,USA,4.16B,-,76.33,1.35%,441913,29.14,-,4.27,4.30,11.48,25.09,-371.30%,5.86%,-23.40%,15.00%,20.90%,53.80M,51.73M,1.40%,-12.01%,-,3.79%,4.63%,7.00,342.37K,-1.60%,-6.34%,-7.58%,9.87%,16.95%,9.62%,3.06%,3.46%,2.00,1.29,-,-0.40%,-0.80%,1.00%,2.10,2.10,0.79,0.00,69.70%,2.20%,-0.70%,Nov 05/a,1.57,2.69,-3.29%,-3.63%,3.92%,-17.49%,67.65%,44.41,1.98%,-0.61%
ENVA,2020-11-19,"Enova International, Inc.",Financial,Credit Services,USA,746.28M,3.56,21.55,0.75%,402827,4.96,-,1.06,1.13,1.52,0.86,118.90%,-22.18%,1.90%,-,7.70%,35.67M,30.25M,2.10%,0.00%,77.50%,2.44%,5.32%,3.89,413.21K,7.16%,26.02%,32.94%,71.30%,-1.73%,-10.43%,4.34%,5.25%,1.60,0.97,-,5.90%,20.70%,14.90%,13.60,13.60,1.51,1.51,78.20%,44.40%,13.70%,Oct 27/a,1.77,1.0,16.12%,22.17%,34.34%,-26.53%,174.87%,67.89,1.41%,-0.65%
ENX,2020-11-19,Eaton Vance New York Municipal Bond Fund,Financial,Asset Management,USA,217.60M,42.29,12.01,0.17%,62046,-,-,15.41,0.93,-,-,-,-,-,-,-,18.12M,-,-,-,32.64%,-,-,0.34,31.62K,0.33%,1.61%,0.84%,5.54%,-1.40%,-0.58%,0.44%,0.99%,3.00,1.96,4.41%,-,-,-,-,-,-,-,-,-,-,-,-,0.11,1.84%,1.60%,2.27%,-5.43%,27.77%,60.71,-0.17%,0.33%
ENZ,2020-11-19,"Enzo Biochem, Inc.",Healthcare,Diagnostics & Research,USA,94.84M,-,1.96,0.51%,176895,-,-,1.25,1.61,1.98,-,-,-,-64.00%,-,-4.90%,47.78M,44.23M,7.65%,0.00%,59.30%,-1.65%,5.67%,8.19,306.16K,-2.49%,-1.01%,-17.30%,-35.31%,-30.25%,-25.48%,5.26%,5.76%,-,0.58,-,-24.20%,-42.30%,-43.20%,2.10,1.90,0.08,0.20,31.30%,-40.00%,-37.50%,Oct 13/a,0.79,0.13,-1.13%,-7.57%,-17.92%,-59.59%,25.64%,46.63,-2.49%,3.08%
EOD,2020-11-19,Wells Fargo Global Dividend Opportunity Fund,Financial,Closed-End Fund - Equity,USA,205.00M,-,4.68,-0.21%,121279,-,-,-,-,-,-,-,-,-,-,-,43.80M,-,0.03%,0.00%,24.55%,-,-,0.13,204.81K,4.00%,7.34%,2.63%,11.69%,-15.37%,-17.31%,1.22%,1.65%,-,0.59,12.18%,-,-,-,-,-,-,-,-,-,-,-,-,0.08,6.87%,7.74%,6.68%,-20.14%,60.27%,73.88,0.65%,-0.85%
EOG,2020-11-19,"EOG Resources, Inc.",Energy,Oil & Gas E&P,USA,25.17B,-,45.46,1.18%,4169883,22.04,-,2.04,1.31,8.21,5.38,-18.80%,96.85%,-2.40%,-4.25%,-0.30%,583.38M,580.50M,0.30%,0.00%,90.70%,0.77%,2.30%,2.48,5.39M,12.27%,29.44%,4.77%,-13.05%,-36.91%,-45.73%,4.47%,5.34%,2.10,0.77,3.30%,-0.80%,-1.50%,10.80%,1.70,1.50,0.25,0.28,53.80%,-1.40%,-2.50%,Nov 05/a,1.98,2.26,18.91%,20.20%,-2.27%,-49.23%,68.37%,69.04,2.27%,-1.07%
EOI,2020-11-19,Eaton Vance Enhanced Equity Income Fund,Financial,Closed-End Fund - Equity,USA,613.45M,-,15.6,0.39%,70435,-,-,53.72,1.22,-,-,-,-,-,-,-,39.32M,-,-,-,16.70%,-,-,-,98.95K,3.72%,4.98%,-0.57%,15.90%,-1.52%,-1.89%,1.56%,1.77%,-,0.71,6.92%,-,-,-,-,-,-,-,-,-,-,-,-,0.28,6.03%,5.68%,9.36%,-5.28%,72.38%,70.14,0.84%,-0.45%
EOLS,2020-11-19,"Evolus, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,112.77M,-,3.41,3.65%,498424,-,-,2.04,3.28,1.02,-,-66.00%,71.30%,-,16.50%,-,33.75M,22.28M,1.80%,0.00%,28.20%,-1.52%,16.84%,8.49,441.69K,-1.16%,-3.40%,-3.94%,-23.88%,-75.88%,-71.98%,7.87%,7.25%,2.20,1.13,-,-30.90%,-121.10%,-49.10%,10.40,10.00,3.79,3.79,73.50%,-,-,Aug 10/a,-,0.26,3.36%,-8.72%,-26.02%,-76.71%,19.65%,48.83,3.65%,0.00%
EOS,2020-11-19,Eaton Vance Enhanced Equity Income Fund II,Financial,Closed-End Fund - Equity,USA,998.93M,9.86,20.1,-0.10%,145192,-,-,136.75,1.15,-,-,-,-,-,-,-,49.70M,-,-,-,16.86%,-,-,-,138.85K,3.98%,5.02%,4.25%,17.89%,14.14%,12.73%,1.54%,1.89%,-,1.05,5.92%,-,-,-,-,-,-,-,-,-,-,-,-,0.36,5.71%,6.84%,15.51%,-1.18%,88.41%,70.84,-0.15%,0.05%
EOT,2020-11-19,Eaton Vance National Municipal Opportunities Trust,Financial,Closed-End Fund - Debt,USA,321.43M,-,20.99,0.70%,18628,-,-,-,-,-,-,-,-,-,-,-,15.31M,-,-,-,9.29%,-,-,-,23.69K,1.25%,3.14%,1.84%,14.01%,-5.08%,-3.00%,1.35%,1.68%,-,0.79,3.67%,-,-,-,-,-,-,-,-,-,-,-,-,0.31,2.39%,3.07%,5.13%,-9.45%,31.19%,63.83,0.77%,-0.07%
EPAC,2020-11-19,Enerpac Tool Group Corp.,Industrials,Specialty Industrial Machinery,USA,1.22B,227.36,20.69,-1.57%,457542,26.09,4.30,2.46,3.44,7.98,-,14.50%,46.85%,-33.30%,52.90%,-17.00%,59.77M,59.44M,0.80%,0.58%,-,4.62%,2.56%,5.30,287.71K,4.13%,6.81%,1.72%,21.99%,-14.54%,-20.51%,2.92%,3.41%,3.00,1.59,0.19%,0.10%,0.20%,3.10%,3.20,2.60,0.71,0.71,44.00%,4.90%,0.10%,Sep 30/b,1.31,0.77,6.59%,5.14%,8.62%,-25.95%,55.80%,57.53,-1.24%,-0.33%
EPAM,2020-11-19,"EPAM Systems, Inc.",Technology,Information Technology Services,USA,18.70B,61.65,334.58,2.03%,183336,44.75,3.41,7.28,10.05,15.31,45.35,22.00%,19.57%,26.40%,18.07%,25.70%,55.88M,53.12M,0.20%,-48.19%,98.20%,-0.36%,1.49%,2.75,286.93K,0.56%,-3.68%,8.43%,49.73%,60.65%,57.70%,2.71%,3.54%,2.10,0.64,-,13.30%,18.40%,16.30%,4.20,4.20,0.01,0.01,34.70%,13.70%,12.30%,Nov 05/b,1.41,12.07,2.55%,1.54%,27.34%,-6.27%,120.16%,53.72,2.05%,-0.02%
EPAY,2020-11-19,"Bottomline Technologies (de), Inc.",Technology,Software - Infrastructure,USA,1.94B,-,44.17,0.41%,157836,30.11,-,4.36,4.44,9.50,45.01,-197.70%,21.54%,24.80%,40.00%,6.00%,45.11M,43.99M,2.00%,-16.02%,-,0.99%,2.85%,5.19,241.50K,3.35%,3.95%,-8.46%,-9.17%,-8.59%,-17.59%,3.00%,3.79%,2.20,0.65,-,-1.00%,-1.90%,-0.90%,2.30,2.30,0.43,0.43,57.60%,0.00%,-1.70%,Nov 05/a,1.24,1.58,4.10%,3.71%,-0.80%,-22.81%,58.77%,58.85,0.64%,-0.23%
EPC,2020-11-19,Edgewell Personal Care Company,Consumer Defensive,Household & Personal Products,USA,1.83B,28.40,35.19,1.76%,295905,12.04,25.82,0.94,1.40,3.58,9.75,-398.00%,6.49%,-41.30%,1.10%,-3.90%,54.30M,54.17M,0.10%,0.00%,99.99%,2.60%,7.39%,8.54,468.87K,3.93%,23.34%,23.00%,23.91%,16.48%,13.66%,4.91%,4.46%,2.70,0.63,-,-11.20%,-28.20%,-14.60%,2.40,1.70,0.90,0.92,45.40%,-20.70%,-19.40%,Nov 12/b,0.90,1.51,16.60%,19.72%,19.71%,-9.70%,71.57%,70.01,1.50%,0.26%
EPD,2020-11-19,Enterprise Products Partners L.P.,Energy,Oil & Gas Midstream,USA,41.34B,9.46,19.39,2.70%,6065817,10.04,-,1.47,1.69,40.05,-,9.20%,-6.67%,7.10%,-2.75%,-7.30%,2.19B,1.47B,0.10%,2.82%,34.50%,-1.10%,2.24%,4.04,8.14M,7.25%,13.46%,7.01%,3.80%,-25.14%,-31.14%,3.32%,3.23%,1.70,0.75,9.18%,7.20%,18.10%,11.50%,1.10,0.70,1.14,1.19,30.40%,20.40%,16.00%,Oct 28/b,1.31,0.58,10.50%,14.30%,6.99%,-33.64%,88.80%,73.51,2.70%,0.00%
EPIX,2020-11-19,ESSA Pharma Inc.,Healthcare,Biotechnology,Canada,191.75M,-,6.61,1.85%,24568,-,-,-,3.73,-,-,-,-,-,-,-,29.01M,15.56M,9.49%,0.00%,52.46%,-,0.08%,0.09,137.55K,4.26%,2.48%,-7.55%,31.15%,36.29%,20.18%,4.23%,7.28%,-,0.18,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4,7.52%,0.80%,16.95%,-20.45%,120.33%,58.88,1.07%,0.77%
EPM,2020-11-19,Evolution Petroleum Corporation,Energy,Oil & Gas E&P,USA,83.44M,-,2.69,3.07%,76035,-,-,3.21,1.33,4.21,-,-61.20%,-,6.50%,-,1.20%,32.96M,30.25M,8.22%,0.00%,74.60%,-0.58%,1.10%,2.83,117.21K,21.17%,21.17%,-2.54%,4.67%,-47.36%,-50.82%,9.46%,7.00%,2.30,0.65,3.72%,-4.40%,-5.40%,7.90%,6.40,6.40,0.00,0.00,50.80%,-34.40%,-15.30%,Sep 09/a,1.40,0.16,16.32%,15.64%,-6.26%,-54.79%,28.71%,63.58,3.07%,0.00%
EPR,2020-11-19,EPR Properties,Real Estate,REIT - Retail,USA,2.18B,-,31.84,0.13%,1063765,27.88,-,4.45,0.9,2.22,-,-36.20%,300.00%,-9.50%,7.00%,11.10%,74.61M,73.67M,0.10%,-5.77%,88.00%,0.70%,10.05%,6.32,1.17M,14.12%,33.89%,8.41%,5.64%,-57.03%,-54.93%,6.70%,6.29%,3.10,0.91,-,-,-,4.80%,-,-,1.45,1.45,93.10%,-,-,Nov 04/a,1.55,2.06,18.09%,18.49%,-3.65%,-57.34%,153.54%,62.5,0.63%,-0.50%
EPRT,2020-11-19,"Essential Properties Realty Trust, Inc.",Real Estate,REIT - Diversified,USA,1.95B,34.67,19.76,0.82%,823780,34.67,1.00,12.05,1.2,10.63,-,154.60%,-12.84%,-,34.51%,-,104.67M,103.44M,1.00%,-7.77%,93.90%,-1.57%,3.79%,3.95,993.25K,6.93%,9.35%,17.41%,49.58%,-24.70%,-20.35%,4.62%,4.84%,2.20,0.83,4.66%,2.30%,3.70%,2.50%,-,-,0.51,0.51,98.50%,31.60%,31.30%,Nov 04/a,-,0.93,9.39%,6.42%,16.22%,-32.66%,225.00%,59.7,1.07%,-0.26%
EPSN,2020-11-19,Epsilon Energy Ltd.,Energy,Oil & Gas E&P,USA,74.51M,57.82,3.18,0.00%,9042,6.36,-,2.94,1.13,6.42,5.87,32.20%,138.10%,3.80%,-,-12.80%,23.96M,23.30M,0.50%,-,67.40%,-5.28%,0.05%,0.6,18.34K,2.58%,0.32%,0.00%,11.58%,-10.42%,-3.64%,3.07%,3.10%,-,0.49,-,1.60%,2.00%,5.80%,2.80,2.80,0.00,0.00,66.40%,-1.40%,5.90%,-,0.38,0.11,1.35%,1.85%,5.63%,-12.64%,37.26%,53.34,-1.55%,1.57%
EPZM,2020-11-19,"Epizyme, Inc.",Healthcare,Biotechnology,USA,1.10B,-,11.32,0.35%,654516,-,-,93.62,5.52,3.91,-,-12.00%,1.30%,-3.00%,38.00%,-10.50%,101.51M,82.87M,0.60%,-11.83%,99.00%,2.41%,12.87%,11.75,908.06K,0.80%,-15.52%,-9.44%,-39.07%,-32.05%,-53.98%,5.15%,6.55%,1.70,0.72,-,-52.70%,-83.50%,-53.70%,8.90,8.70,0.40,0.00,72.20%,-,-,Nov 06/b,1.72,0.83,-7.67%,-8.81%,-28.17%,-59.31%,14.34%,43.67,0.53%,-0.18%
EQ,2020-11-19,"Equillium, Inc.",Healthcare,Biotechnology,USA,114.72M,-,4.69,9.07%,669370,-,-,-,1.28,1.27,-,-35.50%,-3.10%,-,-,-,21.37M,13.79M,4.50%,-19.99%,22.30%,34.00%,1.61%,0.17,1.32M,4.69%,-16.40%,-31.83%,52.27%,34.00%,38.76%,8.76%,14.31%,1.20,0.51,-,-,-,-,17.90,17.90,0.12,0.13,-,-,-,-,-,0.61,-6.22%,-16.25%,-10.32%,-82.66%,113.18%,46.79,8.82%,0.23%
EQBK,2020-11-19,"Equity Bancshares, Inc.",Financial,Banks - Regional,USA,305.08M,-,21.23,1.00%,23396,12.51,-,1.92,0.79,3.09,6.52,-29.20%,132.20%,4.40%,10.00%,30.30%,15.04M,13.55M,1.60%,9.01%,70.10%,-1.08%,1.07%,3.25,44.50K,9.49%,17.94%,41.34%,33.52%,-25.04%,-31.23%,3.85%,4.88%,2.20,0.53,-,-1.90%,-16.90%,20.00%,-,-,0.22,0.22,-,66.40%,-48.80%,-,0.72,1.0,10.22%,23.05%,20.16%,-33.47%,69.98%,65.87,1.68%,-0.67%
EQC,2020-11-19,Equity Commonwealth,Real Estate,REIT - Office,USA,3.14B,7.28,26.54,0.72%,607593,-,-,40.46,1.04,0.92,-,78.90%,-101.70%,81.60%,-2.00%,-31.70%,121.67M,119.12M,0.20%,0.00%,95.50%,-1.53%,2.01%,2.71,883.11K,0.23%,0.26%,-0.88%,-8.46%,-9.59%,-8.43%,2.45%,2.05%,2.00,0.69,-,12.70%,13.90%,0.20%,-,-,0.00,0.00,59.20%,-11.60%,-,Oct 28/a,0.23,0.55,-0.23%,-0.72%,-4.94%,-14.30%,8.84%,49.9,1.07%,-0.34%
EQH,2020-11-19,"Equitable Holdings, Inc.",Financial,Insurance - Diversified,USA,10.80B,-,24.72,0.32%,3906598,4.72,-,0.81,0.69,1.24,-,-211.80%,15.82%,-26.30%,5.51%,2.00%,447.50M,399.22M,0.20%,-0.80%,96.10%,-1.32%,4.31%,5.5,3.12M,2.28%,24.72%,19.71%,39.66%,3.17%,-0.24%,2.78%,4.41%,2.00,1.25,2.75%,2.40%,36.70%,11.80%,-,-,0.37,0.68,40.60%,-24.50%,44.50%,Nov 04/a,-,0.94,9.89%,19.96%,26.34%,-9.43%,149.95%,70.3,1.64%,-1.30%
EQIX,2020-11-19,"Equinix, Inc. (REIT)",Real Estate,REIT - Specialty,USA,65.05B,143.45,730.59,-0.51%,442946,87.32,6.24,11.12,6.15,24.46,-,33.90%,63.04%,26.50%,23.00%,17.90%,88.81M,88.69M,0.30%,-9.04%,96.40%,-0.16%,0.71%,1.65,382.03K,-3.91%,-9.04%,-6.59%,9.04%,28.45%,25.17%,2.31%,2.94%,1.80,1.16,1.46%,1.70%,4.60%,4.50%,1.10,1.10,0.96,1.17,49.30%,16.80%,7.60%,Oct 28/a,0.38,20.76,-3.63%,-5.27%,3.49%,-13.00%,52.88%,41.55,-0.97%,0.46%
