Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
EBIX,2020-11-09,"Ebix, Inc.",Technology,Software - Application,USA,819.84M,8.95,26.37,35.79%,1131902,6.20,0.89,1.51,1.49,7.54,11.56,4.80%,28.40%,13.60%,10.00%,22.10%,30.50M,23.39M,13.10%,-0.24%,83.40%,1.27%,33.25%,31.75,244.95K,38.79%,23.46%,4.56%,30.03%,-38.53%,-21.07%,9.10%,5.55%,2.50,4.62,1.14%,5.80%,16.80%,12.00%,1.70,1.70,1.26,1.32,60.40%,23.30%,16.70%,Nov 09/b,2.11,1.46,33.64%,28.69%,17.39%,-39.59%,201.37%,75.13,25.21%,8.44%
EBMT,2020-11-09,"Eagle Bancorp Montana, Inc.",Financial,Banks - Regional,USA,136.08M,7.17,19.44,3.74%,18021,8.09,0.72,2.77,0.94,2.28,-,86.10%,-21.21%,46.70%,10.00%,37.10%,6.82M,6.25M,4.80%,-4.46%,47.00%,1.48%,1.27%,5.60,14.17K,-1.57%,1.78%,11.60%,11.85%,1.36%,-9.12%,3.05%,3.38%,1.70,1.27,2.01%,1.20%,10.50%,22.60%,-,-,0.28,0.28,-,75.70%,27.70%,-,0.71,0.7,-0.63%,4.99%,10.15%,-15.40%,65.59%,53.40,1.57%,2.13%
EBON,2020-11-09,Ebang International Holdings Inc.,Technology,Computer Hardware,China,684.56M,-,8.11,-1.22%,437946,-,-,7.00,-,-,-,-,-,-,-,-,84.41M,74.54M,11.69%,0.00%,0.42%,-,0.34%,0.23,1.10M,-7.21%,-16.91%,72.19%,-,-,62.20%,7.15%,8.19%,-,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,0.71,-10.81%,-8.28%,15.68%,-45.75%,113.42%,39.60,-1.93%,0.73%
EBR,2020-11-09,Centrais Eletricas Brasileiras S.A.,Utilities,Utilities - Regulated Electric,Brazil,9.84B,-,6.27,-1.10%,473856,24.12,-,-,0.74,-,-,-,-71.10%,-,-,-,1.57B,597.26M,-,-,0.67%,-,0.42%,4.19,602.53K,15.26%,11.17%,-7.11%,72.73%,-31.09%,-32.73%,4.28%,3.70%,1.00,0.79,5.26%,-,-,-,-,-,-,-,-,-,-,-,-,0.25,7.97%,4.32%,3.65%,-37.92%,112.18%,60.86,-3.98%,3.00%
EBR-B,2020-11-09,Centrais Eletricas Brasileiras S.A.,Utilities,Utilities - Regulated Electric,Brazil,10.20B,-,6.5,5.69%,17603,25.00,-,-,0.77,-,-,-,-71.10%,-34.13%,-,-,1.57B,597.26M,-,-,1.03%,-,0.00%,0.98,21.64K,17.12%,19.05%,-6.34%,63.64%,-30.49%,-31.43%,4.39%,4.04%,1.00,0.81,5.23%,-,-,-,-,-,-,-,-,-,-,-,-,0.33,12.94%,7.83%,3.08%,-36.27%,103.12%,60.44,-1.81%,7.64%
EBS,2020-11-09,Emergent BioSolutions Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,4.99B,27.92,89.69,-2.83%,725018,10.55,3.04,3.96,3.80,12.02,18.35,-8.50%,22.65%,-2.60%,9.20%,22.30%,53.00M,45.13M,2.90%,-12.36%,87.50%,0.37%,4.47%,3.22,625.21K,-1.55%,-18.10%,-26.68%,10.09%,65.97%,66.25%,5.92%,4.74%,1.90,1.16,-,6.90%,14.40%,4.80%,3.20,2.30,0.68,0.70,64.50%,20.10%,13.20%,Nov 05/a,1.43,5.18,-6.43%,-11.49%,5.86%,-34.82%,93.42%,40.36,-8.68%,6.40%
EBSB,2020-11-09,"Meridian Bancorp, Inc.",Financial,Banks - Regional,USA,726.56M,10.73,13.54,14.94%,274668,11.58,0.89,2.83,0.92,1.34,16.82,22.90%,-4.57%,25.60%,12.00%,19.60%,50.13M,47.02M,0.20%,0.00%,68.20%,0.04%,0.87%,3.00,136.24K,6.53%,15.92%,6.87%,29.82%,-31.79%,-32.60%,4.96%,3.82%,2.00,2.02,2.36%,1.00%,9.00%,21.20%,-,-,0.00,0.00,-,70.50%,25.30%,Oct 27/a,0.88,0.59,12.93%,19.00%,10.14%,-35.09%,52.48%,65.58,5.78%,8.66%
EBTC,2020-11-09,"Enterprise Bancorp, Inc.",Financial,Banks - Regional,USA,294.76M,9.51,24.26,5.48%,23169,-,-,2.07,0.91,1.15,9.18,17.60%,-,15.00%,-,12.40%,11.90M,8.93M,2.10%,1.56%,22.80%,-0.25%,0.66%,5.77,10.20K,5.71%,4.79%,10.22%,19.39%,-21.67%,-28.37%,4.08%,3.72%,-,2.27,2.89%,0.90%,9.80%,33.50%,-,-,0.05,0.05,-,77.10%,20.70%,-,0.40,0.97,6.20%,9.79%,1.58%,-30.19%,25.86%,60.01,1.08%,4.35%
EC,2020-11-09,Ecopetrol S.A.,Energy,Oil & Gas Integrated,Colombia,21.93B,11.39,10.6,8.16%,2407302,10.62,-,1.37,1.56,6.06,24.59,14.70%,185.14%,18.30%,-13.00%,1.40%,2.06B,221.63M,1.00%,0.00%,2.20%,-0.43%,3.47%,7.74,992.85K,13.25%,5.47%,-8.54%,3.11%,-42.12%,-46.89%,3.65%,3.11%,2.50,2.42,8.40%,5.10%,13.10%,16.70%,1.00,0.90,0.86,1.04,29.40%,19.90%,12.10%,-,1.70,0.38,10.24%,3.47%,-10.69%,-49.42%,68.79%,64.85,-0.93%,9.18%
ECC,2020-11-09,Eagle Point Credit Company Inc.,Financial,Closed-End Fund - Debt,USA,277.48M,-,8.76,1.39%,258100,8.04,-,4.23,1.18,-,-,-12.20%,-5.20%,-4.89%,-,-,31.68M,-,0.48%,1.32%,26.37%,-,-,1.61,132.71K,4.66%,-7.69%,12.60%,44.55%,-41.83%,-40.04%,3.94%,3.82%,2.20,1.94,10.96%,-,-,-,-,-,-,-,-,-,-,Nov 17/b,-,0.33,4.48%,4.01%,2.60%,-45.08%,131.75%,57.19,-2.77%,4.28%
ECF,2020-11-09,Ellsworth Growth and Income Fund Ltd.,Financial,Asset Management,USA,159.52M,-,12.08,-0.54%,35807,-,-,37.37,1.22,-,-,-,-,-,-,-,13.21M,-,0.48%,0.00%,35.11%,-,-,0.34,39.21K,7.09%,-0.74%,-0.62%,18.43%,7.95%,2.72%,2.44%,1.67%,-,0.91,4.30%,-,-,-,-,-,-,-,-,-,-,-,-,0.24,1.89%,2.03%,9.01%,-5.77%,92.36%,57.92,-3.28%,2.84%
ECHO,2020-11-09,"Echo Global Logistics, Inc.",Industrials,Integrated Freight & Logistics,USA,780.31M,124.60,29.28,2.66%,201853,17.25,17.11,0.34,1.97,16.39,15.80,-46.20%,40.71%,-4.90%,7.28%,13.20%,25.95M,25.93M,0.40%,-17.11%,98.60%,-0.44%,3.42%,6.15,144.15K,7.81%,6.40%,8.00%,75.33%,33.27%,41.45%,4.18%,4.68%,2.00,1.4,-,0.70%,1.60%,5.10%,1.30,1.30,0.37,0.37,16.10%,0.80%,0.30%,Oct 28/a,1.14,1.46,5.44%,7.88%,32.12%,-4.06%,106.63%,58.09,-1.88%,4.63%
ECL,2020-11-09,Ecolab Inc.,Basic Materials,Specialty Chemicals,USA,60.99B,57.35,216.9,8.78%,2693737,40.62,6.08,4.86,10.29,58.94,70.90,1.80%,32.34%,6.20%,9.44%,0.90%,285.40M,283.94M,0.40%,-19.67%,88.70%,0.58%,1.04%,2.84,1.04M,14.85%,6.76%,10.54%,11.69%,13.92%,12.39%,2.86%,2.70%,2.80,2.59,0.87%,-5.40%,-14.70%,11.20%,1.60,1.20,1.11,1.15,41.80%,11.50%,-8.60%,Oct 27/b,0.94,6.63,10.05%,8.74%,11.50%,-6.25%,74.08%,68.53,3.04%,5.58%
ECOL,2020-11-09,"US Ecology, Inc.",Industrials,Waste Management,USA,1.17B,-,35.73,7.78%,232737,32.16,-,1.37,1.62,11.43,47.57,-29.80%,102.00%,-2.30%,5.00%,8.90%,31.07M,30.79M,0.20%,4.23%,90.70%,0.36%,3.54%,5.81,187.58K,11.24%,5.12%,-6.42%,22.24%,-41.38%,-38.30%,5.13%,3.80%,2.40,1.24,-,-,-,3.10%,2.40,2.40,1.20,1.21,28.10%,-,-,Nov 05/a,1.22,1.57,7.85%,5.43%,-0.30%,-42.91%,43.26%,59.42,0.62%,7.12%
ECOM,2020-11-09,ChannelAdvisor Corporation,Technology,Software - Application,USA,418.10M,26.65,14.26,-4.10%,818005,14.58,3.33,3.08,3.40,6.30,13.84,143.10%,4.71%,15.80%,8.00%,8.90%,28.80M,27.72M,3.00%,-39.32%,88.80%,2.30%,2.32%,1.41,455.01K,-14.46%,-14.30%,-15.62%,11.06%,50.58%,57.74%,9.50%,6.01%,2.00,1.8,-,11.60%,16.60%,3.00%,2.30,2.30,0.00,0.00,79.00%,13.50%,13.30%,Nov 05/b,1.07,1.11,-16.85%,-9.81%,8.24%,-36.11%,224.82%,39.06,-4.62%,0.54%
ECOR,2020-11-09,"electroCore, Inc.",Healthcare,Medical Instruments & Supplies,USA,66.40M,-,1.54,-1.91%,302279,-,-,23.72,2.70,3.51,-,19.40%,23.40%,-,-,-,36.66M,30.98M,30.42%,0.00%,13.40%,2.32%,2.86%,1.12,789.96K,4.05%,-18.95%,-23.00%,50.98%,-5.52%,-3.14%,6.48%,7.53%,2.00,0.38,-,-94.80%,-135.80%,-189.00%,3.90,3.80,0.04,0.07,53.70%,-,-,Nov 12/a,-,0.12,-6.01%,-7.69%,21.86%,-53.33%,381.10%,45.7,1.32%,-3.18%
ECPG,2020-11-09,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1.03B,4.57,31.45,0.35%,597957,3.43,0.35,0.70,0.88,6.05,3.86,31.50%,6.04%,8.30%,13.00%,6.00%,31.48M,29.93M,1.30%,0.00%,-,0.01%,14.76%,10.95,403.42K,-6.79%,-18.21%,-27.92%,2.91%,-14.16%,-11.06%,7.77%,5.52%,2.00,1.48,-,4.60%,21.30%,9.10%,-,-,2.89,2.89,81.60%,35.60%,14.80%,Nov 02/a,1.65,1.99,-13.92%,-20.05%,-9.38%,-35.83%,105.96%,32.7,-5.39%,6.06%
ED,2020-11-09,"Consolidated Edison, Inc.",Utilities,Utilities - Regulated Electric,USA,27.18B,19.85,79.28,1.90%,2248582,17.66,7.83,2.22,1.43,177.62,16.12,-10.40%,6.07%,1.90%,2.54%,-0.50%,334.50M,333.94M,0.20%,0.61%,62.70%,0.39%,3.23%,5.02,2.15M,-0.63%,-3.96%,8.22%,10.74%,-9.83%,-12.37%,3.05%,2.27%,3.40,1.04,3.86%,2.30%,7.40%,6.00%,0.60,0.50,1.04,1.24,82.60%,22.10%,11.00%,Nov 05/a,0.16,2.02,-2.01%,2.20%,0.65%,-16.64%,27.81%,49.32,-1.25%,3.19%
EDAP,2020-11-09,EDAP TMS S.A.,Healthcare,Medical Devices,France,129.73M,-,4.35,1.53%,51545,43.50,-,2.80,4.14,6.97,-,537.80%,300.00%,34.20%,3.00%,10.90%,29.14M,12.42M,6.00%,0.00%,15.90%,2.00%,0.42%,0.59,87.90K,-0.45%,-1.54%,26.83%,100.94%,-1.35%,-1.80%,5.42%,5.86%,2.00,0.59,-,-,-6.30%,4.60%,2.60,-,0.00,0.00,43.90%,-2.00%,-4.30%,Aug 26/a,2.14,0.25,-2.83%,0.98%,35.10%,-19.29%,197.97%,49.41,6.11%,-4.32%
EDD,2020-11-09,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",Financial,Closed-End Fund - Debt,USA,387.96M,-,5.87,1.21%,816477,-,-,-,-,-,-,-,-,-,-,-,66.09M,-,-,-,33.18%,-,-,0.19,175.51K,5.01%,4.26%,1.56%,9.93%,-15.42%,-16.02%,3.47%,1.59%,-,4.65,7.50%,-,-,-,-,-,-,-,-,-,-,-,-,0.11,3.65%,2.78%,1.79%,-16.97%,56.74%,67.38,0.00%,1.21%
EDF,2020-11-09,Stone Harbor Emerging Markets Income Fund,Financial,Asset Management,USA,111.93M,-,6.75,0.90%,114680,-,-,-,-,-,-,-,-,-,-,-,16.58M,-,0.51%,88.43%,12.87%,-,-,1.44,108.30K,6.80%,4.33%,-7.41%,8.87%,-49.74%,-51.02%,2.19%,1.53%,-,1.06,14.22%,-,-,-,-,-,-,-,-,-,-,-,-,0.12,4.64%,1.68%,-13.51%,-52.70%,95.09%,62.1,-1.03%,1.94%
EDI,2020-11-09,Stone Harbor Emerging Markets Total Income Fund,Financial,Closed-End Fund - Debt,USA,75.80M,-,7.69,2.53%,136638,-,-,-,-,-,-,-,-,-,-,-,9.86M,-,1.42%,22.05%,19.00%,-,-,0.95,44.25K,9.39%,3.50%,-3.87%,10.65%,-37.01%,-35.43%,1.89%,1.53%,-,3.09,12.48%,-,-,-,-,-,-,-,-,-,-,-,-,0.13,6.56%,3.41%,-3.39%,-38.53%,88.71%,68.01,0.65%,1.87%
EDIT,2020-11-09,"Editas Medicine, Inc.",Healthcare,Biotechnology,USA,1.96B,-,30.41,-0.26%,1168165,-,-,60.10,4.28,3.96,-,-14.60%,-28.10%,-46.80%,-,-,62.14M,61.43M,0.10%,-30.45%,90.00%,6.52%,18.40%,13.13,860.80K,-2.84%,-8.10%,-11.06%,19.37%,48.41%,2.70%,9.21%,6.72%,2.70,1.36,-,-16.40%,-26.70%,-53.70%,9.20,9.20,0.00,0.00,-,-,-,Nov 05/a,1.94,2.23,-4.53%,-3.38%,7.60%,-23.90%,117.06%,47.56,-2.56%,2.36%
EDN,2020-11-09,Empresa Distribuidora y Comercializadora Norte SA ADR,Utilities,Utilities - Regulated Electric,Argentina,156.05M,-,3.63,1.40%,26551,-,-,0.14,0.19,2.17,10.69,86.50%,-,78.10%,37.90%,90.40%,43.75M,20.54M,52.20%,0.00%,2.90%,-3.11%,0.38%,2.51,31.50K,3.13%,23.05%,-7.87%,10.00%,-26.81%,-42.01%,7.49%,8.08%,3.80,0.84,-,-1.40%,-2.90%,5.20%,0.70,0.70,0.15,0.17,35.10%,9.90%,-2.00%,-,0.54,0.24,8.93%,11.29%,-3.97%,-52.05%,42.91%,59.44,0.83%,0.56%
EDSA,2020-11-09,"Edesa Biotech, Inc.",Healthcare,Biotechnology,Canada,54.86M,-,5.4,-5.76%,137349,-,-,78.38,9.00,-,-,94.80%,-107.60%,58.90%,-,2.00%,8.86M,5.09M,5.70%,0.96%,22.30%,5.59%,1.50%,0.28,275.85K,-10.60%,-30.23%,-33.99%,86.21%,10.66%,31.71%,6.44%,7.94%,-,0.5,-,-77.50%,-97.50%,-,6.30,-,0.00,0.00,84.20%,-,-,-,0.81,0.46,-18.09%,-27.09%,13.49%,-71.73%,241.77%,27.47,-7.53%,1.92%
EDU,2020-11-09,New Oriental Education & Technology Group Inc.,Consumer Defensive,Education & Training Services,China,29.80B,73.86,175.28,-2.07%,2260912,33.02,2.42,8.53,9.20,7.24,-,73.10%,41.25%,16.10%,30.52%,23.50%,158.78M,137.41M,0.20%,0.00%,82.60%,0.23%,2.41%,3.59,924.19K,8.63%,3.05%,25.20%,40.04%,45.55%,44.56%,4.35%,3.64%,1.60,2.45,-,5.60%,13.60%,8.20%,1.60,1.60,0.10,0.10,53.80%,8.70%,10.80%,Oct 13/b,1.03,6.51,4.04%,10.11%,28.57%,-5.05%,71.83%,60.96,-3.37%,1.35%
EDUC,2020-11-09,Educational Development Corporation,Communication Services,Publishing,USA,127.03M,14.21,16.06,-12.34%,83819,-,-,0.80,3.83,5.62,4.03,-16.80%,-,44.60%,-,28.30%,8.35M,6.10M,0.30%,102.30%,23.10%,-15.30%,0.44%,0.45,59.59K,-4.86%,-15.38%,8.37%,176.42%,135.31%,159.87%,8.11%,6.02%,-,1.41,2.49%,12.90%,30.30%,10.20%,1.50,0.70,0.31,0.32,69.40%,7.60%,6.00%,Oct 08/b,1.42,1.16,-10.09%,-3.10%,60.09%,-19.70%,431.77%,41.93,-15.38%,3.60%
EEA,2020-11-09,"The European Equity Fund, Inc.",Financial,Closed-End Fund - Foreign,USA,71.50M,259.19,9.59,3.01%,20601,-,-,44.03,0.97,-,-,-,-,-,-,-,7.46M,-,0.14%,0.00%,54.12%,-,-,0.25,14.98K,8.48%,2.90%,4.81%,29.72%,6.02%,3.17%,2.04%,1.68%,-,1.37,1.56%,-,-,-,-,-,-,-,-,-,-,-,-,0.21,5.59%,3.11%,12.42%,-4.20%,69.04%,63.72,-0.52%,3.54%
EEFT,2020-11-09,"Euronet Worldwide, Inc.",Technology,Software - Infrastructure,USA,6.24B,5686.67,119.42,21.21%,1709553,21.59,379.11,2.53,4.78,4.40,17.61,44.80%,125.48%,25.40%,15.00%,10.60%,52.30M,50.15M,2.90%,0.00%,95.70%,0.20%,3.21%,3.88,415.68K,30.10%,29.47%,13.36%,40.40%,-19.06%,-24.21%,7.05%,4.49%,2.00,4.11,-,0.80%,2.40%,9.50%,1.80,1.80,0.87,1.54,38.40%,4.20%,1.30%,Oct 28/b,1.31,5.5,28.43%,27.88%,18.30%,-28.76%,94.90%,81.63,8.34%,11.89%
EEX,2020-11-09,"Emerald Holding, Inc.",Communication Services,Advertising Agencies,USA,224.55M,-,2.99,17.25%,982943,5.68,-,1.40,0.48,0.69,-,-100.80%,-27.55%,-41.00%,5.00%,5.70%,71.48M,24.39M,0.20%,0.00%,96.30%,-0.44%,2.55%,3.24,192.21K,8.33%,6.41%,7.17%,67.98%,-70.28%,-71.66%,8.33%,6.93%,2.70,5.11,10.03%,-58.10%,-175.40%,-2.20%,3.20,3.20,1.15,1.17,59.90%,-,-,Nov 02/a,1.37,0.24,11.26%,17.30%,-15.74%,-72.66%,99.33%,58.98,-0.33%,17.65%
EFC,2020-11-09,Ellington Financial Inc.,Financial,Mortgage Finance,USA,588.87M,-,13.35,3.01%,349539,9.49,-,3.33,0.86,4.02,24.23,11.70%,-8.16%,-4.00%,-5.25%,11.20%,44.39M,40.95M,6.45%,0.00%,65.20%,0.11%,1.86%,3.38,225.40K,3.33%,3.09%,7.06%,40.67%,-28.88%,-27.17%,2.50%,2.55%,2.30,1.55,8.99%,-2.40%,-13.10%,1.00%,-,-,1.43,3.30,48.00%,30.20%,-50.00%,Nov 18/a,2.08,0.39,3.96%,5.26%,9.62%,-30.18%,311.94%,60.69,-0.74%,3.78%
EFF,2020-11-09,Eaton Vance Floating-Rate Income Plus Fund,Financial,Asset Management,USA,113.56M,-,14.93,1.01%,24774,-,-,-,-,-,-,-,-,-,-,-,7.61M,-,0.06%,0.00%,70.65%,-,-,0.64,18.73K,3.32%,2.47%,4.48%,15.11%,-4.54%,-6.69%,1.63%,0.99%,-,1.32,4.82%,-,-,-,-,-,-,-,-,-,-,-,-,0.19,2.33%,3.64%,6.93%,-7.67%,70.10%,68.56,-0.47%,1.49%
EFR,2020-11-09,Eaton Vance Senior Floating-Rate Trust,Financial,Closed-End Fund - Debt,USA,456.55M,-,12.39,0.98%,76863,-,-,9.53,1.02,-,-,-,-,-,-,-,36.85M,-,0.05%,0.00%,42.68%,-,-,-,89.17K,3.51%,1.47%,4.82%,16.78%,-3.94%,-8.56%,1.02%,1.03%,-,0.86,6.13%,-,-,-,-,-,-,-,-,-,-,-,-,0.14,1.16%,3.00%,7.15%,-10.80%,72.08%,61.57,-0.24%,1.22%
EFSC,2020-11-09,Enterprise Financial Services Corp,Financial,Banks - Regional,USA,915.33M,11.92,33.59,15.75%,274755,11.80,1.32,3.07,1.00,2.06,8.85,-7.50%,13.43%,21.20%,9.00%,18.30%,26.22M,23.83M,1.00%,9.22%,75.30%,0.46%,2.27%,5.08,106.61K,12.53%,11.41%,0.87%,29.34%,-26.43%,-30.33%,5.64%,4.22%,2.00,2.58,2.14%,0.90%,8.60%,20.70%,-,-,0.23,0.23,-,66.10%,25.00%,Oct 19/a,1.25,1.55,12.93%,15.16%,7.44%,-31.18%,54.79%,64.55,5.93%,9.27%
EFT,2020-11-09,Eaton Vance Floating-Rate Income Trust,Financial,Closed-End Fund - Debt,USA,519.82M,-,13.04,0.69%,75436,-,-,10.17,1.00,-,-,-,-,-,-,-,39.86M,-,-,-,52.27%,-,-,-,113.86K,4.49%,4.65%,11.07%,20.41%,-1.09%,-4.96%,1.01%,1.24%,3.00,0.66,5.52%,-,-,-,-,-,-,-,-,-,-,-,-,0.17,3.01%,5.73%,10.68%,-7.78%,78.39%,66.94,0.31%,0.39%
EFX,2020-11-09,Equifax Inc.,Industrials,Consulting Services,USA,18.67B,42.21,151.9,1.22%,1013211,23.66,5.65,4.77,6.30,12.16,65.08,-233.60%,0.72%,-25.50%,7.48%,7.60%,121.50M,121.18M,0.20%,-14.49%,95.60%,0.10%,1.74%,2.68,788.40K,7.08%,-7.54%,-7.66%,4.42%,13.39%,8.41%,3.81%,3.05%,2.50,1.29,1.03%,5.30%,16.70%,-5.00%,1.00,1.00,1.12,1.49,58.10%,14.20%,11.30%,Oct 21/a,1.22,4.98,-1.05%,-3.91%,-0.86%,-16.43%,47.46%,47.95,-3.36%,4.74%
EGAN,2020-11-09,eGain Corporation,Technology,Software - Application,USA,505.84M,73.10,16.52,-9.87%,346116,68.83,7.31,6.96,14.62,10.85,37.19,64.30%,5.73%,19.90%,10.00%,-0.90%,30.74M,18.69M,3.10%,-12.85%,57.20%,0.50%,2.72%,1.75,290.80K,3.90%,-2.65%,56.89%,62.92%,118.52%,108.59%,6.42%,7.33%,1.90,1.19,-,8.70%,23.80%,19.20%,1.40,1.40,0.00,0.00,71.00%,10.30%,9.90%,Nov 10/a,0.75,1.2,-7.89%,6.77%,54.20%,-20.88%,244.17%,47.87,-11.56%,1.91%
EGBN,2020-11-09,"Eagle Bancorp, Inc.",Financial,Banks - Regional,USA,1.13B,8.63,34.01,16.08%,223351,9.39,3.32,2.81,0.92,1.67,-,-5.50%,-6.09%,16.50%,2.60%,17.50%,32.23M,30.02M,6.85%,-0.35%,73.20%,0.60%,1.54%,3.53,131.35K,11.29%,13.25%,3.53%,16.23%,-26.43%,-30.06%,5.88%,4.20%,2.80,1.7,2.59%,1.40%,11.20%,18.30%,-,-,0.23,0.23,-,77.30%,32.90%,Oct 21/a,0.99,1.54,13.52%,18.16%,5.64%,-31.76%,47.36%,65.11,8.52%,6.96%
EGF,2020-11-09,"BlackRock Enhanced Government Fund, Inc.",Financial,Closed-End Fund - Debt,USA,61.79M,33.21,13.05,-0.31%,2648,-,-,24.19,0.97,-,-,-,-,-,-,-,4.73M,-,0.03%,0.00%,67.43%,-,-,0.15,11.51K,1.08%,-0.53%,-2.25%,-3.26%,-0.38%,-0.76%,1.52%,0.94%,-,0.23,3.75%,-,-,-,-,-,-,-,-,-,-,-,-,0.15,0.69%,-0.77%,-0.47%,-5.71%,35.65%,50.52,-1.66%,1.38%
EGHT,2020-11-09,"8x8, Inc.",Technology,Software - Application,USA,1.93B,-,18.48,-1.18%,2037741,473.85,-,3.94,11.07,12.62,-,-83.60%,125.00%,-13.92%,-,22.40%,104.62M,102.44M,1.00%,-15.43%,99.90%,1.51%,18.05%,15.24,1.21M,6.82%,12.07%,15.79%,-9.50%,-8.24%,0.98%,3.51%,3.63%,2.10,1.68,-,-25.30%,-93.00%,-33.30%,2.30,2.30,1.72,1.72,54.70%,-32.60%,-36.20%,Oct 28/a,0.78,0.7,8.30%,13.39%,11.96%,-14.33%,72.71%,65.7,-0.70%,-0.48%
EGLE,2020-11-09,Eagle Bulk Shipping Inc.,Industrials,Marine Shipping,USA,168.38M,-,14.77,3.65%,108396,8.39,-,0.61,0.34,2.02,841.89,-273.60%,170.90%,-45.35%,-,13.60%,10.28M,4.53M,1.80%,6.76%,81.20%,0.37%,14.57%,11.34,58.20K,1.93%,-14.38%,-16.93%,41.61%,-47.90%,-54.13%,9.11%,6.02%,1.70,1.86,-,-,-,0.80%,1.40,1.30,0.00,0.09,36.00%,-5.60%,-,Nov 05/a,1.20,1.06,-7.01%,-13.21%,-9.61%,-56.72%,66.14%,41.87,1.65%,1.96%
EGO,2020-11-09,Eldorado Gold Corporation,Basic Materials,Gold,Canada,2.27B,13.20,13.16,-8.29%,4707028,11.69,2.64,2.42,0.64,4.50,12.06,121.90%,5.33%,-7.00%,5.00%,-10.40%,173.82M,173.48M,0.80%,0.00%,75.80%,3.82%,3.57%,2.44,2.54M,3.70%,6.04%,20.84%,47.70%,70.91%,63.89%,5.10%,4.76%,3.00,1.85,-,3.60%,4.90%,2.60%,1.80,1.40,0.09,0.16,30.50%,32.60%,18.40%,Oct 29/a,1.71,0.72,-0.57%,10.94%,34.78%,-9.18%,186.09%,53.64,-1.72%,-6.69%
EGOV,2020-11-09,NIC Inc.,Technology,Software - Application,USA,1.57B,26.06,23.35,1.30%,258725,24.00,2.61,3.86,5.60,6.67,40.03,-14.50%,-2.01%,4.70%,10.00%,5.40%,67.03M,65.10M,0.20%,-2.89%,93.70%,0.73%,1.99%,4.09,316.27K,2.95%,10.40%,4.66%,3.64%,1.92%,4.47%,2.75%,2.83%,1.30,0.82,1.54%,15.20%,23.30%,19.50%,2.60,2.60,0.00,0.00,37.40%,18.50%,14.80%,Oct 28/a,0.27,0.69,7.36%,10.91%,7.15%,-9.98%,50.74%,72.98,-1.56%,2.91%
EGP,2020-11-09,"EastGroup Properties, Inc.",Real Estate,REIT - Industrial,USA,5.37B,43.50,134.9,-4.49%,521468,53.55,5.65,15.04,4.27,-,75.18,30.10%,4.18%,16.30%,7.70%,8.60%,39.34M,38.78M,1.30%,-1.44%,94.60%,0.33%,1.60%,3.07,201.84K,-1.77%,-7.25%,1.41%,31.83%,3.04%,1.68%,4.46%,2.87%,2.90,2.58,2.34%,4.60%,10.00%,4.80%,-,-,0.97,0.98,71.50%,35.10%,33.80%,Oct 27/a,0.80,4.58,-2.58%,-0.48%,9.37%,-9.02%,61.75%,46.31,-9.81%,5.90%
EGRX,2020-11-09,"Eagle Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,662.11M,138.14,48.9,1.26%,172261,18.14,51.16,3.56,3.83,7.38,25.66,-51.50%,11.00%,20.20%,2.70%,59.30%,13.53M,10.15M,22.13%,0.00%,-,2.19%,18.44%,10.46,178.88K,-0.65%,5.50%,13.40%,-10.21%,-22.59%,-18.61%,5.37%,4.70%,2.20,0.96,-,1.80%,2.80%,6.50%,3.60,3.50,0.16,0.20,76.10%,14.00%,2.70%,Nov 02/b,0.84,2.23,3.92%,13.77%,4.44%,-23.19%,44.67%,61.82,-3.09%,4.49%
EGY,2020-11-09,"VAALCO Energy, Inc.",Energy,Oil & Gas E&P,USA,55.72M,-,1.04,9.46%,486474,-,-,0.73,0.92,1.33,-,-102.90%,-,48.30%,2.00%,-7.90%,57.46M,52.91M,5.00%,0.00%,44.30%,-5.18%,0.26%,0.52,258.95K,26.66%,-4.59%,-14.05%,24.78%,-48.00%,-53.15%,9.79%,6.44%,1.00,1.88,-,-,-,-2.50%,1.40,1.40,0.00,0.00,56.70%,-19.90%,-,Nov 05/a,1.91,0.08,10.54%,4.19%,-13.38%,-60.00%,48.57%,59.18,2.97%,6.30%
