Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
ELS,2020-09-25,"Equity LifeStyle Properties, Inc.",Real Estate,REIT - Residential,USA,11.69B,51.64,62.38,3.12%,756040,45.53,4.45,11.08,9.17,124.14,42.77,30.00%,14.17%,15.50%,11.60%,6.00%,181.83M,173.34M,0.90%,-2.07%,95.70%,0.27%,1.12%,2.35,827.79K,0.89%,-3.65%,0.65%,9.84%,-8.26%,-11.38%,2.94%,2.80%,2.30,0.91,2.20%,5.50%,18.70%,9.00%,-,-,2.02,2.02,52.20%,31.80%,22.00%,Jul 20/a,0.46,1.74,-2.76%,-4.26%,-4.31%,-19.56%,48.65%,43.75,2.97%,0.15%
ELVT,2020-09-25,"Elevate Credit, Inc.",Financial,Credit Services,USA,92.78M,2.61,2.24,3.70%,171917,14.45,-,0.14,0.61,0.55,0.30,158.10%,-36.21%,19.20%,-,22.20%,42.18M,28.63M,5.60%,-41.78%,56.90%,-8.95%,0.94%,0.62,435.64K,-11.81%,2.28%,35.76%,93.10%,-48.27%,-49.66%,8.18%,8.72%,2.80,0.39,-,2.30%,11.00%,13.90%,-,-,2.81,2.81,91.70%,17.00%,2.50%,Aug 06/a,2.97,0.19,-0.75%,2.17%,-14.53%,-62.54%,151.69%,50.75,3.70%,0.00%
ELY,2020-09-25,Callaway Golf Company,Consumer Cyclical,Leisure,USA,1.74B,-,18.29,0.38%,704880,19.90,-,1.18,2.76,10.61,30.72,-23.50%,107.92%,32.20%,30.90%,13.90%,94.14M,92.26M,0.50%,0.00%,-,7.12%,17.93%,10.65,1.55M,-3.69%,-10.26%,13.67%,67.49%,-4.89%,-13.73%,3.81%,3.68%,1.90,0.45,-,-7.00%,-18.70%,8.50%,2.40,1.30,1.01,1.11,43.30%,-8.10%,-9.30%,Aug 06/a,1.99,0.71,-7.48%,-4.47%,8.01%,-18.09%,285.05%,37.26,0.66%,-0.27%
EMAN,2020-09-25,eMagin Corporation,Technology,Semiconductor Equipment & Materials,USA,81.90M,-,1.17,-4.88%,494587,-,-,2.76,3.90,15.17,-,58.40%,23.10%,16.20%,20.00%,0.80%,67.38M,58.33M,7.97%,0.00%,22.90%,-1.49%,4.41%,0.66,3.88M,-7.87%,-17.02%,55.42%,445.71%,201.24%,240.31%,9.21%,9.59%,2.00,0.13,-,-15.70%,-26.90%,-27.00%,2.30,1.40,0.09,0.14,28.90%,-11.10%,-15.90%,Aug 13/b,1.84,0.13,-9.72%,-7.67%,74.22%,-38.42%,735.71%,44.89,-4.10%,-0.81%
EMCF,2020-09-25,Emclaire Financial Corp,Financial,Banks - Regional,USA,68.38M,11.91,26.4,4.93%,1354,-,-,1.89,0.85,1.78,12.21,161.40%,-,5.40%,-,12.30%,2.71M,2.21M,4.20%,11.49%,5.40%,-29.67%,0.12%,0.85,3.08K,-2.22%,13.55%,6.67%,-10.87%,-15.36%,-18.84%,5.10%,5.49%,-,0.44,4.55%,0.60%,7.30%,30.90%,-,-,0.00,0.00,-,75.00%,16.70%,-,0.46,1.6,8.04%,14.76%,-0.05%,-22.35%,53.04%,58.01,2.13%,2.74%
EMD,2020-09-25,Western Asset Emerging Markets Debt Fund Inc.,Financial,Closed-End Fund - Debt,USA,750.21M,-,12.35,-1.20%,263728,-,-,8.65,0.86,-,-,-,-,-,-,-,60.75M,-,-,-,37.81%,-,-,0.38,204.69K,-5.36%,-5.15%,2.15%,17.84%,-10.38%,-13.45%,1.63%,1.25%,-,1.29,9.23%,-,-,-,-,-,-,-,-,-,-,-,-,0.17,-5.04%,-4.68%,-3.14%,-18.10%,54.18%,27.75,-1.20%,0.00%
EME,2020-09-25,"EMCOR Group, Inc.",Industrials,Engineering & Construction,USA,3.74B,23.68,66.45,-0.51%,168485,12.30,1.58,0.42,1.88,7.77,6.18,17.60%,0.20%,17.40%,15.00%,7.40%,54.94M,53.83M,1.80%,-0.98%,97.40%,0.94%,1.92%,3.04,339.47K,-3.53%,-9.89%,4.43%,14.85%,-23.17%,-23.00%,3.41%,2.89%,2.30,0.5,0.48%,3.40%,8.00%,14.10%,1.50,1.50,0.15,0.16,15.00%,2.50%,1.80%,Aug 03/b,1.05,1.98,-6.25%,-6.24%,-6.48%,-28.96%,58.78%,36.67,0.59%,-1.09%
EMF,2020-09-25,Templeton Emerging Markets Fund,Financial,Closed-End Fund - Foreign,USA,249.57M,22.68,15.08,0.00%,13001,-,-,30.89,0.95,-,-,-,-,-,-,-,16.55M,-,-,-,50.27%,-,-,0.77,37.77K,-3.08%,-3.58%,9.91%,38.35%,6.65%,-3.27%,1.34%,1.29%,-,0.34,3.98%,-,-,-,-,-,-,-,-,-,-,-,-,0.23,-2.03%,-1.29%,7.29%,-9.70%,60.43%,41.45,0.27%,-0.27%
EMKR,2020-09-25,EMCORE Corporation,Technology,Semiconductors,USA,94.71M,-,3.24,-0.61%,90972,46.29,-,0.94,1.31,3.21,-,-95.30%,133.30%,-63.60%,15.00%,9.50%,29.30M,26.11M,1.70%,7.58%,61.70%,0.06%,0.22%,0.97,58.16K,-0.31%,-4.71%,1.25%,49.31%,5.88%,6.58%,3.78%,3.77%,2.00,1.56,-,-20.30%,-30.40%,-44.00%,3.00,2.10,0.06,0.09,22.70%,-22.00%,-22.50%,Aug 05/a,0.99,0.13,-3.13%,-3.57%,7.07%,-18.39%,121.92%,43.92,-0.92%,0.31%
EML,2020-09-25,The Eastern Company,Industrials,Tools & Accessories,USA,129.16M,12.06,19.51,-3.42%,5108,-,-,0.53,1.19,6.46,9.57,-4.60%,-,11.50%,-,12.30%,6.25M,5.92M,4.00%,0.58%,65.70%,-1.41%,0.77%,4.0,11.33K,-5.79%,-7.23%,9.61%,-3.46%,-22.73%,-36.10%,2.82%,4.38%,-,0.45,2.26%,3.70%,9.80%,7.10%,3.70,1.90,0.89,0.94,24.20%,5.90%,4.20%,-,1.06,0.92,-9.00%,-0.77%,-11.32%,-38.96%,27.68%,42.23,-3.61%,0.20%
EMN,2020-09-25,Eastman Chemical Company,Basic Materials,Chemicals,USA,10.67B,18.37,77.3,0.34%,607250,11.16,5.55,1.23,1.74,15.15,11.57,-26.10%,24.44%,2.00%,3.31%,-0.50%,135.30M,134.55M,0.30%,-13.26%,86.30%,3.11%,1.88%,2.48,1.02M,-7.79%,5.49%,14.89%,66.34%,6.69%,-2.47%,3.13%,3.20%,2.20,0.6,3.42%,3.60%,9.60%,8.30%,1.90,1.10,0.90,1.02,23.20%,9.80%,6.60%,Aug 03/a,1.50,2.39,-1.93%,1.64%,13.30%,-10.45%,124.45%,47.02,1.34%,-0.99%
EMO,2020-09-25,ClearBridge Energy Midstream Opportunity Fund Inc,Financial,Closed-End Fund - Equity,USA,124.78M,-,8.7,-0.46%,102071,-,-,-,-,-,-,-,-,-,-,-,14.34M,-,-,-,38.90%,-,-,0.21,77.80K,-10.86%,-24.15%,-24.35%,32.82%,-79.95%,-79.31%,4.36%,3.67%,-,1.31,33.91%,-,-,-,-,-,-,-,-,-,-,-,-,0.39,-15.39%,-22.06%,-56.26%,-80.65%,145.07%,22.11,1.28%,-1.72%
EMR,2020-09-25,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,USA,39.15B,20.08,64.33,-0.09%,1844832,18.87,20.33,2.28,4.90,15.98,29.66,17.20%,3.68%,3.50%,0.99%,0.70%,596.90M,593.72M,0.40%,69.06%,75.40%,1.31%,1.55%,3.51,2.63M,-5.19%,-8.45%,7.45%,41.14%,0.22%,-15.64%,2.97%,2.52%,2.50,0.7,3.11%,9.20%,24.50%,17.90%,1.30,1.00,0.70,0.92,42.20%,14.90%,11.40%,Aug 04/b,1.47,1.71,-5.50%,-3.75%,0.84%,-17.93%,70.41%,39.0,1.00%,-1.09%
EMX,2020-09-25,EMX Royalty Corporation,Basic Materials,Other Industrial Metals & Mining,Canada,218.41M,-,2.59,-0.77%,55401,-,-,-,8.04,-,-,-,-,-,-,-,84.33M,70.48M,4.65%,0.00%,28.50%,-,0.26%,0.45,397.51K,-8.16%,-8.80%,23.33%,82.39%,85.00%,57.77%,5.45%,5.81%,-,0.14,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16,-8.83%,-9.57%,26.90%,-22.22%,119.49%,35.96,0.39%,-1.15%
ENB,2020-09-25,Enbridge Inc.,Energy,Oil & Gas Midstream,Canada,61.34B,41.48,29.99,1.18%,2285335,14.43,8.60,1.84,1.35,174.76,-,81.10%,7.78%,14.80%,4.82%,5.90%,2.03B,2.02B,9.20%,0.00%,70.50%,0.16%,0.36%,2.59,2.77M,-1.67%,-6.72%,1.21%,8.11%,-16.06%,-24.59%,2.66%,2.07%,2.30,0.82,8.27%,1.20%,3.20%,5.30%,0.60,0.50,1.08,1.14,41.60%,11.90%,4.40%,Jul 29/b,0.81,0.66,-3.94%,-5.89%,-10.68%,-30.50%,32.88%,36.74,1.32%,-0.13%
ENBL,2020-09-25,"Enable Midstream Partners, LP",Energy,Oil & Gas Midstream,USA,1.75B,6.94,3.99,-3.86%,1110809,6.90,-,0.67,0.25,158.67,29.09,-25.90%,-0.86%,-8.50%,-,-2.50%,437.00M,88.86M,79.59%,0.00%,10.80%,-13.67%,5.05%,3.77,1.19M,-9.52%,-27.59%,-16.70%,95.59%,-67.40%,-60.22%,5.64%,5.52%,2.80,0.93,16.54%,2.20%,3.90%,5.00%,1.30,1.10,0.63,0.63,61.90%,17.90%,10.40%,Aug 05/b,2.65,0.27,-16.91%,-20.92%,-31.64%,-68.26%,147.83%,29.77,-1.24%,-2.65%
ENDP,2020-09-25,Endo International plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,748.01M,-,3.28,8.44%,12345846,1.57,-,0.25,-,0.42,2.48,62.60%,-1.56%,-43.10%,-,4.10%,229.72M,226.55M,1.30%,0.00%,82.50%,-2.33%,11.74%,5.79,4.59M,0.46%,14.91%,-5.07%,-5.62%,13.13%,-30.17%,7.10%,6.21%,2.90,2.69,-,-1.70%,21.10%,2.70%,2.20,1.90,-,-,49.60%,10.50%,-5.20%,Aug 05/a,1.33,0.2,10.39%,4.03%,-19.89%,-53.87%,57.45%,59.55,-1.06%,9.60%
ENIA,2020-09-25,Enel Americas S.A.,Utilities,Utilities - Regulated Electric,Chile,10.28B,7.14,6.5,-0.76%,704877,8.09,1.35,0.80,1.25,6.85,16.32,17.90%,10.61%,-67.30%,5.30%,-,1.52B,488.01M,62.00%,0.00%,5.60%,-10.86%,0.48%,1.45,1.63M,-10.47%,-11.68%,-13.79%,10.17%,-27.21%,-40.80%,4.11%,2.89%,2.40,0.43,8.15%,5.10%,15.20%,15.50%,0.90,0.80,0.48,0.79,38.80%,17.20%,10.70%,-,1.01,0.21,-9.03%,-10.48%,-21.24%,-42.02%,24.64%,31.68,-0.15%,-0.61%
ENIC,2020-09-25,Enel Chile S.A.,Utilities,Utilities - Regulated Electric,Chile,4.87B,18.47,3.38,1.81%,286105,7.81,-,1.40,0.88,10.41,97.32,-24.30%,143.26%,5.30%,-,6.20%,1.44B,526.69M,-,-,3.20%,-11.26%,0.19%,2.78,367.75K,-2.03%,-9.14%,-11.05%,3.05%,-20.84%,-28.84%,3.11%,2.96%,2.00,0.78,7.69%,-,-,8.70%,1.20,1.10,0.66,0.66,46.30%,-,-,-,0.96,0.1,-5.72%,-10.70%,-16.78%,-33.86%,14.58%,30.69,1.50%,0.30%
ENLC,2020-09-25,"EnLink Midstream, LLC",Energy,Oil & Gas Midstream,USA,1.16B,-,2.36,-2.07%,4697223,-,-,0.26,0.68,22.39,-,92.50%,88.90%,-45.10%,-,11.50%,489.30M,259.08M,0.40%,2.07%,86.30%,-6.11%,3.83%,3.4,2.92M,-9.92%,-17.19%,-1.67%,140.79%,-72.17%,-61.50%,8.88%,6.64%,3.10,1.61,16.10%,-12.90%,-55.20%,-11.10%,1.20,1.00,2.78,0.00,35.40%,-19.40%,-27.10%,Aug 04/a,3.48,0.17,-10.23%,-13.05%,-24.16%,-72.68%,168.18%,38.26,2.61%,-4.56%
ENLV,2020-09-25,Enlivex Therapeutics Ltd.,Healthcare,Biotechnology,Israel,65.88M,-,4.95,2.27%,7367,-,-,-,2.20,2.18,-,77.90%,-43.00%,43.80%,-,-,13.44M,7.53M,42.08%,0.00%,13.70%,-24.70%,0.65%,0.64,76.52K,-6.25%,1.64%,-19.77%,9.51%,-82.13%,-41.01%,4.90%,5.59%,-,0.1,-,-33.80%,-42.60%,-,6.90,6.90,0.00,0.00,-,-,-,-,1.82,0.3,-1.91%,-5.50%,-20.32%,-86.62%,37.88%,45.68,2.48%,-0.21%
ENOB,2020-09-25,"Enochian Biosciences, Inc.",Healthcare,Biotechnology,USA,165.75M,173.81,3.65,6.73%,77491,-,-,-,0.99,15.21,-,-66.80%,-,-8.70%,-,-,46.28M,3.86M,22.60%,0.00%,5.40%,8.35%,27.57%,9.19,115.84K,-3.69%,-8.75%,-4.45%,37.22%,-7.59%,-27.29%,5.01%,7.03%,-,0.67,-,-0.20%,-0.20%,-,11.60,11.60,0.03,0.03,-,-,-,-,0.45,0.25,-4.05%,-7.87%,-7.48%,-72.82%,87.18%,46.0,4.58%,2.05%
ENPH,2020-09-25,"Enphase Energy, Inc.",Technology,Solar,USA,9.09B,59.81,73.62,6.07%,2385323,44.19,1.69,12.60,24.96,14.96,59.58,27.40%,38.14%,53.50%,35.38%,12.70%,125.60M,114.91M,1.80%,-86.96%,72.70%,21.80%,10.15%,3.15,3.70M,7.84%,-2.15%,62.52%,127.36%,217.53%,181.75%,6.89%,7.36%,2.30,0.64,-,20.80%,61.00%,46.00%,3.40,3.20,0.68,0.96,37.70%,18.50%,23.50%,Aug 04/a,1.04,4.77,4.23%,7.01%,51.73%,-8.51%,328.52%,56.84,5.49%,0.55%
ENR,2020-09-25,"Energizer Holdings, Inc.",Industrials,Electrical Equipment & Parts,USA,2.72B,23.60,39.41,0.69%,318333,12.61,2.51,1.01,7.00,4.56,12.77,-64.00%,23.61%,-21.00%,9.40%,6.30%,68.50M,58.36M,0.90%,0.81%,92.30%,-6.17%,7.55%,6.32,696.75K,-1.48%,-17.76%,-12.96%,26.60%,-10.63%,-21.53%,2.40%,3.29%,2.20,0.46,3.04%,-0.20%,-2.60%,1.60%,1.60,1.10,8.43,9.20,42.10%,6.20%,-0.50%,Aug 05/b,1.25,1.27,-7.70%,-14.03%,-11.64%,-26.80%,48.16%,27.34,1.18%,-0.49%
ENS,2020-09-25,EnerSys,Industrials,Electrical Equipment & Parts,USA,2.74B,22.12,63.91,-0.14%,240664,11.54,2.21,0.91,1.99,7.13,13.73,-6.30%,26.95%,-3.30%,10.00%,4.30%,42.39M,41.71M,1.90%,-2.22%,98.70%,-0.91%,2.51%,4.81,217.73K,-7.62%,-12.88%,5.36%,34.58%,-4.97%,-14.59%,4.43%,3.53%,1.80,1.11,1.10%,3.70%,9.30%,7.40%,2.80,1.90,0.79,0.83,25.20%,5.80%,4.10%,Aug 13/b,1.56,2.3,-7.44%,-8.73%,-1.84%,-20.33%,81.52%,37.25,1.30%,-1.42%
ENSG,2020-09-25,"The Ensign Group, Inc.",Healthcare,Medical Care Facilities,USA,2.96B,26.67,55.93,2.79%,260516,16.75,1.78,1.42,4.15,13.59,12.88,49.80%,8.97%,16.00%,15.00%,14.70%,53.09M,50.66M,1.40%,-1.29%,84.30%,-1.32%,1.70%,3.27,262.82K,0.58%,-2.01%,43.34%,64.89%,24.81%,23.28%,3.17%,3.45%,2.20,0.99,0.36%,5.70%,19.90%,10.70%,0.90,0.90,0.20,0.21,21.70%,7.90%,6.50%,Aug 05/a,0.93,1.95,-0.34%,5.06%,24.83%,-7.32%,132.46%,55.0,3.25%,-0.44%
ENTA,2020-09-25,"Enanta Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,880.35M,598.49,43.69,0.58%,242962,-,-,5.86,1.82,2.38,29.64,-39.70%,-295.50%,4.30%,-,33.90%,20.02M,17.72M,0.40%,0.00%,92.30%,1.78%,11.43%,11.92,169.96K,-5.35%,-12.44%,-12.06%,-7.10%,-27.80%,-29.28%,3.06%,3.67%,2.40,1.43,-,0.50%,0.50%,8.10%,17.30,17.30,0.00,0.00,-,-10.20%,1.60%,Aug 04/a,0.41,1.69,-7.98%,-9.47%,-16.36%,-39.99%,13.78%,35.7,1.18%,-0.60%
ENTG,2020-09-25,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,USA,9.55B,41.52,69.22,1.50%,1054801,25.87,2.05,5.68,7.57,17.93,62.42,10.20%,11.83%,101.40%,20.29%,10.60%,134.70M,133.74M,0.80%,-21.16%,99.40%,-1.14%,2.37%,3.22,982.62K,4.00%,-0.90%,20.68%,54.65%,45.15%,38.19%,3.12%,3.22%,2.10,1.07,0.46%,8.80%,19.40%,14.20%,5.00,3.60,0.96,0.96,45.20%,18.50%,13.50%,Jul 23/b,1.23,2.12,3.16%,1.51%,20.68%,-6.81%,81.58%,54.42,1.69%,-0.19%
ENV,2020-09-25,"Envestnet, Inc.",Technology,Software - Application,USA,4.17B,-,76.73,2.22%,233779,29.31,-,4.36,4.69,45.26,26.75,-371.30%,13.09%,-23.40%,15.00%,20.90%,53.56M,51.53M,1.40%,-6.40%,98.76%,4.63%,5.39%,6.82,407.30K,-0.16%,-7.91%,10.24%,34.66%,33.21%,10.20%,3.09%,2.97%,2.00,0.57,-,-0.60%,-1.40%,1.00%,1.00,1.00,0.67,0.00,69.80%,1.00%,-1.20%,Aug 06/a,1.56,2.37,-2.94%,-5.20%,6.39%,-17.06%,68.53%,43.94,2.92%,-0.68%
ENVA,2020-09-25,"Enova International, Inc.",Financial,Credit Services,USA,472.82M,4.16,15.62,1.36%,183391,4.03,-,0.55,0.99,1.47,0.51,118.90%,22.67%,1.90%,-,7.70%,30.20M,29.04M,2.30%,0.00%,89.70%,-7.07%,5.75%,4.74,352.19K,-5.62%,-6.52%,8.93%,7.35%,-27.48%,-35.08%,3.52%,4.42%,1.70,0.52,-,1.90%,7.00%,14.90%,13.70,13.70,1.90,1.90,61.90%,28.80%,3.50%,Jul 28/a,1.76,0.76,-7.78%,-4.97%,-8.62%,-46.74%,99.23%,40.46,2.29%,-0.91%
ENX,2020-09-25,Eaton Vance New York Municipal Bond Fund,Financial,Asset Management,USA,213.98M,41.58,11.81,0.08%,13675,-,-,15.15,0.91,-,-,-,-,-,-,-,18.12M,-,-,-,27.17%,-,-,0.17,25.62K,-0.92%,-1.58%,1.99%,2.25%,-4.60%,-2.24%,1.02%,1.38%,3.00,0.53,-,-,-,-,-,-,-,-,-,-,-,-,-,0.15,-0.85%,-1.83%,-0.15%,-7.01%,25.64%,40.2,0.08%,0.00%
ENZ,2020-09-25,"Enzo Biochem, Inc.",Healthcare,Diagnostics & Research,USA,105.63M,-,2.15,2.87%,142138,-,-,1.36,1.65,1.94,-,121.60%,-,17.30%,-,-3.30%,47.78M,44.23M,7.71%,0.00%,60.30%,-0.90%,4.90%,2.43,892.36K,-6.93%,-4.87%,-6.11%,-12.96%,-39.78%,-18.25%,5.64%,5.58%,-,0.16,-,-26.30%,-41.10%,1.90%,2.30,2.00,0.08,0.08,28.80%,-40.80%,-39.50%,-,0.72,0.12,-2.09%,-8.75%,-13.56%,-55.67%,37.82%,43.31,2.87%,0.00%
EOD,2020-09-25,Wells Fargo Global Dividend Opportunity Fund,Financial,Closed-End Fund - Equity,USA,181.78M,-,4.15,0.48%,175536,-,-,-,-,-,-,-,-,-,-,-,43.80M,-,0.03%,0.00%,25.17%,-,-,0.07,155.79K,-4.16%,-9.39%,-0.24%,11.26%,-23.29%,-26.68%,2.26%,1.80%,-,1.13,13.73%,-,-,-,-,-,-,-,-,-,-,-,-,0.08,-6.10%,-6.93%,-10.38%,-29.18%,42.12%,23.99,0.97%,-0.48%
EOG,2020-09-25,"EOG Resources, Inc.",Energy,Oil & Gas E&P,USA,22.06B,62.21,37.45,2.18%,3363442,19.36,-,1.54,1.06,9.13,3.99,-18.80%,210.93%,-2.40%,-3.02%,-0.30%,582.24M,579.47M,0.30%,0.00%,90.20%,0.36%,1.54%,2.13,4.20M,-8.01%,-13.43%,-23.20%,4.03%,-50.13%,-55.29%,5.53%,4.56%,2.20,0.8,4.01%,1.00%,1.70%,10.80%,2.10,1.80,0.28,0.28,53.40%,4.60%,2.50%,Aug 06/a,1.93,1.81,-8.91%,-16.73%,-31.98%,-58.18%,38.70%,36.14,3.31%,-1.09%
EOI,2020-09-25,Eaton Vance Enhanced Equity Income Fund,Financial,Closed-End Fund - Equity,USA,564.69M,-,14.36,1.13%,106907,-,-,49.45,1.12,-,-,-,-,-,-,-,39.32M,-,-,-,14.55%,-,-,-,101.42K,-3.17%,-8.77%,2.87%,16.37%,-6.08%,-9.69%,2.06%,1.86%,-,1.05,7.52%,-,-,-,-,-,-,-,-,-,-,-,-,0.27,-4.02%,-5.72%,-0.90%,-12.81%,58.67%,35.07,1.34%,-0.21%
EOLS,2020-09-25,"Evolus, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,129.27M,-,3.86,6.63%,792466,-,-,2.54,2.99,1.52,-,-66.00%,69.50%,-,16.80%,-,33.73M,22.33M,1.60%,0.00%,28.60%,-34.28%,19.49%,5.95,731.21K,-0.26%,14.54%,-30.58%,-6.31%,-76.23%,-68.28%,8.79%,7.85%,2.10,1.08,-,-39.60%,-162.50%,-49.10%,5.50,5.00,2.13,2.13,73.40%,-,-,Aug 10/a,-,0.27,3.53%,7.67%,-36.50%,-78.17%,28.67%,54.74,8.73%,-1.93%
EOS,2020-09-25,Eaton Vance Enhanced Equity Income Fund II,Financial,Closed-End Fund - Equity,USA,895.06M,8.83,18.01,1.29%,125308,-,-,122.53,1.03,-,-,-,-,-,-,-,49.70M,-,-,-,14.73%,-,-,-,138.72K,-1.75%,-7.21%,3.92%,29.85%,7.07%,1.01%,1.94%,1.98%,-,0.9,6.61%,-,-,-,-,-,-,-,-,-,-,-,-,0.36,-3.74%,-3.35%,4.63%,-9.95%,68.82%,40.6,1.12%,0.17%
EOT,2020-09-25,Eaton Vance National Municipal Opportunities Trust,Financial,Closed-End Fund - Debt,USA,309.85M,-,20.23,-0.15%,16997,-,-,-,-,-,-,-,-,-,-,-,15.31M,-,-,-,8.62%,-,-,-,26.99K,-2.16%,-0.47%,3.71%,5.22%,-8.70%,-6.50%,1.85%,1.41%,-,0.63,3.81%,-,-,-,-,-,-,-,-,-,-,-,-,0.28,-1.36%,-0.87%,-0.29%,-16.30%,26.46%,40.06,-0.18%,0.02%
EPAC,2020-09-25,Enerpac Tool Group Corp.,Industrials,Specialty Industrial Machinery,USA,1.15B,-,19.2,0.05%,317197,29.40,-,2.13,3.42,7.04,-,-52.80%,179.06%,-54.70%,12.20%,-14.10%,59.83M,59.40M,0.30%,2.66%,-,-1.41%,2.95%,5.40,324.79K,-11.40%,-8.40%,14.97%,19.03%,-12.05%,-26.24%,4.21%,3.19%,3.00,0.98,0.21%,-,-,4.10%,3.10,2.50,0.85,0.85,44.80%,-,-,Sep 30/b,1.31,0.65,-7.83%,-5.87%,-4.83%,-31.28%,44.58%,36.21,0.84%,-0.78%
EPAM,2020-09-25,"EPAM Systems, Inc.",Technology,Information Technology Services,USA,18.38B,63.84,322.95,2.53%,214161,44.92,3.76,7.34,10.26,17.44,54.34,22.00%,21.27%,26.40%,17.00%,25.70%,55.70M,52.98M,0.20%,-46.58%,98.90%,-1.67%,1.90%,3.16,318.72K,2.14%,-0.02%,32.15%,84.31%,75.86%,52.22%,2.89%,2.87%,2.20,0.67,-,13.10%,18.10%,16.30%,4.40,4.40,0.01,0.01,34.90%,13.40%,11.70%,Aug 06/b,1.38,9.5,0.21%,5.85%,33.94%,-4.71%,112.51%,55.26,3.03%,-0.48%
EPAY,2020-09-25,"Bottomline Technologies (de), Inc.",Technology,Software - Infrastructure,USA,1.87B,-,41.97,-0.07%,181207,27.83,-,4.23,4.50,8.86,37.08,-197.70%,20.83%,24.80%,40.00%,6.00%,43.92M,43.53M,2.10%,-15.51%,93.10%,1.03%,3.02%,5.52,237.89K,-2.13%,-12.74%,-12.83%,19.74%,4.90%,-21.70%,3.87%,3.63%,2.20,0.76,-,-1.30%,-2.40%,-0.90%,2.10,2.10,0.46,0.46,57.20%,-0.80%,-2.10%,Aug 06/a,1.23,1.59,-5.02%,-11.97%,-10.00%,-26.65%,50.86%,35.51,-0.12%,0.05%
EPC,2020-09-25,Edgewell Personal Care Company,Consumer Defensive,Household & Personal Products,USA,1.49B,15.24,27.32,0.89%,234241,9.58,-,0.75,1.08,2.91,9.04,-398.00%,5.16%,-41.30%,-14.10%,-3.90%,54.30M,54.17M,0.10%,0.00%,98.40%,2.77%,7.26%,7.39,532.62K,-5.99%,-6.25%,-6.41%,9.06%,-16.12%,-11.76%,4.35%,3.78%,2.70,0.44,-,2.60%,6.60%,-14.60%,2.40,1.70,0.90,0.92,45.00%,5.20%,4.50%,Aug 04/b,0.70,1.12,-5.70%,-7.51%,-6.93%,-29.89%,33.20%,39.4,1.60%,-0.70%
EPD,2020-09-25,Enterprise Products Partners L.P.,Energy,Oil & Gas Midstream,USA,33.96B,7.63,15.51,0.91%,7486421,8.12,-,1.16,1.36,26.16,-,9.20%,-6.69%,7.10%,-3.68%,-7.30%,2.19B,1.47B,0.20%,0.86%,34.90%,-5.69%,2.02%,3.89,7.64M,-6.62%,-11.12%,-12.02%,11.18%,-45.52%,-44.92%,3.57%,2.74%,1.70,0.98,11.48%,7.20%,18.00%,11.50%,1.00,0.70,1.10,1.19,29.60%,20.00%,15.30%,Jul 29/b,1.34,0.48,-8.28%,-12.17%,-23.31%,-46.92%,51.02%,26.38,1.24%,-0.33%
EPIX,2020-09-25,ESSA Pharma Inc.,Healthcare,Biotechnology,Canada,198.71M,-,6.85,3.01%,17853,-,-,-,3.87,-,-,-,-,-,-,-,29.01M,15.57M,4.91%,0.00%,66.95%,-,0.16%,0.2,121.73K,-3.66%,-3.25%,14.17%,71.25%,118.15%,24.55%,8.71%,7.05%,-,0.15,-,-,-,-,-,-,-,-,-,-,-,-,-,0.47,-4.55%,-0.76%,24.36%,-17.56%,139.51%,45.98,1.48%,1.50%
EPM,2020-09-25,Evolution Petroleum Corporation,Energy,Oil & Gas E&P,USA,82.54M,12.63,2.26,0.44%,62902,-,-,2.79,1.0,4.19,-,-61.20%,-,6.50%,-,1.20%,32.96M,30.25M,8.18%,0.00%,75.20%,-3.61%,1.20%,3.04,119.30K,-9.60%,-14.39%,-23.39%,-9.60%,-60.83%,-58.68%,4.71%,6.19%,2.70,0.53,4.42%,6.30%,7.70%,7.90%,5.90,5.90,0.00,0.00,54.40%,12.80%,20.10%,Sep 09/a,1.49,0.14,-12.40%,-15.52%,-34.95%,-62.02%,6.57%,36.22,0.44%,0.00%
