Date,Fundflow
2020-03-16, -0.00427641
2020-03-17, -0.00845283
2020-03-18, 0.00273654
2020-03-19, 0.0
2020-03-22, -0.00822501
2020-03-23, -0.01105488
2020-03-24, 0.0
2020-03-25, 0.0
2020-03-26, 0.0
2020-03-29, 0.00142394
2020-03-30, 0.0
2020-03-31, 0.007141825
2020-04-01, 0.00141994
2020-04-02, 0.0142815
2020-04-05, -0.00285061
2020-04-06, 0.0
2020-04-07, 0.001435725
2020-04-08, 0.00870486
2020-04-12, 0.001463785
2020-04-13, 0.00290797
2020-04-14, 0.0
2020-04-15, 0.004412415
2020-04-16, 0.00591192
2020-04-19, 0.00446694
2020-04-20, 0.0
2020-04-21, 0.00442638
2020-04-22, 0.007394725
2020-04-23, 0.0
2020-04-26, 0.001486645
2020-04-27, 0.016353095
2020-04-28, 0.00148885
2020-04-29, 0.00150177
2020-04-30, 0.0
2020-05-03, 0.00589952
2020-05-04, 0.0
2020-05-05, 0.004430385
2020-05-06, -0.00146432
2020-05-07, -0.001483665
2020-05-10, 0.00297324
2020-05-11, 0.0
2020-05-12, 0.001469475
2020-05-13, 0.00439863
2020-05-14, 0.01033865
2020-05-17, 0.00442245
2020-05-18, 0.0
2020-05-19, 0.00443703
2020-05-20, 0.00597526
2020-05-21, 0.0
2020-05-25, 0.00298501
2020-05-26, 0.00598604
2020-05-27, 0.01055362
2020-05-28, 0.0
2020-05-31, 0.00151574
2020-06-01, 0.0060495
2020-06-02, 0.001515085
2020-06-03, 0.1972971
2020-06-04, -0.17511128
2020-06-07, 0.0
2020-06-08, 0.00306676
2020-06-09, 0.00307645
2020-06-10, 0.00616682
2020-06-11, 0.0045741
2020-06-14, 0.0
2020-06-15, 0.00305465
2020-06-16, 0.00459588
2020-06-17, 0.00612896
2020-06-18, 0.00153579
2020-06-21, 0.00305783
2020-06-22, 0.00307254
2020-06-23, 0.0
2020-06-24, 0.01068067
2020-06-25, 0.00306199
2020-06-28, 0.00304424
2020-06-29, 0.00305406
2020-06-30, 0.0
2020-07-01, 0.00306376
2020-07-05, 0.00307557
2020-07-06, 0.00309249
2020-07-07, 0.001543885
2020-07-08, 0.00309855
2020-07-09, 0.0
2020-07-12, 0.0
2020-07-13, 0.00465852
2020-07-14, 0.001562335
2020-07-15, 0.00470277
2020-07-16, 0.0046929
2020-07-19, 0.00312922
2020-07-20, 0.001571185
2020-07-21, 0.00314854
2020-07-22, 0.00473784
2020-07-23, 0.0
2020-07-26, 0.0
2020-07-27, 0.00314555
2020-07-28, 0.0
2020-07-29, 0.001579895
2020-07-30, 0.001584415
2020-08-02, 0.011117505
2020-08-03, 0.0
2020-08-04, 0.007988725
2020-08-05, 0.00639274
2020-08-06, 0.00321359
2020-08-09, 0.00320755
2020-08-10, 0.00320698
2020-08-11, 0.00317559
2020-08-12, 0.00319096
2020-08-13, 0.0
2020-08-16, 0.004764345
2020-08-17, 0.00637366
2020-08-18, 0.0
2020-08-19, 0.0031859
2020-08-20, 0.0
2020-08-23, 0.0064129
2020-08-24, 0.0
2020-08-25, 0.0
