,PCRatio,VolumeCall,VolumePut,VolumeTotal,OpenInterestCall,OpenInterestPut,OpenInterestTotal
2010-05-28,0.71,102601,144890,247491,0,0,0
2010-06-01,0.25,41375,168209,209584,0,0,0
2010-06-02,0.4,77625,191966,269591,0,0,0
2010-06-03,0.58,31775,55247,87022,0,0,0
2010-06-04,0.33,79978,241709,321687,0,0,0
2010-06-07,0.45,75291,169158,244449,0,0,0
2010-06-08,0.82,128391,157530,285921,0,0,0
2010-06-09,1.21,164112,135623,299735,0,0,0
2010-06-10,1.44,157112,108977,266089,0,0,0
2010-06-11,0.36,42085,116137,158222,0,0,0
2010-06-14,2.88,331075,114786,445861,0,0,0
2010-06-15,0.69,69617,101546,171163,0,0,0
2010-06-16,0.41,50578,124567,175145,0,0,0
2010-06-17,1.52,39111,25704,64815,0,0,0
2010-06-18,1.94,165025,85048,250073,0,0,0
2010-06-21,1.25,81608,65479,147087,0,0,0
2010-06-22,0.34,44050,128595,172645,0,0,0
2010-06-23,0.39,34561,87713,122274,0,0,0
2010-06-24,0.25,50220,199545,249765,0,0,0
2010-06-25,0.52,30561,58384,88945,0,0,0
2010-06-28,0.7,25420,36172,61592,0,0,0
2010-06-29,0.67,67778,101128,168906,0,0,0
2010-06-30,0.87,54218,62179,116397,0,0,0
2010-07-01,1.0,100221,100076,200297,0,0,0
2010-07-02,0.37,15704,42457,58161,0,0,0
2010-07-06,0.78,54030,69160,123190,0,0,0
2010-07-07,0.79,81407,103355,184762,0,0,0
2010-07-08,1.25,78437,62587,141024,0,0,0
2010-07-09,0.56,70136,125946,196082,0,0,0
2010-07-12,2.01,161509,80427,241936,0,0,0
2010-07-13,0.97,78524,80916,159440,0,0,0
2010-07-14,0.63,58066,92354,150420,0,0,0
2010-07-15,0.62,51545,83606,135151,0,0,0
2010-07-16,0.45,53305,119184,172489,0,0,0
2010-07-19,0.39,74859,191558,266417,0,0,0
2010-07-20,1.54,149802,97295,247097,0,0,0
2010-07-21,0.38,33518,89089,122607,0,0,0
2010-07-22,1.19,223024,187912,410936,0,0,0
2010-07-23,0.46,30080,65321,95401,0,0,0
2010-07-26,0.84,83740,99535,183275,0,0,0
2010-07-27,1.65,132086,80089,212175,0,0,0
2010-07-28,0.71,42389,59572,101961,0,0,0
2010-07-29,0.81,37200,45966,83166,0,0,0
2010-07-30,0.43,42403,99154,141557,0,0,0
2010-08-02,1.51,175461,116509,291970,0,0,0
2010-08-03,0.44,41309,93614,134923,0,0,0
2010-08-04,0.22,27841,124381,152222,0,0,0
2010-08-05,0.69,47792,69002,116794,0,0,0
2010-08-06,0.51,65897,129909,195806,0,0,0
2010-08-09,0.6,110847,183776,294623,0,0,0
2010-08-10,1.42,270274,190174,460448,0,0,0
2010-08-11,0.66,105053,159716,264769,0,0,0
2010-08-12,0.3,52390,174870,227260,0,0,0
2010-08-13,0.94,91786,97824,189610,0,0,0
2010-08-16,0.46,59334,130358,189692,0,0,0
2010-08-17,1.79,243022,135450,378472,0,0,0
2010-08-18,0.68,103659,152889,256548,0,0,0
2010-08-19,0.32,47947,150503,198450,0,0,0
2010-08-20,0.61,108465,178087,286552,0,0,0
2010-08-23,1.03,92287,89334,181621,0,0,0
2010-08-24,0.93,110598,118825,229423,0,0,0
2010-08-25,0.83,63746,76353,140099,0,0,0
2010-08-26,0.47,63520,136221,199741,0,0,0
2010-08-27,0.32,32141,100474,132615,0,0,0
2010-08-30,0.37,43991,117739,161730,0,0,0
2010-08-31,0.52,41013,79547,120560,0,0,0
2010-09-01,1.78,189136,106238,295374,0,0,0
2010-09-02,1.54,184845,120237,305082,0,0,0
2010-09-03,1.87,192997,103332,296329,0,0,0
2010-09-07,0.89,93369,105365,198734,0,0,0
2010-09-08,0.54,94565,174112,268677,0,0,0
2010-09-09,2.39,189962,79324,269286,0,0,0
2010-09-10,0.77,142956,185169,328125,0,0,0
2010-09-13,1.71,230555,134934,365489,0,0,0
2010-09-14,1.5,177827,118752,296579,0,0,0
2010-09-15,0.45,92177,204317,296494,0,0,0
2010-09-16,0.26,45123,174288,219411,0,0,0
2010-09-17,0.23,36711,163132,199843,0,0,0
2010-09-20,0.41,34641,84015,118656,0,0,0
2010-09-21,1.53,109147,71382,180529,0,0,0
2010-09-22,0.6,141332,237472,378804,0,0,0
2010-09-23,0.71,64010,89822,153832,0,0,0
2010-09-24,0.5,37714,76065,113779,0,0,0
2010-09-27,0.57,48557,85906,134463,0,0,0
2010-09-28,2.83,186974,66131,253105,0,0,0
2010-09-29,1.23,70161,57223,127384,0,0,0
2010-09-30,0.65,91567,140357,231924,0,0,0
2010-10-01,0.78,106743,136019,242762,0,0,0
2010-10-04,0.18,27583,153424,181007,0,0,0
2010-10-05,2.09,313259,149660,462919,0,0,0
2010-10-06,1.5,175536,117396,292932,0,0,0
2010-10-07,0.46,61919,135970,197889,0,0,0
2010-10-08,0.79,123787,157223,281010,0,0,0
2010-10-11,0.55,120591,219694,340285,0,0,0
2010-10-12,1.84,365270,198367,563637,0,0,0
2010-10-13,0.34,135806,401353,537159,0,0,0
2010-10-14,0.77,179289,234176,413465,0,0,0
2010-10-15,0.35,88701,253439,342140,0,0,0
2010-10-18,0.57,93444,163614,257058,0,0,0
2010-10-19,0.72,134977,187658,322635,0,0,0
2010-10-20,0.42,68727,163077,231804,0,0,0
2010-10-21,0.28,63802,232002,295804,0,0,0
2010-10-22,1.06,184934,173686,358620,0,0,0
2010-10-25,1.36,155116,113710,268826,0,0,0
2010-10-26,2.62,190543,72787,263330,0,0,0
2010-10-27,0.54,78997,147121,226118,0,0,0
2010-10-28,0.28,31714,112476,144190,0,0,0
2010-10-29,1.07,160338,149435,309773,0,0,0
2010-11-01,0.47,65089,138454,203543,0,0,0
2010-11-02,0.74,114695,155156,269851,0,0,0
2010-11-03,1.42,253887,178801,432688,0,0,0
2010-11-04,1.12,289174,257150,546324,0,0,0
2010-11-05,1.1,127529,116090,243619,0,0,0
2010-11-08,0.58,45375,77967,123342,0,0,0
2010-11-09,1.37,177718,130025,307743,0,0,0
2010-11-10,0.69,105516,153947,259463,0,0,0
2010-11-11,0.42,73255,172794,246049,0,0,0
2010-11-12,1.14,173356,152236,325592,0,0,0
2010-11-15,0.56,121894,215989,337883,0,0,0
2010-11-16,0.59,164022,277047,441069,0,0,0
2010-11-17,1.01,170746,169217,339963,0,0,0
2010-11-18,0.46,93742,201930,295672,0,0,0
2010-11-19,0.24,114124,475952,590076,0,0,0
2010-11-22,0.14,28769,209372,238141,0,0,0
2010-11-23,0.66,92885,141726,234611,0,0,0
2010-11-24,0.44,76275,174851,251126,0,0,0
2010-11-26,0.17,32450,188137,220587,0,0,0
2010-11-29,0.64,77962,121711,199673,0,0,0
2010-11-30,1.02,198378,194420,392798,0,0,0
2010-12-01,0.72,57006,79570,136576,0,0,0
2010-12-02,0.46,93815,204983,298798,0,0,0
2010-12-03,1.02,223942,219473,443415,0,0,0
2010-12-06,0.54,87446,160825,248271,0,0,0
2010-12-07,0.52,126651,244191,370842,0,0,0
2010-12-08,0.28,56081,199184,255265,0,0,0
2010-12-09,1.07,220665,206447,427112,0,0,0
2010-12-10,1.15,145601,126142,271743,0,0,0
2010-12-13,0.51,122103,237126,359229,0,0,0
2010-12-14,0.18,50539,273708,324247,0,0,0
2010-12-15,0.22,67051,311173,378224,0,0,0
2010-12-16,0.31,114592,370666,485258,0,0,0
2010-12-17,0.36,124144,340521,464665,0,0,0
2010-12-20,0.66,101536,153151,254687,0,0,0
2010-12-21,0.38,59232,156250,215482,0,0,0
2010-12-22,0.56,128966,231819,360785,0,0,0
2010-12-23,0.22,24281,110933,135214,0,0,0
2010-12-27,0.36,18176,50060,68236,0,0,0
2010-12-28,0.79,42012,53106,95118,0,0,0
2010-12-29,1.17,80486,68727,149213,0,0,0
2010-12-30,0.81,80837,99538,180375,0,0,0
2010-12-31,0.2,11452,56899,68351,0,0,0
2011-01-03,0.47,113522,243513,357035,0,0,0
2011-01-04,0.44,121017,273337,394354,0,0,0
2011-01-05,0.4,126262,319340,445602,0,0,0
2011-01-06,0.54,111329,207416,318745,0,0,0
2011-01-07,0.69,89666,130273,219939,0,0,0
2011-01-10,0.64,170416,264800,435216,0,0,0
2011-01-11,0.69,196134,283325,479459,0,0,0
2011-01-12,0.85,215849,253652,469501,0,0,0
2011-01-13,0.35,97030,276918,373948,0,0,0
2011-01-14,0.49,176553,356902,533455,0,0,0
2011-01-18,0.37,162751,435553,598304,0,0,0
2011-01-19,0.5,214454,432967,647421,0,0,0
2011-01-20,0.61,103659,170685,274344,0,0,0
2011-01-21,0.74,130310,177114,307424,0,0,0
2011-01-24,0.53,77332,144902,222234,0,0,0
2011-01-25,0.28,47480,170547,218027,0,0,0
2011-01-26,1.21,205381,170012,375393,0,0,0
2011-01-27,1.24,289181,233325,522506,0,0,0
2011-01-28,0.48,156998,328556,485554,0,0,0
2011-01-31,0.79,136565,173638,310203,0,0,0
2011-02-01,0.42,118925,283366,402291,0,0,0
2011-02-02,0.7,81686,115977,197663,0,0,0
2011-02-03,0.91,113412,124368,237780,0,0,0
2011-02-04,0.45,115014,256776,371790,0,0,0
2011-02-07,0.68,180898,264385,445283,0,0,0
2011-02-08,0.68,88021,129461,217482,0,0,0
2011-02-09,1.01,143801,142271,286072,0,0,0
2011-02-10,0.34,120959,357491,478450,0,0,0
2011-02-11,0.4,94829,235868,330697,0,0,0
2011-02-14,0.89,130490,145837,276327,0,0,0
2011-02-15,0.31,112338,362094,474432,0,0,0
2011-02-16,0.54,125083,233516,358599,0,0,0
2011-02-17,0.49,130786,267719,398505,0,0,0
2011-02-18,0.19,56337,295446,351783,0,0,0
2011-02-22,0.62,194002,312444,506446,0,0,0
2011-02-23,0.67,285356,423414,708770,0,0,0
2011-02-24,0.45,146194,324871,471065,0,0,0
2011-02-25,0.71,144621,202357,346978,0,0,0
2011-02-28,1.04,131795,127119,258914,0,0,0
2011-03-01,0.42,95031,224383,319414,0,0,0
2011-03-02,0.32,130272,413371,543643,0,0,0
2011-03-03,0.74,179594,242543,422137,0,0,0
2011-03-04,0.35,153628,441449,595077,0,0,0
2011-03-07,0.24,85251,348021,433272,0,0,0
2011-03-08,0.8,135870,170735,306605,0,0,0
2011-03-09,1.01,129647,128046,257693,0,0,0
2011-03-10,0.44,197178,447666,644844,0,0,0
2011-03-11,0.99,261491,264503,525994,0,0,0
2011-03-14,0.44,217552,498013,715565,0,0,0
2011-03-15,0.42,344810,819042,1163852,0,0,0
2011-03-16,0.33,209433,632075,841508,0,0,0
2011-03-17,0.25,141837,570698,712535,0,0,0
2011-03-18,0.47,110982,238481,349463,0,0,0
2011-03-21,0.28,70255,247098,317353,0,0,0
2011-03-22,0.21,97978,457546,555524,0,0,0
2011-03-23,0.51,115343,227173,342516,0,0,0
2011-03-24,0.56,133211,237797,371008,0,0,0
2011-03-25,0.42,123938,292058,415996,0,0,0
2011-03-28,0.32,44999,138837,183836,0,0,0
2011-03-29,0.78,82532,105915,188447,0,0,0
2011-03-30,0.34,88738,260691,349429,0,0,0
2011-03-31,0.76,93592,123708,217300,0,0,0
2011-04-01,0.54,113938,211022,324960,0,0,0
2011-04-04,0.52,66719,128465,195184,0,0,0
2011-04-05,0.23,40089,173359,213448,0,0,0
2011-04-06,0.2,40703,204431,245134,0,0,0
2011-04-07,0.47,71557,151965,223522,0,0,0
2011-04-08,0.23,64294,280373,344667,0,0,0
2011-04-11,0.67,67891,101638,169529,0,0,0
2011-04-12,0.53,91000,171224,262224,0,0,0
2011-04-13,0.18,84141,474411,558552,0,0,0
2011-04-14,0.16,35595,226527,262122,0,0,0
2011-04-15,1.22,190211,155611,345822,0,0,0
2011-04-18,0.4,126854,318934,445788,0,0,0
2011-04-19,0.71,202182,283931,486113,0,0,0
2011-04-20,0.7,205949,294759,500708,0,0,0
2011-04-21,0.49,94284,193499,287783,0,0,0
2011-04-25,0.26,25063,96291,121354,0,0,0
2011-04-26,0.23,37357,164659,202016,0,0,0
2011-04-27,1.2,188625,157049,345674,0,0,0
2011-04-28,0.35,131624,381400,513024,0,0,0
2011-04-29,0.52,91056,174591,265647,0,0,0
2011-05-02,0.51,61354,121012,182366,0,0,0
2011-05-03,0.39,89886,228894,318780,0,0,0
2011-05-04,0.87,172302,196991,369293,0,0,0
2011-05-05,1.36,257257,188946,446203,0,0,0
2011-05-06,0.41,110505,271902,382407,0,0,0
2011-05-09,0.17,41952,246092,288044,0,0,0
2011-05-10,0.52,151099,288404,439503,0,0,0
2011-05-11,0.29,55188,189727,244915,0,0,0
2011-05-12,0.22,60970,274935,335905,0,0,0
2011-05-13,0.15,42223,281770,323993,0,0,0
2011-05-16,0.5,151606,301123,452729,0,0,0
2011-05-17,0.38,125807,334293,460100,0,0,0
2011-05-18,0.62,178995,289343,468338,0,0,0
2011-05-19,0.49,168335,345575,513910,0,0,0
2011-05-20,0.32,80858,252675,333533,0,0,0
2011-05-23,0.37,63521,171916,235437,0,0,0
2011-05-24,0.26,48669,184538,233207,0,0,0
2011-05-25,0.33,50107,151801,201908,0,0,0
2011-05-26,0.56,90659,161274,251933,0,0,0
2011-05-27,0.19,54370,280228,334598,0,0,0
2011-05-31,0.25,92437,362767,455204,0,0,0
2011-06-01,0.68,113719,168148,281867,0,0,0
2011-06-02,0.33,55505,169818,225323,0,0,0
2011-06-03,1.59,174014,109661,283675,0,0,0
2011-06-06,0.3,43091,141854,184945,0,0,0
2011-06-07,0.69,102066,147482,249548,0,0,0
2011-06-08,0.2,71730,350649,422379,0,0,0
2011-06-09,0.27,49478,185742,235220,0,0,0
2011-06-10,0.19,61608,331782,393390,0,0,0
2011-06-13,0.35,106371,303180,409551,0,0,0
2011-06-14,0.76,257330,337597,594927,0,0,0
2011-06-15,0.24,134549,550659,685208,0,0,0
2011-06-16,0.29,216089,743518,959607,0,0,0
2011-06-17,0.29,103945,357785,461730,0,0,0
2011-06-20,0.47,85906,181823,267729,0,0,0
2011-06-21,0.28,54613,197839,252452,0,0,0
2011-06-22,0.4,127311,317746,445057,0,0,0
2011-06-23,0.42,105524,253729,359253,0,0,0
2011-06-24,0.71,91114,129130,220244,0,0,0
2011-06-27,0.08,37652,448071,485723,0,0,0
2011-06-28,0.31,60903,194807,255710,0,0,0
2011-06-29,0.45,123558,273769,397327,0,0,0
2011-06-30,0.44,133319,300487,433806,0,0,0
2011-07-01,0.87,256016,294420,550436,0,0,0
2011-07-05,0.91,153109,167367,320476,0,0,0
2011-07-06,0.41,65315,159747,225062,0,0,0
2011-07-07,0.6,103443,172226,275669,0,0,0
2011-07-08,0.42,78901,188447,267348,0,0,0
2011-07-11,0.34,116093,340546,456639,0,0,0
2011-07-12,0.35,119253,340324,459577,0,0,0
2011-07-13,0.53,108896,204307,313203,0,0,0
2011-07-14,0.28,137265,489754,627019,0,0,0
2011-07-15,0.66,183003,277817,460820,0,0,0
2011-07-18,0.4,145271,365076,510347,0,0,0
2011-07-19,0.29,153751,524331,678082,0,0,0
2011-07-20,0.16,77453,478058,555511,0,0,0
2011-07-21,0.2,94907,483746,578653,0,0,0
2011-07-22,0.32,103732,322204,425936,0,0,0
2011-07-25,0.16,30548,190675,221223,0,0,0
2011-07-26,0.32,97461,300261,397722,0,0,0
2011-07-27,0.34,131267,384952,516219,0,0,0
2011-07-28,0.69,202980,293039,496019,0,0,0
2011-07-29,0.43,163037,382369,545406,0,0,0
2011-08-01,0.42,149678,358612,508290,0,0,0
2011-08-02,0.3,144240,486559,630799,0,0,0
2011-08-03,0.63,172364,273730,446094,0,0,0
2011-08-04,0.25,193061,777704,970765,0,0,0
2011-08-05,0.3,278107,916978,1195085,0,0,0
2011-08-08,0.44,282206,648024,930230,0,0,0
2011-08-09,0.57,338131,591344,929475,0,0,0
2011-08-10,0.92,331704,361173,692877,0,0,0
2011-08-11,1.03,329646,320946,650592,0,0,0
2011-08-12,0.63,207895,328727,536622,0,0,0
2011-08-15,0.83,203598,244257,447855,0,0,0
2011-08-16,0.45,228500,502461,730961,0,0,0
2011-08-17,0.82,235210,285777,520987,0,0,0
2011-08-18,0.66,290818,443871,734689,0,0,0
2011-08-19,0.6,198004,331912,529916,0,0,0
2011-08-22,0.8,154681,193026,347707,0,0,0
2011-08-23,0.53,162733,307180,469913,0,0,0
2011-08-24,0.97,134281,137950,272231,0,0,0
2011-08-25,1.43,271796,189817,461613,0,0,0
2011-08-26,1.34,351519,262543,614062,0,0,0
2011-08-29,0.58,96687,165466,262153,0,0,0
2011-08-30,0.59,66722,112891,179613,0,0,0
2011-08-31,0.81,230851,285723,516574,0,0,0
2011-09-01,0.4,101831,256205,358036,0,0,0
2011-09-02,0.89,116525,131056,247581,0,0,0
2011-09-06,1.1,242936,220970,463906,0,0,0
2011-09-07,0.22,87503,390083,477586,0,0,0
2011-09-08,0.93,145596,156880,302476,0,0,0
2011-09-09,0.54,157084,291485,448569,0,0,0
2011-09-12,0.52,165308,320497,485805,0,0,0
2011-09-13,0.49,134841,275462,410303,0,0,0
2011-09-14,0.8,171991,214262,386253,0,0,0
2011-09-15,0.97,187078,193355,380433,0,0,0
2011-09-16,0.63,241882,385543,627425,0,0,0
2011-09-19,0.49,155622,319872,475494,0,0,0
2011-09-20,0.79,188525,237255,425780,0,0,0
2011-09-21,0.87,208804,240198,449002,0,0,0
2011-09-22,0.53,222117,421109,643226,0,0,0
2011-09-23,2.03,231935,114457,346392,0,0,0
2011-09-26,3.09,202994,65777,268771,0,0,0
2011-09-27,0.85,88722,104138,192860,0,0,0
2011-09-28,1.73,153019,88440,241459,0,0,0
2011-09-29,1.01,106287,105453,211740,0,0,0
2011-09-30,0.9,212568,236563,449131,0,0,0
2011-10-03,0.87,197791,228527,426318,0,0,0
2011-10-04,0.76,188400,247034,435434,0,0,0
2011-10-05,1.02,174674,170766,345440,0,0,0
2011-10-06,0.91,108893,120216,229109,0,0,0
2011-10-07,1.15,137770,119936,257706,0,0,0
2011-10-10,0.93,120197,128743,248940,0,0,0
2011-10-11,2.71,432469,159787,592256,0,0,0
2011-10-12,2.09,395450,189272,584722,0,0,0
2011-10-13,0.57,95052,166548,261600,0,0,0
2011-10-14,0.72,210156,291834,501990,0,0,0
2011-10-17,0.47,103875,219781,323656,0,0,0
2011-10-18,0.58,143504,246190,389694,0,0,0
2011-10-19,0.62,94273,153122,247395,0,0,0
2011-10-20,1.72,222557,129383,351940,0,0,0
2011-10-21,0.81,178786,221447,400233,0,0,0
2011-10-24,0.71,146822,207856,354678,0,0,0
2011-10-25,1.05,152487,145020,297507,0,0,0
2011-10-26,1.33,146258,109628,255886,0,0,0
2011-10-27,0.94,453900,484485,938385,0,0,0
2011-10-28,1.62,293322,181054,474376,0,0,0
2011-10-31,0.59,97845,164654,262499,0,0,0
2011-11-01,0.95,285321,300826,586147,0,0,0
2011-11-02,0.96,171304,179087,350391,0,0,0
2011-11-03,0.72,107466,148586,256052,0,0,0
2011-11-04,0.31,40476,130162,170638,0,0,0
2011-11-07,0.59,62330,105137,167467,0,0,0
2011-11-08,0.89,177913,199511,377424,0,0,0
2011-11-09,0.62,199745,320592,520337,0,0,0
2011-11-10,1.03,173357,168534,341891,0,0,0
2011-11-11,0.47,121243,260634,381877,0,0,0
2011-11-14,1.35,212944,157535,370479,0,0,0
2011-11-15,0.59,151714,258769,410483,0,0,0
2011-11-16,1.15,178049,155214,333263,0,0,0
2011-11-17,0.44,125539,283856,409395,0,0,0
2011-11-18,0.23,125906,551281,677187,0,0,0
2011-11-21,0.62,53666,87097,140763,0,0,0
2011-11-22,0.71,62193,88194,150387,0,0,0
2011-11-23,1.18,99125,83916,183041,0,0,0
2011-11-25,1.0,59059,58914,117973,0,0,0
2011-11-28,0.32,44621,139142,183763,0,0,0
2011-11-29,0.62,53375,86534,139909,0,0,0
2011-11-30,0.42,132740,314859,447599,0,0,0
2011-12-01,0.72,130704,180636,311340,0,0,0
2011-12-02,0.61,139526,228624,368150,0,0,0
2011-12-05,0.45,69469,152778,222247,0,0,0
2011-12-06,0.13,31237,235220,266457,0,0,0
2011-12-07,0.56,81464,144851,226315,0,0,0
2011-12-08,0.55,74598,134558,209156,0,0,0
2011-12-09,1.49,192107,128773,320880,0,0,0
2011-12-12,0.74,105515,142978,248493,0,0,0
2011-12-13,1.18,173267,146971,320238,0,0,0
2011-12-14,0.29,62871,214234,277105,0,0,0
2011-12-15,1.16,144527,124791,269318,0,0,0
2011-12-16,0.97,212172,219207,431379,0,0,0
2011-12-19,0.5,89033,179795,268828,0,0,0
2011-12-20,1.12,195841,175119,370960,0,0,0
2011-12-21,0.58,123213,213014,336227,0,0,0
2011-12-22,0.47,79663,169665,249328,0,0,0
2011-12-23,0.51,36717,71353,108070,0,0,0
2011-12-27,0.35,14798,42351,57149,0,0,0
2011-12-28,0.23,36536,157112,193648,0,0,0
2011-12-29,0.51,14282,27987,42269,0,0,0
2011-12-30,0.89,30541,34192,64733,0,0,0
2012-01-03,0.26,57791,222451,280242,0,0,0
2012-01-04,0.68,120502,176896,297398,0,0,0
2012-01-05,0.52,144189,279764,423953,0,0,0
2012-01-06,1.67,284698,170540,455238,0,0,0
2012-01-09,0.7,86497,124037,210534,0,0,0
2012-01-10,0.6,190516,317490,508006,0,0,0
2012-01-11,0.49,67570,138995,206565,0,0,0
2012-01-12,0.78,169223,217565,386788,0,0,0
2012-01-13,0.13,84475,661152,745627,0,0,0
2012-01-17,0.97,198698,203883,402581,0,0,0
2012-01-18,0.44,132684,300060,432744,0,0,0
2012-01-19,0.92,220802,240287,461089,0,0,0
2012-01-20,0.87,215989,249444,465433,0,0,0
2012-01-23,1.32,265456,200779,466235,0,0,0
2012-01-24,0.34,68253,199167,267420,0,0,0
2012-01-25,0.2,77215,386257,463472,0,0,0
2012-01-26,0.72,129109,179875,308984,0,0,0
2012-01-27,0.45,65699,144713,210412,0,0,0
2012-01-30,0.36,47972,134559,182531,0,0,0
2012-01-31,0.57,84907,148275,233182,0,0,0
2012-02-01,0.33,108096,326251,434347,0,0,0
2012-02-02,0.96,191224,200050,391274,0,0,0
2012-02-03,0.43,188092,433911,622003,0,0,0
2012-02-06,0.64,107586,167877,275463,0,0,0
2012-02-07,0.22,134888,604790,739678,0,0,0
2012-02-08,0.67,207442,311266,518708,0,0,0
2012-02-09,0.69,116980,168511,285491,0,0,0
2012-02-10,0.51,216696,426980,643676,0,0,0
2012-02-13,0.73,176730,241843,418573,0,0,0
2012-02-14,0.94,300861,321586,622447,0,0,0
2012-02-15,0.33,106518,318519,425037,0,0,0
2012-02-16,0.9,235462,262538,498000,0,0,0
2012-02-17,0.49,115054,232538,347592,0,0,0
2012-02-21,0.64,157471,245930,403401,0,0,0
2012-02-22,0.48,166642,346162,512804,0,0,0
2012-02-23,0.63,199123,314398,513521,0,0,0
2012-02-24,1.22,216153,176905,393058,0,0,0
2012-02-27,0.29,62253,217424,279677,0,0,0
2012-02-28,0.55,75986,139342,215328,0,0,0
2012-02-29,1.28,301320,236055,537375,0,0,0
2012-03-01,0.76,103079,136063,239142,0,0,0
2012-03-02,0.71,203548,286536,490084,0,0,0
2012-03-05,0.4,74016,185560,259576,0,0,0
2012-03-06,0.78,184048,234658,418706,0,0,0
2012-03-07,1.07,206418,193200,399618,0,0,0
2012-03-08,0.78,135779,173405,309184,0,0,0
2012-03-09,1.38,273264,198286,471550,0,0,0
2012-03-12,0.7,123464,176122,299586,0,0,0
2012-03-13,1.21,245869,203064,448933,0,0,0
2012-03-14,0.49,209637,425426,635063,0,0,0
2012-03-15,0.41,89825,219101,308926,0,0,0
2012-03-16,1.72,243416,141920,385336,0,0,0
2012-03-19,0.85,282893,330905,613798,0,0,0
2012-03-20,0.64,211614,329224,540838,0,0,0
2012-03-21,0.82,508840,619280,1128120,0,0,0
2012-03-22,1.25,187574,150407,337981,0,0,0
2012-03-23,0.96,231940,242736,474676,0,0,0
2012-03-26,1.23,374045,303062,677107,0,0,0
2012-03-27,1.1,330065,300755,630820,0,0,0
2012-03-28,0.75,188220,251005,439225,0,0,0
2012-03-29,0.79,164324,206955,371279,0,0,0
2012-03-30,0.47,103850,219212,323062,0,0,0
2012-04-02,0.59,122330,207901,330231,0,0,0
2012-04-03,1.55,224922,145076,369998,0,0,0
2012-04-04,0.62,131513,213396,344909,0,0,0
2012-04-05,0.72,231096,321791,552887,0,0,0
2012-04-09,0.67,94711,140921,235632,0,0,0
2012-04-10,0.4,159760,399956,559716,0,0,0
2012-04-11,0.68,229609,337518,567127,0,0,0
2012-04-12,0.94,274497,293383,567880,0,0,0
2012-04-13,0.43,163403,384091,547494,0,0,0
2012-04-16,0.95,215144,226921,442065,0,0,0
2012-04-17,0.6,252910,420894,673804,0,0,0
2012-04-18,0.43,130614,300979,431593,0,0,0
2012-04-19,0.6,113269,188739,302008,0,0,0
2012-04-20,0.24,58217,240402,298619,0,0,0
2012-04-23,0.48,62200,129279,191479,0,0,0
2012-04-24,0.43,75443,175968,251411,0,0,0
2012-04-25,0.76,124950,163524,288474,0,0,0
2012-04-26,0.39,96863,246482,343345,0,0,0
2012-04-27,0.38,74690,196125,270815,0,0,0
2012-04-30,0.54,200811,372065,572876,0,0,0
2012-05-01,0.92,215070,232698,447768,0,0,0
2012-05-02,0.25,78038,310189,388227,0,0,0
2012-05-03,0.6,136625,227576,364201,0,0,0
2012-05-04,0.36,90882,250258,341140,0,0,0
2012-05-07,0.32,77078,237747,314825,0,0,0
2012-05-08,0.58,170164,291341,461505,0,0,0
2012-05-09,0.6,156097,259017,415114,0,0,0
2012-05-10,0.81,137039,168573,305612,0,0,0
2012-05-11,0.65,122124,186746,308870,0,0,0
2012-05-14,0.52,174040,337113,511153,0,0,0
2012-05-15,0.41,199834,482306,682140,0,0,0
2012-05-16,0.23,130017,572769,702786,0,0,0
2012-05-17,0.57,156993,275163,432156,0,0,0
2012-05-18,0.67,221109,331551,552660,0,0,0
2012-05-21,0.66,177287,268807,446094,0,0,0
2012-05-22,0.65,213956,331656,545612,0,0,0
2012-05-23,0.37,130404,349136,479540,0,0,0
2012-05-24,0.58,261899,453386,715285,0,0,0
2012-05-25,1.64,240597,146438,387035,0,0,0
2012-05-29,0.49,107535,220053,327588,0,0,0
2012-05-30,0.18,42026,236009,278035,0,0,0
2012-05-31,0.42,130123,309376,439499,0,0,0
2012-06-01,0.28,95012,344495,439507,0,0,0
2012-06-04,0.32,105720,326677,432397,0,0,0
2012-06-05,0.46,95147,206820,301967,0,0,0
2012-06-06,0.69,263208,378747,641955,0,0,0
2012-06-07,0.66,247800,376183,623983,0,0,0
2012-06-08,0.4,93308,234616,327924,0,0,0
2012-06-11,0.25,106099,432040,538139,0,0,0
2012-06-12,0.72,139189,192778,331967,0,0,0
2012-06-13,0.85,137537,161190,298727,0,0,0
2012-06-14,0.65,174864,267014,441878,0,0,0
2012-06-15,1.23,376689,306314,683003,0,0,0
2012-06-18,1.3,450941,347319,798260,0,0,0
2012-06-19,0.85,381318,450526,831844,0,0,0
2012-06-20,0.29,102535,350754,453289,0,0,0
2012-06-21,0.53,144687,272308,416995,0,0,0
2012-06-22,0.51,72743,143619,216362,0,0,0
2012-06-25,0.83,118976,142544,261520,0,0,0
2012-06-26,0.65,81168,125117,206285,0,0,0
2012-06-27,0.73,72938,99415,172353,0,0,0
2012-06-28,0.15,35879,241628,277507,0,0,0
2012-06-29,0.85,182156,215490,397646,0,0,0
2012-07-02,0.8,129608,162535,292143,0,0,0
2012-07-03,0.88,134192,152998,287190,0,0,0
2012-07-05,0.3,71122,239664,310786,0,0,0
2012-07-06,0.3,53075,174822,227897,0,0,0
2012-07-09,0.43,112544,260619,373163,0,0,0
2012-07-10,0.44,96432,220760,317192,0,0,0
2012-07-11,0.38,115955,305867,421822,0,0,0
2012-07-12,0.73,321317,439697,761014,0,0,0
