,PCRatio,VolumeCall,VolumePut,VolumeTotal,OpenInterestCall,OpenInterestPut,OpenInterestTotal
2012-08-09,1.71,307588,180118,487706,0,0,0
2012-08-10,1.49,276529,185291,461820,0,0,0
2012-08-13,2.16,469853,217469,687322,0,0,0
2012-08-14,1.77,377466,213092,590558,0,0,0
2012-08-15,1.18,322606,273767,596373,0,0,0
2012-08-16,1.08,671032,619681,1290713,0,0,0
2012-08-17,1.56,349465,223340,572805,0,0,0
2012-08-20,2.41,493085,204565,697650,0,0,0
2012-08-21,1.26,393310,311473,704783,0,0,0
2012-08-22,2.03,387703,191364,579067,0,0,0
2012-08-23,1.63,414956,255242,670198,0,0,0
2012-08-24,1.56,305392,195752,501144,0,0,0
2012-08-27,1.86,220979,118963,339942,0,0,0
2012-08-28,1.78,241203,135872,377075,0,0,0
2012-08-29,1.74,216243,124121,340364,0,0,0
2012-08-30,1.51,367403,243725,611128,0,0,0
2012-08-31,1.66,339992,204530,544522,0,0,0
2012-09-04,1.35,280887,207973,488860,0,0,0
2012-09-05,2.06,302617,146658,449275,0,0,0
2012-09-06,1.21,494363,407435,901798,0,0,0
2012-09-07,1.64,576154,350839,926993,0,0,0
2012-09-10,1.98,423603,214323,637926,0,0,0
2012-09-11,1.8,484639,269520,754159,0,0,0
2012-09-12,1.2,370272,308221,678493,0,0,0
2012-09-13,0.96,588093,610823,1198916,0,0,0
2012-09-14,0.99,616264,625390,1241654,0,0,0
2012-09-17,1.33,355627,266972,622599,0,0,0
2012-09-18,1.38,441965,321351,763316,0,0,0
2012-09-19,1.42,568212,399070,967282,0,0,0
2012-09-20,1.22,553308,454120,1007428,0,0,0
2012-09-21,1.53,499524,327070,826594,0,0,0
2012-09-24,2.11,357006,168997,526003,0,0,0
2012-09-25,1.65,344159,209212,553371,0,0,0
2012-09-26,1.71,405307,237399,642706,0,0,0
2012-09-27,1.78,438713,245904,684617,0,0,0
2012-09-28,2.21,433680,195875,629555,0,0,0
2012-10-01,1.67,335502,201193,536695,0,0,0
2012-10-02,2.17,287641,132660,420301,0,0,0
2012-10-03,1.99,316797,159301,476098,0,0,0
2012-10-04,1.55,426880,275730,702610,0,0,0
2012-10-05,1.74,502377,289417,791794,0,0,0
2012-10-08,1.82,216152,118837,334989,0,0,0
2012-10-09,2.04,322534,158308,480842,0,0,0
2012-10-10,1.74,426158,244662,670820,0,0,0
2012-10-11,1.84,395525,214731,610256,0,0,0
2012-10-12,2.05,517186,252669,769855,0,0,0
2012-10-15,1.55,318494,205627,524121,0,0,0
2012-10-16,1.04,343439,331268,674707,0,0,0
2012-10-17,1.74,664199,381280,1045479,0,0,0
2012-10-18,1.41,621782,442255,1064037,0,0,0
2012-10-19,2.02,635710,315324,951034,0,0,0
2012-10-22,1.66,446603,269536,716139,0,0,0
2012-10-23,1.03,438420,425618,864038,0,0,0
2012-10-24,1.51,309059,204322,513381,0,0,0
2012-10-25,1.64,347371,211169,558540,0,0,0
2012-10-26,1.63,393371,241416,634787,0,0,0
2012-10-31,1.36,317199,232897,550096,0,0,0
2012-11-01,1.84,466306,253801,720107,0,0,0
2012-11-02,1.4,415171,297557,712728,0,0,0
2012-11-05,1.38,338350,245806,584156,0,0,0
2012-11-06,1.44,373618,258576,632194,0,0,0
2012-11-07,1.22,632780,520237,1153017,0,0,0
2012-11-08,1.52,652297,427835,1080132,0,0,0
2012-11-09,2.15,811006,377073,1188079,0,0,0
2012-11-12,1.69,459528,272427,731955,0,0,0
2012-11-13,1.28,435452,340352,775804,0,0,0
2012-11-14,1.95,870293,446092,1316385,0,0,0
2012-11-15,1.86,956608,513844,1470452,0,0,0
2012-11-16,1.64,718021,438352,1156373,0,0,0
2012-11-19,1.26,362980,287348,650328,0,0,0
2012-11-20,1.99,378477,189752,568229,0,0,0
2012-11-21,2.17,416851,192212,609063,0,0,0
2012-11-23,1.44,313037,217601,530638,0,0,0
2012-11-26,1.18,303458,257022,560480,0,0,0
2012-11-27,2.08,340538,163992,504530,0,0,0
2012-11-28,1.12,287358,255541,542899,0,0,0
2012-11-29,1.65,386965,234378,621343,0,0,0
2012-11-30,1.83,412814,225692,638506,0,0,0
2012-12-03,1.73,408202,236086,644288,0,0,0
2012-12-04,1.89,404039,213966,618005,0,0,0
2012-12-05,1.59,376166,235895,612061,0,0,0
2012-12-06,1.81,379862,209897,589759,0,0,0
2012-12-07,1.17,413497,354641,768138,0,0,0
2012-12-10,1.53,352353,230621,582974,0,0,0
2012-12-11,0.97,377884,389707,767591,0,0,0
2012-12-12,1.51,416912,276269,693181,0,0,0
2012-12-13,1.39,397410,286514,683924,0,0,0
2012-12-14,1.63,464941,285062,750003,0,0,0
2012-12-17,1.09,288637,265918,554555,0,0,0
2012-12-18,1.09,560929,513834,1074763,0,0,0
2012-12-19,1.38,788931,570590,1359521,0,0,0
2012-12-20,1.46,725082,495047,1220129,0,0,0
2012-12-21,2.03,714265,352594,1066859,0,0,0
2012-12-24,1.95,223778,114981,338759,0,0,0
2012-12-26,1.78,327177,183817,510994,0,0,0
2012-12-27,1.73,446604,258314,704918,0,0,0
2012-12-28,1.7,473715,278766,752481,0,0,0
2012-12-31,1.52,464831,305152,769983,0,0,0
2013-01-02,1.48,680770,461360,1142130,0,0,0
2013-01-03,1.22,508287,418010,926297,0,0,0
2013-01-04,1.0,377206,378756,755962,0,0,0
2013-01-07,1.45,464899,320674,785573,0,0,0
2013-01-08,2.08,443647,213792,657439,0,0,0
2013-01-09,1.33,443695,333733,777428,0,0,0
2013-01-10,1.19,426809,357414,784223,0,0,0
2013-01-11,1.36,409969,301329,711298,0,0,0
2013-01-14,1.56,403092,258555,661647,0,0,0
2013-01-15,1.8,444905,246769,691674,0,0,0
2013-01-16,1.85,612065,330892,942957,0,0,0
2013-01-17,1.02,621876,607476,1229352,0,0,0
2013-01-18,1.51,464799,307397,772196,0,0,0
2013-01-22,1.53,509126,332332,841458,0,0,0
2013-01-23,1.49,412315,276399,688714,0,0,0
2013-01-24,1.3,637160,489743,1126903,0,0,0
2013-01-25,1.29,436076,337388,773464,0,0,0
2013-01-28,1.55,319980,206154,526134,0,0,0
2013-01-29,1.78,483014,270758,753772,0,0,0
2013-01-30,2.43,422616,173641,596257,0,0,0
2013-01-31,1.98,337142,170691,507833,0,0,0
2013-02-01,1.94,591164,304750,895914,0,0,0
2013-02-04,1.96,436463,222697,659160,0,0,0
2013-02-05,1.73,363747,209831,573578,0,0,0
2013-02-06,1.86,349989,188308,538297,0,0,0
2013-02-07,1.75,414670,237035,651705,0,0,0
2013-02-08,1.57,488814,311547,800361,0,0,0
2013-02-11,1.99,420241,211170,631411,0,0,0
2013-02-12,1.4,418232,298764,716996,0,0,0
2013-02-13,1.86,523178,280999,804177,0,0,0
2013-02-14,1.4,476966,340183,817149,0,0,0
2013-02-15,2.08,616071,296357,912428,0,0,0
2013-02-19,1.89,541695,287156,828851,0,0,0
2013-02-20,2.13,577474,270751,848225,0,0,0
2013-02-21,1.55,685814,442225,1128039,0,0,0
2013-02-22,1.89,467426,247029,714455,0,0,0
2013-02-25,2.18,647909,297667,945576,0,0,0
2013-02-26,1.79,689355,385358,1074713,0,0,0
2013-02-27,1.8,609062,339237,948299,0,0,0
2013-02-28,1.84,466910,254246,721156,0,0,0
2013-03-01,1.99,559167,280745,839912,0,0,0
2013-03-04,2.19,515620,235395,751015,0,0,0
2013-03-05,1.29,793697,617249,1410946,0,0,0
2013-03-06,1.23,462890,376957,839847,0,0,0
2013-03-07,1.42,428378,301332,729710,0,0,0
2013-03-08,1.35,567653,421484,989137,0,0,0
2013-03-11,1.42,507572,357876,865448,0,0,0
2013-03-12,1.38,664721,480605,1145326,0,0,0
2013-03-13,1.15,397383,346186,743569,0,0,0
2013-03-14,1.09,545989,499958,1045947,0,0,0
2013-03-15,1.92,572256,297706,869962,0,0,0
2013-03-18,1.64,389644,237130,626774,0,0,0
2013-03-19,1.97,556288,282647,838935,0,0,0
2013-03-20,1.83,602303,329469,931772,0,0,0
2013-03-21,1.63,524743,321425,846168,0,0,0
2013-03-22,1.96,441725,225696,667421,0,0,0
2013-03-25,2.3,455940,198476,654416,0,0,0
2013-03-26,1.54,354998,230369,585367,0,0,0
2013-03-27,1.24,303568,244873,548441,0,0,0
2013-03-28,1.5,488275,325759,814034,0,0,0
2013-04-01,1.27,241378,189388,430766,0,0,0
2013-04-02,1.29,381275,294652,675927,0,0,0
2013-04-03,1.38,513230,371722,884952,0,0,0
2013-04-04,1.43,375268,262098,637366,0,0,0
2013-04-05,1.29,497606,387107,884713,0,0,0
2013-04-08,1.09,250579,230812,481391,0,0,0
2013-04-09,1.11,371366,335356,706722,0,0,0
2013-04-10,1.01,609307,601305,1210612,0,0,0
2013-04-11,1.08,614517,569942,1184459,0,0,0
2013-04-12,1.41,539069,381121,920190,0,0,0
2013-04-15,1.9,716556,376410,1092966,0,0,0
2013-04-16,1.31,382713,291257,673970,0,0,0
2013-04-17,2.02,871324,431156,1302480,0,0,0
2013-04-18,1.43,792472,553424,1345896,0,0,0
2013-04-19,1.54,483447,314527,797974,0,0,0
2013-04-22,1.73,353209,204424,557633,0,0,0
2013-04-23,1.29,468528,362758,831286,0,0,0
2013-04-24,1.3,352935,270831,623766,0,0,0
2013-04-25,1.44,361735,251545,613280,0,0,0
2013-04-26,1.54,416497,271235,687732,0,0,0
2013-04-29,1.68,317232,189288,506520,0,0,0
2013-04-30,1.66,304982,183399,488381,0,0,0
2013-05-01,1.56,414478,266133,680611,0,0,0
2013-05-02,1.68,514025,306464,820489,0,0,0
2013-05-03,1.01,745784,739387,1485171,0,0,0
2013-05-06,1.04,400965,386298,787263,0,0,0
2013-05-07,1.16,478332,411634,889966,0,0,0
2013-05-08,1.06,525297,495794,1021091,0,0,0
2013-05-09,1.27,579500,457623,1037123,0,0,0
2013-05-10,1.62,526026,325387,851413,0,0,0
2013-05-13,1.25,349061,279449,628510,0,0,0
2013-05-14,1.07,747338,696834,1444172,0,0,0
2013-05-15,0.86,623485,723228,1346713,0,0,0
2013-05-16,1.55,645654,415677,1061331,0,0,0
2013-05-17,1.43,608728,425817,1034545,0,0,0
2013-05-20,1.46,416825,284903,701728,0,0,0
2013-05-21,1.63,493460,302107,795567,0,0,0
2013-05-22,1.33,825720,621603,1447323,0,0,0
2013-05-23,1.51,538850,356478,895328,0,0,0
2013-05-24,2.14,517966,242561,760527,0,0,0
2013-05-28,1.6,345670,215898,561568,0,0,0
2013-05-29,1.35,383910,283397,667307,0,0,0
2013-05-30,1.87,391266,209098,600364,0,0,0
2013-05-31,1.83,623616,340128,963744,0,0,0
2013-06-03,1.19,452387,380664,833051,0,0,0
2013-06-04,1.79,403246,224691,627937,0,0,0
2013-06-05,1.45,745536,515482,1261018,0,0,0
2013-06-06,1.86,905017,486259,1391276,0,0,0
2013-06-07,1.58,601811,380689,982500,0,0,0
2013-06-10,1.8,307397,170570,477967,0,0,0
2013-06-11,1.84,422772,230004,652776,0,0,0
2013-06-12,1.88,481715,256650,738365,0,0,0
2013-06-13,1.59,556655,350014,906669,0,0,0
2013-06-14,1.66,555999,335712,891711,0,0,0
2013-06-17,1.48,432137,291076,723213,0,0,0
2013-06-18,1.1,396718,360485,757203,0,0,0
2013-06-19,1.75,622542,355825,978367,0,0,0
2013-06-20,1.76,1469513,835561,2305074,0,0,0
2013-06-21,1.69,844834,499311,1344145,0,0,0
2013-06-24,1.46,822465,561780,1384245,0,0,0
2013-06-25,2.0,493671,247229,740900,0,0,0
2013-06-26,1.48,471217,317710,788927,0,0,0
2013-06-27,1.72,597143,347190,944333,0,0,0
2013-06-28,1.73,449461,260501,709962,0,0,0
2013-07-01,1.71,408421,238851,647272,0,0,0
2013-07-02,1.32,443400,335533,778933,0,0,0
2013-07-03,1.81,270672,149868,420540,0,0,0
2013-07-05,1.5,425230,282846,708076,0,0,0
2013-07-08,1.52,694510,457551,1152061,0,0,0
2013-07-09,1.13,510859,451654,962513,0,0,0
2013-07-10,1.25,426578,341857,768435,0,0,0
2013-07-11,1.2,685740,569656,1255396,0,0,0
2013-07-12,1.35,515832,382307,898139,0,0,0
2013-07-15,1.22,507495,417599,925094,0,0,0
2013-07-16,1.74,485720,278637,764357,0,0,0
2013-07-17,1.45,552918,381114,934032,0,0,0
2013-07-18,1.15,664644,578033,1242677,0,0,0
2013-07-19,1.38,367196,266073,633269,0,0,0
2013-07-22,2.29,362466,158074,520540,0,0,0
2013-07-23,1.62,285296,175796,461092,0,0,0
2013-07-24,1.91,340841,178792,519633,0,0,0
2013-07-25,1.65,338525,204866,543391,0,0,0
2013-07-26,1.96,521981,266317,788298,0,0,0
2013-07-29,1.95,274317,140426,414743,0,0,0
2013-07-30,1.35,311831,231571,543402,0,0,0
2013-07-31,1.65,385451,233602,619053,0,0,0
2013-08-01,1.25,578265,464309,1042574,0,0,0
2013-08-02,1.74,521405,300242,821647,0,0,0
2013-08-05,1.58,379311,239525,618836,0,0,0
2013-08-06,2.77,423070,152573,575643,0,0,0
2013-08-07,1.67,335128,200512,535640,0,0,0
2013-08-08,1.35,374716,277454,652170,0,0,0
2013-08-09,2.1,459166,218132,677298,0,0,0
2013-08-12,1.46,286792,196353,483145,0,0,0
2013-08-13,1.28,373244,292642,665886,0,0,0
2013-08-14,1.73,437841,252411,690252,0,0,0
2013-08-15,1.48,770838,519621,1290459,0,0,0
2013-08-16,1.91,608286,319157,927443,0,0,0
2013-08-19,1.76,473073,268401,741474,0,0,0
2013-08-20,1.72,380219,220980,601199,0,0,0
2013-08-21,2.41,740639,307312,1047951,0,0,0
2013-08-22,1.7,404745,238528,643273,0,0,0
2013-08-23,2.1,399958,190691,590649,0,0,0
2013-08-26,2.0,275924,138126,414050,0,0,0
2013-08-27,1.7,663285,389211,1052496,0,0,0
2013-08-28,1.14,419545,367866,787411,0,0,0
2013-08-29,1.83,385188,210103,595291,0,0,0
2013-08-30,2.12,437133,206288,643421,0,0,0
2013-09-03,2.03,414491,204032,618523,0,0,0
2013-09-04,1.54,404240,261754,665994,0,0,0
2013-09-05,1.98,421359,212320,633679,0,0,0
2013-09-06,1.61,535437,333440,868877,0,0,0
2013-09-09,1.32,306055,231716,537771,0,0,0
2013-09-10,1.43,534100,372272,906372,0,0,0
2013-09-11,1.4,598335,427608,1025943,0,0,0
2013-09-12,1.4,431250,307066,738316,0,0,0
2013-09-13,1.45,354486,244399,598885,0,0,0
2013-09-16,1.22,555268,453962,1009230,0,0,0
2013-09-17,1.55,457244,294872,752116,0,0,0
2013-09-18,1.04,744312,718486,1462798,0,0,0
2013-09-19,0.96,603757,629429,1233186,0,0,0
2013-09-20,1.8,574639,319126,893765,0,0,0
2013-09-23,2.09,489928,233948,723876,0,0,0
2013-09-24,1.52,364334,239787,604121,0,0,0
2013-09-25,1.99,451853,227122,678975,0,0,0
2013-09-26,1.35,400638,295876,696514,0,0,0
2013-09-27,1.85,586718,317767,904485,0,0,0
2013-09-30,2.4,577741,240385,818126,0,0,0
2013-10-01,1.79,476134,266013,742147,0,0,0
2013-10-02,1.43,456204,318708,774912,0,0,0
2013-10-03,1.54,564293,365782,930075,0,0,0
2013-10-04,1.77,506533,285531,792064,0,0,0
2013-10-07,2.04,386981,189401,576382,0,0,0
2013-10-08,1.59,640285,401970,1042255,0,0,0
2013-10-09,1.68,675931,401949,1077880,0,0,0
2013-10-10,1.45,694167,480045,1174212,0,0,0
2013-10-11,1.9,588211,308838,897049,0,0,0
2013-10-14,1.44,546662,378660,925322,0,0,0
2013-10-15,1.48,556365,375255,931620,0,0,0
2013-10-16,1.59,840864,529786,1370650,0,0,0
2013-10-17,1.24,912667,736275,1648942,0,0,0
2013-10-18,1.38,783635,568249,1351884,0,0,0
2013-10-21,1.5,409258,272673,681931,0,0,0
2013-10-22,1.06,469767,444123,913890,0,0,0
2013-10-23,1.81,417911,231172,649083,0,0,0
2013-10-24,1.53,354899,231485,586384,0,0,0
2013-10-25,1.68,356483,212747,569230,0,0,0
2013-10-28,1.53,527937,343993,871930,0,0,0
2013-10-29,1.7,355301,209167,564468,0,0,0
2013-10-30,1.39,598004,429420,1027424,0,0,0
2013-10-31,1.59,421539,265634,687173,0,0,0
2013-11-01,1.58,411286,260153,671439,0,0,0
2013-11-04,1.69,321288,190082,511370,0,0,0
2013-11-05,1.32,319738,243121,562859,0,0,0
2013-11-06,1.37,343342,250407,593749,0,0,0
2013-11-07,1.57,497612,316566,814178,0,0,0
2013-11-08,1.74,524040,301165,825205,0,0,0
2013-11-11,1.16,328101,282210,610311,0,0,0
2013-11-12,0.97,442190,455745,897935,0,0,0
2013-11-13,1.34,477281,356610,833891,0,0,0
2013-11-14,1.11,717887,644815,1362702,0,0,0
2013-11-15,1.58,468072,296156,764228,0,0,0
2013-11-18,1.55,459202,296878,756080,0,0,0
2013-11-19,1.28,403464,314459,717923,0,0,0
2013-11-20,2.21,592367,267676,860043,0,0,0
2013-11-21,1.67,326152,195254,521406,0,0,0
2013-11-22,1.34,446745,334426,781171,0,0,0
2013-11-25,1.53,385723,251810,637533,0,0,0
2013-11-26,1.59,343574,216590,560164,0,0,0
2013-11-27,1.42,358884,251980,610864,0,0,0
2013-11-29,1.43,386789,270586,657375,0,0,0
2013-12-02,1.58,333647,210511,544158,0,0,0
2013-12-03,1.76,413417,234367,647784,0,0,0
2013-12-04,1.63,479711,293813,773524,0,0,0
2013-12-05,1.42,499987,351491,851478,0,0,0
2013-12-06,1.8,579979,321559,901538,0,0,0
2013-12-09,1.43,375099,261980,637079,0,0,0
2013-12-10,1.82,403429,222059,625488,0,0,0
2013-12-11,1.24,477402,384874,862276,0,0,0
2013-12-12,1.34,482297,359973,842270,0,0,0
2013-12-13,2.07,598034,288493,886527,0,0,0
2013-12-16,1.88,411281,218805,630086,0,0,0
2013-12-17,1.44,451088,312898,763986,0,0,0
2013-12-18,1.34,832505,620438,1452943,0,0,0
2013-12-19,1.0,709530,707495,1417025,0,0,0
2013-12-20,2.08,888644,427333,1315977,0,0,0
2013-12-23,1.4,374637,268369,643006,0,0,0
2013-12-24,1.25,248583,199520,448103,0,0,0
2013-12-26,1.08,355526,327728,683254,0,0,0
2013-12-27,1.06,410332,387838,798170,0,0,0
2013-12-30,1.32,390034,296526,686560,0,0,0
2013-12-31,1.04,426903,409330,836233,0,0,0
2014-01-02,1.8,721118,399712,1120830,0,0,0
2014-01-03,1.96,591825,302122,893947,0,0,0
2014-01-06,1.4,379739,271789,651528,0,0,0
2014-01-07,2.03,423099,208016,631115,0,0,0
2014-01-08,1.72,451134,262490,713624,0,0,0
2014-01-09,1.61,476895,296378,773273,0,0,0
2014-01-10,1.42,518662,365151,883813,0,0,0
2014-01-13,1.63,588770,360431,949201,0,0,0
2014-01-14,1.12,411956,369098,781054,0,0,0
2014-01-15,1.11,460807,416227,877034,0,0,0
2014-01-16,1.51,522985,346648,869633,0,0,0
2014-01-17,2.25,544058,241735,785793,0,0,0
2014-01-21,2.04,366668,180151,546819,0,0,0
2014-01-22,3.23,554191,171381,725572,0,0,0
2014-01-23,2.1,657220,313442,970662,0,0,0
2014-01-24,1.97,968593,492746,1461339,0,0,0
2014-01-27,1.8,909561,503979,1413540,0,0,0
2014-01-28,1.67,381944,228938,610882,0,0,0
2014-01-29,1.64,571683,348465,920148,0,0,0
2014-01-30,1.6,484484,302646,787130,0,0,0
2014-01-31,2.05,709889,346653,1056542,0,0,0
2014-02-03,1.85,1023168,553553,1576721,0,0,0
2014-02-04,1.89,694022,367592,1061614,0,0,0
2014-02-05,1.9,533267,280940,814207,0,0,0
2014-02-06,1.86,612734,329007,941741,0,0,0
2014-02-07,1.46,669443,458204,1127647,0,0,0
2014-02-10,1.5,366059,244722,610781,0,0,0
2014-02-11,1.53,922815,603083,1525898,0,0,0
2014-02-12,1.4,421141,301638,722779,0,0,0
2014-02-13,1.36,494334,363180,857514,0,0,0
2014-02-14,1.35,618477,458790,1077267,0,0,0
2014-02-18,1.31,402749,306819,709568,0,0,0
2014-02-19,1.81,936367,517570,1453937,0,0,0
2014-02-20,1.95,597476,305762,903238,0,0,0
2014-02-21,1.4,504055,359027,863082,0,0,0
2014-02-24,1.37,524973,382201,907174,0,0,0
2014-02-25,1.7,352779,207028,559807,0,0,0
2014-02-26,1.69,375111,222396,597507,0,0,0
2014-02-27,1.76,451195,255978,707173,0,0,0
2014-02-28,1.4,685687,489876,1175563,0,0,0
2014-03-03,2.28,538843,236234,775077,0,0,0
2014-03-04,1.81,566537,313324,879861,0,0,0
2014-03-05,2.02,501608,248170,749778,0,0,0
2014-03-06,1.66,557670,336568,894238,0,0,0
2014-03-07,1.75,623854,357255,981109,0,0,0
2014-03-10,2.28,408557,179556,588113,0,0,0
2014-03-11,1.42,462466,326466,788932,0,0,0
2014-03-12,1.76,437458,248781,686239,0,0,0
2014-03-13,1.41,605376,428678,1034054,0,0,0
2014-03-14,2.55,762003,299191,1061194,0,0,0
2014-03-17,1.52,385550,254046,639596,0,0,0
2014-03-18,1.87,572904,306326,879230,0,0,0
2014-03-19,1.42,542595,381996,924591,0,0,0
2014-03-20,1.71,593705,348153,941858,0,0,0
2014-03-21,1.97,604160,306939,911099,0,0,0
2014-03-24,1.85,451650,244383,696033,0,0,0
2014-03-25,1.79,328649,183927,512576,0,0,0
2014-03-26,1.95,530666,272239,802905,0,0,0
2014-03-27,1.63,464904,285929,750833,0,0,0
2014-03-28,1.89,602415,318836,921251,0,0,0
2014-03-31,1.39,374516,270271,644787,0,0,0
2014-04-01,2.16,485731,224810,710541,0,0,0
2014-04-02,1.13,395656,349643,745299,0,0,0
2014-04-03,1.21,377733,312567,690300,0,0,0
2014-04-04,1.77,776521,437552,1214073,0,0,0
2014-04-07,1.59,560916,353801,914717,0,0,0
2014-04-08,1.67,354733,212424,567157,0,0,0
2014-04-09,1.45,360852,248728,609580,0,0,0
2014-04-10,1.64,596914,363175,960089,0,0,0
2014-04-11,1.95,901887,462832,1364719,0,0,0
2014-04-14,2.62,571339,217709,789048,0,0,0
2014-04-15,1.54,577596,374710,952306,0,0,0
2014-04-16,1.49,681250,458350,1139600,0,0,0
2014-04-17,1.47,503179,341480,844659,0,0,0
2014-04-21,1.76,323904,183985,507889,0,0,0
2014-04-22,1.18,485764,410800,896564,0,0,0
2014-04-23,1.72,270329,157419,427748,0,0,0
2014-04-24,1.7,362648,213856,576504,0,0,0
2014-04-25,2.54,563814,221646,785460,0,0,0
2014-04-28,1.37,292751,214399,507150,0,0,0
2014-04-29,1.34,264942,197123,462065,0,0,0
2014-04-30,1.76,265108,151004,416112,0,0,0
2014-05-01,1.72,514562,299180,813742,0,0,0
2014-05-02,1.79,503623,280676,784299,0,0,0
2014-05-05,1.5,329243,220143,549386,0,0,0
2014-05-06,1.35,337141,249485,586626,0,0,0
2014-05-07,1.28,275867,214944,490811,0,0,0
2014-05-08,1.42,424687,299608,724295,0,0,0
2014-05-09,1.56,430956,276307,707263,0,0,0
2014-05-12,1.35,425203,315575,740778,0,0,0
2014-05-13,1.23,392833,318798,711631,0,0,0
2014-05-14,1.75,592626,337931,930557,0,0,0
2014-05-15,1.47,783393,532711,1316104,0,0,0
2014-05-16,1.73,583108,337975,921083,0,0,0
2014-05-19,2.2,356748,162028,518776,0,0,0
2014-05-20,2.15,421560,196209,617769,0,0,0
2014-05-21,2.16,670673,310986,981659,0,0,0
2014-05-22,1.53,369040,240673,609713,0,0,0
2014-05-23,1.31,455566,347853,803419,0,0,0
2014-05-27,1.9,474676,249249,723925,0,0,0
2014-05-28,1.72,401068,232814,633882,0,0,0
2014-05-29,1.02,463415,452256,915671,0,0,0
2014-05-30,1.47,478577,325702,804279,0,0,0
2014-06-02,1.67,467548,279271,746819,0,0,0
2014-06-03,1.99,393795,198245,592040,0,0,0
2014-06-04,1.35,430763,318383,749146,0,0,0
2014-06-05,1.17,696200,594502,1290702,0,0,0
2014-06-06,1.36,684096,502929,1187025,0,0,0
2014-06-09,1.2,461967,386120,848087,0,0,0
2014-06-10,1.66,459406,277407,736813,0,0,0
2014-06-11,1.54,390577,253892,644469,0,0,0
2014-06-12,1.73,501515,290130,791645,0,0,0
2014-06-13,1.81,484080,267852,751932,0,0,0
2014-06-16,2.15,443223,206001,649224,0,0,0
2014-06-17,1.88,541761,288270,830031,0,0,0
2014-06-18,1.94,852245,439222,1291467,0,0,0
2014-06-19,1.55,703681,452927,1156608,0,0,0
2014-06-20,1.89,641841,340278,982119,0,0,0
2014-06-23,2.02,375457,185477,560934,0,0,0
2014-06-24,1.89,498531,263329,761860,0,0,0
2014-06-25,2.05,382202,186721,568923,0,0,0
2014-06-26,2.07,446847,216351,663198,0,0,0
2014-06-27,2.01,524110,260376,784486,0,0,0
2014-06-30,2.31,493264,213567,706831,0,0,0
2014-07-01,1.33,602641,452576,1055217,0,0,0
2014-07-02,1.79,494182,276813,770995,0,0,0
2014-07-03,1.88,492167,261956,754123,0,0,0
2014-07-07,2.49,471621,189564,661185,0,0,0
2014-07-08,1.95,569337,292015,861352,0,0,0
2014-07-09,2.49,392675,157515,550190,0,0,0
2014-07-10,1.85,524277,282690,806967,0,0,0
2014-07-11,2.61,720769,275937,996706,0,0,0
2014-07-14,1.45,405099,279610,684709,0,0,0
2014-07-15,1.65,438173,265748,703921,0,0,0
2014-07-16,2.24,764651,341401,1106052,0,0,0
2014-07-17,2.12,783129,369153,1152282,0,0,0
2014-07-18,2.43,700430,288549,988979,0,0,0
2014-07-21,2.72,437612,160938,598550,0,0,0
2014-07-22,1.64,355484,216831,572315,0,0,0
2014-07-23,1.42,367996,258303,626299,0,0,0
2014-07-24,1.96,586755,299892,886647,0,0,0
2014-07-25,2.51,649891,258814,908705,0,0,0
2014-07-28,1.86,350412,188557,538969,0,0,0
2014-07-29,1.78,341154,191605,532759,0,0,0
2014-07-30,1.59,439519,276877,716396,0,0,0
2014-07-31,1.95,988017,507209,1495226,0,0,0
2014-08-01,2.36,1179694,500491,1680185,0,0,0
2014-08-04,2.7,676478,250467,926945,0,0,0
2014-08-05,2.36,603013,255745,858758,0,0,0
2014-08-06,2.22,547500,246158,793658,0,0,0
2014-08-07,2.04,786975,386229,1173204,0,0,0
2014-08-08,2.18,726756,334012,1060768,0,0,0
2014-08-11,2.06,491209,238046,729255,0,0,0
2014-08-12,1.79,600950,335051,936001,0,0,0
2014-08-13,1.53,459483,301285,760768,0,0,0
2014-08-14,1.84,594468,322255,916723,0,0,0
2014-08-15,2.72,908469,334363,1242832,0,0,0
2014-08-18,1.64,514947,314080,829027,0,0,0
2014-08-19,1.74,538864,308841,847705,0,0,0
2014-08-20,1.21,511149,422290,933439,0,0,0
2014-08-21,1.49,500747,336674,837421,0,0,0
2014-08-22,2.15,602436,280042,882478,0,0,0
2014-08-25,1.38,359675,259715,619390,0,0,0
2014-08-26,1.24,329947,266323,596270,0,0,0
2014-08-27,1.57,308872,196809,505681,0,0,0
2014-08-28,1.68,416379,247478,663857,0,0,0
2014-08-29,2.39,543310,227773,771083,0,0,0
2014-09-02,1.76,367277,208462,575739,0,0,0
2014-09-03,1.53,390117,254761,644878,0,0,0
2014-09-04,1.47,550182,375513,925695,0,0,0
2014-09-05,2.02,627981,310773,938754,0,0,0
2014-09-08,1.59,380953,239785,620738,0,0,0
2014-09-09,2.28,450614,197242,647856,0,0,0
2014-09-10,2.64,474155,179921,654076,0,0,0
2014-09-11,2.05,510311,248969,759280,0,0,0
2014-09-12,2.07,729577,352447,1082024,0,0,0
2014-09-15,2.19,511734,233310,745044,0,0,0
2014-09-16,1.4,483994,345070,829064,0,0,0
2014-09-17,1.49,555120,371817,926937,0,0,0
2014-09-18,1.57,557697,355465,913162,0,0,0
2014-09-19,2.07,710750,343478,1054228,0,0,0
2014-09-22,1.62,522038,321438,843476,0,0,0
