,PCRatio,VolumeCall,VolumePut,VolumeTotal,OpenInterestCall,OpenInterestPut,OpenInterestTotal
2012-10-16,0.87,738545,644977,1383522,,,
2012-10-17,0.84,1228686,1029453,2258139,,,
2012-10-18,0.95,920510,876311,1796821,,,
2012-10-19,1.33,689771,916400,1606171,,,
2012-10-22,1.1,514868,567625,1082493,,,
2012-10-23,0.87,748900,648639,1397539,,,
2012-10-24,0.98,431102,423290,854392,,,
2012-10-25,0.62,790476,487866,1278342,,,
2012-10-26,1.32,382861,507108,889969,,,
2012-10-31,0.93,498454,464176,962630,,,
2012-11-01,1.26,504589,634961,1139550,,,
2012-11-02,0.73,756772,555031,1311803,,,
2012-11-05,0.9,547675,490358,1038033,,,
2012-11-06,1.03,477902,492591,970493,,,
2012-11-07,1.04,784927,815613,1600540,,,
2012-11-08,1.23,704196,863566,1567762,,,
2012-11-09,1.51,623886,941278,1565164,,,
2012-11-12,1.15,599811,687284,1287095,,,
2012-11-13,0.65,996377,645405,1641782,,,
2012-11-14,1.22,898486,1099091,1997577,,,
2012-11-15,1.36,885568,1202151,2087719,,,
2012-11-16,1.02,925671,946911,1872582,,,
2012-11-19,0.78,1020254,794337,1814591,,,
2012-11-20,1.7,461150,782224,1243374,,,
2012-11-21,1,696031,697130,1393161,,,
2012-11-23,1.09,398597,433299,831896,,,
2012-11-26,0.47,1060422,494542,1554964,,,
2012-11-27,1.04,538808,557857,1096665,,,
2012-11-28,0.81,516557,416573,933130,,,
2012-11-29,1.19,654579,780521,1435100,,,
2012-11-30,1.34,412291,553248,965539,,,
2012-12-03,0.82,732130,598339,1330469,,,
2012-12-04,1.08,499000,538318,1037318,,,
2012-12-05,0.98,516096,507082,1023178,,,
2012-12-06,1.33,387000,515720,902720,,,
2012-12-07,0.76,743681,561579,1305260,,,
2012-12-10,0.99,509493,504859,1014352,,,
2012-12-11,0.75,736450,555640,1292090,,,
2012-12-12,1.24,604844,747998,1352842,,,
2012-12-13,0.97,631358,609911,1241269,,,
2012-12-14,1.01,674914,685020,1359934,,,
2012-12-17,0.77,589821,452242,1042063,,,
2012-12-18,0.97,1032675,1003471,2036146,,,
2012-12-19,1.04,959661,995218,1954879,,,
2012-12-20,1.11,868239,964914,1833153,,,
2012-12-21,1.43,672764,961136,1633900,,,
2012-12-24,1.45,183134,266142,449276,,,
2012-12-26,1.34,309730,414672,724402,,,
2012-12-27,1.19,624357,745939,1370296,,,
2012-12-28,1.3,543254,708387,1251641,,,
2012-12-31,1.04,772825,806000,1578825,,,
2013-01-02,1.16,1015907,1180352,2196259,,,
2013-01-03,1.01,910062,918920,1828982,,,
2013-01-04,0.77,833377,642335,1475712,,,
2013-01-07,1.01,815194,825598,1640792,,,
2013-01-08,0.88,769695,674135,1443830,,,
2013-01-09,0.96,713716,685732,1399448,,,
2013-01-10,0.7,860236,601878,1462114,,,
2013-01-11,0.55,1035053,566418,1601471,,,
2013-01-14,0.97,596680,575960,1172640,,,
2013-01-15,1.23,666767,823405,1490172,,,
2013-01-16,0.87,988267,863790,1852057,,,
2013-01-17,0.84,1035049,874305,1909354,,,
2013-01-18,0.77,921303,713759,1635062,,,
2013-01-22,1.1,826367,912165,1738532,,,
2013-01-23,0.88,786043,691534,1477577,,,
2013-01-24,0.84,1097436,920503,2017939,,,
2013-01-25,0.95,618073,585089,1203162,,,
2013-01-28,1.01,420814,427125,847939,,,
2013-01-29,1.14,555646,635871,1191517,,,
2013-01-30,1.15,520787,596663,1117450,,,
2013-01-31,0.74,739598,546931,1286529,,,
2013-02-01,1.14,667026,760484,1427510,,,
2013-02-04,1.42,443055,628235,1071290,,,
2013-02-05,0.98,480037,471053,951090,,,
2013-02-06,1.28,453444,582237,1035681,,,
2013-02-07,1.26,446056,560593,1006649,,,
2013-02-08,1.21,563201,678849,1242050,,,
2013-02-11,1.39,394625,548454,943079,,,
2013-02-12,1.05,733014,766418,1499432,,,
2013-02-13,0.8,898321,717979,1616300,,,
2013-02-14,0.75,873039,656626,1529665,,,
2013-02-15,1.17,656648,771515,1428163,,,
2013-02-19,1.28,631624,811283,1442907,,,
2013-02-20,1.18,702721,826039,1528760,,,
2013-02-21,1.22,884177,1075590,1959767,,,
2013-02-22,1.27,497913,631340,1129253,,,
2013-02-25,1.18,760742,896484,1657226,,,
2013-02-26,0.87,1356980,1177209,2534189,,,
2013-02-27,1.22,760471,931455,1691926,,,
2013-02-28,1.07,568766,610161,1178927,,,
2013-03-01,1.23,629174,772651,1401825,,,
2013-03-04,1.48,455772,672765,1128537,,,
2013-03-05,1.11,850138,942705,1792843,,,
2013-03-06,0.7,893415,626237,1519652,,,
2013-03-07,1.15,471347,543364,1014711,,,
2013-03-08,0.93,967761,897580,1865341,,,
2013-03-11,1.07,804800,863734,1668534,,,
2013-03-12,1.1,798660,876110,1674770,,,
2013-03-13,0.73,784620,572521,1357141,,,
2013-03-14,0.73,1180232,866121,2046353,,,
2013-03-15,1.13,669239,755392,1424631,,,
2013-03-18,0.87,857974,744793,1602767,,,
2013-03-19,0.81,1260084,1025769,2285853,,,
2013-03-20,0.62,1429846,888881,2318727,,,
2013-03-21,0.76,945116,715008,1660124,,,
2013-03-22,0.83,856185,711755,1567940,,,
2013-03-25,0.75,885124,661993,1547117,,,
2013-03-26,0.77,631584,486699,1118283,,,
2013-03-27,0.71,601877,426465,1028342,,,
2013-03-28,0.98,584444,570091,1154535,,,
2013-04-01,0.83,391059,324680,715739,,,
2013-04-02,0.74,764469,563283,1327752,,,
2013-04-03,0.99,759450,752339,1511789,,,
2013-04-04,1.12,588636,657518,1246154,,,
2013-04-05,0.85,781353,665905,1447258,,,
2013-04-08,0.81,492675,400762,893437,,,
2013-04-09,0.49,1068953,518584,1587537,,,
2013-04-10,0.81,1066150,861369,1927519,,,
2013-04-11,0.81,956142,777675,1733817,,,
2013-04-12,1.14,693534,789468,1483002,,,
2013-04-15,0.91,1349333,1226320,2575653,,,
2013-04-16,0.67,1150153,765883,1916036,,,
2013-04-17,1.15,1100008,1266080,2366088,,,
2013-04-18,1.22,993283,1216499,2209782,,,
2013-04-19,1.14,577978,658756,1236734,,,
2013-04-22,1.14,405530,463210,868740,,,
2013-04-23,0.95,777039,735392,1512431,,,
2013-04-24,0.81,643934,520453,1164387,,,
2013-04-25,1.13,437752,492982,930734,,,
2013-04-26,1.02,496151,506721,1002872,,,
2013-04-29,1.06,403672,426072,829744,,,
2013-04-30,0.8,561664,450292,1011956,,,
2013-05-01,1.12,513121,574069,1087190,,,
2013-05-02,1,674114,676712,1350826,,,
2013-05-03,0.93,1044697,967541,2012238,,,
2013-05-06,0.86,685890,591303,1277193,,,
2013-05-07,1.07,637151,681222,1318373,,,
2013-05-08,0.88,777186,681748,1458934,,,
2013-05-09,1.02,779550,793645,1573195,,,
2013-05-10,0.64,1006352,648424,1654776,,,
2013-05-13,0.96,528305,505393,1033698,,,
2013-05-14,0.96,1057944,1011705,2069649,,,
2013-05-15,0.69,1250028,862474,2112502,,,
2013-05-16,1.35,711749,961918,1673667,,,
2013-05-17,0.96,1003016,958160,1961176,,,
2013-05-20,0.92,733769,674288,1408057,,,
2013-05-21,0.98,924652,907806,1832458,,,
2013-05-22,0.99,1187240,1173041,2360281,,,
2013-05-23,0.98,788505,768865,1557370,,,
2013-05-24,1.74,456725,796980,1253705,,,
2013-05-28,1.11,516023,575239,1091262,,,
2013-05-29,0.71,808959,571726,1380685,,,
2013-05-30,1.05,470611,496218,966829,,,
2013-05-31,1.47,594310,874699,1469009,,,
2013-06-03,0.93,787500,732310,1519810,,,
2013-06-04,1.39,474306,661608,1135914,,,
2013-06-05,1.23,945626,1167477,2113103,,,
2013-06-06,1.48,898605,1327650,2226255,,,
2013-06-07,1.22,738881,900053,1638934,,,
2013-06-10,1.17,474696,555382,1030078,,,
2013-06-11,0.83,792559,659007,1451566,,,
2013-06-12,1.16,726642,846055,1572697,,,
2013-06-13,1.15,787881,909961,1697842,,,
2013-06-14,1.31,735098,959690,1694788,,,
2013-06-17,1.04,802226,835903,1638129,,,
2013-06-18,0.84,842031,711141,1553172,,,
2013-06-19,1.15,868996,996792,1865788,,,
2013-06-20,1.4,1388202,1946189,3334391,,,
2013-06-21,1.31,856045,1123401,1979446,,,
2013-06-24,1.3,804990,1046299,1851289,,,
2013-06-25,1.55,472835,731645,1204480,,,
2013-06-26,0.83,739796,611130,1350926,,,
2013-06-27,1.2,685241,820051,1505292,,,
2013-06-28,1.23,533065,653463,1186528,,,
2013-07-01,1.06,556002,590112,1146114,,,
2013-07-02,1.21,511452,620551,1132003,,,
2013-07-03,1.41,309917,436264,746181,,,
2013-07-05,1.22,522459,635269,1157728,,,
2013-07-08,1.03,1109190,1140992,2250182,,,
2013-07-09,0.96,980927,937897,1918824,,,
2013-07-10,1.02,699743,712538,1412281,,,
2013-07-11,1.3,855514,1111934,1967448,,,
2013-07-12,0.74,942900,693175,1636075,,,
2013-07-15,0.94,907831,854791,1762622,,,
2013-07-16,1.11,710778,789159,1499937,,,
2013-07-17,1.07,797272,851113,1648385,,,
2013-07-18,0.88,1079288,947310,2026598,,,
2013-07-19,0.98,564537,551303,1115840,,,
2013-07-22,1.33,366473,487657,854130,,,
2013-07-23,1,455883,457140,913023,,,
2013-07-24,1.24,370402,460954,831356,,,
2013-07-25,1.2,436296,521488,957784,,,
2013-07-26,1.33,499752,662562,1162314,,,
2013-07-29,1.23,298623,367926,666549,,,
2013-07-30,0.9,457549,410814,868363,,,
2013-07-31,1.01,626998,636097,1263095,,,
2013-08-01,1.04,743269,776601,1519870,,,
2013-08-02,1.15,672820,775256,1448076,,,
2013-08-05,1,610346,613241,1223587,,,
2013-08-06,0.55,1301263,711619,2012882,,,
2013-08-07,1.07,540574,576085,1116659,,,
2013-08-08,0.85,662443,561891,1224334,,,
2013-08-09,1.24,448963,555961,1004924,,,
2013-08-12,0.78,539488,422649,962137,,,
2013-08-13,0.94,678862,639533,1318395,,,
2013-08-14,0.95,646163,615581,1261744,,,
2013-08-15,0.93,1330138,1236987,2567125,,,
2013-08-16,1.03,787775,813322,1601097,,,
2013-08-19,1.35,606771,819051,1425822,,,
2013-08-20,0.75,811270,609735,1421005,,,
2013-08-21,0.97,1034328,998440,2032768,,,
2013-08-22,1.03,485115,499604,984719,,,
2013-08-23,1.23,387638,476716,864354,,,
2013-08-26,1.09,416106,453274,869380,,,
2013-08-27,1.25,792023,989255,1781278,,,
2013-08-28,1.02,598796,612611,1211407,,,
2013-08-29,1.05,519300,543999,1063299,,,
2013-08-30,1.14,516308,589384,1105692,,,
2013-09-03,0.83,742302,613057,1355359,,,
2013-09-04,0.76,747997,565331,1313328,,,
2013-09-05,1.05,513086,537713,1050799,,,
2013-09-06,1.11,642419,715111,1357530,,,
2013-09-09,0.61,793526,482886,1276412,,,
2013-09-10,0.69,1075613,739701,1815314,,,
2013-09-11,1.12,812832,911561,1724393,,,
2013-09-12,0.82,756482,622957,1379439,,,
2013-09-13,0.77,666287,515109,1181396,,,
2013-09-16,1.02,753491,770876,1524367,,,
2013-09-17,0.88,922644,808024,1730668,,,
2013-09-18,0.91,1275644,1160654,2436298,,,
2013-09-19,0.78,1043479,812770,1856249,,,
2013-09-20,1.26,680761,859261,1540022,,,
2013-09-23,1.35,518283,698758,1217041,,,
2013-09-24,1.17,502637,590197,1092834,,,
2013-09-25,1.19,515545,615449,1130994,,,
2013-09-26,0.92,534293,492229,1026522,,,
2013-09-27,0.98,814334,797788,1612122,,,
2013-09-30,1.07,846083,905117,1751200,,,
2013-10-01,0.98,699374,684301,1383675,,,
2013-10-02,0.79,984718,776792,1761510,,,
2013-10-03,0.93,1255756,1173242,2428998,,,
2013-10-04,1.08,795527,857671,1653198,,,
2013-10-07,0.97,654649,634258,1288907,,,
2013-10-08,0.86,1594314,1378778,2973092,,,
2013-10-09,1.11,1231103,1363255,2594358,,,
2013-10-10,0.93,1285310,1196580,2481890,,,
2013-10-11,1.12,756433,849042,1605475,,,
2013-10-14,1.01,930700,939499,1870199,,,
2013-10-15,0.87,1149684,1000434,2150118,,,
2013-10-16,1.05,1338076,1405161,2743237,,,
2013-10-17,0.99,1340846,1331395,2672241,,,
2013-10-18,0.87,1424708,1234122,2658830,,,
2013-10-21,1.15,522189,601602,1123791,,,
2013-10-22,1.02,647094,662846,1309940,,,
2013-10-23,1.29,446983,575425,1022408,,,
2013-10-24,1.11,435835,482505,918340,,,
2013-10-25,1.32,361202,477015,838217,,,
2013-10-28,1.18,512046,603129,1115175,,,
2013-10-29,1.07,519410,555007,1074417,,,
2013-10-30,1.08,718478,776637,1495115,,,
2013-10-31,1.38,439857,605839,1045696,,,
2013-11-01,1.04,468487,488958,957445,,,
2013-11-04,0.84,574785,481519,1056304,,,
2013-11-05,0.74,661143,490045,1151188,,,
2013-11-06,1.1,492586,541475,1034061,,,
2013-11-07,0.79,923115,728234,1651349,,,
2013-11-08,1.2,560505,670650,1231155,,,
2013-11-11,0.96,522753,499539,1022292,,,
2013-11-12,0.95,662027,626380,1288407,,,
2013-11-13,0.85,765208,653918,1419126,,,
2013-11-14,0.99,1133376,1126766,2260142,,,
2013-11-15,1.05,660888,692918,1353806,,,
2013-11-18,0.97,786944,760219,1547163,,,
2013-11-19,0.7,986928,690501,1677429,,,
2013-11-20,1.09,763844,834434,1598278,,,
2013-11-21,1.01,692332,700441,1392773,,,
2013-11-22,1.4,631602,882016,1513618,,,
2013-11-25,1.15,463491,532267,995758,,,
2013-11-26,0.84,510134,429555,939689,,,
2013-11-27,0.9,525853,474992,1000845,,,
2013-11-29,1.27,363722,462285,826007,,,
2013-12-02,0.87,565292,493576,1058868,,,
2013-12-03,0.98,649398,635793,1285191,,,
2013-12-04,1.18,563817,666536,1230353,,,
2013-12-05,1.04,617449,642094,1259543,,,
2013-12-06,1.26,579718,731290,1311008,,,
2013-12-09,1.35,443171,598933,1042104,,,
2013-12-10,1.02,533696,544531,1078227,,,
2013-12-11,1.1,793238,869076,1662314,,,
2013-12-12,0.74,937166,694615,1631781,,,
2013-12-13,1.11,725722,802454,1528176,,,
2013-12-16,0.92,673023,619725,1292748,,,
2013-12-17,1.03,817524,840455,1657979,,,
2013-12-18,1,1119420,1118681,2238101,,,
2013-12-19,0.82,1265402,1041702,2307104,,,
2013-12-20,1.22,903749,1098473,2002222,,,
2013-12-23,0.74,695846,515634,1211480,,,
2013-12-24,0.64,543991,350124,894115,,,
2013-12-26,0.73,720675,528375,1249050,,,
2013-12-27,0.76,648434,492025,1140459,,,
2013-12-30,0.77,710253,544852,1255105,,,
2013-12-31,0.75,731912,551284,1283196,,,
2014-01-02,1.25,702527,875622,1578149,,,
2014-01-03,1.44,493132,711565,1204697,,,
2014-01-06,0.74,735403,545654,1281057,,,
2014-01-07,0.89,689124,611258,1300382,,,
2014-01-08,0.96,673944,645348,1319292,,,
2014-01-09,0.75,1073113,802927,1876040,,,
2014-01-10,0.93,754723,701693,1456416,,,
2014-01-13,0.69,1347252,930160,2277412,,,
2014-01-14,0.7,971663,681506,1653169,,,
2014-01-15,0.79,793063,624782,1417845,,,
2014-01-16,0.88,790807,698137,1488944,,,
2014-01-17,0.77,1094684,840849,1935533,,,
2014-01-21,0.83,806649,670977,1477626,,,
2014-01-22,1.15,759241,869509,1628750,,,
2014-01-23,0.9,983404,881659,1865063,,,
2014-01-24,0.94,1670486,1562879,3233365,,,
2014-01-27,0.93,1467744,1369578,2837322,,,
2014-01-28,0.91,748488,682273,1430761,,,
2014-01-29,1.23,772090,946024,1718114,,,
2014-01-30,1.13,737546,830486,1568032,,,
2014-01-31,0.7,1665045,1167882,2832927,,,
2014-02-03,0.69,2498842,1721298,4220140,,,
2014-02-04,1.14,1093539,1244203,2337742,,,
2014-02-05,1.01,973042,985601,1958643,,,
2014-02-06,0.98,1112154,1087178,2199332,,,
2014-02-07,0.75,1484649,1111378,2596027,,,
2014-02-10,1.05,616001,646810,1262811,,,
2014-02-11,1.01,1390950,1407071,2798021,,,
2014-02-12,0.98,699011,688210,1387221,,,
2014-02-13,0.96,754191,726782,1480973,,,
2014-02-14,1.01,996963,1003360,2000323,,,
2014-02-18,0.79,1062234,837531,1899765,,,
2014-02-19,0.91,1272381,1160454,2432835,,,
2014-02-20,0.89,946917,840352,1787269,,,
2014-02-21,0.8,772604,618599,1391203,,,
2014-02-24,0.89,788027,701722,1489749,,,
2014-02-25,0.85,571259,485287,1056546,,,
2014-02-26,0.94,554587,523381,1077968,,,
2014-02-27,1.1,537343,591387,1128730,,,
2014-02-28,0.89,1062371,942601,2004972,,,
2014-03-03,0.82,1060288,866468,1926756,,,
2014-03-04,1,770165,770542,1540707,,,
2014-03-05,1.31,487915,638332,1126247,,,
2014-03-06,1.23,612490,750962,1363452,,,
2014-03-07,0.94,822875,776439,1599314,,,
2014-03-10,0.7,956016,673972,1629988,,,
2014-03-11,0.82,786435,644539,1430974,,,
2014-03-12,1,607201,607550,1214751,,,
2014-03-13,0.9,1245889,1121262,2367151,,,
2014-03-14,0.59,1870095,1102638,2972733,,,
2014-03-17,0.83,962086,800763,1762849,,,
2014-03-18,0.67,1171881,789615,1961496,,,
2014-03-19,0.85,895639,763528,1659167,,,
2014-03-20,1.15,687764,793750,1481514,,,
2014-03-21,1.17,619108,723057,1342165,,,
2014-03-24,1.45,452708,656603,1109311,,,
2014-03-25,0.86,609329,525067,1134396,,,
2014-03-26,1.14,708516,805245,1513761,,,
2014-03-27,1.15,550175,633943,1184118,,,
2014-03-28,0.98,746993,733766,1480759,,,
2014-03-31,0.97,533256,516384,1049640,,,
2014-04-01,1.61,624944,1007693,1632637,,,
2014-04-02,0.62,1041931,641723,1683654,,,
2014-04-03,1.01,587161,593252,1180413,,,
2014-04-04,0.81,1185343,961805,2147148,,,
2014-04-07,0.9,909789,815229,1725018,,,
2014-04-08,0.99,522551,519490,1042041,,,
2014-04-09,0.94,580608,544076,1124684,,,
2014-04-10,0.88,976251,863355,1839606,,,
2014-04-11,0.99,1270346,1255072,2525418,,,
2014-04-14,0.61,1495699,916615,2412314,,,
2014-04-15,0.79,1270615,1004066,2274681,,,
2014-04-16,0.99,867129,855957,1723086,,,
2014-04-17,0.96,712522,682164,1394686,,,
2014-04-21,1.01,426765,429973,856738,,,
2014-04-22,0.71,966006,688957,1654963,,,
2014-04-23,1.16,314260,363549,677809,,,
2014-04-24,1.12,436935,489127,926062,,,
2014-04-25,1.3,508972,663892,1172864,,,
2014-04-28,0.9,461732,416494,878226,,,
2014-04-29,1.11,319954,354723,674677,,,
2014-04-30,0.71,562982,401215,964197,,,
2014-05-01,0.81,842087,683497,1525584,,,
2014-05-02,0.95,691022,654104,1345126,,,
2014-05-05,0.96,440075,424510,864585,,,
2014-05-06,0.71,616459,438815,1055274,,,
2014-05-07,0.76,545072,413577,958649,,,
2014-05-08,0.92,705449,648783,1354232,,,
2014-05-09,0.77,776425,599074,1375499,,,
2014-05-12,0.43,1653577,713334,2366911,,,
2014-05-13,0.89,809428,720623,1530051,,,
2014-05-14,1.25,685638,860430,1546068,,,
2014-05-15,1.03,1064328,1093768,2158096,,,
2014-05-16,0.89,919215,814726,1733941,,,
2014-05-19,1.15,428358,490637,918995,,,
2014-05-20,1,829739,831161,1660900,,,
2014-05-21,0.71,1354851,963825,2318676,,,
2014-05-22,0.85,676263,576812,1253075,,,
2014-05-23,0.65,880715,576006,1456721,,,
2014-05-27,0.99,605978,597328,1203306,,,
2014-05-28,0.93,635102,588986,1224088,,,
2014-05-29,0.75,808379,608338,1416717,,,
2014-05-30,0.99,604148,595828,1199976,,,
2014-06-02,1.17,576080,674862,1250942,,,
2014-06-03,1.38,386241,532804,919045,,,
2014-06-04,0.74,737716,547087,1284803,,,
2014-06-05,0.73,1530656,1120329,2650985,,,
2014-06-06,1.04,1047904,1089880,2137784,,,
2014-06-09,0.97,717308,698549,1415857,,,
2014-06-10,0.78,751511,582595,1334106,,,
2014-06-11,0.81,712642,573860,1286502,,,
2014-06-12,0.79,1023436,809873,1833309,,,
2014-06-13,0.67,1033562,696486,1730048,,,
2014-06-16,0.78,842679,658295,1500974,,,
2014-06-17,0.93,880820,823296,1704116,,,
2014-06-18,0.9,1287257,1160480,2447737,,,
2014-06-19,0.89,1049566,935447,1985013,,,
2014-06-20,0.84,883414,745083,1628497,,,
2014-06-23,0.86,530722,454269,984991,,,
2014-06-24,0.92,704717,646864,1351581,,,
2014-06-25,1.14,424722,485681,910403,,,
2014-06-26,1.05,524590,553152,1077742,,,
2014-06-27,1.29,447794,576407,1024201,,,
2014-06-30,1.31,480083,627700,1107783,,,
2014-07-01,1.05,772719,811898,1584617,,,
2014-07-02,1.04,599444,621648,1221092,,,
2014-07-03,1.39,450044,626148,1076192,,,
2014-07-07,1.35,449114,605200,1054314,,,
2014-07-08,0.75,1220607,915292,2135899,,,
2014-07-09,1.08,477906,516544,994450,,,
2014-07-10,1.06,708003,752877,1460880,,,
2014-07-11,1.27,722868,914702,1637570,,,
2014-07-14,0.98,780271,762298,1542569,,,
2014-07-15,0.8,1006117,808909,1815026,,,
2014-07-16,1.09,894319,973852,1868171,,,
2014-07-17,0.78,1385978,1077885,2463863,,,
2014-07-18,1.11,769088,853760,1622848,,,
2014-07-21,1.06,497613,525949,1023562,,,
2014-07-22,1.11,392909,436230,829139,,,
2014-07-23,0.98,480715,469178,949893,,,
2014-07-24,1.58,428541,678245,1106786,,,
2014-07-25,1.49,491009,733121,1224130,,,
2014-07-28,1.12,366182,410842,777024,,,
2014-07-29,1.07,379371,406330,785701,,,
2014-07-30,0.81,746272,603844,1350116,,,
2014-07-31,0.74,1694283,1260901,2955184,,,
2014-08-01,1.12,1266681,1420550,2687231,,,
2014-08-04,1.54,523820,808645,1332465,,,
2014-08-05,1.11,709705,786666,1496371,,,
2014-08-06,1.2,675239,808436,1483675,,,
2014-08-07,1.18,875132,1032617,1907749,,,
2014-08-08,1.31,730046,958641,1688687,,,
2014-08-11,0.63,1110053,694148,1804201,,,
2014-08-12,1.29,632897,818689,1451586,,,
2014-08-13,0.89,777888,694082,1471970,,,
2014-08-14,1.05,820784,859756,1680540,,,
2014-08-15,1.19,1011582,1204718,2216300,,,
2014-08-18,1.04,708891,733952,1442843,,,
2014-08-19,0.88,1089472,962586,2052058,,,
2014-08-20,0.76,932508,711386,1643894,,,
2014-08-21,0.8,731042,585031,1316073,,,
2014-08-22,0.91,746460,682422,1428882,,,
2014-08-25,0.84,581842,489989,1071831,,,
2014-08-26,0.87,521212,452619,973831,,,
2014-08-27,0.91,421950,384521,806471,,,
2014-08-28,1.21,450692,543851,994543,,,
2014-08-29,1.54,399260,616831,1016091,,,
2014-09-02,0.71,655148,468307,1123455,,,
2014-09-03,1.13,489371,551993,1041364,,,
2014-09-04,0.91,782072,708681,1490753,,,
2014-09-05,1.24,613587,760886,1374473,,,
2014-09-08,1.11,470527,521664,992191,,,
2014-09-09,1.12,569537,636904,1206441,,,
2014-09-10,1.11,612369,679325,1291694,,,
2014-09-11,1.04,680336,709622,1389958,,,
2014-09-12,0.92,1041388,956373,1997761,,,
2014-09-15,0.89,826628,732482,1559110,,,
2014-09-16,0.86,1103019,947913,2050932,,,
2014-09-17,0.95,795590,758211,1553801,,,
2014-09-18,1.01,721814,732269,1454083,,,
2014-09-19,0.8,1071170,860153,1931323,,,
2014-09-22,1.14,595955,681445,1277400,,,
2014-09-23,1.11,609122,673666,1282788,,,
2014-09-24,0.79,827992,657366,1485358,,,
2014-09-25,1,1016887,1020911,2037798,,,
2014-09-26,0.94,898866,842512,1741378,,,
2014-09-29,0.66,1089528,721412,1810940,,,
2014-09-30,1.38,515106,710023,1225129,,,
2014-10-01,1.28,937627,1202015,2139642,,,
2014-10-02,1,1025655,1030155,2055810,,,
2014-10-03,1.04,936735,973797,1910532,,,
2014-10-06,1.28,555792,709453,1265245,,,
2014-10-07,1.09,776268,844118,1620386,,,
2014-10-08,1.15,1023866,1172657,2196523,,,
2014-10-09,0.86,1291949,1116261,2408210,,,
2014-10-10,1.06,1492649,1586027,3078676,,,
2014-10-13,1.43,1324061,1896963,3221024,,,
2014-10-14,0.88,1867208,1647145,3514353,,,
2014-10-15,1.29,2067098,2667763,4734861,,,
2014-10-16,0.96,1870739,1799477,3670216,,,
2014-10-17,1.7,807972,1375376,2183348,,,
2014-10-20,1.11,975667,1084275,2059942,,,
2014-10-21,1.38,1206830,1669005,2875835,,,
2014-10-22,1.35,881698,1193674,2075372,,,
2014-10-23,0.77,1180237,904833,2085070,,,
2014-10-24,0.96,668302,639187,1307489,,,
2014-10-27,1.41,387910,547211,935121,,,
2014-10-28,1.11,991922,1102092,2094014,,,
2014-10-29,1.13,841461,949372,1790833,,,
2014-10-30,1.13,674174,763457,1437631,,,
2014-10-31,0.98,1119665,1092384,2212049,,,
2014-11-03,1.08,687980,741079,1429059,,,
2014-11-04,1.04,522295,541795,1064090,,,
2014-11-05,1.06,570452,605969,1176421,,,
2014-11-06,1.1,606091,669707,1275798,,,
2014-11-07,1.31,568372,747103,1315475,,,
2014-11-10,1.19,599705,711466,1311171,,,
2014-11-11,0.98,557291,548886,1106177,,,
2014-11-12,0.92,657652,603771,1261423,,,
2014-11-13,1.29,684872,886347,1571219,,,
2014-11-14,1.35,586880,790155,1377035,,,
2014-11-17,1.2,490062,587734,1077796,,,
2014-11-18,1.5,670099,1006333,1676432,,,
2014-11-19,1.05,750545,788136,1538681,,,
2014-11-20,1.52,548870,836393,1385263,,,
2014-11-21,1.06,807130,851929,1659059,,,
2014-11-24,1.22,423945,515808,939753,,,
2014-11-25,1.33,376449,502445,878894,,,
2014-11-26,1.19,463300,551786,1015086,,,
2014-11-28,1.7,393833,667766,1061599,,,
2014-12-01,1.36,537318,728687,1266005,,,
2014-12-02,1.8,422395,759465,1181860,,,
2014-12-03,0.8,691824,552630,1244454,,,
2014-12-04,1.38,505322,698703,1204025,,,
2014-12-05,1.75,645797,1130521,1776318,,,
2014-12-08,1.52,558629,850657,1409286,,,
2014-12-09,1.2,668043,803878,1471921,,,
2014-12-10,0.95,1008383,961621,1970004,,,
2014-12-11,0.92,942117,866361,1808478,,,
2014-12-12,1.07,1437790,1543229,2981019,,,
2014-12-15,1.21,1030389,1245100,2275489,,,
2014-12-16,0.86,1470142,1271303,2741445,,,
2014-12-17,1.51,1035760,1562481,2598241,,,
2014-12-18,0.86,1207559,1037550,2245109,,,
2014-12-19,1.25,871688,1090737,1962425,,,
2014-12-22,1.03,586235,603876,1190111,,,
2014-12-23,1.31,476854,626127,1102981,,,
2014-12-24,1.27,243966,310424,554390,,,
2014-12-26,0.89,527012,470701,997713,,,
2014-12-29,1,448310,446500,894810,,,
2014-12-30,1.33,528606,703361,1231967,,,
2014-12-31,1.25,601396,749518,1350914,,,
2015-01-02,1.67,576980,962036,1539016,,,
2015-01-05,1.4,764858,1071808,1836666,,,
2015-01-06,1.71,667622,1139770,1807392,,,
2015-01-07,1.3,653138,847249,1500387,,,
2015-01-08,1.13,758696,860960,1619656,,,
2015-01-09,1.51,544155,821527,1365682,,,
2015-01-12,1.56,368133,575502,943635,,,
2015-01-13,1.06,731150,777920,1509070,,,
2015-01-14,1.26,904718,1138985,2043703,,,
2015-01-15,1.12,932891,1041722,1974613,,,
2015-01-16,1.23,860778,1061231,1922009,,,
2015-01-20,0.83,887307,732370,1619677,,,
2015-01-21,1.25,735992,917949,1653941,,,
2015-01-22,1.3,625901,813448,1439349,,,
2015-01-23,1.96,678085,1326982,2005067,,,
2015-01-26,1.08,463152,498645,961797,,,
2015-01-27,1.25,476814,595757,1072571,,,
2015-01-28,1.19,555916,659613,1215529,,,
2015-01-29,1.49,648074,968094,1616168,,,
2015-01-30,1.63,636812,1035664,1672476,,,
2015-02-02,1.26,599449,752769,1352218,,,
