,PCRatio,VolumeCall,VolumePut,VolumeTotal,OpenInterestCall,OpenInterestPut,OpenInterestTotal
2012-12-18,0.51,1140797,578498,1719295,0,0,0
2012-12-19,0.64,892004,568462,1460466,0,0,0
2012-12-20,0.64,879313,566642,1445955,0,0,0
2012-12-21,0.71,1025621,731804,1757425,0,0,0
2012-12-24,0.65,370957,239914,610871,0,0,0
2012-12-26,0.74,590139,436280,1026419,0,0,0
2012-12-27,0.68,704225,480578,1184803,0,0,0
2012-12-28,0.64,672136,429236,1101372,0,0,0
2012-12-31,0.62,777569,485969,1263538,0,0,0
2013-01-02,0.55,1031381,567180,1598561,0,0,0
2013-01-03,0.53,1023718,542126,1565844,0,0,0
2013-01-04,0.64,929392,596575,1525967,0,0,0
2013-01-07,0.68,690162,469158,1159320,0,0,0
2013-01-08,0.78,693048,543080,1236128,0,0,0
2013-01-09,0.61,847872,520752,1368624,0,0,0
2013-01-10,0.66,937748,621614,1559362,0,0,0
2013-01-11,0.63,863049,545871,1408920,0,0,0
2013-01-14,0.52,939954,486423,1426377,0,0,0
2013-01-15,0.67,868787,582208,1450995,0,0,0
2013-01-16,0.75,890353,670859,1561212,0,0,0
2013-01-17,0.61,1007254,611928,1619182,0,0,0
2013-01-18,0.54,1187424,637024,1824448,0,0,0
2013-01-22,0.68,929497,635146,1564643,0,0,0
2013-01-23,0.69,816558,566364,1382922,0,0,0
2013-01-24,0.65,1108726,720079,1828805,0,0,0
2013-01-25,0.64,995873,637911,1633784,0,0,0
2013-01-28,0.76,852221,644295,1496516,0,0,0
2013-01-29,0.68,856151,581147,1437298,0,0,0
2013-01-30,0.67,825206,555135,1380341,0,0,0
2013-01-31,0.73,785568,571152,1356720,0,0,0
2013-02-01,0.57,1020229,586459,1606688,0,0,0
2013-02-04,0.69,765396,531545,1296941,0,0,0
2013-02-05,0.59,943144,558877,1502021,0,0,0
2013-02-06,0.6,888166,529401,1417567,0,0,0
2013-02-07,0.66,806486,534829,1341315,0,0,0
2013-02-08,0.57,924613,524905,1449518,0,0,0
2013-02-11,0.56,824905,465420,1290325,0,0,0
2013-02-12,0.61,925067,561136,1486203,0,0,0
2013-02-13,0.65,1009034,657978,1667012,0,0,0
2013-02-14,0.62,1009032,624707,1633739,0,0,0
2013-02-15,0.59,1233749,732822,1966571,0,0,0
2013-02-19,0.58,944166,545231,1489397,0,0,0
2013-02-20,0.72,910664,659947,1570611,0,0,0
2013-02-21,0.72,1014832,726109,1740941,0,0,0
2013-02-22,0.59,904478,533604,1438082,0,0,0
2013-02-25,0.73,817601,596281,1413882,0,0,0
2013-02-26,0.75,756562,564143,1320705,0,0,0
2013-02-27,0.63,873962,546772,1420734,0,0,0
2013-02-28,0.67,768185,514899,1283084,0,0,0
2013-03-01,0.74,804663,597953,1402616,0,0,0
2013-03-04,0.67,706139,471529,1177668,0,0,0
2013-03-05,0.65,903460,590068,1493528,0,0,0
2013-03-06,0.54,1052419,564012,1616431,0,0,0
2013-03-07,0.59,996967,585654,1582621,0,0,0
2013-03-08,0.62,943952,581943,1525895,0,0,0
2013-03-11,0.65,836681,541525,1378206,0,0,0
2013-03-12,0.61,846886,515018,1361904,0,0,0
2013-03-13,0.62,815238,509199,1324437,0,0,0
2013-03-14,0.64,920340,591614,1511954,0,0,0
2013-03-15,0.56,1279243,712570,1991813,0,0,0
2013-03-18,0.65,788981,510436,1299417,0,0,0
2013-03-19,0.72,867219,627137,1494356,0,0,0
2013-03-20,0.59,789463,462852,1252315,0,0,0
2013-03-21,0.64,796984,506105,1303089,0,0,0
2013-03-22,0.69,818738,567362,1386100,0,0,0
2013-03-25,0.72,796191,569704,1365895,0,0,0
2013-03-26,0.62,634974,396585,1031559,0,0,0
2013-03-27,0.68,688124,464786,1152910,0,0,0
2013-03-28,0.62,769891,481073,1250964,0,0,0
2013-04-01,0.7,614203,427001,1041204,0,0,0
2013-04-02,0.64,748579,480087,1228666,0,0,0
2013-04-03,0.76,829672,627496,1457168,0,0,0
2013-04-04,0.73,658062,482021,1140083,0,0,0
2013-04-05,0.7,738672,520588,1259260,0,0,0
2013-04-08,0.58,625459,362971,988430,0,0,0
2013-04-09,0.6,810861,482828,1293689,0,0,0
2013-04-10,0.58,1040707,599418,1640125,0,0,0
2013-04-11,0.62,967947,598847,1566794,0,0,0
2013-04-12,0.7,802611,564999,1367610,0,0,0
2013-04-15,0.7,1006601,701953,1708554,0,0,0
2013-04-16,0.7,825691,579344,1405035,0,0,0
2013-04-17,0.79,1072115,843020,1915135,0,0,0
2013-04-18,0.75,934624,701609,1636233,0,0,0
2013-04-19,0.85,1004504,852133,1856637,0,0,0
2013-04-22,0.66,872454,575047,1447501,0,0,0
2013-04-23,0.66,969989,636801,1606790,0,0,0
2013-04-24,0.58,1163729,680569,1844298,0,0,0
2013-04-25,0.61,182169,111008,293177,0,0,0
2013-04-26,0.65,749463,486427,1235890,0,0,0
2013-04-29,0.58,813769,475108,1288877,0,0,0
2013-04-30,0.62,852248,529751,1381999,0,0,0
2013-05-01,0.68,843942,572496,1416438,0,0,0
2013-05-02,0.55,885070,484902,1369972,0,0,0
2013-05-03,0.61,1021707,627249,1648956,0,0,0
2013-05-06,0.53,924082,493298,1417380,0,0,0
2013-05-07,0.63,904327,566733,1471060,0,0,0
2013-05-08,0.66,929032,613414,1542446,0,0,0
2013-05-09,0.58,994086,575327,1569413,0,0,0
2013-05-10,0.59,955830,559174,1515004,0,0,0
2013-05-13,0.6,799499,478945,1278444,0,0,0
2013-05-14,0.52,1057497,548126,1605623,0,0,0
2013-05-15,0.52,1108012,579498,1687510,0,0,0
2013-05-16,0.54,1113435,602002,1715437,0,0,0
2013-05-17,0.5,1226557,614159,1840716,0,0,0
2013-05-20,0.52,1035030,540534,1575564,0,0,0
2013-05-21,0.54,906425,490053,1396478,0,0,0
2013-05-22,0.67,1095693,734791,1830484,0,0,0
2013-05-23,0.67,833646,562693,1396339,0,0,0
2013-05-24,0.73,706424,519174,1225598,0,0,0
2013-05-28,0.58,907475,530289,1437764,0,0,0
2013-05-29,0.64,857525,550590,1408115,0,0,0
2013-05-30,0.48,1030791,492508,1523299,0,0,0
2013-05-31,0.66,880284,577641,1457925,0,0,0
2013-06-03,0.63,931143,582323,1513466,0,0,0
2013-06-04,0.67,894939,603049,1497988,0,0,0
2013-06-05,0.73,835660,609976,1445636,0,0,0
2013-06-06,0.63,859324,539721,1399045,0,0,0
2013-06-07,0.67,976741,655799,1632540,0,0,0
2013-06-10,0.59,845798,501983,1347781,0,0,0
2013-06-11,0.81,788150,635892,1424042,0,0,0
2013-06-12,0.75,725716,540785,1266501,0,0,0
2013-06-13,0.63,777567,486640,1264207,0,0,0
2013-06-14,0.73,758927,554549,1313476,0,0,0
2013-06-17,0.65,877602,571871,1449473,0,0,0
2013-06-18,0.54,940922,508724,1449646,0,0,0
2013-06-19,0.66,854718,559941,1414659,0,0,0
2013-06-20,0.79,1220384,964067,2184451,0,0,0
2013-06-21,0.82,1517087,1247238,2764325,0,0,0
2013-06-24,0.65,1175933,769071,1945004,0,0,0
2013-06-25,0.59,856425,503173,1359598,0,0,0
2013-06-26,0.67,882003,595294,1477297,0,0,0
2013-06-27,0.71,896389,640428,1536817,0,0,0
2013-06-28,0.66,833558,546963,1380521,0,0,0
2013-07-01,0.6,800235,479294,1279529,0,0,0
2013-07-02,0.65,816181,531877,1348058,0,0,0
2013-07-03,0.76,464302,353401,817703,0,0,0
2013-07-05,0.6,701172,424061,1125233,0,0,0
2013-07-08,0.69,800223,554842,1355065,0,0,0
2013-07-09,0.54,1004361,546116,1550477,0,0,0
2013-07-10,0.57,909653,520132,1429785,0,0,0
2013-07-11,0.57,1088343,625051,1713394,0,0,0
2013-07-12,0.67,992492,661075,1653567,0,0,0
2013-07-15,0.53,1041127,549537,1590664,0,0,0
2013-07-16,0.64,1056233,672482,1728715,0,0,0
2013-07-17,0.62,1180834,729781,1910615,0,0,0
2013-07-18,0.5,1431352,709351,2140703,0,0,0
2013-07-19,0.54,1550856,843540,2394396,0,0,0
2013-07-22,0.67,1022900,682552,1705452,0,0,0
2013-07-23,0.66,1058992,693978,1752970,0,0,0
2013-07-24,0.65,1101178,717390,1818568,0,0,0
2013-07-25,0.59,1155473,683664,1839137,0,0,0
2013-07-26,0.64,966413,622756,1589169,0,0,0
2013-07-29,0.6,883035,527507,1410542,0,0,0
2013-07-30,0.56,1140176,637829,1778005,0,0,0
2013-07-31,0.6,1088383,649966,1738349,0,0,0
2013-08-01,0.55,1178959,650748,1829707,0,0,0
2013-08-02,0.58,1051078,607739,1658817,0,0,0
2013-08-05,0.59,931789,548187,1479976,0,0,0
2013-08-06,0.63,987293,622038,1609331,0,0,0
2013-08-07,0.63,987502,625431,1612933,0,0,0
2013-08-08,0.58,1114452,641593,1756045,0,0,0
2013-08-09,0.58,1116893,650352,1767245,0,0,0
2013-08-12,0.55,1034464,571858,1606322,0,0,0
2013-08-13,0.49,1360792,669341,2030133,0,0,0
2013-08-14,0.53,1326331,708597,2034928,0,0,0
2013-08-15,0.66,1293346,848218,2141564,0,0,0
2013-08-16,0.6,1338157,798234,2136391,0,0,0
2013-08-19,0.54,1102624,595360,1697984,0,0,0
2013-08-20,0.61,992955,603745,1596700,0,0,0
2013-08-21,0.64,938774,605156,1543930,0,0,0
2013-08-22,0.55,791998,434075,1226073,0,0,0
2013-08-23,0.6,1069709,641067,1710776,0,0,0
2013-08-26,0.61,902411,547455,1449866,0,0,0
2013-08-27,0.68,919663,625133,1544796,0,0,0
2013-08-28,0.55,819541,446751,1266292,0,0,0
2013-08-29,0.6,767414,461727,1229141,0,0,0
2013-08-30,0.67,696974,470454,1167428,0,0,0
2013-09-03,0.54,947368,513901,1461269,0,0,0
2013-09-04,0.54,988507,538592,1527099,0,0,0
2013-09-05,0.52,923418,481843,1405261,0,0,0
2013-09-06,0.5,1125139,563541,1688680,0,0,0
2013-09-09,0.45,1057353,479336,1536689,0,0,0
2013-09-10,0.48,1178951,566417,1745368,0,0,0
2013-09-11,0.61,1066539,651879,1718418,0,0,0
2013-09-12,0.63,985262,624424,1609686,0,0,0
2013-09-13,0.6,907155,541493,1448648,0,0,0
2013-09-16,0.57,990144,567465,1557609,0,0,0
2013-09-17,0.57,1001072,574060,1575132,0,0,0
2013-09-18,0.53,1353970,720318,2074288,0,0,0
2013-09-19,0.57,1334625,764473,2099098,0,0,0
2013-09-20,0.6,1410621,841277,2251898,0,0,0
2013-09-23,0.7,1103600,769159,1872759,0,0,0
2013-09-24,0.56,1213513,684217,1897730,0,0,0
2013-09-25,0.62,998811,615794,1614605,0,0,0
2013-09-26,0.49,1372332,668252,2040584,0,0,0
2013-09-27,0.7,1098107,768766,1866873,0,0,0
2013-09-30,0.76,892766,680664,1573430,0,0,0
2013-10-01,0.53,1058205,557455,1615660,0,0,0
2013-10-02,0.61,989049,598837,1587886,0,0,0
2013-10-03,0.69,1025559,712575,1738134,0,0,0
2013-10-04,0.59,1027808,605763,1633571,0,0,0
2013-10-07,0.6,900560,543556,1444116,0,0,0
2013-10-08,0.72,1096605,789272,1885877,0,0,0
2013-10-09,0.69,1141280,784876,1926156,0,0,0
2013-10-10,0.63,1071340,669637,1740977,0,0,0
2013-10-11,0.6,1134755,677311,1812066,0,0,0
2013-10-14,0.59,926472,551031,1477503,0,0,0
2013-10-15,0.66,1076966,711160,1788126,0,0,0
2013-10-16,0.54,1220545,659086,1879631,0,0,0
2013-10-17,0.54,1420025,768132,2188157,0,0,0
2013-10-18,0.46,2062165,944934,3007099,0,0,0
2013-10-21,0.53,1431721,765823,2197544,0,0,0
2013-10-22,0.54,1434251,780403,2214654,0,0,0
2013-10-23,0.58,1323496,772000,2095496,0,0,0
2013-10-24,0.6,1320529,786479,2107008,0,0,0
2013-10-25,0.64,1223113,784715,2007828,0,0,0
2013-10-28,0.53,1255763,659765,1915528,0,0,0
2013-10-29,0.52,1429088,740134,2169222,0,0,0
2013-10-30,0.6,1260066,753919,2013985,0,0,0
2013-10-31,0.57,1232305,699013,1931318,0,0,0
2013-11-01,0.61,1166171,708134,1874305,0,0,0
2013-11-04,0.54,1198172,649486,1847658,0,0,0
2013-11-05,0.57,1162203,660127,1822330,0,0,0
2013-11-06,0.58,1202490,702505,1904995,0,0,0
2013-11-07,0.57,1429654,819267,2248921,0,0,0
2013-11-08,0.51,1412367,716262,2128629,0,0,0
2013-11-11,0.52,1065479,555297,1620776,0,0,0
2013-11-12,0.55,1130728,625004,1755732,0,0,0
2013-11-13,0.56,1172404,651593,1823997,0,0,0
2013-11-14,0.59,1328265,781600,2109865,0,0,0
2013-11-15,0.55,1527023,836216,2363239,0,0,0
2013-11-18,0.58,1403036,816473,2219509,0,0,0
2013-11-19,0.69,1056727,728222,1784949,0,0,0
2013-11-20,0.63,993467,626207,1619674,0,0,0
2013-11-21,0.48,1170485,558737,1729222,0,0,0
2013-11-22,0.6,1199895,718540,1918435,0,0,0
2013-11-25,0.54,1129604,610053,1739657,0,0,0
2013-11-26,0.54,1148435,620271,1768706,0,0,0
2013-11-27,0.6,962310,572765,1535075,0,0,0
2013-11-29,0.48,675800,321804,997604,0,0,0
2013-12-02,0.51,1022657,526172,1548829,0,0,0
2013-12-03,0.61,998346,605372,1603718,0,0,0
2013-12-04,0.56,1021052,576083,1597135,0,0,0
2013-12-05,0.52,1091333,564836,1656169,0,0,0
2013-12-06,0.53,1150004,610125,1760129,0,0,0
2013-12-09,0.62,987552,610511,1598063,0,0,0
2013-12-10,0.58,933277,537039,1470316,0,0,0
2013-12-11,0.62,988384,609726,1598110,0,0,0
2013-12-12,0.53,1070098,563694,1633792,0,0,0
2013-12-13,0.67,964168,643938,1608106,0,0,0
2013-12-16,0.5,967608,481954,1449562,0,0,0
2013-12-17,0.53,1052970,561173,1614143,0,0,0
2013-12-18,0.62,1307296,814502,2121798,0,0,0
2013-12-19,0.52,1173892,611810,1785702,0,0,0
2013-12-20,0.5,1674286,831986,2506272,0,0,0
2013-12-23,0.49,1329187,654076,1983263,0,0,0
2013-12-24,0.46,617199,286322,903521,0,0,0
2013-12-26,0.59,841970,496660,1338630,0,0,0
2013-12-27,0.54,1060337,567824,1628161,0,0,0
2013-12-30,0.49,1029930,506622,1536552,0,0,0
2013-12-31,0.46,993447,453040,1446487,0,0,0
2014-01-02,0.56,1095587,616347,1711934,0,0,0
2014-01-03,0.54,1148373,623494,1771867,0,0,0
2014-01-06,0.52,1287636,673624,1961260,0,0,0
2014-01-07,0.47,1414866,667557,2082423,0,0,0
2014-01-08,0.5,1414755,710741,2125496,0,0,0
2014-01-09,0.55,1492315,814895,2307210,0,0,0
2014-01-10,0.53,1608895,849179,2458074,0,0,0
2014-01-13,0.61,1440922,878355,2319277,0,0,0
2014-01-14,0.52,1394833,726999,2121832,0,0,0
2014-01-15,0.48,1845563,891302,2736865,0,0,0
2014-01-16,0.57,1576034,890926,2466960,0,0,0
2014-01-17,0.53,1979449,1049060,3028509,0,0,0
2014-01-21,0.57,1492797,857055,2349852,0,0,0
2014-01-22,0.52,1407929,734749,2142678,0,0,0
2014-01-23,0.65,1346004,879643,2225647,0,0,0
2014-01-24,0.69,1660673,1146225,2806898,0,0,0
2014-01-27,0.53,1496685,793579,2290264,0,0,0
2014-01-28,0.53,1225915,648952,1874867,0,0,0
2014-01-29,0.62,1202254,746970,1949224,0,0,0
2014-01-30,0.54,1345559,726483,2072042,0,0,0
2014-01-31,0.66,1343844,886751,2230595,0,0,0
2014-02-03,0.61,1366803,840283,2207086,0,0,0
2014-02-04,0.6,1159295,693919,1853214,0,0,0
2014-02-05,0.62,1254114,772771,2026885,0,0,0
2014-02-06,0.61,1258650,765132,2023782,0,0,0
2014-02-07,0.68,1385288,939405,2324693,0,0,0
2014-02-10,0.71,1016821,717369,1734190,0,0,0
2014-02-11,0.55,1282550,707899,1990449,0,0,0
2014-02-12,0.64,1091205,698278,1789483,0,0,0
2014-02-13,0.57,1353117,768603,2121720,0,0,0
2014-02-14,0.57,1254467,720650,1975117,0,0,0
2014-02-18,0.61,1231461,749959,1981420,0,0,0
2014-02-19,0.55,1311492,724952,2036444,0,0,0
2014-02-20,0.58,1300181,751977,2052158,0,0,0
2014-02-21,0.55,1619551,894944,2514495,0,0,0
2014-02-24,0.55,1446605,794231,2240836,0,0,0
2014-02-25,0.57,1291604,730752,2022356,0,0,0
2014-02-26,0.57,1313950,755043,2068993,0,0,0
2014-02-27,0.58,1215816,710189,1926005,0,0,0
2014-02-28,0.63,1422140,895915,2318055,0,0,0
2014-03-03,0.62,1021232,634616,1655848,0,0,0
2014-03-04,0.48,1293919,617979,1911898,0,0,0
2014-03-05,0.46,1350090,614508,1964598,0,0,0
2014-03-06,0.53,1337040,703345,2040385,0,0,0
2014-03-07,0.55,1283407,709704,1993111,0,0,0
2014-03-10,0.67,973428,650435,1623863,0,0,0
2014-03-11,0.58,1190112,691972,1882084,0,0,0
2014-03-12,0.71,949706,672270,1621976,0,0,0
2014-03-13,0.69,1224166,846943,2071109,0,0,0
2014-03-14,0.69,1255743,864258,2120001,0,0,0
2014-03-17,0.57,987063,560258,1547321,0,0,0
2014-03-18,0.55,1044200,569299,1613499,0,0,0
2014-03-19,0.53,1128832,596821,1725653,0,0,0
2014-03-20,0.55,1313327,718867,2032194,0,0,0
2014-03-21,0.62,1623688,1004979,2628667,0,0,0
2014-03-24,0.66,1230940,807877,2038817,0,0,0
2014-03-25,0.53,1201404,641657,1843061,0,0,0
2014-03-26,0.64,1190334,765067,1955401,0,0,0
2014-03-27,0.57,1245466,712028,1957494,0,0,0
2014-03-28,0.64,1132631,728463,1861094,0,0,0
2014-03-31,0.57,957440,543919,1501359,0,0,0
2014-04-01,0.47,1140176,535526,1675702,0,0,0
2014-04-02,0.51,1034225,532460,1566685,0,0,0
2014-04-03,0.59,1036264,616291,1652555,0,0,0
2014-04-04,0.65,1353316,881123,2234439,0,0,0
2014-04-07,0.62,1191687,735204,1926891,0,0,0
2014-04-08,0.56,992829,558607,1551436,0,0,0
2014-04-09,0.45,1215530,551511,1767041,0,0,0
2014-04-10,0.7,1030621,720460,1751081,0,0,0
2014-04-11,0.75,1085976,814735,1900711,0,0,0
2014-04-14,0.61,930636,569535,1500171,0,0,0
2014-04-15,0.59,1193003,703254,1896257,0,0,0
2014-04-16,0.53,1219255,651101,1870356,0,0,0
2014-04-17,0.57,1461005,838080,2299085,0,0,0
2014-04-21,0.47,1068453,502807,1571260,0,0,0
2014-04-22,0.48,1089786,520429,1610215,0,0,0
2014-04-23,0.69,1052651,728528,1781179,0,0,0
2014-04-24,0.61,1258327,767066,2025393,0,0,0
2014-04-25,0.71,1205943,861370,2067313,0,0,0
2014-04-28,0.69,1258431,865253,2123684,0,0,0
2014-04-29,0.61,1090565,666455,1757020,0,0,0
2014-04-30,0.54,1125769,608590,1734359,0,0,0
2014-05-01,0.56,1192726,668824,1861550,0,0,0
2014-05-02,0.65,955063,621648,1576711,0,0,0
2014-05-05,0.65,781443,508622,1290065,0,0,0
2014-05-06,0.68,1049527,713728,1763255,0,0,0
2014-05-07,0.67,1183947,798214,1982161,0,0,0
2014-05-08,0.66,1095234,718012,1813246,0,0,0
2014-05-09,0.72,981880,710647,1692527,0,0,0
2014-05-12,0.53,1045035,552397,1597432,0,0,0
2014-05-13,0.61,981878,598112,1579990,0,0,0
2014-05-14,0.72,839671,600405,1440076,0,0,0
2014-05-15,0.69,1075564,741764,1817328,0,0,0
2014-05-16,0.68,1149404,783528,1932932,0,0,0
2014-05-19,0.54,1031567,556188,1587755,0,0,0
2014-05-20,0.66,893701,589710,1483411,0,0,0
2014-05-21,0.68,851930,575500,1427430,0,0,0
2014-05-22,0.71,861051,610257,1471308,0,0,0
2014-05-23,0.58,1016591,591881,1608472,0,0,0
2014-05-27,0.53,1090183,580342,1670525,0,0,0
2014-05-28,0.56,863949,486654,1350603,0,0,0
2014-05-29,0.52,1036011,543871,1579882,0,0,0
2014-05-30,0.56,1145218,638659,1783877,0,0,0
2014-06-02,0.62,774029,482891,1256920,0,0,0
2014-06-03,0.58,811243,468995,1280238,0,0,0
2014-06-04,0.43,1145475,493350,1638825,0,0,0
2014-06-05,0.5,1073466,535021,1608487,0,0,0
2014-06-06,0.47,1281037,608426,1889463,0,0,0
2014-06-09,0.48,1128969,536838,1665807,0,0,0
2014-06-10,0.52,1218867,628130,1846997,0,0,0
2014-06-11,0.5,1047813,525927,1573740,0,0,0
2014-06-12,0.51,1277212,650399,1927611,0,0,0
2014-06-13,0.56,1154670,645157,1799827,0,0,0
2014-06-16,0.48,993144,473976,1467120,0,0,0
2014-06-17,0.49,1033096,503924,1537020,0,0,0
2014-06-18,0.38,1349175,516593,1865768,0,0,0
2014-06-19,0.47,1206358,561002,1767360,0,0,0
2014-06-20,0.52,1600399,825912,2426311,0,0,0
2014-06-23,0.54,1231397,666232,1897629,0,0,0
2014-06-24,0.52,1203627,625342,1828969,0,0,0
2014-06-25,0.49,1064427,517206,1581633,0,0,0
2014-06-26,0.58,980298,565779,1546077,0,0,0
2014-06-27,0.52,1032959,538787,1571746,0,0,0
2014-06-30,0.5,1020910,513842,1534752,0,0,0
2014-07-01,0.51,1212579,623259,1835838,0,0,0
2014-07-02,0.57,1020080,585984,1606064,0,0,0
2014-07-03,0.49,814918,401851,1216769,0,0,0
2014-07-07,0.61,1074838,653092,1727930,0,0,0
2014-07-08,0.63,1225028,768609,1993637,0,0,0
2014-07-09,0.54,996828,539015,1535843,0,0,0
2014-07-10,0.67,981919,658585,1640504,0,0,0
2014-07-11,0.54,1176086,635493,1811579,0,0,0
2014-07-14,0.58,1034655,596017,1630672,0,0,0
2014-07-15,0.58,1070916,621050,1691966,0,0,0
2014-07-16,0.5,1544338,770552,2314890,0,0,0
2014-07-17,0.67,1336899,889963,2226862,0,0,0
2014-07-18,0.56,1554179,865032,2419211,0,0,0
2014-07-21,0.62,989087,612984,1602071,0,0,0
2014-07-22,0.59,1204019,707694,1911713,0,0,0
2014-07-23,0.59,1451893,853875,2305768,0,0,0
2014-07-24,0.58,1265176,730137,1995313,0,0,0
2014-07-25,0.62,1165984,717631,1883615,0,0,0
2014-07-28,0.59,1014794,595747,1610541,0,0,0
2014-07-29,0.6,1069898,639071,1708969,0,0,0
2014-07-30,0.57,1175991,673820,1849811,0,0,0
2014-07-31,0.64,1443155,916681,2359836,0,0,0
2014-08-01,1.04,1116272,1156395,2272667,0,0,0
2014-08-04,0.63,817377,513555,1330932,0,0,0
2014-08-05,0.74,792536,586926,1379462,0,0,0
2014-08-06,0.8,856101,686877,1542978,0,0,0
2014-08-07,0.65,1004791,648128,1652919,0,0,0
2014-08-08,0.65,908680,594034,1502714,0,0,0
2014-08-11,0.57,884384,502522,1386906,0,0,0
2014-08-12,0.67,809947,539081,1349028,0,0,0
2014-08-13,0.65,1019648,665552,1685200,0,0,0
2014-08-14,0.6,1012068,607912,1619980,0,0,0
2014-08-15,0.63,1350137,855030,2205167,0,0,0
2014-08-18,0.5,1104230,553213,1657443,0,0,0
2014-08-19,0.58,969422,561842,1531264,0,0,0
2014-08-20,0.56,825343,462892,1288235,0,0,0
2014-08-21,0.51,975017,497556,1472573,0,0,0
2014-08-22,0.56,999928,561866,1561794,0,0,0
2014-08-25,0.64,729525,463559,1193084,0,0,0
2014-08-26,0.53,886857,472129,1358986,0,0,0
2014-08-27,0.62,858107,529634,1387741,0,0,0
2014-08-28,0.62,774286,476577,1250863,0,0,0
2014-08-29,0.56,897281,506634,1403915,0,0,0
2014-09-02,0.63,1112719,704985,1817704,0,0,0
2014-09-03,0.65,1242695,802673,2045368,0,0,0
2014-09-04,0.65,1110373,723850,1834223,0,0,0
2014-09-05,0.62,1167493,724797,1892290,0,0,0
2014-09-08,0.61,1043570,636780,1680350,0,0,0
2014-09-09,0.59,1298158,759590,2057748,0,0,0
2014-09-10,0.58,1187148,691423,1878571,0,0,0
2014-09-11,0.64,986233,627508,1613741,0,0,0
2014-09-12,0.58,1352531,785721,2138252,0,0,0
2014-09-15,0.61,1191979,731113,1923092,0,0,0
2014-09-16,0.64,1104894,706969,1811863,0,0,0
2014-09-17,0.58,1068025,621497,1689522,0,0,0
2014-09-18,0.62,1228861,762798,1991659,0,0,0
2014-09-19,0.55,1712051,939686,2651737,0,0,0
2014-09-22,0.69,1159234,794183,1953417,0,0,0
2014-09-23,0.66,1038232,681676,1719908,0,0,0
2014-09-24,0.63,988521,625336,1613857,0,0,0
2014-09-25,0.77,1098824,848474,1947298,0,0,0
2014-09-26,0.71,992295,703023,1695318,0,0,0
2014-09-29,0.7,901681,635172,1536853,0,0,0
2014-09-30,0.65,1058595,692797,1751392,0,0,0
2014-10-01,0.78,1040041,815545,1855586,0,0,0
2014-10-02,0.62,1293607,796103,2089710,0,0,0
2014-10-03,0.54,1295434,693298,1988732,0,0,0
2014-10-06,0.63,996033,627190,1623223,0,0,0
2014-10-07,0.63,1039321,659251,1698572,0,0,0
2014-10-08,0.66,1344522,882366,2226888,0,0,0
2014-10-09,0.75,1248713,940010,2188723,0,0,0
2014-10-10,0.87,1391179,1207411,2598590,0,0,0
2014-10-13,0.91,1064687,969292,2033979,0,0,0
2014-10-14,0.78,1218284,954952,2173236,0,0,0
2014-10-15,0.76,1547938,1173661,2721599,0,0,0
2014-10-16,0.64,1357788,865669,2223457,0,0,0
2014-10-17,0.71,1532980,1085677,2618657,0,0,0
2014-10-20,0.59,1150775,674191,1824966,0,0,0
2014-10-21,0.6,1360425,821370,2181795,0,0,0
2014-10-22,0.74,1093621,811603,1905224,0,0,0
2014-10-23,0.61,1219121,744641,1963762,0,0,0
2014-10-24,0.63,1217007,765885,1982892,0,0,0
2014-10-27,0.66,916671,609083,1525754,0,0,0
2014-10-28,0.67,1222794,818915,2041709,0,0,0
2014-10-29,0.72,1089307,789150,1878457,0,0,0
2014-10-30,0.58,1182953,687197,1870150,0,0,0
2014-10-31,0.5,1611418,810601,2422019,0,0,0
2014-11-03,0.61,1157725,702597,1860322,0,0,0
2014-11-04,0.67,1019783,679470,1699253,0,0,0
2014-11-05,0.63,1015430,638753,1654183,0,0,0
2014-11-06,0.69,1028457,705352,1733809,0,0,0
2014-11-07,0.57,1166907,661445,1828352,0,0,0
2014-11-10,0.67,940321,629553,1569874,0,0,0
2014-11-11,0.64,860137,553978,1414115,0,0,0
2014-11-12,0.61,1207781,733384,1941165,0,0,0
2014-11-13,0.57,1328653,752423,2081076,0,0,0
2014-11-14,0.53,1310676,694455,2005131,0,0,0
2014-11-17,0.56,1140115,634422,1774537,0,0,0
2014-11-18,0.47,1272792,599152,1871944,0,0,0
2014-11-19,0.6,1059306,632848,1692154,0,0,0
2014-11-20,0.55,1156174,631602,1787776,0,0,0
2014-11-21,0.49,1582985,771664,2354649,0,0,0
2014-11-24,0.54,1126568,613312,1739880,0,0,0
2014-11-25,0.62,1050732,655394,1706126,0,0,0
2014-11-26,0.63,913352,577949,1491301,0,0,0
2014-11-28,0.65,810374,526359,1336733,0,0,0
2014-12-01,0.62,1247547,776232,2023779,0,0,0
2014-12-02,0.65,953300,615297,1568597,0,0,0
2014-12-03,0.65,935706,604914,1540620,0,0,0
2014-12-04,0.66,876429,579656,1456085,0,0,0
2014-12-05,0.5,1329311,663258,1992569,0,0,0
2014-12-08,0.62,1240062,764250,2004312,0,0,0
2014-12-09,0.78,996670,774691,1771361,0,0,0
2014-12-10,0.74,1002145,743328,1745473,0,0,0
2014-12-11,0.72,928958,664359,1593317,0,0,0
2014-12-12,0.79,1086847,855211,1942058,0,0,0
2014-12-15,0.75,1234503,920988,2155491,0,0,0
2014-12-16,0.74,1101241,811260,1912501,0,0,0
2014-12-17,0.71,1091917,772942,1864859,0,0,0
2014-12-18,0.58,1196527,691629,1888156,0,0,0
