,PCRatio,VolumeCall,VolumePut,VolumeTotal,OpenInterestCall,OpenInterestPut,OpenInterestTotal
2010-12-27,1.28,213144,272075,485219,0,0,0
2010-12-28,1.37,196786,269412,466198,0,0,0
2010-12-29,1.02,218785,223675,442460,0,0,0
2010-12-30,0.67,440885,294230,735115,0,0,0
2010-12-31,1.52,265774,404219,669993,0,0,0
2011-01-03,1.36,410481,557887,968368,0,0,0
2011-01-04,1.18,451421,532859,984280,0,0,0
2011-01-05,1.32,373605,494074,867679,0,0,0
2011-01-06,2.23,335986,747995,1083981,0,0,0
2011-01-07,2.17,427272,929227,1356499,0,0,0
2011-01-10,1.53,306832,470849,777681,0,0,0
2011-01-11,1.81,280385,507576,787961,0,0,0
2011-01-12,1.88,486050,915291,1401341,0,0,0
2011-01-13,1.58,364580,576073,940653,0,0,0
2011-01-14,1.3,474554,617519,1092073,0,0,0
2011-01-18,2.23,345726,771211,1116937,0,0,0
2011-01-19,1.48,520510,767934,1288444,0,0,0
2011-01-20,1.4,638723,895134,1533857,0,0,0
2011-01-21,1.49,584207,867729,1451936,0,0,0
2011-01-24,1.33,350786,465272,816058,0,0,0
2011-01-25,1.96,335838,659296,995134,0,0,0
2011-01-26,2.28,301929,687216,989145,0,0,0
2011-01-27,2.21,296395,656352,952747,0,0,0
2011-01-28,1.88,611681,1147055,1758736,0,0,0
2011-01-31,1.6,400750,639520,1040270,0,0,0
2011-02-01,1.72,566836,972497,1539333,0,0,0
2011-02-02,1.78,314236,558479,872715,0,0,0
2011-02-03,1.53,398032,607201,1005233,0,0,0
2011-02-04,1.47,426646,627112,1053758,0,0,0
2011-02-07,1.71,392675,673378,1066053,0,0,0
2011-02-08,1.55,362419,563502,925921,0,0,0
2011-02-09,1.65,431877,710646,1142523,0,0,0
2011-02-10,1.94,339446,658068,997514,0,0,0
2011-02-11,1.5,472059,707358,1179417,0,0,0
2011-02-14,1.73,299409,519317,818726,0,0,0
2011-02-15,2.07,345402,714784,1060186,0,0,0
2011-02-16,1.41,529267,746178,1275445,0,0,0
2011-02-17,1.2,468563,562576,1031139,0,0,0
2011-02-18,1.59,632581,1008841,1641422,0,0,0
2011-02-22,1.4,597614,836160,1433774,0,0,0
2011-02-23,1.51,722153,1091473,1813626,0,0,0
2011-02-24,1.35,580757,785943,1366700,0,0,0
2011-02-25,1.35,411071,555040,966111,0,0,0
2011-02-28,1.04,412998,427812,840810,0,0,0
2011-03-01,1.43,426637,609598,1036235,0,0,0
2011-03-02,1.41,368837,518285,887122,0,0,0
2011-03-03,1.43,408970,583188,992158,0,0,0
2011-03-04,1.22,501578,611624,1113202,0,0,0
2011-03-07,1.64,468237,767932,1236169,0,0,0
2011-03-08,1.4,383620,537391,921011,0,0,0
2011-03-09,0.92,508571,467568,976139,0,0,0
2011-03-10,1.9,658666,1254459,1913125,0,0,0
2011-03-11,1.52,580651,881347,1461998,0,0,0
2011-03-14,1.58,385763,608256,994019,0,0,0
2011-03-15,1.91,896801,1713752,2610553,0,0,0
2011-03-16,1.74,913462,1587515,2500977,0,0,0
2011-03-17,1.78,568355,1009728,1578083,0,0,0
2011-03-18,1.48,727408,1078157,1805565,0,0,0
2011-03-21,1.25,444346,556281,1000627,0,0,0
2011-03-22,1.55,320312,497873,818185,0,0,0
2011-03-23,1.5,397896,595403,993299,0,0,0
2011-03-24,1.53,409683,625938,1035621,0,0,0
2011-03-25,1.12,685169,765407,1450576,0,0,0
2011-03-28,1.3,332205,431695,763900,0,0,0
2011-03-29,0.93,384813,358956,743769,0,0,0
2011-03-30,1.15,498385,574289,1072674,0,0,0
2011-03-31,1.25,420021,525047,945068,0,0,0
2011-04-01,1.47,462852,681526,1144378,0,0,0
2011-04-04,2.61,237985,620777,858762,0,0,0
2011-04-05,1.39,360278,500676,860954,0,0,0
2011-04-06,1.08,391061,421148,812209,0,0,0
2011-04-07,1.59,449530,716423,1165953,0,0,0
2011-04-08,1.43,560448,801951,1362399,0,0,0
2011-04-11,1.73,403689,698721,1102410,0,0,0
2011-04-12,2.48,507470,1259786,1767256,0,0,0
2011-04-13,1.9,372011,708321,1080332,0,0,0
2011-04-14,1.6,522753,838605,1361358,0,0,0
2011-04-15,1.17,803537,939825,1743362,0,0,0
2011-04-18,1.37,539608,739830,1279438,0,0,0
2011-04-19,1.85,301597,556706,858303,0,0,0
2011-04-20,1.66,581085,961759,1542844,0,0,0
2011-04-21,1.41,517857,729211,1247068,0,0,0
2011-04-25,1.19,357568,424167,781735,0,0,0
2011-04-26,1.56,499079,779364,1278443,0,0,0
2011-04-27,1.31,503578,661462,1165040,0,0,0
2011-04-28,1.39,579388,803067,1382455,0,0,0
2011-04-29,1.36,554713,754676,1309389,0,0,0
2011-05-02,1.54,431017,662724,1093741,0,0,0
2011-05-03,1.47,519531,762057,1281588,0,0,0
2011-05-04,1.43,581806,833268,1415074,0,0,0
2011-05-05,1.36,855900,1167759,2023659,0,0,0
2011-05-06,1.45,677792,982998,1660790,0,0,0
2011-05-09,1.23,356478,436924,793402,0,0,0
2011-05-10,1.17,354907,415963,770870,0,0,0
2011-05-11,1.34,488310,656295,1144605,0,0,0
2011-05-12,1.19,578992,688923,1267915,0,0,0
2011-05-13,1.41,459174,647608,1106782,0,0,0
2011-05-16,1.9,316649,601516,918165,0,0,0
2011-05-17,2.12,470600,999265,1469865,0,0,0
2011-05-18,1.67,427319,712349,1139668,0,0,0
2011-05-19,1.3,421249,545586,966835,0,0,0
2011-05-20,1.57,581488,910142,1491630,0,0,0
2011-05-23,1.34,489820,655456,1145276,0,0,0
2011-05-24,1.13,384459,435418,819877,0,0,0
2011-05-25,1.31,331204,435046,766250,0,0,0
2011-05-26,1.22,405385,493925,899310,0,0,0
2011-05-27,1.21,430417,519887,950304,0,0,0
2011-05-31,1.48,401741,593409,995150,0,0,0
2011-06-01,1.45,530375,771631,1302006,0,0,0
2011-06-02,1.56,565388,883043,1448431,0,0,0
2011-06-03,1.5,524347,785413,1309760,0,0,0
2011-06-06,1.86,424286,790309,1214595,0,0,0
2011-06-07,1.65,358141,591345,949486,0,0,0
2011-06-08,1.92,456327,874166,1330493,0,0,0
2011-06-09,1.74,349528,609478,959006,0,0,0
2011-06-10,1.6,600417,958151,1558568,0,0,0
2011-06-13,1.96,392527,770922,1163449,0,0,0
2011-06-14,1.55,438664,681637,1120301,0,0,0
2011-06-15,1.76,645173,1135907,1781080,0,0,0
2011-06-16,1.62,746748,1207254,1954002,0,0,0
2011-06-17,1.56,666467,1040858,1707325,0,0,0
2011-06-20,1.54,356261,549522,905783,0,0,0
2011-06-21,1.57,515228,811473,1326701,0,0,0
2011-06-22,1.39,373447,518199,891646,0,0,0
2011-06-23,1.37,796571,1089288,1885859,0,0,0
2011-06-24,1.31,475064,622117,1097181,0,0,0
2011-06-27,1.57,351840,552035,903875,0,0,0
2011-06-28,1.41,469798,663709,1133507,0,0,0
2011-06-29,2.04,450670,917157,1367827,0,0,0
2011-06-30,1.54,563910,869807,1433717,0,0,0
2011-07-01,1.05,674360,710981,1385341,0,0,0
2011-07-05,1.86,316943,590661,907604,0,0,0
2011-07-06,1.66,295315,490948,786263,0,0,0
2011-07-07,1.18,622748,734414,1357162,0,0,0
2011-07-08,1.89,385486,730464,1115950,0,0,0
2011-07-11,1.67,513835,856965,1370800,0,0,0
2011-07-12,1.8,414680,745248,1159928,0,0,0
2011-07-13,1.34,492155,657546,1149701,0,0,0
2011-07-14,1.56,582497,909612,1492109,0,0,0
2011-07-15,1.63,735808,1196450,1932258,0,0,0
2011-07-18,1.45,450784,651392,1102176,0,0,0
2011-07-19,1.14,484542,552318,1036860,0,0,0
2011-07-20,1.54,317184,488850,806034,0,0,0
2011-07-21,1.55,478093,743264,1221357,0,0,0
2011-07-22,1.68,333032,558364,891396,0,0,0
2011-07-25,1.96,270042,530515,800557,0,0,0
2011-07-26,1.55,263734,408821,672555,0,0,0
2011-07-27,1.77,683780,1213361,1897141,0,0,0
2011-07-28,1.14,618725,702995,1321720,0,0,0
2011-07-29,1.66,735627,1222394,1958021,0,0,0
2011-08-01,1.61,607503,977641,1585144,0,0,0
2011-08-02,1.82,765680,1390091,2155771,0,0,0
2011-08-03,2.12,831109,1758821,2589930,0,0,0
2011-08-04,1.84,1396516,2567359,3963875,0,0,0
2011-08-05,1.56,1455999,2271046,3727045,0,0,0
2011-08-08,1.68,1509835,2536420,4046255,0,0,0
2011-08-09,2.09,1043892,2182580,3226472,0,0,0
2011-08-10,1.54,1053940,1623966,2677906,0,0,0
2011-08-11,1.37,939632,1289840,2229472,0,0,0
2011-08-12,1.35,655734,886884,1542618,0,0,0
2011-08-15,1.31,688148,902149,1590297,0,0,0
2011-08-16,1.87,449120,840753,1289873,0,0,0
2011-08-17,1.88,531481,996677,1528158,0,0,0
2011-08-18,2.38,809320,1923616,2732936,0,0,0
2011-08-19,1.98,785370,1556591,2341961,0,0,0
2011-08-22,1.49,509937,759356,1269293,0,0,0
2011-08-23,1.66,540229,896532,1436761,0,0,0
2011-08-24,1.86,463634,861604,1325238,0,0,0
2011-08-25,1.87,584043,1094747,1678790,0,0,0
2011-08-26,1.45,711847,1035154,1747001,0,0,0
2011-08-29,1.25,504357,629166,1133523,0,0,0
2011-08-30,1.68,449875,757458,1207333,0,0,0
2011-08-31,2.27,539911,1225963,1765874,0,0,0
2011-09-01,1.53,426076,650139,1076215,0,0,0
2011-09-02,2.04,579536,1183568,1763104,0,0,0
2011-09-06,1.68,630688,1056615,1687303,0,0,0
2011-09-07,1.07,582751,625875,1208626,0,0,0
2011-09-08,1.85,410303,758496,1168799,0,0,0
2011-09-09,1.83,773560,1419002,2192562,0,0,0
2011-09-12,1.87,556135,1038745,1594880,0,0,0
2011-09-13,1.92,490138,939293,1429431,0,0,0
2011-09-14,1.41,728537,1025164,1753701,0,0,0
2011-09-15,1.26,771589,969468,1741057,0,0,0
2011-09-16,1.42,912502,1292493,2204995,0,0,0
2011-09-19,1.58,493614,781098,1274712,0,0,0
2011-09-20,1.9,494504,941386,1435890,0,0,0
2011-09-21,1.52,553010,840466,1393476,0,0,0
2011-09-22,1.59,1147334,1826644,2973978,0,0,0
2011-09-23,1.49,837184,1248701,2085885,0,0,0
2011-09-26,1.2,575655,688582,1264237,0,0,0
2011-09-27,1.67,607504,1011993,1619497,0,0,0
2011-09-28,1.9,456299,867674,1323973,0,0,0
2011-09-29,1.37,603572,824671,1428243,0,0,0
2011-09-30,1.92,624523,1196181,1820704,0,0,0
2011-10-03,1.64,689822,1130623,1820445,0,0,0
2011-10-04,1.51,1004160,1513066,2517226,0,0,0
2011-10-05,1.36,692425,940060,1632485,0,0,0
2011-10-06,1.93,583559,1125427,1708986,0,0,0
2011-10-07,1.52,708120,1075709,1783829,0,0,0
2011-10-10,2.46,450205,1105640,1555845,0,0,0
2011-10-11,1.86,326855,607990,934845,0,0,0
2011-10-12,1.92,586218,1122989,1709207,0,0,0
2011-10-13,1.57,416779,654120,1070899,0,0,0
2011-10-14,1.46,544139,794156,1338295,0,0,0
2011-10-17,1.81,419269,758531,1177800,0,0,0
2011-10-18,1.51,620575,937359,1557934,0,0,0
2011-10-19,1.47,455562,670211,1125773,0,0,0
2011-10-20,2.33,627861,1459859,2087720,0,0,0
2011-10-21,1.09,894443,973351,1867794,0,0,0
2011-10-24,1.26,498283,626408,1124691,0,0,0
2011-10-25,1.16,598404,695576,1293980,0,0,0
2011-10-26,1.35,445753,603828,1049581,0,0,0
2011-10-27,1.28,947194,1213272,2160466,0,0,0
2011-10-28,1.52,427917,649020,1076937,0,0,0
2011-10-31,1.72,351813,606006,957819,0,0,0
2011-11-01,1.74,735951,1282041,2017992,0,0,0
2011-11-02,1.68,391685,657417,1049102,0,0,0
2011-11-03,1.73,467875,811541,1279416,0,0,0
2011-11-04,1.99,359217,714940,1074157,0,0,0
2011-11-07,1.26,384552,482626,867178,0,0,0
2011-11-08,2.29,422023,967922,1389945,0,0,0
2011-11-09,1.89,575717,1090081,1665798,0,0,0
2011-11-10,1.7,376986,642266,1019252,0,0,0
2011-11-11,1.39,452606,627239,1079845,0,0,0
2011-11-14,1.95,236014,459713,695727,0,0,0
2011-11-15,2.03,347559,704323,1051882,0,0,0
2011-11-16,1.76,424668,747369,1172037,0,0,0
2011-11-17,1.71,712147,1216659,1928806,0,0,0
2011-11-18,1.44,512515,738471,1250986,0,0,0
2011-11-21,1.64,430593,707838,1138431,0,0,0
2011-11-22,1.49,388752,578301,967053,0,0,0
2011-11-23,1.74,500837,871535,1372372,0,0,0
2011-11-25,1.79,238866,428120,666986,0,0,0
2011-11-28,0.94,457095,431932,889027,0,0,0
2011-11-29,1.23,371815,458478,830293,0,0,0
2011-11-30,1.12,730542,816231,1546773,0,0,0
2011-12-01,1.07,480067,515253,995320,0,0,0
2011-12-02,1.43,553631,792203,1345834,0,0,0
2011-12-05,1.31,386270,507235,893505,0,0,0
2011-12-06,1.24,367445,455225,822670,0,0,0
2011-12-07,1.1,429487,473880,903367,0,0,0
2011-12-08,1.16,465076,540360,1005436,0,0,0
2011-12-09,1.47,606408,892749,1499157,0,0,0
2011-12-12,1.85,507090,938473,1445563,0,0,0
2011-12-13,1.37,489288,672651,1161939,0,0,0
2011-12-14,1.31,692228,905505,1597733,0,0,0
2011-12-15,1.24,492772,611528,1104300,0,0,0
2011-12-16,1.53,592268,906578,1498846,0,0,0
2011-12-19,1.38,363185,502339,865524,0,0,0
2011-12-20,1.15,433148,496981,930129,0,0,0
2011-12-21,1.26,335665,423564,759229,0,0,0
2011-12-22,1.07,391739,417821,809560,0,0,0
2011-12-23,0.97,286083,278241,564324,0,0,0
2011-12-27,1.63,216741,352439,569180,0,0,0
2011-12-28,1.34,255552,342904,598456,0,0,0
2011-12-29,1.24,365692,453211,818903,0,0,0
2011-12-30,1.17,338449,395909,734358,0,0,0
2012-01-03,1.15,365437,421866,787303,0,0,0
2012-01-04,1.24,286960,355048,642008,0,0,0
2012-01-05,1.21,349215,421367,770582,0,0,0
2012-01-06,1.22,436712,534182,970894,0,0,0
2012-01-09,1.34,288836,387861,676697,0,0,0
2012-01-10,1.2,476482,574049,1050531,0,0,0
2012-01-11,1.29,292413,377530,669943,0,0,0
2012-01-12,1.27,472199,601499,1073698,0,0,0
2012-01-13,1.33,551193,732373,1283566,0,0,0
2012-01-17,1.14,439769,502791,942560,0,0,0
2012-01-18,1.17,563210,657988,1221198,0,0,0
2012-01-19,0.93,832635,776231,1608866,0,0,0
2012-01-20,1.06,789584,838205,1627789,0,0,0
2012-01-23,1.85,453371,840937,1294308,0,0,0
2012-01-24,2.71,305539,827157,1132696,0,0,0
2012-01-25,1.48,546302,809104,1355406,0,0,0
2012-01-26,1.58,495803,782603,1278406,0,0,0
2012-01-27,1.43,423859,606835,1030694,0,0,0
2012-01-30,1.4,348843,486713,835556,0,0,0
2012-01-31,1.46,418768,609651,1028419,0,0,0
2012-02-01,1.33,497964,662061,1160025,0,0,0
2012-02-02,1.28,377418,483511,860929,0,0,0
2012-02-03,1.23,788090,972167,1760257,0,0,0
2012-02-06,1.64,278826,458532,737358,0,0,0
2012-02-07,1.32,475072,624918,1099990,0,0,0
2012-02-08,1.63,480518,781907,1262425,0,0,0
2012-02-09,1.49,505760,753843,1259603,0,0,0
2012-02-10,1.9,647524,1232107,1879631,0,0,0
2012-02-13,1.52,337221,514165,851386,0,0,0
2012-02-14,1.75,413317,721540,1134857,0,0,0
2012-02-15,1.85,591498,1093122,1684620,0,0,0
2012-02-16,1.0,716836,715146,1431982,0,0,0
2012-02-17,1.03,833417,860907,1694324,0,0,0
2012-02-21,1.54,370873,569705,940578,0,0,0
2012-02-22,1.31,408655,536551,945206,0,0,0
2012-02-23,1.54,437107,673929,1111036,0,0,0
2012-02-24,1.52,546783,828626,1375409,0,0,0
2012-02-27,1.59,365869,580421,946290,0,0,0
2012-02-28,1.25,424431,529739,954170,0,0,0
2012-02-29,1.39,528973,732952,1261925,0,0,0
2012-03-01,1.34,600065,805364,1405429,0,0,0
2012-03-02,1.58,401807,635087,1036894,0,0,0
2012-03-05,1.24,369217,456730,825947,0,0,0
2012-03-06,1.27,755328,961744,1717072,0,0,0
2012-03-07,1.29,447563,577423,1024986,0,0,0
2012-03-08,1.67,463265,774601,1237866,0,0,0
2012-03-09,0.96,697270,672746,1370016,0,0,0
2012-03-12,1.96,322217,632509,954726,0,0,0
2012-03-13,0.98,737897,724446,1462343,0,0,0
2012-03-14,1.49,744833,1108969,1853802,0,0,0
2012-03-15,0.87,936819,818860,1755679,0,0,0
2012-03-16,1.05,821792,863998,1685790,0,0,0
2012-03-19,1.55,622139,965306,1587445,0,0,0
2012-03-20,1.51,424820,641681,1066501,0,0,0
2012-03-21,1.52,458435,698381,1156816,0,0,0
2012-03-22,1.57,498936,783469,1282405,0,0,0
2012-03-23,1.56,456734,712868,1169602,0,0,0
2012-03-26,1.35,500151,677672,1177823,0,0,0
2012-03-27,1.43,391897,560143,952040,0,0,0
2012-03-28,1.26,568534,715713,1284247,0,0,0
2012-03-29,1.69,474713,801623,1276336,0,0,0
2012-03-30,1.58,483950,765296,1249246,0,0,0
2012-04-02,1.3,409767,531567,941334,0,0,0
2012-04-03,1.4,390560,548496,939056,0,0,0
2012-04-04,1.48,501312,740770,1242082,0,0,0
2012-04-05,1.38,432890,597415,1030305,0,0,0
2012-04-09,1.27,446154,564834,1010988,0,0,0
2012-04-10,1.53,754720,1152352,1907072,0,0,0
2012-04-11,2.19,371574,814956,1186530,0,0,0
2012-04-12,1.25,569452,711000,1280452,0,0,0
2012-04-13,1.45,473687,685041,1158728,0,0,0
2012-04-16,1.49,383355,570241,953596,0,0,0
2012-04-17,1.6,389848,623958,1013806,0,0,0
2012-04-18,2.03,277171,562411,839582,0,0,0
2012-04-19,1.67,539220,899112,1438332,0,0,0
2012-04-20,1.52,655874,999485,1655359,0,0,0
2012-04-23,1.35,428228,576682,1004910,0,0,0
2012-04-24,1.51,288771,435542,724313,0,0,0
2012-04-25,1.52,394217,599739,993956,0,0,0
2012-04-26,1.6,366683,587343,954026,0,0,0
2012-04-27,1.43,346891,497169,844060,0,0,0
2012-04-30,1.63,278752,453663,732415,0,0,0
2012-05-01,1.82,357543,650168,1007711,0,0,0
2012-05-02,1.92,306847,590474,897321,0,0,0
2012-05-03,1.44,498628,720353,1218981,0,0,0
2012-05-04,1.7,606521,1032292,1638813,0,0,0
2012-05-07,1.56,354647,551636,906283,0,0,0
2012-05-08,1.72,602719,1036564,1639283,0,0,0
2012-05-09,1.33,846953,1127864,1974817,0,0,0
2012-05-10,1.9,391283,744994,1136277,0,0,0
2012-05-11,2.09,540679,1128221,1668900,0,0,0
2012-05-14,1.78,497084,885973,1383057,0,0,0
2012-05-15,2.07,486018,1006891,1492909,0,0,0
2012-05-16,2.21,588927,1303307,1892234,0,0,0
2012-05-17,1.89,827430,1561313,2388743,0,0,0
2012-05-18,1.7,969620,1645175,2614795,0,0,0
2012-05-21,1.5,526757,791016,1317773,0,0,0
2012-05-22,1.76,452210,794124,1246334,0,0,0
2012-05-23,1.31,667772,874240,1542012,0,0,0
2012-05-24,1.35,534439,720734,1255173,0,0,0
2012-05-25,1.29,393967,509453,903420,0,0,0
2012-05-29,1.65,341107,563538,904645,0,0,0
2012-05-30,2.33,417548,973500,1391048,0,0,0
2012-05-31,1.36,536500,727980,1264480,0,0,0
2012-06-01,2.06,851919,1753114,2605033,0,0,0
2012-06-04,1.12,614149,687185,1301334,0,0,0
2012-06-05,1.25,546799,681319,1228118,0,0,0
2012-06-06,1.65,612734,1008335,1621069,0,0,0
2012-06-07,1.48,650764,962363,1613127,0,0,0
2012-06-08,1.29,546838,707327,1254165,0,0,0
2012-06-11,1.54,412761,637240,1050001,0,0,0
2012-06-12,1.91,449041,858851,1307892,0,0,0
2012-06-13,1.79,454229,811060,1265289,0,0,0
2012-06-14,1.25,684402,857752,1542154,0,0,0
2012-06-15,1.2,855856,1029734,1885590,0,0,0
2012-06-18,1.38,444506,614975,1059481,0,0,0
2012-06-19,2.06,506972,1044717,1551689,0,0,0
2012-06-20,1.24,643939,799549,1443488,0,0,0
2012-06-21,1.41,655343,927251,1582594,0,0,0
2012-06-22,1.62,431999,697923,1129922,0,0,0
2012-06-25,1.52,467109,708000,1175109,0,0,0
2012-06-26,1.57,294671,462089,756760,0,0,0
2012-06-27,1.36,354508,481188,835696,0,0,0
2012-06-28,1.5,463593,693169,1156762,0,0,0
2012-06-29,1.1,860213,946752,1806965,0,0,0
2012-07-02,1.49,300039,447141,747180,0,0,0
2012-07-03,1.22,312656,382329,694985,0,0,0
2012-07-05,1.41,362437,509255,871692,0,0,0
2012-07-06,1.86,347916,648554,996470,0,0,0
2012-07-09,1.63,235021,381933,616954,0,0,0
2012-07-10,2.02,392479,794213,1186692,0,0,0
2012-07-11,1.71,283896,486276,770172,0,0,0
2012-07-12,1.51,394636,595486,990122,0,0,0
2012-07-13,1.45,365734,530167,895901,0,0,0
2012-07-16,1.63,258055,420336,678391,0,0,0
2012-07-17,1.41,444422,625570,1069992,0,0,0
2012-07-18,1.36,439609,596267,1035876,0,0,0
2012-07-19,1.39,501286,696608,1197894,0,0,0
2012-07-20,1.54,573124,885409,1458533,0,0,0
2012-07-23,1.28,419050,534580,953630,0,0,0
2012-07-24,1.5,438193,656167,1094360,0,0,0
2012-07-25,1.86,342568,635887,978455,0,0,0
2012-07-26,1.53,432099,662876,1094975,0,0,0
2012-07-27,1.3,709082,921619,1630701,0,0,0
2012-07-30,1.23,345762,425562,771324,0,0,0
2012-07-31,1.23,306692,378612,685304,0,0,0
2012-08-01,1.25,531562,662786,1194348,0,0,0
2012-08-02,1.15,552790,634826,1187616,0,0,0
2012-08-03,0.99,689100,679313,1368413,0,0,0
2012-08-06,1.17,357084,418909,775993,0,0,0
2012-08-07,1.74,314181,546457,860638,0,0,0
2012-08-08,1.52,279211,424198,703409,0,0,0
2012-08-09,1.36,287338,392071,679409,0,0,0
2012-08-10,1.73,278942,481517,760459,0,0,0
2012-08-13,1.34,320442,428180,748622,0,0,0
2012-08-14,0.86,485225,418092,903317,0,0,0
2012-08-15,1.18,314362,370938,685300,0,0,0
2012-08-16,0.97,568910,553113,1122023,0,0,0
2012-08-17,1.18,498378,589815,1088193,0,0,0
2012-08-20,1.52,294563,447337,741900,0,0,0
2012-08-21,1.49,431067,641374,1072441,0,0,0
2012-08-22,1.62,415316,671023,1086339,0,0,0
2012-08-23,1.09,457615,497173,954788,0,0,0
2012-08-24,1.1,502387,551125,1053512,0,0,0
2012-08-27,1.12,266591,299200,565791,0,0,0
2012-08-28,1.22,208408,254505,462913,0,0,0
2012-08-29,1.71,244149,417921,662070,0,0,0
2012-08-30,1.31,403278,529909,933187,0,0,0
2012-08-31,0.97,528175,513696,1041871,0,0,0
2012-09-04,1.02,315652,321032,636684,0,0,0
2012-09-05,1.43,338341,482730,821071,0,0,0
2012-09-06,1.21,601720,729927,1331647,0,0,0
2012-09-07,0.89,681717,603915,1285632,0,0,0
2012-09-10,1.21,399947,483199,883146,0,0,0
2012-09-11,1.48,356999,528858,885857,0,0,0
2012-09-12,1.14,469118,535547,1004665,0,0,0
2012-09-13,1.01,1035401,1047314,2082715,0,0,0
2012-09-14,0.78,1095622,856697,1952319,0,0,0
2012-09-17,0.95,445273,424510,869783,0,0,0
2012-09-18,0.7,532918,374106,907024,0,0,0
2012-09-19,0.88,513925,449792,963717,0,0,0
2012-09-20,1.06,595693,634220,1229913,0,0,0
2012-09-21,1.02,700929,713180,1414109,0,0,0
2012-09-24,1.15,417980,482247,900227,0,0,0
2012-09-25,1.31,450244,591564,1041808,0,0,0
2012-09-26,1.02,618116,633315,1251431,0,0,0
2012-09-27,1.07,440470,470135,910605,0,0,0
2012-09-28,1.55,480013,745673,1225686,0,0,0
2012-10-01,1.19,370765,439796,810561,0,0,0
2012-10-02,0.75,497055,373946,871001,0,0,0
2012-10-03,1.14,338574,384594,723168,0,0,0
2012-10-04,0.95,491511,468050,959561,0,0,0
2012-10-05,1.49,391941,582316,974257,0,0,0
2012-10-08,1.51,165077,248535,413612,0,0,0
2012-10-09,1.67,304191,506882,811073,0,0,0
2012-10-10,1.58,365571,578377,943948,0,0,0
2012-10-11,1.31,294048,383750,677798,0,0,0
2012-10-12,1.46,321406,468074,789480,0,0,0
2012-10-15,1.31,245260,321538,566798,0,0,0
2012-10-16,1.32,330453,436730,767183,0,0,0
2012-10-17,1.27,359583,455514,815097,0,0,0
2012-10-18,1.39,422367,588690,1011057,0,0,0
2012-10-19,1.44,791608,1137406,1929014,0,0,0
2012-10-22,1.48,313589,465637,779226,0,0,0
2012-10-23,1.83,421382,771081,1192463,0,0,0
2012-10-24,1.39,305641,426090,731731,0,0,0
2012-10-25,1.55,362347,560791,923138,0,0,0
2012-10-26,1.18,441590,523057,964647,0,0,0
2012-10-31,1.17,366881,429316,796197,0,0,0
2012-11-01,1.44,372030,536156,908186,0,0,0
2012-11-02,1.57,440561,690352,1130913,0,0,0
2012-11-05,1.1,373873,409622,783495,0,0,0
2012-11-06,1.47,461595,677328,1138923,0,0,0
2012-11-07,2.22,558674,1240264,1798938,0,0,0
2012-11-08,1.63,506322,826092,1332414,0,0,0
2012-11-09,1.39,487288,675360,1162648,0,0,0
2012-11-12,1.61,267472,431328,698800,0,0,0
2012-11-13,1.66,344461,572007,916468,0,0,0
2012-11-14,1.49,580278,865425,1445703,0,0,0
2012-11-15,1.71,573278,978453,1551731,0,0,0
2012-11-16,1.37,766614,1050485,1817099,0,0,0
2012-11-19,1.16,404325,468368,872693,0,0,0
2012-11-20,1.26,306978,387702,694680,0,0,0
2012-11-21,1.14,299233,340931,640164,0,0,0
2012-11-23,1.13,294431,331928,626359,0,0,0
2012-11-26,1.16,310873,359722,670595,0,0,0
2012-11-27,1.24,271491,336631,608122,0,0,0
2012-11-28,1.38,396403,547874,944277,0,0,0
2012-11-29,1.46,485790,709241,1195031,0,0,0
2012-11-30,1.85,364729,673821,1038550,0,0,0
2012-12-03,1.35,329994,445860,775854,0,0,0
2012-12-04,1.75,218405,383271,601676,0,0,0
2012-12-05,1.74,284484,493665,778149,0,0,0
2012-12-06,1.12,281810,316441,598251,0,0,0
2012-12-07,1.38,316497,435561,752058,0,0,0
2012-12-10,1.5,217226,325447,542673,0,0,0
2012-12-11,1.69,313511,531137,844648,0,0,0
2012-12-12,0.94,399893,375767,775660,0,0,0
2012-12-13,1.19,329376,392043,721419,0,0,0
2012-12-14,1.08,369085,397569,766654,0,0,0
2012-12-17,0.83,431952,359329,791281,0,0,0
2012-12-18,1.28,603131,773677,1376808,0,0,0
2012-12-19,1.49,438616,652202,1090818,0,0,0
2012-12-20,0.8,691318,555482,1246800,0,0,0
2012-12-21,1.18,673701,794819,1468520,0,0,0
2012-12-24,1.16,168901,195876,364777,0,0,0
2012-12-26,0.99,393203,390884,784087,0,0,0
2012-12-27,1.54,383662,589655,973317,0,0,0
2012-12-28,1.51,427306,643159,1070465,0,0,0
2012-12-31,1.6,517703,826815,1344518,0,0,0
2013-01-02,1.47,490690,719530,1210220,0,0,0
2013-01-03,1.25,394253,491066,885319,0,0,0
2013-01-04,1.46,326920,477610,804530,0,0,0
2013-01-07,1.1,222251,243424,465675,0,0,0
2013-01-08,1.75,223996,391220,615216,0,0,0
2013-01-09,1.6,171868,274645,446513,0,0,0
2013-01-10,1.41,292179,412151,704330,0,0,0
2013-01-11,1.68,272528,458687,731215,0,0,0
2013-01-14,1.63,221967,360989,582956,0,0,0
2013-01-15,1.75,252679,443388,696067,0,0,0
2013-01-16,1.4,204785,286514,491299,0,0,0
2013-01-17,1.08,427583,459725,887308,0,0,0
2013-01-18,1.17,519680,609899,1129579,0,0,0
